x y ref_solution model_fnn_4_qubits
0.12244898080825806 0.5 0.08540198759827246 0.08653837442398071
0.12244898080825806 0.5416666269302368 0.0854944601030733 0.08673596382141113
0.12244898080825806 0.5833333134651184 0.08588074587237839 0.08715766668319702
0.12244898080825806 0.625 0.08662587042691132 0.08799725770950317
0.12244898080825806 0.6666666269302368 0.08796480888656152 0.08955961465835571
0.12244898080825806 0.7083333134651184 0.09050402395553937 0.09214887022972107
0.12244898080825806 0.75 0.09400642311089918 0.09602236747741699
0.12244898080825806 0.7916666865348816 0.09902079905280692 0.10144245624542236
0.12244898080825806 0.8333333134651184 0.10692025442598277 0.10878664255142212
0.12244898080825806 0.875 0.1164021853249202 0.11862689256668091
0.12244898080825806 0.9166666865348816 0.1286929646395579 0.1317204236984253
0.12244898080825806 0.9583333134651184 0.14657886006944398 0.14886009693145752
0.12244898080825806 1.0 0.16683425994624929 0.17056810855865479
0.16326530277729034 0.0 0.2202552288044892 0.21975746750831604
0.16326530277729034 0.0416666679084301 0.19392745550902254 0.19240406155586243
0.16326530277729034 0.0833333358168602 0.17074025428145326 0.17070165276527405
0.16326530277729034 0.125 0.15487464049929647 0.1540314257144928
0.16326530277729034 0.1666666716337204 0.14271534458666765 0.1415630578994751
0.16326530277729034 0.2083333432674408 0.1327026469202844 0.13242840766906738
0.16326530277729034 0.25 0.12647230124762415 0.12585598230361938
0.16326530277729034 0.2916666865348816 0.12225692901955831 0.12124404311180115
0.16326530277729034 0.3333333432674408 0.11937259521349523 0.11816400289535522
0.16326530277729034 0.375 0.11800017342975055 0.1163090169429779
0.16326530277729034 0.4166666865348816 0.11735250683056796 0.11540591716766357
0.16326530277729034 0.4583333432674408 0.117096168405239 0.1151551902294159
0.16326530277729034 0.5 0.11705057516068265 0.11524191498756409
0.16326530277729034 0.5416666269302368 0.11709542759971202 0.11543914675712585
0.16326530277729034 0.5833333134651184 0.1173510822422196 0.11573728919029236
0.16326530277729034 0.625 0.11799835738627798 0.1163916289806366
0.16326530277729034 0.6666666269302368 0.1193706043373709 0.11784383654594421
0.16326530277729034 0.7083333134651184 0.12225495193369154 0.12057915329933167
0.16326530277729034 0.75 0.12647045651651614 0.12503543496131897
0.16326530277729034 0.7916666865348816 0.13270098687854825 0.1316266655921936
0.16326530277729034 0.8333333134651184 0.14271390055058716 0.14084100723266602
0.16326530277729034 0.875 0.1548733647898749 0.15333649516105652
0.16326530277729034 0.9166666865348816 0.17073910808265957 0.1699560284614563
0.16326530277729034 0.9583333134651184 0.19392639882231527 0.19161224365234375
0.16326530277729034 1.0 0.2202541979181355 0.21901345252990723
0.20408162474632263 0.0 0.2609398658938615 0.2615382969379425
0.20408162474632263 0.0416666679084301 0.23033709382492618 0.22961455583572388
0.20408162474632263 0.0833333358168602 0.20347115577485547 0.20432907342910767
0.20408162474632263 0.125 0.18518641713177386 0.1849725842475891
0.20408162474632263 0.1666666716337204 0.1712911846284501 0.17060744762420654
0.20408162474632263 0.2083333432674408 0.16002553373742984 0.16025897860527039
0.20408162474632263 0.25 0.15321091260409994 0.15304869413375854
0.20408162474632263 0.2916666865348816 0.14882199576503613 0.1482628583908081
0.20408162474632263 0.3333333432674408 0.14611399177591539 0.14534839987754822
0.20408162474632263 0.375 0.14510089833588782 0.14385944604873657
0.20408162474632263 0.4166666865348816 0.14486468033551014 0.143377423286438
0.20408162474632263 0.4583333432674408 0.1449680846706077 0.14346712827682495
0.20408162474632263 0.5 0.1450384867773365 0.14370474219322205
0.20408162474632263 0.5416666269302368 0.1449669963661578 0.14380502700805664
0.20408162474632263 0.5833333134651184 0.14486261888711968 0.14377108216285706
0.20408162474632263 0.625 0.14509832572811596 0.14395353198051453
0.20408162474632263 0.6666666269302368 0.14611124617646704 0.1449531614780426
0.20408162474632263 0.7083333134651184 0.14881936048926048 0.14744213223457336
0.20408162474632263 0.75 0.15320852905590837 0.15203499794006348
0.20408162474632263 0.7916666865348816 0.16002345170148466 0.1592821478843689
0.20408162474632263 0.8333333134651184 0.17128942706461894 0.16976279020309448
0.20408162474632263 0.875 0.18518489896015244 0.18419259786605835
0.20408162474632263 0.9166666865348816 0.20346981550949805 0.20347315073013306
0.20408162474632263 0.9583333134651184 0.23033587373685685 0.22861731052398682
0.20408162474632263 1.0 0.26093868005237486 0.2605120539665222
0.2448979616165161 0.0 0.29405085259927555 0.2952975034713745
0.2448979616165161 0.0416666679084301 0.2604111670064383 0.2601250112056732
0.2448979616165161 0.0833333358168602 0.23100257086780818 0.2324114739894867
0.2448979616165161 0.125 0.21112932764474 0.21132388710975647
0.2448979616165161 0.1666666716337204 0.19620150676764037 0.19583818316459656
0.2448979616165161 0.2083333432674408 0.18436726779304588 0.18492528796195984
0.2448979616165161 0.25 0.17751775817079765 0.17766350507736206
0.2448979616165161 0.2916666865348816 0.17347599091338714 0.17327803373336792
0.2448979616165161 0.3333333432674408 0.17151022321788065 0.17110800743103027
0.2448979616165161 0.375 0.17133025543007527 0.17053771018981934
0.2448979616165161 0.4166666865348816 0.1719141631699428 0.1709335446357727
0.2448979616165161 0.4583333432674408 0.17269223766630284 0.17164388298988342
0.2448979616165161 0.5 0.17297540548489762 0.17208895087242126
0.2448979616165161 0.5416666269302368 0.17269068781324737 0.17193523049354553
0.2448979616165161 0.5833333134651184 0.17191127463200978 0.17125272750854492
0.2448979616165161 0.625 0.1713267332827654 0.17055100202560425
0.2448979616165161 0.6666666269302368 0.17150657494409338 0.17063727974891663
0.2448979616165161 0.7083333134651184 0.1734726227107022 0.17238754034042358
0.2448979616165161 0.75 0.17751482012270017 0.17658564448356628
0.2448979616165161 0.7916666865348816 0.18436479001920247 0.18389642238616943
0.2448979616165161 0.8333333134651184 0.19619948860121214 0.19496014714241028
0.2448979616165161 0.875 0.2111276306614963 0.21051907539367676
0.2448979616165161 0.9166666865348816 0.23100110410338784 0.23149961233139038
0.2448979616165161 0.9583333134651184 0.2604098520075421 0.25898486375808716
0.2448979616165161 1.0 0.2940495803202648 0.2940150797367096
0.2857142686843872 0.0 0.3187349893979592 0.32015207409858704
0.2857142686843872 0.0416666679084301 0.283418724348372 0.28319671750068665
0.2857142686843872 0.0833333358168602 0.2527094315420122 0.2542986273765564
0.2857142686843872 0.125 0.23214963776935205 0.23249638080596924
0.2857142686843872 0.1666666716337204 0.21694780318170273 0.21671640872955322
0.2857142686843872 0.2083333432674408 0.20528004548336487 0.20593413710594177
0.2857142686843872 0.25 0.19898880408323338 0.19925537705421448
0.2857142686843872 0.2916666865348816 0.19586689610451127 0.1959058940410614
0.2857142686843872 0.3333333432674408 0.195286499342318 0.19514110684394836
0.2857142686843872 0.375 0.19649870934256555 0.19614702463150024
0.2857142686843872 0.4166666865348816 0.1984004195304796 0.19798943400382996
0.2857142686843872 0.4583333432674408 0.20024592257758428 0.19968953728675842
0.2857142686843872 0.5 0.20086408096613417 0.20043477416038513
0.2857142686843872 0.5416666269302368 0.2002438199210017 0.19983786344528198
0.2857142686843872 0.5833333134651184 0.19839656106215933 0.19810685515403748
0.2857142686843872 0.625 0.19649410999173889 0.1960046887397766
0.2857142686843872 0.6666666269302368 0.1952818761444379 0.19461631774902344
0.2857142686843872 0.7083333134651184 0.19586279634985526 0.19505298137664795
0.2857142686843872 0.75 0.19898536386291943 0.19826099276542664
0.2857142686843872 0.7916666865348816 0.20527725390107496 0.20499348640441895
0.2857142686843872 0.8333333134651184 0.21694561860009492 0.21591556072235107
0.2857142686843872 0.875 0.23214785620436706 0.23175647854804993
0.2857142686843872 0.9166666865348816 0.25270792873276354 0.2534295618534088
0.2857142686843872 0.9583333134651184 0.28341740082864303 0.2820467948913574
0.2857142686843872 1.0 0.31873371571567166 0.31876295804977417
0.3265306055545807 0.0 0.33443704624253257 0.3355428874492645
0.3265306055545807 0.0416666679084301 0.29887110721118443 0.29836806654930115
0.3265306055545807 0.0833333358168602 0.26815408943645974 0.2695677578449249
0.3265306055545807 0.125 0.2478362695139766 0.24808013439178467
0.3265306055545807 0.1666666716337204 0.2331302929181682 0.23282954096794128
0.3265306055545807 0.2083333432674408 0.22236271680651878 0.22286444902420044
0.3265306055545807 0.25 0.21721515904904382 0.21738949418067932
0.3265306055545807 0.2916666865348816 0.21557997959116051 0.21569031476974487
0.3265306055545807 0.3333333432674408 0.21703403059433254 0.21697792410850525
0.3265306055545807 0.375 0.2202187570456151 0.22022157907485962
0.3265306055545807 0.4166666865348816 0.2239682758900856 0.22410565614700317
0.3265306055545807 0.4583333432674408 0.22730784114648533 0.22720888257026672
0.3265306055545807 0.5 0.22839519295158078 0.2283865213394165
0.3265306055545807 0.5416666269302368 0.22730520334472729 0.22717857360839844
0.3265306055545807 0.5833333134651184 0.2239635002732292 0.22399064898490906
0.3265306055545807 0.625 0.22021317777778288 0.2199428677558899
0.3265306055545807 0.6666666269302368 0.2170285737816151 0.21648135781288147
0.3265306055545807 0.7083333134651184 0.21557532145970015 0.21499869227409363
0.3265306055545807 0.75 0.21721139647339208 0.21660247445106506
0.3265306055545807 0.7916666865348816 0.22235978133875484 0.22210648655891418
0.3265306055545807 0.8333333134651184 0.2331280908041016 0.23216092586517334
0.3265306055545807 0.875 0.24783453257929158 0.2474381923675537
0.3265306055545807 0.9166666865348816 0.2681526637672728 0.2687934637069702
0.3265306055545807 0.9583333134651184 0.2988698771092266 0.2973193824291229
0.3265306055545807 1.0 0.3344358698497133 0.33423298597335815
0.36734694242477417 0.0 0.34092245079784683 0.3412576913833618
0.36734694242477417 0.0416666679084301 0.3065419259281875 0.3054538667201996
0.36734694242477417 0.0833333358168602 0.2771038549620788 0.2780168652534485
0.36734694242477417 0.125 0.25793598602120527 0.25783485174179077
0.36734694242477417 0.1666666716337204 0.24445917171352327 0.24389299750328064
0.36734694242477417 0.2083333432674408 0.23526258552451362 0.23537158966064453
0.36734694242477417 0.25 0.2317676491762531 0.23163408041000366
0.36734694242477417 0.2916666865348816 0.2320918250670351 0.2320830225944519
0.36734694242477417 0.3333333432674408 0.236109563542329 0.2359197735786438
0.36734694242477417 0.375 0.24174020499800686 0.24190273880958557
0.36734694242477417 0.4166666865348816 0.2477747138119799 0.24829238653182983
0.36734694242477417 0.4583333432674408 0.252964594078809 0.2531413435935974
0.36734694242477417 0.5 0.254634097100449 0.2548938989639282
0.36734694242477417 0.5416666269302368 0.25296165232919426 0.25298184156417847
0.36734694242477417 0.5833333134651184 0.2477694452482747 0.24803820252418518
0.36734694242477417 0.625 0.2417341501848321 0.241607666015625
0.36734694242477417 0.6666666269302368 0.2361037761673236 0.23557522892951965
0.36734694242477417 0.7083333134651184 0.23208704630795648 0.2316494882106781
0.36734694242477417 0.75 0.23176392138118107 0.2311050295829773
0.36734694242477417 0.7916666865348816 0.23525978498334948 0.23479321599006653
0.36734694242477417 0.8333333134651184 0.2444571591854668 0.24330851435661316
0.36734694242477417 0.875 0.25793445476088994 0.2572237551212311
0.36734694242477417 0.9166666865348816 0.27710263669528196 0.2772853672504425
0.36734694242477417 0.9583333134651184 0.30654090032281717 0.3045153021812439
0.36734694242477417 1.0 0.3409214775399178 0.34013161063194275
0.40816324949264526 0.0 0.3373379580299659 0.3374279737472534
0.40816324949264526 0.0416666679084301 0.3059416512641065 0.3045322597026825
0.40816324949264526 0.0833333358168602 0.2794006263972818 0.279651403427124
0.40816324949264526 0.125 0.26252831366664947 0.2616918683052063
0.40816324949264526 0.1666666716337204 0.25120657166530197 0.24975550174713135
0.40816324949264526 0.2083333432674408 0.24442221539338552 0.24320021271705627
0.40816324949264526 0.25 0.2432044596540561 0.24158260226249695
0.40816324949264526 0.2916666865348816 0.2460469474765589 0.2444557547569275
0.40816324949264526 0.3333333432674408 0.2532254740199275 0.2510411739349365
0.40816324949264526 0.375 0.26181530620273696 0.2599129378795624
0.40816324949264526 0.4166666865348816 0.27059753116575225 0.26893097162246704
0.40816324949264526 0.4583333432674408 0.27800978562556095 0.27563098073005676
0.40816324949264526 0.5 0.28037885046301875 0.27803364396095276
0.40816324949264526 0.5416666269302368 0.2780070979039545 0.27543824911117554
0.40816324949264526 0.5833333134651184 0.2705927609086453 0.2686827778816223
0.40816324949264526 0.625 0.261809900458462 0.2597348392009735
0.40816324949264526 0.6666666269302368 0.2532204107256694 0.25092408061027527
0.40816324949264526 0.7083333134651184 0.24604289364276172 0.24428600072860718
0.40816324949264526 0.75 0.2432014050963934 0.24125924706459045
0.40816324949264526 0.7916666865348816 0.24442001259735083 0.24270734190940857
0.40816324949264526 0.8333333134651184 0.2512050689619242 0.24914157390594482
0.40816324949264526 0.875 0.26252722554997604 0.2609919011592865
0.40816324949264526 0.9166666865348816 0.2793998016011432 0.2788551449775696
0.40816324949264526 0.9583333134651184 0.30594098578357104 0.3036295175552368
0.40816324949264526 1.0 0.33733733544627936 0.33647212386131287
0.44897958636283875 0.0 0.32498338741697885 0.3245263695716858
0.44897958636283875 0.0416666679084301 0.2975860593409268 0.29594576358795166
0.44897958636283875 0.0833333358168602 0.27478774354792074 0.2746959924697876
0.44897958636283875 0.125 0.26072925061532193 0.25977107882499695
0.44897958636283875 0.1666666716337204 0.2518769720411442 0.2504279613494873
0.44897958636283875 0.2083333432674408 0.24762056868448834 0.2462197244167328
0.44897958636283875 0.25 0.24856902700097824 0.24690058827400208
0.44897958636283875 0.2916666865348816 0.25361781346794743 0.2521705627441406
0.44897958636283875 0.3333333432674408 0.2633908529785589 0.2612896263599396
0.44897958636283875 0.375 0.27431210651867954 0.27270427346229553
0.44897958636283875 0.4166666865348816 0.2852132275705458 0.2839760482311249
0.44897958636283875 0.4583333432674408 0.2943200962991356 0.29225465655326843
0.44897958636283875 0.5 0.29722035640991773 0.29523470997810364
0.44897958636283875 0.5416666269302368 0.29431832099074073 0.29209548234939575
0.44897958636283875 0.5833333134651184 0.28521009651779766 0.28381332755088806
0.44897958636283875 0.625 0.27430859445246575 0.2726709246635437
0.44897958636283875 0.6666666269302368 0.263387615001528 0.2613496482372284
0.44897958636283875 0.7083333134651184 0.25361528962882934 0.25215211510658264
0.44897958636283875 0.75 0.24856719053380952 0.24664747714996338
0.44897958636283875 0.7916666865348816 0.24761930806928162 0.24569463729858398
0.44897958636283875 0.8333333134651184 0.2518761773987895 0.24969753623008728
0.44897958636283875 0.875 0.26072872816531695 0.2589232921600342
0.44897958636283875 0.9166666865348816 0.27478739226704524 0.2737851142883301
0.44897958636283875 0.9583333134651184 0.297585810914443 0.2950195074081421
0.44897958636283875 1.0 0.32498316658939197 0.323672354221344
0.4897959232330322 0.0 0.3048204968322702 0.30338144302368164
0.4897959232330322 0.0416666679084301 0.2825217977134632 0.28032878041267395
0.4897959232330322 0.0833333358168602 0.26439902320333203 0.2636285722255707
0.4897959232330322 0.125 0.2537439793228773 0.25241512060165405
0.4897959232330322 0.1666666716337204 0.2477398469305874 0.24611914157867432
0.4897959232330322 0.2083333432674408 0.24618459249664748 0.2444761097431183
0.4897959232330322 0.25 0.24921505307400438 0.24740570783615112
0.4897959232330322 0.2916666865348816 0.25614740890898796 0.2547294497489929
0.4897959232330322 0.3333333432674408 0.26787689440279844 0.2657528519630432
0.4897959232330322 0.375 0.28038583355926866 0.2788793742656708
0.4897959232330322 0.4166666865348816 0.2926364033743074 0.2915492057800293
0.4897959232330322 0.4583333432674408 0.30277781237228724 0.3007599711418152
0.4897959232330322 0.5 0.30599626121682943 0.304080605506897
0.4897959232330322 0.5416666269302368 0.3027774634314145 0.3006361126899719
0.4897959232330322 0.5833333134651184 0.2926358013007302 0.29144102334976196
0.4897959232330322 0.625 0.28038518484150554 0.2788962423801422
0.4897959232330322 0.6666666269302368 0.26787633935725247 0.26583415269851685
0.4897959232330322 0.7083333134651184 0.25614704338632993 0.2546877861022949
0.4897959232330322 0.75 0.2492148630715771 0.24708274006843567
0.4897959232330322 0.7916666865348816 0.24618454955772556 0.2438482940196991
0.4897959232330322 0.8333333134651184 0.24773992511098386 0.24527928233146667
0.4897959232330322 0.875 0.2537441302447523 0.25147727131843567
0.4897959232330322 0.9166666865348816 0.2643992211799121 0.26266705989837646
0.4897959232330322 0.9583333134651184 0.2825220246668627 0.2794051170349121
0.4897959232330322 1.0 0.3048207316727407 0.3025934398174286
0.5306122303009033 0.0 0.27794314837858164 0.2752041518688202
0.5306122303009033 0.0416666679084301 0.2616381063371597 0.2586413621902466
0.5306122303009033 0.0833333358168602 0.24893185870000722 0.24721196293830872
0.5306122303009033 0.125 0.2421238594740971 0.24022164940834045
0.5306122303009033 0.1666666716337204 0.2392135861802682 0.2372705042362213
0.5306122303009033 0.2083333432674408 0.2403839960269723 0.238246351480484
0.5306122303009033 0.25 0.24526474344235083 0.2431870996952057
0.5306122303009033 0.2916666865348816 0.25357982960137854 0.2519993782043457
0.5306122303009033 0.3333333432674408 0.26637891352528487 0.2640484869480133
0.5306122303009033 0.375 0.2794759734410921 0.2777954339981079
0.5306122303009033 0.4166666865348816 0.2920526860641204 0.2907685935497284
0.5306122303009033 0.4583333432674408 0.30235370755135027 0.3000878095626831
0.5306122303009033 0.5 0.30560804526872215 0.30343449115753174
0.5306122303009033 0.5416666269302368 0.3023549046482633 0.2999703288078308
0.5306122303009033 0.5833333134651184 0.29205481990411525 0.2906478941440582
0.5306122303009033 0.625 0.2794784132355055 0.2777523100376129
0.5306122303009033 0.6666666269302368 0.2663812402362563 0.2640191912651062
0.5306122303009033 0.7083333134651184 0.25358176798711585 0.2518165111541748
0.5306122303009033 0.75 0.2452662994841179 0.24272730946540833
0.5306122303009033 0.7916666865348816 0.24038523550717852 0.23752301931381226
0.5306122303009033 0.8333333134651184 0.2392145770127297 0.23639753460884094
0.5306122303009033 0.875 0.24212471095243596 0.23931166529655457
0.5306122303009033 0.9166666865348816 0.2489326261364633 0.24631837010383606
0.5306122303009033 0.9583333134651184 0.26163882511598163 0.25779253244400024
0.5306122303009033 1.0 0.27794385438772623 0.27448296546936035
0.5714285373687744 0.0 0.24570013959290343 0.24155521392822266
0.5714285373687744 0.0416666679084301 0.23604550040859457 0.23214218020439148
0.5714285373687744 0.0833333358168602 0.22928338795452038 0.22646528482437134
0.5714285373687744 0.125 0.22661721458082312 0.22401541471481323
0.5714285373687744 0.1666666716337204 0.22693117150375078 0.2245507836341858
0.5714285373687744 0.2083333432674408 0.23075903373600748 0.22807464003562927
0.5714285373687744 0.25 0.2372087049416389 0.23470529913902283
0.5714285373687744 0.2916666865348816 0.2463882060064052 0.24440810084342957
0.5714285373687744 0.3333333432674408 0.25938892776378114 0.25663062930107117
0.5714285373687744 0.375 0.272119889204704 0.26999178528785706
0.5714285373687744 0.4166666865348816 0.28405756160870893 0.2822909951210022
0.5714285373687744 0.4583333432674408 0.2936983522283025 0.2909988760948181
0.5714285373687744 0.5 0.2967246702659741 0.2941023111343384
0.5714285373687744 0.5416666269302368 0.29370075655114575 0.29087740182876587
0.5714285373687744 0.5833333134651184 0.2840618461716398 0.28214022517204285
0.5714285373687744 0.625 0.27212478226557973 0.26987454295158386
0.5714285373687744 0.6666666269302368 0.25939357795465606 0.2564851641654968
0.5714285373687744 0.7083333134651184 0.24639204402107373 0.24409666657447815
0.5714285373687744 0.75 0.2372117359770582 0.2341465950012207
0.5714285373687744 0.7916666865348816 0.23076138584545386 0.2273179590702057
0.5714285373687744 0.8333333134651184 0.22693297808010943 0.22372519969940186
0.5714285373687744 0.875 0.22661870701188055 0.2232191264629364
0.5714285373687744 0.9166666865348816 0.2292846860244463 0.22570714354515076
0.5714285373687744 0.9583333134651184 0.23604668345461183 0.2313964068889618
0.5714285373687744 1.0 0.24570129206048694 0.24087029695510864
0.6122449040412903 0.0 0.2096401498247052 0.20420056581497192
0.6122449040412903 0.0416666679084301 0.20703005714093078 0.20227697491645813
0.6122449040412903 0.0833333358168602 0.20651262124882303 0.20257946848869324
0.6122449040412903 0.125 0.20813603763709562 0.2047918736934662
0.6122449040412903 0.1666666716337204 0.2117087222174298 0.20882177352905273
0.6122449040412903 0.2083333432674408 0.21808638790921325 0.21476876735687256
0.6122449040412903 0.25 0.22586300458460365 0.2228071093559265
0.6122449040412903 0.2916666865348816 0.23551415500390682 0.23295381665229797
0.6122449040412903 0.3333333432674408 0.24810252942173006 0.24476349353790283
0.6122449040412903 0.375 0.2598207825589613 0.2570868730545044
0.6122449040412903 0.4166666865348816 0.2704826454412329 0.268106609582901
0.6122449040412903 0.4583333432674408 0.27893160241885423 0.27576953172683716
0.6122449040412903 0.5 0.2815600888480983 0.2784748077392578
0.6122449040412903 0.5416666269302368 0.2789345960918313 0.2756536602973938
0.6122449040412903 0.5833333134651184 0.2704880090853688 0.2679547667503357
0.6122449040412903 0.625 0.25982695784319815 0.2569519877433777
0.6122449040412903 0.6666666269302368 0.24810846361773736 0.2445853352546692
0.6122449040412903 0.7083333134651184 0.23551912756652468 0.23261108994483948
0.6122449040412903 0.75 0.2258669872641292 0.22224166989326477
0.6122449040412903 0.7916666865348816 0.21808951600890464 0.2140502631664276
0.6122449040412903 0.8333333134651184 0.21171114482549416 0.2080855667591095
0.6122449040412903 0.875 0.20813804285924625 0.20411759614944458
0.6122449040412903 0.9166666865348816 0.2065143623935649 0.2019340693950653
0.6122449040412903 0.9583333134651184 0.2070316392620285 0.20158082246780396
0.6122449040412903 1.0 0.20964168926341614 0.2034648358821869
0.6530612111091614 0.0 0.16660728807766545 0.16494399309158325
0.6530612111091614 0.0416666679084301 0.17204805909993873 0.1705435812473297
0.6530612111091614 0.0833333358168602 0.1786227344244489 0.17681404948234558
0.6530612111091614 0.125 0.18506756067435098 0.18364152312278748
0.6530612111091614 0.1666666716337204 0.19224237080503523 0.1910819411277771
0.6530612111091614 0.2083333432674408 0.20134563924265952 0.19932737946510315
0.6530612111091614 0.25 0.2104276936700467 0.20859968662261963
0.6530612111091614 0.2916666865348816 0.22037398677191536 0.21897318959236145
0.6530612111091614 0.3333333432674408 0.23219825881173742 0.23012775182724
0.6530612111091614 0.375 0.242509805498724 0.24117526412010193
0.6530612111091614 0.4166666865348816 0.25150450484904274 0.25072041153907776
0.6530612111091614 0.4583333432674408 0.25843658907762374 0.2572142779827118
0.6530612111091614 0.5 0.26056388636947786 0.25947627425193787
0.6530612111091614 0.5416666269302368 0.25843952732389724 0.2571061849594116
0.6530612111091614 0.5833333134651184 0.2515098247953526 0.25058403611183167
