x y tower_chebyshev solution
0.0 0.5757575631141663 -0.9643599689006805 -0.9717871577856343
0.0 0.6161616444587708 -0.9299982786178589 -0.9341317281806577
0.0 0.6565656661987305 -0.8791009783744812 -0.8814087443808715
0.0 0.6969696879386902 -0.8121694028377533 -0.8145188399803568
0.0 0.7373737096786499 -0.7301368713378906 -0.7345360579765899
0.0 0.7777777910232544 -0.6344604790210724 -0.6427440756702688
0.0 0.8181818127632141 -0.5272614359855652 -0.5406162194735072
0.0 0.8585858345031738 -0.41153326630592346 -0.42979108422700835
0.0 0.8989899158477783 -0.2914901077747345 -0.31202349697136184
0.0 0.939393937587738 -0.17321071028709412 -0.18924007590090164
0.0 0.9797979593276978 -0.06610727310180664 -0.06341937319544938
0.019387755542993546 -1.0 0.021401584148406982 1.036381081409311e-16
0.019387755542993546 -0.9595959782600403 0.11769461631774902 0.11931405319940042
0.019387755542993546 -0.9191918969154358 0.2323630154132843 0.23701126995990462
0.019387755542993546 -0.8787878751754761 0.3529656231403351 0.35149334682931505
0.019387755542993546 -0.8383838534355164 0.4719991534948349 0.46118304438868607
0.019387755542993546 -0.7979797720909119 0.5844051390886307 0.5645348838829845
0.019387755542993546 -0.7575757503509521 0.6866178810596466 0.6600471847605872
0.019387755542993546 -0.7171717286109924 0.7760993540287018 0.7462526968322901
0.019387755542993546 -0.6767677068710327 0.8510729223489761 0.8217605300217877
0.019387755542993546 -0.6363636255264282 0.9103525280952454 0.8853282105748665
0.019387755542993546 -0.5959596037864685 0.9532259553670883 0.9357946162827037
0.019387755542993546 -0.5555555820465088 0.9793774485588074 0.9721356166613516
0.019387755542993546 -0.5151515007019043 0.9888148605823517 0.9934891589462973
0.019387755542993546 -0.4747474789619446 0.9818309545516968 0.9991826705201204
0.019387755542993546 -0.4343434274196625 0.9589562118053436 0.988687215178844
0.019387755542993546 -0.39393940567970276 0.9209275543689728 0.9618522902697346
0.019387755542993546 -0.35353535413742065 0.8686628937721252 0.9187687792580352
0.019387755542993546 -0.31313130259513855 0.8032316565513611 0.859808919382433
0.019387755542993546 -0.27272728085517883 0.7258396744728088 0.7856637414400509
0.019387755542993546 -0.23232322931289673 0.6378030776977539 0.6973540004782858
0.019387755542993546 -0.19191919267177582 0.5405372381210327 0.59621860949593
0.019387755542993546 -0.1515151560306549 0.4355338215827942 0.4839030110517576
0.019387755542993546 -0.1111111119389534 0.3243522346019745 0.3624340963717477
0.019387755542993546 -0.07070706784725189 0.20860129594802856 0.23403253268216845
0.019387755542993546 -0.03030303120613098 0.08992493152618408 0.10111701533378731
0.019387755542993546 0.010101011022925377 -0.03001028299331665 -0.03376155031512597
0.019387755542993546 0.05050504952669144 -0.1495247781276703 -0.16799373482664487
0.019387755542993546 0.09090909361839294 -0.2669454514980316 -0.2989696135212622
0.019387755542993546 0.13131313025951385 -0.3806152045726776 -0.42417990057021104
0.019387755542993546 0.17171716690063477 -0.4889049232006073 -0.5413064347868055
0.019387755542993546 0.21212121844291687 -0.5902302265167236 -0.6482508623988108
0.019387755542993546 0.2525252401828766 -0.6830621957778931 -0.7431893516015733
0.019387755542993546 0.2929292917251587 -0.7659462690353394 -0.8246060731689178
0.019387755542993546 0.3333333432674408 -0.8375149369239807 -0.8913114175538485
0.019387755542993546 0.3737373650074005 -0.8965038359165192 -0.9423554894710743
0.019387755542993546 0.4141414165496826 -0.9417740404605865 -0.977295749931647
0.019387755542993546 0.4545454680919647 -0.9723288118839264 -0.99591500958093
0.019387755542993546 0.49494948983192444 -0.987337589263916 -0.9982839296582099
0.019387755542993546 0.5353535413742065 -0.9861621558666229 -0.9847346761200446
0.019387755542993546 0.5757575631141663 -0.9683864712715149 -0.9558324778562635
0.019387755542993546 0.6161616444587708 -0.9338552057743073 -0.9123153578884823
0.019387755542993546 0.6565656661987305 -0.8827162086963654 -0.8551216046600553
0.019387755542993546 0.6969696879386902 -0.8154734969139099 -0.7853979254551531
0.019387755542993546 0.7373737096786499 -0.733065128326416 -0.7043656885561633
0.019387755542993546 0.7777777910232544 -0.6369546949863434 -0.6133488441223447
0.019387755542993546 0.8181818127632141 -0.5292747616767883 -0.5137550595350279
0.019387755542993546 0.8585858345031738 -0.4130335748195648 -0.40705781995773727
0.019387755542993546 0.8989899158477783 -0.2924652099609375 -0.29476328830221665
0.019387755542993546 0.939393937587738 -0.17368057370185852 -0.17846434574441356
0.019387755542993546 0.9797979593276978 -0.06613904237747192 -0.059756394928831016
0.03877551108598709 -1.0 0.019643396139144897 1.2373231173696546e-16
0.03877551108598709 -0.9595959782600403 0.11492866277694702 0.11283127849020028
0.03877551108598709 -0.9191918969154358 0.22862914204597473 0.2243663980166864
0.03877551108598709 -0.8787878751754761 0.34832076728343964 0.3333146929286236
0.03877551108598709 -0.8383838534355164 0.46651899814605713 0.4383840405708589
0.03877551108598709 -0.7979797720909119 0.5781803727149963 0.538280351253942
0.03877551108598709 -0.7575757503509521 0.6797512918710709 0.6317083944574686
0.03877551108598709 -0.7171717286109924 0.7687019854784012 0.7173550251356032
0.03877551108598709 -0.6767677068710327 0.843261182308197 0.7939150631937768
0.03877551108598709 -0.6363636255264282 0.9022458642721176 0.860146863890985
0.03877551108598709 -0.5959596037864685 0.9449449330568314 0.9148106214905737
0.03877551108598709 -0.5555555820465088 0.9710406064987183 0.9567130473170037
0.03877551108598709 -0.5151515007019043 0.9805416762828827 0.984730292038773
0.03877551108598709 -0.4747474789619446 0.9737328588962555 0.9978381088637527
0.03877551108598709 -0.4343434274196625 0.951142817735672 0.9950745989388187
0.03877551108598709 -0.39393940567970276 0.9135009944438934 0.9757889305451438
0.03877551108598709 -0.35353535413742065 0.8617192506790161 0.9395390601033471
0.03877551108598709 -0.31313130259513855 0.7968591451644897 0.8861644895966895
0.03877551108598709 -0.27272728085517883 0.7201167047023773 0.8158679410476193
0.03877551108598709 -0.23232322931289673 0.6328017115592957 0.7292764531788728
0.03877551108598709 -0.19191919267177582 0.5363168120384216 0.6274775858952049
0.03877551108598709 -0.1515151560306549 0.43214622139930725 0.5120497670252425
0.03877551108598709 -0.1111111119389534 0.3218374252319336 0.38519207198517275
0.03877551108598709 -0.07070706784725189 0.20698946714401245 0.2495079921660865
0.03877551108598709 -0.03030303120613098 0.08923423290252686 0.10799573919368952
0.03877551108598709 0.010101011022925377 -0.029770374298095703 -0.03607151630038354
0.03877551108598709 0.05050504952669144 -0.14835798740386963 -0.17929605222602002
0.03877551108598709 0.09090909361839294 -0.2648656666278839 -0.31829578607840914
0.03877551108598709 0.13131313025951385 -0.37764671444892883 -0.4498981756712103
0.03877551108598709 0.17171716690063477 -0.485083669424057 -0.5713026729648284
0.03877551108598709 0.21212121844291687 -0.5856009125709534 -0.6801394647850033
0.03877551108598709 0.2525252401828766 -0.6776823699474335 -0.7745361319183213
0.03877551108598709 0.2929292917251587 -0.7598812878131866 -0.8531340331641124
0.03877551108598709 0.3333333432674408 -0.8308396935462952 -0.9150696206659011
0.03877551108598709 0.3737373650074005 -0.8893018960952759 -0.9598341173804913
0.03877551108598709 0.4141414165496826 -0.9341385364532471 -0.9875131307207375
0.03877551108598709 0.4545454680919647 -0.964358001947403 -0.998427228785827
0.03877551108598709 0.49494948983192444 -0.9791375696659088 -0.9931650954400784
0.03877551108598709 0.5353535413742065 -0.9778432548046112 -0.9725259045455862
0.03877551108598709 0.5757575631141663 -0.9600655734539032 -0.9374690937375209
0.03877551108598709 0.6161616444587708 -0.9256508648395538 -0.8890442077744947
0.03877551108598709 0.6565656661987305 -0.8747473657131195 -0.8284084385176459
0.03877551108598709 0.6969696879386902 -0.8078608810901642 -0.7568268305089879
0.03877551108598709 0.7373737096786499 -0.7259263396263123 -0.6755554802210514
0.03877551108598709 0.7777777910232544 -0.6304033398628235 -0.5858722592578701
0.03877551108598709 0.8181818127632141 -0.5234173834323883 -0.48906700008879833
0.03877551108598709 0.8585858345031738 -0.407966673374176 -0.38643384746603443
0.03877551108598709 0.8989899158477783 -0.2882726788520813 -0.27925257814014626
0.03877551108598709 0.939393937587738 -0.17042818665504456 -0.16884094879416656
0.03877551108598709 0.9797979593276978 -0.06387311220169067 -0.056495206203413736
0.05816326662898064 -1.0 0.017085552215576172 9.522231913263711e-18
0.05816326662898064 -0.9595959782600403 0.11061102151870728 0.10701692069328195
0.05816326662898064 -0.9191918969154358 0.22254467010498047 0.2129827702495682
0.05816326662898064 -0.8787878751754761 0.340528666973114 0.31684537964623916
0.05816326662898064 -0.8383838534355164 0.45713187754154205 0.41754039866195725
0.05816326662898064 -0.7979797720909119 0.5673491209745407 0.5139849102252934
0.05816326662898064 -0.7575757503509521 0.6676570624113083 0.6050716790314599
0.05816326662898064 -0.7171717286109924 0.7555459141731262 0.6896480529188801
0.05816326662898064 -0.6767677068710327 0.829257607460022 0.7665291519758768
0.05816326662898064 -0.6363636255264282 0.8876174837350845 0.8345374321825304
0.05816326662898064 -0.5959596037864685 0.9299208223819733 0.8924419034337854
0.05816326662898064 -0.5555555820465088 0.9558481276035309 0.9389870861904228
0.05816326662898064 -0.5151515007019043 0.9654033482074738 0.9729045322669935
0.05816326662898064 -0.4747474789619446 0.9588679373264313 0.992932720406653
0.05816326662898064 -0.4343434274196625 0.9367586672306061 0.9977738989832186
0.05816326662898064 -0.39393940567970276 0.8997969925403595 0.9863328830695655
0.05816326662898064 -0.35353535413742065 0.8488790690898895 0.9576346846224181
0.05816326662898064 -0.31313130259513855 0.785053014755249 0.9109168240002596
0.05816326662898064 -0.27272728085517883 0.709499329328537 0.8457511899536865
0.05816326662898064 -0.23232322931289673 0.6235082447528839 0.7621669326453517
0.05816326662898064 -0.19191919267177582 0.5284669399261475 0.6607643467267219
0.05816326662898064 -0.1515151560306549 0.42583781480789185 0.5428336958866694
0.05816326662898064 -0.1111111119389534 0.3171498477458954 0.4106042960655102
0.05816326662898064 -0.07070706784725189 0.20398011803627014 0.2670433929172676
0.05816326662898064 -0.03030303120613098 0.0879402756690979 0.11585485491704275
0.05816326662898064 0.010101011022925377 -0.029332518577575684 -0.03871520523285911
0.05816326662898064 0.05050504952669144 -0.14619365334510803 -0.19216727882514592
0.05816326662898064 0.09090909361839294 -0.26100215315818787 -0.3400526964722253
0.05816326662898064 0.13131313025951385 -0.37213146686553955 -0.47834082414195284
0.05816326662898064 0.17171716690063477 -0.477985680103302 -0.603697460407869
0.05816326662898064 0.21212121844291687 -0.5770102143287659 -0.7135681703240493
0.05816326662898064 0.2525252401828766 -0.6677065491676331 -0.8062199211626662
0.05816326662898064 0.2929292917251587 -0.7486481666564941 -0.8806848569738728
0.05816326662898064 0.3333333432674408 -0.8184944987297058 -0.9366505423046627
0.05816326662898064 0.3737373650074005 -0.876008152961731 -0.9742280983160513
0.05816326662898064 0.4141414165496826 -0.9200726747512817 -0.9941362482073075
0.05816326662898064 0.4545454680919647 -0.9497127532958984 -0.9972659761236828
0.05816326662898064 0.49494948983192444 -0.9641156196594238 -0.9846929884899722
0.05816326662898064 0.5353535413742065 -0.9626587629318237 -0.9576051970334053
0.05816326662898064 0.5757575631141663 -0.944939136505127 -0.9172494146993231
0.05816326662898064 0.6161616444587708 -0.9108083546161652 -0.8648690171385325
0.05816326662898064 0.6565656661987305 -0.8604162037372589 -0.8017257045650166
0.05816326662898064 0.6969696879386902 -0.794267013669014 -0.7291045293347482
0.05816326662898064 0.7373737096786499 -0.7132883965969086 -0.6482210803065585
0.05816326662898064 0.7777777910232544 -0.6189302206039429 -0.5602586356582175
0.05816326662898064 0.8181818127632141 -0.5132993459701538 -0.4663684914109862
0.05816326662898064 0.8585858345031738 -0.3993709683418274 -0.3676713949216852
0.05816326662898064 0.8989899158477783 -0.281330943107605 -0.2652496152332996
0.05816326662898064 0.939393937587738 -0.165228009223938 -0.16019633078642465
0.05816326662898064 0.9797979593276978 -0.060441166162490845 -0.05357293215912861
0.07755102217197418 -1.0 0.014143496751785278 7.511232697207141e-17
0.07755102217197418 -0.9595959782600403 0.10547426342964172 0.10177279011528231
0.07755102217197418 -0.9191918969154358 0.2151648998260498 0.20268436916052243
0.07755102217197418 -0.8787878751754761 0.3309628367424011 0.3018693068048556
0.07755102217197418 -0.8383838534355164 0.445509672164917 0.39844559372723864
0.07755102217197418 -0.7979797720909119 0.5538569837808609 0.49150557290681696
0.07755102217197418 -0.7575757503509521 0.652519628405571 0.5801068225094266
0.07755102217197418 -0.7171717286109924 0.7390178740024567 0.6632494059330745
0.07755102217197418 -0.6767677068710327 0.811612918972969 0.7398802701225243
0.07755102217197418 -0.6363636255264282 0.8691426366567612 0.8089198579989985
0.07755102217197418 -0.5959596037864685 0.9109068810939789 0.8692018928232622
0.07755102217197418 -0.5555555820465088 0.9365876019001007 0.9194872352115181
0.07755102217197418 -0.5151515007019043 0.9461849927902222 0.9584613977581677
0.07755102217197418 -0.4747474789619446 0.9399736225605011 0.984737991594868
0.07755102217197418 -0.4343434274196625 0.9184571504592896 0.9968004940128653
0.07755102217197418 -0.39393940567970276 0.8823442161083221 0.9932102713874924
0.07755102217197418 -0.35353535413742065 0.832514613866806 0.9725234848808119
0.07755102217197418 -0.31313130259513855 0.7699969708919525 0.933377092507707
0.07755102217197418 -0.27272728085517883 0.6959510147571564 0.8746257652024608
0.07755102217197418 -0.23232322931289673 0.6116450428962708 0.795512968619245
0.07755102217197418 -0.19191919267177582 0.5184410810470581 0.6958730228950698
0.07755102217197418 -0.1515151560306549 0.41777804493904114 0.5763842882428721
0.07755102217197418 -0.1111111119389534 0.3111582100391388 0.4390340198308068
0.07755102217197418 -0.07070706784725189 0.20013219118118286 0.2870352043268809
0.07755102217197418 -0.03030303120613098 0.08628445863723755 0.12491268457036973
0.07755102217197418 0.010101011022925377 -0.028775930404663086 -0.04176898490276727
0.07755102217197418 0.05050504952669144 -0.14343193173408508 -0.20693823506604242
0.07755102217197418 0.09090909361839294 -0.25606995820999146 -0.3646491943668393
0.07755102217197418 0.13131313025951385 -0.3650912642478943 -0.50977464075121
0.07755102217197418 0.17171716690063477 -0.4689255654811859 -0.6384570787745021
0.07755102217197418 0.21212121844291687 -0.5660459995269775 -0.7481668971997902
0.07755102217197418 0.2525252401828766 -0.6549791693687439 -0.8376201721782451
0.07755102217197418 0.2929292917251587 -0.7343238592147827 -0.9065479782632322
0.07755102217197418 0.3333333432674408 -0.8027607202529907 -0.9554261984338941
0.07755102217197418 0.3737373650074005 -0.8590761721134186 -0.9851259283654431
0.07755102217197418 0.4141414165496826 -0.9021719694137573 -0.9970363159564983
0.07755102217197418 0.4545454680919647 -0.9310904443264008 -0.9925819545162468
0.07755102217197418 0.49494948983192444 -0.9450350701808929 -0.973239423845552
0.07755102217197418 0.5353535413742065 -0.9433960914611816 -0.9404746747848187
0.07755102217197418 0.5757575631141663 -0.9257793128490448 -0.8957063270919006
0.07755102217197418 0.6161616444587708 -0.8920418918132782 -0.8402647536540243
0.07755102217197418 0.6565656661987305 -0.8423357307910919 -0.7754262920566384
0.07755102217197418 0.6969696879386902 -0.7771617472171783 -0.702428807976052
0.07755102217197418 0.7373737096786499 -0.6974389255046844 -0.6224031541235088
0.07755102217197418 0.7777777910232544 -0.6046006679534912 -0.5364159513126774
0.07755102217197418 0.8181818127632141 -0.5007306337356567 -0.4454780351197455
0.07755102217197418 0.8585858345031738 -0.38876914978027344 -0.35055225252019495
0.07755102217197418 0.8989899158477783 -0.2728554606437683 -0.2525526103572587
0.07755102217197418 0.939393937587738 -0.15897294878959656 -0.15238966585115135
0.07755102217197418 0.9797979593276978 -0.05641409754753113 -0.050939195542983685
0.09693877398967743 -1.0 0.011067897081375122 9.989373719265831e-17
0.09693877398967743 -0.9595959782600403 0.09996157884597778 0.09701898701002201
0.09693877398967743 -0.9191918969154358 0.2071346938610077 0.19332565366530421
0.09693877398967743 -0.8787878751754761 0.32046037912368774 0.2882021965862498
0.09693877398967743 -0.8383838534355164 0.4326738715171814 0.38091315863967035
0.09693877398967743 -0.7979797720909119 0.538890078663826 0.470695505365631
0.09693877398967743 -0.7575757503509521 0.6356737166643143 0.5567481775021469
0.09693877398967743 -0.7171717286109924 0.7205771058797836 0.6382095485100642
0.09693877398967743 -0.6767677068710327 0.7918858677148819 0.7141563190879352
0.09693877398967743 -0.6363636255264282 0.8484526872634888 0.7836206687822002
0.09693877398967743 -0.5959596037864685 0.8895847201347351 0.8455318536449086
0.09693877398967743 -0.5555555820465088 0.9149648547172546 0.8987181859678925
0.09693877398967743 -0.5151515007019043 0.9245898127555847 0.9418922861009666
0.09693877398967743 -0.4747474789619446 0.9187237322330475 0.9736379646046146
0.09693877398967743 -0.4343434274196625 0.8978606760501862 0.9923347859120668
0.09693877398967743 -0.39393940567970276 0.8626913130283356 0.9963233877945726
0.09693877398967743 -0.35353535413742065 0.814076691865921 0.9838046168079516
0.09693877398967743 -0.31313130259513855 0.7530264258384705 0.9528912081770126
0.09693877398967743 -0.27272728085517883 0.680674135684967 0.9017201941513322
0.09693877398967743 -0.23232322931289673 0.5982629060745239 0.8286283059264968
0.09693877398967743 -0.19191919267177582 0.5071291327476501 0.7324111759330938
0.09693877398967743 -0.1515151560306549 0.4086819887161255 0.6127217442907628
0.09693877398967743 -0.1111111119389534 0.30439454317092896 0.4708552209638261
0.09693877398967743 -0.07070706784725189 0.1957869827747345 0.30996823832007464
0.09693877398967743 -0.03030303120613098 0.08441266417503357 0.13545434025212258
0.09693877398967743 0.010101011022925377 -0.028149902820587158 -0.04533380374312676
0.09693877398967743 0.05050504952669144 -0.14031711220741272 -0.22403051324767492
0.09693877398967743 0.09090909361839294 -0.25050556659698486 -0.3925543659494705
0.09693877398967743 0.13131313025951385 -0.35714805126190186 -0.5444168713813421
0.09693877398967743 0.17171716690063477 -0.45870542526245117 -0.6753904141665914
0.09693877398967743 0.21212121844291687 -0.5536807179450989 -0.7833740094919135
0.09693877398967743 0.2525252401828766 -0.6406292617321014 -0.8679806208894838
0.09693877398967743 0.2929292917251587 -0.7181771993637085 -0.9299882370162618
0.09693877398967743 0.3333333432674408 -0.7850334644317627 -0.9708570585367221
0.09693877398967743 0.3737373650074005 -0.8400061726570129 -0.9922772501983357
0.09693877398967743 0.4141414165496826 -0.8820212781429291 -0.9962614988672891
0.09693877398967743 0.4545454680919647 -0.910140722990036 -0.9846683470077288
0.09693877398967743 0.49494948983192444 -0.9235862493515015 -0.9592541809478704
0.09693877398967743 0.5353535413742065 -0.9217605590820312 -0.9216433360192325
0.09693877398967743 0.5757575631141663 -0.9042812883853912 -0.8733211121759137
0.09693877398967743 0.6161616444587708 -0.8710111677646637 -0.8156201369524316
0.09693877398967743 0.6565656661987305 -0.822103813290596 -0.7497687532458368
0.09693877398967743 0.6969696879386902 -0.7580557763576508 -0.6769173398717726
0.09693877398967743 0.7373737096786499 -0.6797756403684616 -0.598090538382338
0.09693877398967743 0.7777777910232544 -0.5886765420436859 -0.5142330920646863
0.09693877398967743 0.8181818127632141 -0.48681533336639404 -0.4262235724331307
0.09693877398967743 0.8585858345031738 -0.3770909905433655 -0.33488586587938657
0.09693877398967743 0.8989899158477783 -0.2635860741138458 -0.24099252069158927
0.09693877398967743 0.939393937587738 -0.15220734477043152 -0.14530561346393978
0.09693877398967743 0.9797979593276978 -0.052139222621917725 -0.04855315420913551
0.11632653325796127 -1.0 0.008025795221328735 8.899465212939659e-17
0.11632653325796127 -0.9595959782600403 0.09437048435211182 0.09268984252104615
0.11632653325796127 -0.9191918969154358 0.19888341426849365 0.18478543836218037
0.11632653325796127 -0.8787878751754761 0.3095847964286804 0.27568677063942465
0.11632653325796127 -0.8383838534355164 0.41931045055389404 0.36477676769051115
0.11632653325796127 -0.7979797720909119 0.5232498645782471 0.4514115186711124
0.11632653325796127 -0.7575757503509521 0.618018239736557 0.5349096964658557
0.11632653325796127 -0.7171717286109924 0.701207771897316 0.614531337589106
0.11632653325796127 -0.6767677068710327 0.7711298912763596 0.6894736380416451
0.11632653325796127 -0.6363636255264282 0.8266526758670807 0.7588816532492311
0.11632653325796127 -0.5959596037864685 0.8670916855335236 0.8217931554596529
0.11632653325796127 -0.5555555820465088 0.8921319246292114 0.877132560716623
0.11632653325796127 -0.5151515007019043 0.9017666578292847 0.9236875546143131
0.11632653325796127 -0.4747474789619446 0.8962503373622894 0.9600829226379957
0.11632653325796127 -0.4343434274196625 0.8760657906532288 0.9846912432144154
0.11632653325796127 -0.39393940567970276 0.8418847918510437 0.9957535024198607
0.11632653325796127 -0.35353535413742065 0.794549286365509 0.9912527753643263
0.11632653325796127 -0.31313130259513855 0.7350450456142426 0.9689125731253112
0.11632653325796127 -0.27272728085517883 0.6644823849201202 0.9262461652335403
0.11632653325796127 -0.23232322931289673 0.5840765237808228 0.8606738922367234
0.11632653325796127 -0.19191919267177582 0.49513453245162964 0.7697594391074086
0.11632653325796127 -0.1515151560306549 0.3990352153778076 0.6516872189867456
0.11632653325796127 -0.1111111119389534 0.2972201406955719 0.5064122839243747
0.11632653325796127 -0.07070706784725189 0.19117718935012817 0.3364291428048356
0.11632653325796127 -0.03030303120613098 0.08242574334144592 0.14785749482090924
0.11632653325796127 0.010101011022925377 -0.027488410472869873 -0.049545597080204826
0.11632653325796127 0.05050504952669144 -0.13701558113098145 -0.2439842764815647
0.11632653325796127 0.09090909361839294 -0.24460646510124207 -0.4242855171411879
0.11632653325796127 0.13131313025951385 -0.34872719645500183 -0.5823734018900786
0.11632653325796127 0.17171716690063477 -0.44787099957466125 -0.714087232581941
0.11632653325796127 0.21212121844291687 -0.540573000907898 -0.8184258200893855
0.11632653325796127 0.2525252401828766 -0.6254206895828247 -0.8964574620026469
0.11632653325796127 0.2929292917251587 -0.7010692059993744 -0.9503210324431908
0.11632653325796127 0.3333333432674408 -0.7662549018859863 -0.9825537418410905
0.11632653325796127 0.3737373650074005 -0.8198133111000061 -0.9956165258479639
0.11632653325796127 0.4141414165496826 -0.860693484544754 -0.9920209621661349
0.11632653325796127 0.4545454680919647 -0.8879795670509338 -0.9739197188862194
0.11632653325796127 0.49494948983192444 -0.9009101390838623 -0.9432184011600329
0.11632653325796127 0.5353535413742065 -0.8989053964614868 -0.9015909602551806
0.11632653325796127 0.5757575631141663 -0.8815903961658478 -0.8505059683906111
0.11632653325796127 0.6161616444587708 -0.8488368391990662 -0.7912388503670706
0.11632653325796127 0.6565656661987305 -0.8007992208003998 -0.7249316506533218
0.11632653325796127 0.6969696879386902 -0.7379687428474426 -0.6526273624522544
0.11632653325796127 0.7373737096786499 -0.6612406671047211 -0.5752380998579488
0.11632653325796127 0.7777777910232544 -0.5720090270042419 -0.4935912799148111
0.11632653325796127 0.8181818127632141 -0.47229792177677155 -0.40844607862010196
0.11632653325796127 0.8585858345031738 -0.36496081948280334 -0.3205065380940788
0.11632653325796127 0.8989899158477783 -0.2540196478366852 -0.23042710291212223
0.11632653325796127 0.939393937587738 -0.14529407024383545 -0.13884887336763457
0.11632653325796127 0.9797979593276978 -0.047846853733062744 -0.046381341580372014
0.13571429252624512 -1.0 0.005131185054779053 6.660325672095715e-17
0.13571429252624512 -0.9595959782600403 0.08890798687934875 0.08873090053637155
0.13571429252624512 -0.9191918969154358 0.19071602821350098 0.17696215089574016
0.13571429252624512 -0.8787878751754761 0.2987333834171295 0.2641885364890883
0.13571429252624512 -0.8383838534355164 0.4059073030948639 0.34988915962631273
0.13571429252624512 -0.7979797720909119 0.5075041651725769 0.43351829384053564
0.13571429252624512 -0.7575757503509521 0.6001954674720764 0.5144953316622105
0.13571429252624512 -0.7171717286109924 0.6816137135028839 0.5921854538033936
0.13571429252624512 -0.6767677068710327 0.7500968277454376 0.6658939384747129
0.13571429252624512 -0.6363636255264282 0.8045311570167542 0.7348726891223647
0.13571429252624512 -0.5959596037864685 0.8442423641681671 0.7982694176451397
0.13571429252624512 -0.5555555820465088 0.8689163029193878 0.855116887990364
0.13571429252624512 -0.5151515007019043 0.8785422444343567 0.9043047376671489
0.13571429252624512 -0.4747474789619446 0.8733682930469513 0.9445450191980056
0.13571429252624512 -0.4343434274196625 0.853860080242157 0.9742750132127752
0.13571429252624512 -0.39393940567970276 0.8206756711006165 0.9917384493686442
0.13571429252624512 -0.35353535413742065 0.774635910987854 0.9948357744220164
0.13571429252624512 -0.31313130259513855 0.7167027592658997 0.9810648267004087
0.13571429252624512 -0.27272728085517883 0.6479609310626984 0.9474846118023079
0.13571429252624512 -0.23232322931289673 0.569597065448761 0.8907181898990828
0.13571429252624512 -0.19191919267177582 0.4828898310661316 0.8070579916237152
0.13571429252624512 -0.1515151560306549 0.38918522000312805 0.6928608328554055
0.13571429252624512 -0.1111111119389534 0.2898944914340973 0.5459472815231922
0.13571429252624512 -0.07070706784725189 0.18646806478500366 0.3671113171248317
0.13571429252624512 -0.03030303120613098 0.08039593696594238 0.1626295970863892
0.13571429252624512 0.010101011022925377 -0.026814430952072144 -0.054591202813831056
0.13571429252624512 0.05050504952669144 -0.13364562392234802 -0.2674923461104668
0.13571429252624512 0.09090909361839294 -0.2385842502117157 -0.4603716147035475
0.13571429252624512 0.13131313025951385 -0.3401302993297577 -0.623549125741749
0.13571429252624512 0.17171716690063477 -0.43681204319000244 -0.753864759002057
0.13571429252624512 0.21212121844291687 -0.5271963179111481 -0.8523838180254906
