x y fnn_basis solution
0.019387755542993546 -0.4693877696990967 0.9947189390659332 0.9986684576720577
0.019387755542993546 -0.4285714328289032 0.9808387160301208 0.9858543261170982
0.019387755542993546 -0.3877551257610321 0.950737714767456 0.9563515408194067
0.019387755542993546 -0.3469387888908386 0.9044926166534424 0.9102284850782858
0.019387755542993546 -0.30612245202064514 0.8432289958000183 0.8480086522395396
0.019387755542993546 -0.26530614495277405 0.7679959833621979 0.7704607599233635
0.019387755542993546 -0.22448980808258057 0.67857825756073 0.6786965864368143
0.019387755542993546 -0.18367348611354828 0.5757811963558197 0.5741367384769988
0.019387755542993546 -0.142857164144516 0.4627169966697693 0.45856651414132055
0.019387755542993546 -0.1020408347249031 0.3391658067703247 0.3341272572047994
0.019387755542993546 -0.06122450903058052 0.20476964116096497 0.2031534164162512
0.019387755542993546 -0.020408183336257935 0.06802445650100708 0.06817060049902098
0.019387755542993546 0.020408183336257935 0.0030131936073303223 -0.06817060049902093
0.019387755542993546 0.06122450903058052 -0.20451417565345764 -0.2031534164162513
0.019387755542993546 0.1020408347249031 -0.341615229845047 -0.3341272572047994
0.019387755542993546 0.142857164144516 -0.46345260739326477 -0.45856651414132066
0.019387755542993546 0.18367348611354828 -0.5774993300437927 -0.5741367384769986
0.019387755542993546 0.22448980808258057 -0.6831057965755463 -0.6786965864368143
0.019387755542993546 0.26530614495277405 -0.7736053466796875 -0.7704607599233638
0.019387755542993546 0.30612245202064514 -0.8499021530151367 -0.8480086522395396
0.019387755542993546 0.3469387888908386 -0.9112986624240875 -0.9102284850782849
0.019387755542993546 0.3877551257610321 -0.9564950466156006 -0.9563515408194079
0.019387755542993546 0.4285714328289032 -0.9852330088615417 -0.9858543261170987
0.019387755542993546 0.4693877696990967 -0.9978300929069519 -0.9986684576720577
0.019387755542993546 0.5102040767669678 -0.9945526421070099 -0.995006022533796
0.019387755542993546 0.5510204434394836 -0.9755221307277679 -0.9753020962652923
0.019387755542993546 0.5918367505073547 -0.9409743249416351 -0.9402222057614226
0.019387755542993546 0.6326530575752258 -0.8915183842182159 -0.890550531564729
0.019387755542993546 0.6734694242477417 -0.8282506465911865 -0.827400758957539
0.019387755542993546 0.7142857313156128 -0.7526910305023193 -0.7519792837625623
0.019387755542993546 0.7551020383834839 -0.6665281057357788 -0.6655898215390413
0.019387755542993546 0.795918345451355 -0.5713154971599579 -0.5696338834936511
0.019387755542993546 0.8367347121238708 -0.4681861996650696 -0.46554654646377114
0.019387755542993546 0.8775510191917419 -0.357771098613739 -0.3549314060563278
0.019387755542993546 0.918367326259613 -0.24067828059196472 -0.23938346605389432
0.019387755542993546 0.9591836929321289 -0.11920928955078125 -0.12052491776808877
0.019387755542993546 1.0 -0.0015076398849487305 -1.2810083500859084e-16
0.03877551108598709 -1.0 -0.0005236566066741943 1.2373231173696546e-16
0.03877551108598709 -0.9591836929321289 0.11458101868629456 0.11397731135143914
0.03877551108598709 -0.918367326259613 0.22844749689102173 0.22661870026184244
0.03877551108598709 -0.8775510191917419 0.33944350481033325 0.33659616754564214
0.03877551108598709 -0.8367347121238708 0.44619911909103394 0.442580177312921
0.03877551108598709 -0.795918345451355 0.5475392043590546 0.5432341430420391
0.03877551108598709 -0.7551020383834839 0.6422484815120697 0.637174548793745
0.03877551108598709 -0.7142857313156128 0.7289118766784668 0.7231084220528995
0.03877551108598709 -0.6734694242477417 0.8058286905288696 0.7997146292148699
0.03877551108598709 -0.6326530575752258 0.8711954653263092 0.8656898026221798
0.03877551108598709 -0.5918367505073547 0.9234160482883453 0.9197415185520595
0.03877551108598709 -0.5510204434394836 0.9613836407661438 0.9605776042447707
0.03877551108598709 -0.5102040767669678 0.9845488369464874 0.9871241000472086
0.03877551108598709 -0.4693877696990967 0.9926652908325195 0.9983426485395557
0.03877551108598709 -0.4285714328289032 0.9853913187980652 0.9933436689189004
0.03877551108598709 -0.3877551257610321 0.9621639251708984 0.9713962926477697
0.03877551108598709 -0.3469387888908386 0.9226384460926056 0.9320109251742683
0.03877551108598709 -0.30612245202064514 0.8671374619007111 0.8751685193415548
0.03877551108598709 -0.26530614495277405 0.7959913611412048 0.8011483955489116
0.03877551108598709 -0.22448980808258057 0.7088785767555237 0.7106804900095096
0.03877551108598709 -0.18367348611354828 0.6067278981208801 0.6049557877252887
0.03877551108598709 -0.142857164144516 0.49228861927986145 0.48573892878083336
0.03877551108598709 -0.1020408347249031 0.3644202649593353 0.35539682284652874
0.03877551108598709 -0.06122450903058052 0.22110456228256226 0.2167051952252813
0.03877551108598709 -0.020408183336257935 0.07046595215797424 0.07282496971850175
0.03877551108598709 0.020408183336257935 -0.01065284013748169 -0.07282496971850165
0.03877551108598709 0.06122450903058052 -0.2240694761276245 -0.21670519522528137
0.03877551108598709 0.1020408347249031 -0.3662330210208893 -0.3553968228465287
0.03877551108598709 0.142857164144516 -0.494578093290329 -0.48573892878083347
0.03877551108598709 0.18367348611354828 -0.6114588379859924 -0.6049557877252889
0.03877551108598709 0.22448980808258057 -0.7161802053451538 -0.7106804900095093
0.03877551108598709 0.26530614495277405 -0.8044199347496033 -0.8011483955489109
0.03877551108598709 0.30612245202064514 -0.8765750229358673 -0.8751685193415553
0.03877551108598709 0.3469387888908386 -0.9319041967391968 -0.9320109251742685
0.03877551108598709 0.3877551257610321 -0.9698409736156464 -0.9713962926477695
0.03877551108598709 0.4285714328289032 -0.9909140765666962 -0.9933436689189011
0.03877551108598709 0.4693877696990967 -0.9960055351257324 -0.9983426485395552
0.03877551108598709 0.5102040767669678 -0.9857550263404846 -0.9871241000472084
0.03877551108598709 0.5510204434394836 -0.9605481624603271 -0.9605776042447705
0.03877551108598709 0.5918367505073547 -0.9208410084247589 -0.9197415185520601
0.03877551108598709 0.6326530575752258 -0.8674234449863434 -0.8656898026221801
0.03877551108598709 0.6734694242477417 -0.8015459775924683 -0.7997146292148698
0.03877551108598709 0.7142857313156128 -0.724817544221878 -0.7231084220528996
0.03877551108598709 0.7551020383834839 -0.6389797925949097 -0.6371745487937454
0.03877551108598709 0.795918345451355 -0.5455891191959381 -0.5432341430420385
0.03877551108598709 0.8367347121238708 -0.4457453489303589 -0.4425801773129211
0.03877551108598709 0.8775510191917419 -0.3399914503097534 -0.33659616754564226
0.03877551108598709 0.918367326259613 -0.22869965434074402 -0.22661870026184233
0.03877551108598709 0.9591836929321289 -0.1137029230594635 -0.11397731135143911
0.03877551108598709 1.0 -0.0022087693214416504 -1.5124879581880053e-16
0.05816326662898064 -1.0 -0.0004870891571044922 9.522231913263711e-18
0.05816326662898064 -0.9591836929321289 0.10798311233520508 0.10810462958147025
0.05816326662898064 -0.918367326259613 0.21617472171783447 0.21512591097713396
0.05816326662898064 -0.8775510191917419 0.3223908245563507 0.3199810990699059
0.05816326662898064 -0.8367347121238708 0.4252481460571289 0.42157467497211343
0.05816326662898064 -0.795918345451355 0.5235956907272339 0.5187875363108381
0.05816326662898064 -0.7551020383834839 0.6163472831249237 0.6104366850690972
0.05816326662898064 -0.7142857313156128 0.7022385895252228 0.6953819751602096
0.05816326662898064 -0.6734694242477417 0.7797468900680542 0.772420247532952
0.05816326662898064 -0.6326530575752258 0.8471415340900421 0.8403146027233077
0.05816326662898064 -0.5918367505073547 0.9027494490146637 0.8977785125085841
0.05816326662898064 -0.5510204434394836 0.9452582895755768 0.943454023413739
0.05816326662898064 -0.5102040767669678 0.9738481044769287 0.9760987640461869
0.05816326662898064 -0.4693877696990967 0.9880509376525879 0.9944177196797979
0.05816326662898064 -0.4285714328289032 0.9873871803283691 0.9971605759481003
0.05816326662898064 -0.3877551257610321 0.9711617529392242 0.9831305402044518
0.05816326662898064 -0.3469387888908386 0.9386695921421051 0.951272049589513
0.05816326662898064 -0.30612245202064514 0.8895346820354462 0.9009375428472253
0.05816326662898064 -0.26530614495277405 0.8233935236930847 0.8317580843176461
0.05816326662898064 -0.22448980808258057 0.7396801710128784 0.7438631094334014
0.05816326662898064 -0.18367348611354828 0.6392513811588287 0.6379694365629647
0.05816326662898064 -0.142857164144516 0.5243820250034332 0.5156044146871865
0.05816326662898064 -0.1020408347249031 0.392939031124115 0.37923804456129473
0.05816326662898064 -0.06122450903058052 0.24103301763534546 0.2320998598408981
0.05816326662898064 -0.020408183336257935 0.07599404454231262 0.07814842164729383
0.05816326662898064 0.020408183336257935 -0.025823086500167847 -0.07814842164729377
0.05816326662898064 0.06122450903058052 -0.24777472019195557 -0.23209985984089826
0.05816326662898064 0.1020408347249031 -0.3938720226287842 -0.3792380445612945
0.05816326662898064 0.142857164144516 -0.5273251831531525 -0.5156044146871868
0.05816326662898064 0.18367348611354828 -0.6457597613334656 -0.6379694365629648
0.05816326662898064 0.22448980808258057 -0.7482838034629822 -0.7438631094334018
0.05816326662898064 0.26530614495277405 -0.8327341675758362 -0.8317580843176464
0.05816326662898064 0.30612245202064514 -0.899505078792572 -0.9009375428472254
0.05816326662898064 0.3469387888908386 -0.9480829834938049 -0.9512720495895134
0.05816326662898064 0.3877551257610321 -0.9786102473735809 -0.9831305402044523
0.05816326662898064 0.4285714328289032 -0.9922852516174316 -0.9971605759481006
0.05816326662898064 0.4693877696990967 -0.9904262125492096 -0.9944177196797974
0.05816326662898064 0.5102040767669678 -0.9739389419555664 -0.9760987640461863
0.05816326662898064 0.5510204434394836 -0.9434026479721069 -0.9434540234137387
0.05816326662898064 0.5918367505073547 -0.8994111120700836 -0.8977785125085824
0.05816326662898064 0.6326530575752258 -0.8428800106048584 -0.8403146027233079
0.05816326662898064 0.6734694242477417 -0.7751408517360687 -0.7724202475329516
0.05816326662898064 0.7142857313156128 -0.6978493928909302 -0.6953819751602092
0.05816326662898064 0.7551020383834839 -0.612752228975296 -0.6104366850690974
0.05816326662898064 0.795918345451355 -0.5213864743709564 -0.5187875363108381
0.05816326662898064 0.8367347121238708 -0.42479950189590454 -0.4215746749721138
0.05816326662898064 0.8775510191917419 -0.3234277367591858 -0.3199810990699059
0.05816326662898064 0.918367326259613 -0.21745997667312622 -0.21512591097713413
0.05816326662898064 0.9591836929321289 -0.10831126570701599 -0.10810462958147023
0.05816326662898064 1.0 -0.0024035274982452393 -7.920558839205591e-17
0.07755102217197418 -1.0 -0.00043967366218566895 7.511232697207141e-17
0.07755102217197418 -0.9591836929321289 0.10183349251747131 0.10280776582431374
0.07755102217197418 -0.918367326259613 0.2046853005886078 0.2047278545105434
0.07755102217197418 -0.8775510191917419 0.3063550591468811 0.3048696026859533
0.07755102217197418 -0.8367347121238708 0.4054131805896759 0.40232496196623313
0.07755102217197418 -0.795918345451355 0.5007345676422119 0.4961555681755076
0.07755102217197418 -0.7551020383834839 0.5913209021091461 0.5853543106061557
0.07755102217197418 -0.7142857313156128 0.6760876178741455 0.6689289470459847
0.07755102217197418 -0.6734694242477417 0.7536915242671967 0.7458077785864186
0.07755102217197418 -0.6326530575752258 0.8225243985652924 0.8148560783111477
0.07755102217197418 -0.5918367505073547 0.8809175193309784 0.8748525388541992
0.07755102217197418 -0.5510204434394836 0.9274246096611023 0.9244569260214024
0.07755102217197418 -0.5102040767669678 0.9610178768634796 0.9623626165631414
0.07755102217197418 -0.4693877696990967 0.9810148775577545 0.987134659330567
0.07755102217197418 -0.4285714328289032 0.986798107624054 0.9972797932305235
0.07755102217197418 -0.3877551257610321 0.9775346517562866 0.991236974279326
0.07755102217197418 -0.3469387888908386 0.9522216618061066 0.9674452696424544
0.07755102217197418 -0.30612245202064514 0.9098983108997345 0.9246147001787335
0.07755102217197418 -0.26530614495277405 0.8495674431324005 0.8616217536675055
0.07755102217197418 -0.22448980808258057 0.7703126072883606 0.777783636729962
0.07755102217197418 -0.18367348611354828 0.6727617979049683 0.6730421189309075
0.07755102217197418 -0.142857164144516 0.5586077868938446 0.5483553032058183
0.07755102217197418 -0.1020408347249031 0.4246567189693451 0.4060411002438695
0.07755102217197418 -0.06122450903058052 0.2649565041065216 0.24970929835325173
0.07755102217197418 -0.020408183336257935 0.08545979857444763 0.08429255201318757
0.07755102217197418 0.020408183336257935 -0.0427284836769104 -0.08429255201318753
0.07755102217197418 0.06122450903058052 -0.2753062844276428 -0.24970929835325173
0.07755102217197418 0.1020408347249031 -0.42431291937828064 -0.4060411002438698
0.07755102217197418 0.142857164144516 -0.5614330172538757 -0.5483553032058185
0.07755102217197418 0.18367348611354828 -0.680073082447052 -0.6730421189309074
0.07755102217197418 0.22448980808258057 -0.7791811227798462 -0.7777836367299622
0.07755102217197418 0.26530614495277405 -0.8586059510707855 -0.8616217536675059
0.07755102217197418 0.30612245202064514 -0.919072687625885 -0.9246147001787333
0.07755102217197418 0.3469387888908386 -0.9604785740375519 -0.9674452696424545
0.07755102217197418 0.3877551257610321 -0.9836257696151733 -0.9912369742793257
0.07755102217197418 0.4285714328289032 -0.9902446866035461 -0.9972797932305244
0.07755102217197418 0.4693877696990967 -0.9819850623607635 -0.9871346593305662
0.07755102217197418 0.5102040767669678 -0.9599430561065674 -0.9623626165631411
0.07755102217197418 0.5510204434394836 -0.9248176217079163 -0.9244569260214014
0.07755102217197418 0.5918367505073547 -0.8772895336151123 -0.8748525388541986
0.07755102217197418 0.6326530575752258 -0.8183498680591583 -0.814856078311147
0.07755102217197418 0.6734694242477417 -0.7493574321269989 -0.7458077785864182
0.07755102217197418 0.7142857313156128 -0.6719838976860046 -0.6689289470459845
0.07755102217197418 0.7551020383834839 -0.5879468619823456 -0.5853543106061555
0.07755102217197418 0.795918345451355 -0.49873900413513184 -0.496155568175507
0.07755102217197418 0.8367347121238708 -0.40534210205078125 -0.4023249619662329
0.07755102217197418 0.8775510191917419 -0.30809667706489563 -0.3048696026859534
0.07755102217197418 0.918367326259613 -0.20701295137405396 -0.20472785451054343
0.07755102217197418 0.9591836929321289 -0.1031569242477417 -0.1028077658243137
0.07755102217197418 1.0 -0.0022786855697631836 -1.1389681772972746e-16
0.09693877398967743 -1.0 -0.0003789365291595459 9.989373719265831e-17
0.09693877398967743 -0.9591836929321289 0.09613469243049622 0.09800606426689876
0.09693877398967743 -0.918367326259613 0.19401684403419495 0.1952779060100231
0.09693877398967743 -0.8775510191917419 0.2914140820503235 0.2910767437643832
0.09693877398967743 -0.8367347121238708 0.38681888580322266 0.3846452820216924
0.09693877398967743 -0.795918345451355 0.47912299633026123 0.47519444326527865
0.09693877398967743 -0.7551020383834839 0.5674148499965668 0.5618680478586496
0.09693877398967743 -0.7142857313156128 0.650770753622055 0.6438091878511422
0.09693877398967743 -0.6734694242477417 0.7280360162258148 0.7200767114624461
0.09693877398967743 -0.6326530575752258 0.7977603077888489 0.7896527533623338
0.09693877398967743 -0.5918367505073547 0.8583398163318634 0.8514143589888917
0.09693877398967743 -0.5510204434394836 0.9082661271095276 0.9040937926849979
0.09693877398967743 -0.5102040767669678 0.9463557302951813 0.9463989747876809
0.09693877398967743 -0.4693877696990967 0.9717481732368469 0.9768554717216742
0.09693877398967743 -0.4285714328289032 0.983682245016098 0.9938456980261379
0.09693877398967743 -0.3877551257610321 0.9812026023864746 0.9955715480428664
0.09693877398967743 -0.3469387888908386 0.9630628526210785 0.9800826710894684
0.09693877398967743 -0.30612245202064514 0.9278360903263092 0.945513503415346
0.09693877398967743 -0.26530614495277405 0.8739662170410156 0.889967290070951
0.09693877398967743 -0.22448980808258057 0.8001435697078705 0.8117978711139782
0.09693877398967743 -0.18367348611354828 0.7066355645656586 0.7098608508649557
0.09693877398967743 -0.142857164144516 0.5944726765155792 0.5840994394321994
0.09693877398967743 -0.1020408347249031 0.4593539237976074 0.43623101575892087
0.09693877398967743 -0.06122450903058052 0.293110728263855 0.269998171513643
0.09693877398967743 -0.020408183336257935 0.09961774945259094 0.09145686478731294
0.09693877398967743 0.020408183336257935 -0.06162199378013611 -0.09145686478731287
0.09693877398967743 0.06122450903058052 -0.30633580684661865 -0.2699981715136432
0.09693877398967743 0.1020408347249031 -0.45729878544807434 -0.4362310157589212
0.09693877398967743 0.142857164144516 -0.5966060161590576 -0.5840994394322
0.09693877398967743 0.18367348611354828 -0.7140599191188812 -0.7098608508649566
0.09693877398967743 0.22448980808258057 -0.808620274066925 -0.8117978711139795
0.09693877398967743 0.26530614495277405 -0.8820329010486603 -0.8899672900709523
0.09693877398967743 0.30612245202064514 -0.9355608224868774 -0.9455135034153463
0.09693877398967743 0.3469387888908386 -0.9695947766304016 -0.9800826710894686
0.09693877398967743 0.3877551257610321 -0.9855217039585114 -0.995571548042867
0.09693877398967743 0.4285714328289032 -0.9854824542999268 -0.9938456980261373
0.09693877398967743 0.4693877696990967 -0.9713639616966248 -0.9768554717216741
0.09693877398967743 0.5102040767669678 -0.9443852007389069 -0.9463989747876804
0.09693877398967743 0.5510204434394836 -0.9053218066692352 -0.9040937926849969
0.09693877398967743 0.5918367505073547 -0.8548985421657562 -0.8514143589888904
0.09693877398967743 0.6326530575752258 -0.7941288650035858 -0.7896527533623333
0.09693877398967743 0.6734694242477417 -0.724389910697937 -0.7200767114624455
0.09693877398967743 0.7142857313156128 -0.647315114736557 -0.6438091878511416
0.09693877398967743 0.7551020383834839 -0.564582109451294 -0.5618680478586495
0.09693877398967743 0.795918345451355 -0.4776153862476349 -0.47519444326527843
0.09693877398967743 0.8367347121238708 -0.3873274624347687 -0.38464528202169246
0.09693877398967743 0.8775510191917419 -0.2939598262310028 -0.2910767437643833
0.09693877398967743 0.918367326259613 -0.19736552238464355 -0.1952779060100232
0.09693877398967743 0.9591836929321289 -0.09830981492996216 -0.09800606426689887
0.09693877398967743 1.0 -0.0019593536853790283 -8.360656588236177e-17
0.11632653325796127 -1.0 -0.0003403127193450928 8.899465212939659e-17
0.11632653325796127 -0.9591836929321289 0.09089338779449463 0.09363322798437416
0.11632653325796127 -0.918367326259613 0.18417131900787354 0.1866539305210555
0.11632653325796127 -0.8775510191917419 0.2775598168373108 0.27844452617627935
0.11632653325796127 -0.8367347121238708 0.36949437856674194 0.36836954525614585
0.11632653325796127 -0.795918345451355 0.4588397145271301 0.4557629625603188
0.11632653325796127 -0.7551020383834839 0.5447633564472198 0.5398964835962541
0.11632653325796127 -0.7142857313156128 0.626480370759964 0.6200330479753604
0.11632653325796127 -0.6734694242477417 0.7030369639396667 0.6953534000512478
0.11632653325796127 -0.6326530575752258 0.7731635272502899 0.7649579716749535
0.11632653325796127 -0.5918367505073547 0.8353621959686279 0.8278364824083146
0.11632653325796127 -0.5510204434394836 0.8881228566169739 0.8828246494276343
0.11632653325796127 -0.5102040767669678 0.9301613569259644 0.9286977414337326
0.11632653325796127 -0.4693877696990967 0.9604741036891937 0.9640178110083756
0.11632653325796127 -0.4285714328289032 0.9781709611415863 0.9871451685527837
0.11632653325796127 -0.3877551257610321 0.9821800291538239 0.996172532367509
0.11632653325796127 -0.3469387888908386 0.971073180437088 0.9889054115480903
0.11632653325796127 -0.30612245202064514 0.943064957857132 0.9630366577498269
0.11632653325796127 -0.26530614495277405 0.8961374461650848 0.9159797170281979
0.11632653325796127 -0.22448980808258057 0.8285828530788422 0.8450871953711139
0.11632653325796127 -0.18367348611354828 0.7402353882789612 0.7478847529290902
0.11632653325796127 -0.142857164144516 0.6314041912555695 0.6227919583927135
0.11632653325796127 -0.1020408347249031 0.49666163325309753 0.47023974139142616
0.11632653325796127 -0.06122450903058052 0.32554906606674194 0.2935458929831132
0.11632653325796127 -0.020408183336257935 0.1190919280052185 0.09990840297350673
0.11632653325796127 0.020408183336257935 -0.08276072144508362 -0.0999084029735067
0.11632653325796127 0.06122450903058052 -0.340527206659317 -0.2935458929831133
0.11632653325796127 0.1020408347249031 -0.4925355613231659 -0.47023974139142666
0.11632653325796127 0.142857164144516 -0.6325075626373291 -0.6227919583927148
0.11632653325796127 0.18367348611354828 -0.7473675608634949 -0.7478847529290922
0.11632653325796127 0.22448980808258057 -0.8363526463508606 -0.8450871953711151
0.11632653325796127 0.26530614495277405 -0.9029814600944519 -0.9159797170281985
0.11632653325796127 0.30612245202064514 -0.9491735994815826 -0.9630366577498276
0.11632653325796127 0.3469387888908386 -0.975820004940033 -0.9889054115480911
0.11632653325796127 0.3877551257610321 -0.9847800135612488 -0.9961725323675095
0.11632653325796127 0.4285714328289032 -0.9785123467445374 -0.9871451685527838
0.11632653325796127 0.4693877696990967 -0.9590630531311035 -0.9640178110083748
0.11632653325796127 0.5102040767669678 -0.9277180433273315 -0.9286977414337318
0.11632653325796127 0.5510204434394836 -0.8852898180484772 -0.8828246494276335
0.11632653325796127 0.5918367505073547 -0.8325211405754089 -0.8278364824083135
0.11632653325796127 0.6326530575752258 -0.7704225182533264 -0.7649579716749519
0.11632653325796127 0.6734694242477417 -0.7003428637981415 -0.6953534000512469
0.11632653325796127 0.7142857313156128 -0.6238711774349213 -0.6200330479753595
0.11632653325796127 0.7551020383834839 -0.5426226556301117 -0.5398964835962536
0.11632653325796127 0.795918345451355 -0.4579479396343231 -0.4557629625603186
0.11632653325796127 0.8367347121238708 -0.3706755042076111 -0.3683695452561457
0.11632653325796127 0.8775510191917419 -0.28095605969429016 -0.27844452617627946
0.11632653325796127 0.918367326259613 -0.18849661946296692 -0.18665393052105556
0.11632653325796127 0.9591836929321289 -0.09380114078521729 -0.09363322798437418
0.11632653325796127 1.0 -0.0015439093112945557 -3.26129015540474e-17
0.13571429252624512 -1.0 -0.00030413269996643066 6.660325672095715e-17
0.13571429252624512 -0.9591836929321289 0.0860750675201416 0.08963427548259634
0.13571429252624512 -0.918367326259613 0.17511051893234253 0.17875352747510473
0.13571429252624512 -0.8775510191917419 0.2647661566734314 0.2668377356028339
0.13571429252624512 -0.8367347121238708 0.35341426730155945 0.3533504276336884
0.13571429252624512 -0.795918345451355 0.4398866295814514 0.43772705395409023
0.13571429252624512 -0.7551020383834839 0.5234082639217377 0.5193469304979782
0.13571429252624512 -0.7142857313156128 0.6033290922641754 0.5975770490739093
0.13571429252624512 -0.6734694242477417 0.6788749694824219 0.6717078894370047
0.13571429252624512 -0.6326530575752258 0.7489763498306274 0.7409520313912786
0.13571429252624512 -0.5918367505073547 0.8122683167457581 0.8044138928356012
0.13571429252624512 -0.5510204434394836 0.8672942519187927 0.8610460294587974
0.13571429252624512 -0.5102040767669678 0.9127199649810791 0.9097216552357893
0.13571429252624512 -0.4693877696990967 0.9474368691444397 0.9490898336941445
0.13571429252624512 -0.4285714328289032 0.9704393148422241 0.9775658823194373
0.13571429252624512 -0.3877551257610321 0.9805603623390198 0.9932431118840244
0.13571429252624512 -0.3469387888908386 0.9762300550937653 0.9938288977951898
0.13571429252624512 -0.30612245202064514 0.9554107785224915 0.9767453004263262
0.13571429252624512 -0.26530614495277405 0.9157246649265289 0.9388867407942558
0.13571429252624512 -0.22448980808258057 0.8551072478294373 0.8767074303677356
0.13571429252624512 -0.18367348611354828 0.7729328274726868 0.7863145039094047
0.13571429252624512 -0.142857164144516 0.6687656044960022 0.6641471498344313
0.13571429252624512 -0.1020408347249031 0.5360786616802216 0.5084479980122538
0.13571429252624512 -0.06122450903058052 0.36213237047195435 0.32106770768900406
0.13571429252624512 -0.020408183336257935 0.1443411111831665 0.11001118093091086
0.13571429252624512 0.020408183336257935 -0.10638251900672913 -0.11001118093091082
0.13571429252624512 0.06122450903058052 -0.3775337040424347 -0.32106770768900456
0.13571429252624512 0.1020408347249031 -0.5296827852725983 -0.5084479980122554
0.13571429252624512 0.142857164144516 -0.6687637567520142 -0.6641471498344335
0.13571429252624512 0.18367348611354828 -0.7796348631381989 -0.7863145039094066
0.13571429252624512 0.22448980808258057 -0.8621270656585693 -0.8767074303677365
0.13571429252624512 0.26530614495277405 -0.9214072823524475 -0.9388867407942569
