x y basis_0 basis_1 basis_2 basis_3
0.16326530277729034 0.75 -1.8554219678264872 -0.09360009025146354 0.1722933981584518 0.4697316576036634
0.16326530277729034 0.7916666865348816 -1.8622920114715669 -0.10847800504265592 0.18281468048244598 0.5667585800539499
0.16326530277729034 0.8333333134651184 -1.8671804502517375 -0.11609630339833288 0.1945767045336444 0.6685758433898883
0.16326530277729034 0.875 -1.870962480347771 -0.115363384613282 0.20726130437696 0.7753765793412128
0.16326530277729034 0.9166666865348816 -1.8738482777155951 -0.10572014020961973 0.22068641201089534 0.887527572534232
0.16326530277729034 0.9583333134651184 -1.8756820581931066 -0.08706684847665258 0.23472461181563986 1.0054881727879348
0.16326530277729034 1.0 -1.8761687415608463 -0.059718879307961714 0.24926105561329237 1.1297001637320747
0.20408162474632263 0.0 -0.38942000690575185 -1.007317369457077 0.1861873640823397 -0.23888010380920477
0.20408162474632263 0.0416666679084301 -0.45660168478271146 -0.8769714991531714 0.20767122783713177 -0.23512817666432717
0.20408162474632263 0.0833333358168602 -0.5239140610522242 -0.7543466581758267 0.22665354689266337 -0.23021776812070982
0.20408162474632263 0.125 -0.5926474443276675 -0.6390114145729981 0.24275671556548417 -0.22429006205992508
0.20408162474632263 0.1666666716337204 -0.6644069911432382 -0.5306962940061766 0.25543921436051775 -0.21724508628830463
0.20408162474632263 0.2083333432674408 -0.7411103623965687 -0.4293848233408113 0.2639674422140459 -0.20866508025656927
0.20408162474632263 0.25 -0.8248828040873946 -0.3354130613438322 0.2674347353632456 -0.1977317666037237
0.20408162474632263 0.2916666865348816 -0.9177280577787883 -0.24957486976176568 0.26488133945687053 -0.18317516408347423
0.20408162474632263 0.3333333432674408 -1.0208231300983073 -0.17320337376213857 0.255587061283542 -0.16332114928662378
0.20408162474632263 0.375 -1.1334106914637232 -0.10815334825673695 0.23957089717859148 -0.13631539507460033
0.20408162474632263 0.4166666865348816 -1.2516281987593914 -0.05655619707673054 0.21816806642718234 -0.10054384388482163
0.20408162474632263 0.4583333432674408 -1.3682153112105766 -0.02024986734727463 0.1942848731297886 -0.055097307130239415
0.20408162474632263 0.5 -1.474084794925119 0.0 0.1718520939766499 0.0
0.20408162474632263 0.5416666269302368 -1.5615034513577086 0.005081356686247318 0.15449969654728335 0.0639689955509759
0.20408162474632263 0.5833333134651184 -1.6269150223153872 -0.002472607357585588 0.14427691896589323 0.13570431833327135
0.20408162474632263 0.625 -1.6714918273109447 -0.019052148076529107 0.1413024038250299 0.21413895817563144
0.20408162474632263 0.6666666269302368 -1.6995148245898406 -0.04071259703020047 0.14436649243320332 0.29839828824347947
0.20408162474632263 0.7083333134651184 -1.7161502962676423 -0.0637490344832301 0.15181979361059916 0.3878178215573165
0.20408162474632263 0.75 -1.7258839914504165 -0.08500323102638063 0.1621903054439855 0.4819381529829485
0.20408162474632263 0.7916666865348816 -1.7318905290248665 -0.10196047774080341 0.17440972631368012 0.5805268548275677
0.20408162474632263 0.8333333134651184 -1.7360402480568382 -0.11272854794712117 0.18779280229410666 0.6836019978947689
0.20408162474632263 0.875 -1.7391896286332553 -0.1159799820284455 0.2019280249894706 0.7914262885728007
0.20408162474632263 0.9166666865348816 -1.7415319241014515 -0.11090434124250592 0.21657115741223976 0.9044484574091669
0.20408162474632263 0.9583333134651184 -1.742905068454661 -0.09717885970708906 0.23156753604219205 1.023204215069498
0.20408162474632263 1.0 -1.7430186408509485 -0.07494484390152323 0.24680345327780628 1.1481970940991815
0.2448979616165161 0.0 -0.3075759393591113 -1.0001711421869786 0.1486001521728184 -0.18326929726701913
0.2448979616165161 0.0416666679084301 -0.37298104115097885 -0.8703188997980327 0.17052358966621028 -0.186120179151402
0.2448979616165161 0.0833333358168602 -0.43836142927688115 -0.7486074911312457 0.18998357064647564 -0.1875310557829799
0.2448979616165161 0.125 -0.5049187522978684 -0.6345860894764144 0.20660650401262615 -0.18769887951762598
0.2448979616165161 0.1666666716337204 -0.5741689242505004 -0.527916412881595 0.2198836431306006 -0.18657337888408065
0.2448979616165161 0.2083333432674408 -0.6479464858820165 -0.428459033057365 0.22914312261952574 -0.18376552316333417
0.2448979616165161 0.25 -0.7283143014279858 -0.3363726186266369 0.23355898012250975 -0.1784435100813475
0.2448979616165161 0.2916666865348816 -0.8172646857315158 -0.25222038577619443 0.23225172125880533 -0.16924839051912421
0.2448979616165161 0.3333333432674408 -0.9160615418478528 -0.17706538514632442 0.22454323809523657 -0.15430931752009158
0.2448979616165161 0.375 -1.0241690364519513 -0.11248860551281226 0.21041559398323528 -0.13146157850053797
0.2448979616165161 0.4166666865348816 -1.1380703037082185 -0.060411393931047996 0.19106966785411572 -0.09872559661371838
0.2448979616165161 0.4583333432674408 -1.2508639882600505 -0.022610477288864672 0.16922672080394108 -0.05491192827821578
0.2448979616165161 0.5 -1.3536860078953623 0.0 0.1486799585007148 0.0
0.2448979616165161 0.5416666269302368 -1.438810306238281 0.00795366502252648 0.13304912062140062 0.06499667575273094
0.2448979616165161 0.5833333134651184 -1.5025414633544756 0.0032922546933349395 0.1244886359615407 0.13856220740876424
0.2448979616165161 0.625 -1.5458864969962178 -0.010903399239886369 0.12325141340380696 0.21919992101725327
0.2448979616165161 0.6666666269302368 -1.573001749795253 -0.031149473590172505 0.1282079999321013 0.30569328397204387
0.2448979616165161 0.7083333134651184 -1.5889686593259285 -0.05404507345885179 0.1377009123956583 0.3971575696598393
0.2448979616165161 0.75 -1.5982062685031906 -0.07653380503211693 0.15017280502380004 0.49302532537168986
0.2448979616165161 0.7916666865348816 -1.6038286702674895 -0.09601124726854593 0.1644327185573644 0.5930443811124064
0.2448979616165161 0.8333333134651184 -1.6076554403434216 -0.1103637617333888 0.17967696714459436 0.6972724886089026
0.2448979616165161 0.875 -1.6105087143178025 -0.11798813860764668 0.1954092464988264 0.8060436265929667
0.2448979616165161 0.9166666865348816 -1.612570466865975 -0.11780534731957815 0.2113426771359883 0.9198859713864564
0.2448979616165161 0.9583333134651184 -1.6136838645506373 -0.10927174861422984 0.2273180953509666 1.0394061677399336
0.2448979616165161 1.0 -1.6135745771281336 -0.09236625019040545 0.2432435303903162 1.165163919609924
0.2857142686843872 0.0 -0.23043855904148813 -0.9938477808695367 0.11100990137350664 -0.12488327167682556
0.2857142686843872 0.0416666679084301 -0.29380233144664203 -0.8646146177961782 0.13290864577005124 -0.13457105966222827
0.2857142686843872 0.0833333358168602 -0.3570169389632838 -0.743897897415934 0.15237346045205769 -0.1425194867442201
0.2857142686843872 0.125 -0.4211913303205961 -0.631243324018584 0.16901536602038192 -0.14897825107652451
0.2857142686843872 0.1666666716337204 -0.48774653566852066 -0.5262524101660659 0.1823403650083577 -0.15394695903401256
0.2857142686843872 0.2083333432674408 -0.5584246455921971 -0.4286660707873722 0.19172440580099703 -0.1570710335100607
0.2857142686843872 0.25 -0.6352107503107618 -0.3384624841061079 0.19642101681956348 -0.15751545306079695
0.2857142686843872 0.2916666865348816 -0.720058877506915 -0.2559658309489379 0.1956490844769121 -0.15385017268510381
0.2857142686843872 0.3333333432674408 -0.8142762422556871 -0.18195562035005608 0.18882123157851538 -0.14402967461017546
0.2857142686843872 0.375 -0.9174993158103462 -0.11772087136705878 0.17596028989757428 -0.1255964215556027
0.2857142686843872 0.4166666865348816 -1.0265289804860345 -0.06495177435169808 0.15822763630501058 -0.09620824561099539
0.2857142686843872 0.4583333432674408 -1.1348687979983652 -0.025351581972152815 0.13823463716555295 -0.05437569048045532
0.2857142686843872 0.5 -1.23400747157973 0.0 0.11966476125710557 0.0
0.2857142686843872 0.5416666269302368 -1.3163985845005755 0.01122072535563845 0.10610331488891234 0.06570056843498762
0.2857142686843872 0.5833333134651184 -1.3783262808397012 0.009764270312032863 0.09975280581215884 0.1408135361272862
0.2857142686843872 0.625 -1.420643324292712 -0.0019101114039727918 0.10092897581159832 0.2234126501165008
0.2857142686843872 0.6666666269302368 -1.447299672292388 -0.0208264130799094 0.10850188467834698 0.3119340090485032
0.2857142686843872 0.7083333134651184 -1.463169878082624 -0.04386999734581565 0.12072244466736493 0.40526797823439153
0.2857142686843872 0.75 -1.4724968899997748 -0.06801806027188562 0.13588108378634445 0.5027378270007787
0.2857142686843872 0.7916666865348816 -1.4782615790534237 -0.09049435839481035 0.15262782541514142 0.604071486615787
0.2857142686843872 0.8333333134651184 -1.4821995644669528 -0.1088958683689647 0.17003848831425472 0.7093654988572382
0.2857142686843872 0.875 -1.4850967931258197 -0.1213038944989826 0.18755284467403044 0.8190212631048013
0.2857142686843872 0.9166666865348816 -1.4871346249432804 -0.1263591728530642 0.20487251415993057 0.9336411740250625
0.2857142686843872 0.9583333134651184 -1.4881800734352169 -0.1233018105887993 0.2218632766845019 1.0538975157746364
0.2857142686843872 1.0 -1.487993051080423 -0.11196175077134995 0.23847890245718872 1.1803992838558486
0.3265306055545807 0.0 -0.15833922836154102 -0.9883150095900106 0.0740269447407158 -0.0639980356560188
0.3265306055545807 0.0416666679084301 -0.21934378469694593 -0.8599407160778512 0.09536323595993323 -0.08070229338053858
0.3265306055545807 0.0833333358168602 -0.28009932074060373 -0.7404021422964391 0.11428027407068342 -0.09535264521308928
0.3265306055545807 0.125 -0.3416166376951253 -0.629256571634599 0.13035377120681346 -0.10824710923312253
0.3265306055545807 0.1666666716337204 -0.4052139033100559 -0.5260540359766352 0.14308263600024418 -0.11943426677719415
0.3265306055545807 0.2083333432674408 -0.47252954144674675 -0.4304181292291034 0.15187119322706089 -0.12859791204974158
0.3265306055545807 0.25 -0.5454538945036518 -0.34213944691244613 0.15604343669174625 -0.13491165319666543
0.3265306055545807 0.2916666865348816 -0.6258765421830788 -0.26128826593167176 0.15492829865632984 -0.13689491334875825
0.3265306055545807 0.3333333432674408 -0.7151116862146125 -0.1883380409290325 0.14807338590166985 -0.13235604249252297
0.3265306055545807 0.375 -0.8129325007643615 -0.12425794778098265 0.1356285396193968 -0.11857376954564991
0.3265306055545807 0.4166666865348816 -0.9164523334580394 -0.07048273732767996 0.11883229254768679 -0.09285782698088951
0.3265306055545807 0.4583333432674408 -1.0196411560242495 -0.028636087439949165 0.10030422947151862 -0.053405620114446606
0.3265306055545807 0.5 -1.1144863878290607 0.0 0.08369274554123507 0.0
0.3265306055545807 0.5416666269302368 -1.193793973742686 0.015034158842954781 0.07255511278510696 0.06598469531002848
0.3265306055545807 0.5833333134651184 -1.2539318021775046 0.017203661554814786 0.06908112717600545 0.14227542661670967
0.3265306055545807 0.625 -1.2955805031744205 0.008236233558402972 0.07353740821925214 0.2265318201937454
0.3265306055545807 0.6666666269302368 -1.3223673070657185 -0.009440210763028034 0.08465662186344858 0.3168419658455335
0.3265306055545807 0.7083333134651184 -1.3388188154793284 -0.03295786016659008 0.10047011588332566 0.41186297604449607
0.3265306055545807 0.75 -1.3488838114427892 -0.05923720003211841 0.11902849613130684 0.5107992175090246
0.3265306055545807 0.7916666865348816 -1.3553455257329574 -0.08523256724934924 0.13878949566267806 0.6133498035492124
0.3265306055545807 0.8333333134651184 -1.3598356704850971 -0.10818089086292915 0.1587188222335243 0.7196409411562286
0.3265306055545807 0.875 -1.3631117555116532 -0.12581084406053833 0.17822706426203183 0.8301336064374354
0.3265306055545807 0.9166666865348816 -1.365374064820628 -0.13647526596764337 0.197044780267138 0.9454963444533178
0.3265306055545807 0.9583333134651184 -1.3665361086690382 -0.13920509779394763 0.2150981221944832 1.0664601513729224
0.3265306055545807 1.0 -1.366409806187221 -0.13369408678137518 0.2324129645108286 1.1936804264008316
0.36734694242477417 0.0 -0.09167633645893147 -0.9833830233199592 0.038403426351900194 -0.0009753209882032432
0.36734694242477417 0.0416666679084301 -0.14996378136525834 -0.8562404097944203 0.05858993944545432 -0.02481079395384933
0.36734694242477417 0.0833333358168602 -0.20791964296341803 -0.7381848719738286 0.07635017335931948 -0.04626489726196237
0.36734694242477417 0.125 -0.2664496853376477 -0.6287999523871832 0.09120446790500125 -0.06567846456559767
0.36734694242477417 0.1666666716337204 -0.3267600176948804 -0.5275933894869311 0.10262123657538069 -0.08314675783090308
0.36734694242477417 0.2083333432674408 -0.39037214027976574 -0.43407062095034377 0.11000999885311558 -0.0983952922577096
0.36734694242477417 0.25 -0.4590633338923027 -0.34782315056169466 0.11275023612623336 -0.11061876128386494
0.36734694242477417 0.2916666865348816 -0.5346340930299505 -0.2686446025236222 0.11028591227570672 -0.11831010967217459
0.36734694242477417 0.3333333432674408 -0.6183787962677627 -0.19666892639374822 0.10234054070122944 -0.11916732986244405
0.36734694242477417 0.375 -0.7101865337178737 -0.13250837991154185 0.08928124172930296 -0.11024627158576017
0.36734694242477417 0.4166666865348816 -0.8074964906437856 -0.0773125225054514 0.07256048351351829 -0.08853615830975059
0.36734694242477417 0.4583333432674408 -0.9048283716172989 -0.032628022785686994 0.05495670920406326 -0.05191492612929949
0.36734694242477417 0.5 -0.9948211418326451 0.0 0.04019555603708014 0.0
0.36734694242477417 0.5416666269302368 -1.0707935552541272 0.01954360950799483 0.0318330006450509 0.06574738734210328
0.36734694242477417 0.5833333134651184 -1.1292755939947199 0.025865096570063528 0.0319738948921362 0.14275415743616549
0.36734694242477417 0.625 -1.1707278063484807 0.019839092967307792 0.04068741416382338 0.22829780830447532
0.36734694242477417 0.6666666269302368 -1.1983194351964528 0.003313791456211135 0.056391408848487146 0.3201225942837027
0.36734694242477417 0.7083333134651184 -1.2160763375148491 -0.021029715922917802 0.07674552268828805 0.41664033030340875
0.36734694242477417 0.75 -1.2275451937100854 -0.0499465502446661 0.09946800684675239 0.5169173715741451
0.36734694242477417 0.7916666865348816 -1.2352561535109032 -0.08001549995784174 0.12279764741170673 0.6206042504830478
0.36734694242477417 0.8333333134651184 -1.2407268482123754 -0.10803887685143465 0.14561056826652674 0.7278409857082906
0.36734694242477417 0.875 -1.2447008326053748 -0.1313584371279255 0.16733092283740802 0.8391350198769558
0.36734694242477417 0.9166666865348816 -1.2474235700463794 -0.1480309876200856 0.1877627380812079 0.9552114895300647
0.36734694242477417 0.9583333134651184 -1.248876718848507 -0.15688807613713962 0.2069300337265485 1.0768538549009108
0.36734694242477417 1.0 -1.2489427775801687 -0.15749910276188217 0.22495695648415293 1.2047601250628404
0.40816324949264526 0.0 -0.03090990056324472 -0.9786684747913199 0.005010724836736813 0.06373500110698371
0.40816324949264526 0.0416666679084301 -0.08610396368760576 -0.8532669910980388 0.023452719741669625 0.03272570128894747
0.40816324949264526 0.0833333358168602 -0.1408929958600993 -0.7371289682940514 0.039433479690245576 0.0044360321970543515
0.40816324949264526 0.125 -0.19607278269904782 -0.6298763965895873 0.052401976929189686 -0.021510723537880416
0.40816324949264526 0.1666666716337204 -0.25272785272210285 -0.5309804353047198 0.06177455937694276 -0.045253640093778635
0.40816324949264526 0.2083333432674408 -0.3122494399964353 -0.4398243738704366 0.0669444513910662 -0.06656303895479443
0.40816324949264526 0.25 -0.376284746354429 -0.3557845994888531 0.06733061485775238 -0.08466800568551758
0.40816324949264526 0.2916666865348816 -0.44652628240282866 -0.2783475726208309 0.06249655067489357 -0.0980624712211533
0.40816324949264526 0.3333333432674408 -0.5242289537368379 -0.20726603406856725 0.05238227163383158 -0.10437731661553151
0.40816324949264526 0.375 -0.6093945700264385 -0.14275200561953838 0.03766184629040481 -0.10049590823818022
0.40816324949264526 0.4166666865348816 -0.6998169424892922 -0.08564432182990345 0.02013783999618113 -0.08312645177016975
