x y tower_0 tower_1 tower_2 tower_3
0.040816325694322586 0.5 5.434086799621582 3.1415927410125732 10.868173599243164 6.2831854820251465
0.040816325694322586 0.5416666269302368 5.434086799621582 2.983093738555908 10.868173599243164 5.966187477111816
0.040816325694322586 0.5833333134651184 5.434086799621582 2.8235878944396973 10.868173599243164 5.6471757888793945
0.040816325694322586 0.625 5.434086799621582 2.6620099544525146 10.868173599243164 5.324019908905029
0.040816325694322586 0.6666666269302368 5.434086799621582 2.497166395187378 10.868173599243164 4.994332790374756
0.040816325694322586 0.7083333134651184 5.434086799621582 2.3276424407958984 10.868173599243164 4.655284881591797
0.040816325694322586 0.75 5.434086799621582 2.1516647338867188 10.868173599243164 4.3033294677734375
0.040816325694322586 0.7916666865348816 5.434086799621582 1.9668694734573364 10.868173599243164 3.933738946914673
0.040816325694322586 0.8333333134651184 5.434086799621582 1.7698869705200195 10.868173599243164 3.539773941040039
0.040816325694322586 0.875 5.434086799621582 1.555483102798462 10.868173599243164 3.110966205596924
0.040816325694322586 0.9166666865348816 5.434086799621582 1.314528226852417 10.868173599243164 2.629056453704834
0.040816325694322586 0.9583333134651184 5.434086799621582 1.027802586555481 10.868173599243164 2.055605173110962
0.040816325694322586 1.0 5.434086799621582 0.6351209282875061 10.868173599243164 1.2702418565750122
0.08163265138864517 0.0 5.261975288391113 5.648064613342285 10.523950576782227 11.29612922668457
0.08163265138864517 0.0416666679084301 5.261975288391113 5.255382537841797 10.523950576782227 10.510765075683594
0.08163265138864517 0.0833333358168602 5.261975288391113 4.96865701675415 10.523950576782227 9.9373140335083
0.08163265138864517 0.125 5.261975288391113 4.7277021408081055 10.523950576782227 9.455404281616211
0.08163265138864517 0.1666666716337204 5.261975288391113 4.513298511505127 10.523950576782227 9.026597023010254
0.08163265138864517 0.2083333432674408 5.261975288391113 4.316315650939941 10.523950576782227 8.632631301879883
0.08163265138864517 0.25 5.261975288391113 4.131520748138428 10.523950576782227 8.263041496276855
0.08163265138864517 0.2916666865348816 5.261975288391113 3.955542802810669 10.523950576782227 7.911085605621338
0.08163265138864517 0.3333333432674408 5.261975288391113 3.7860190868377686 10.523950576782227 7.572038173675537
0.08163265138864517 0.375 5.261975288391113 3.621175527572632 10.523950576782227 7.242351055145264
0.08163265138864517 0.4166666865348816 5.261975288391113 3.459597587585449 10.523950576782227 6.919195175170898
0.08163265138864517 0.4583333432674408 5.261975288391113 3.3000917434692383 10.523950576782227 6.600183486938477
0.08163265138864517 0.5 5.261975288391113 3.1415927410125732 10.523950576782227 6.2831854820251465
0.08163265138864517 0.5416666269302368 5.261975288391113 2.983093738555908 10.523950576782227 5.966187477111816
0.08163265138864517 0.5833333134651184 5.261975288391113 2.8235878944396973 10.523950576782227 5.6471757888793945
0.08163265138864517 0.625 5.261975288391113 2.6620099544525146 10.523950576782227 5.324019908905029
0.08163265138864517 0.6666666269302368 5.261975288391113 2.497166395187378 10.523950576782227 4.994332790374756
0.08163265138864517 0.7083333134651184 5.261975288391113 2.3276424407958984 10.523950576782227 4.655284881591797
0.08163265138864517 0.75 5.261975288391113 2.1516647338867188 10.523950576782227 4.3033294677734375
0.08163265138864517 0.7916666865348816 5.261975288391113 1.9668694734573364 10.523950576782227 3.933738946914673
0.08163265138864517 0.8333333134651184 5.261975288391113 1.7698869705200195 10.523950576782227 3.539773941040039
0.08163265138864517 0.875 5.261975288391113 1.555483102798462 10.523950576782227 3.110966205596924
0.08163265138864517 0.9166666865348816 5.261975288391113 1.314528226852417 10.523950576782227 2.629056453704834
0.08163265138864517 0.9583333134651184 5.261975288391113 1.027802586555481 10.523950576782227 2.055605173110962
0.08163265138864517 1.0 5.261975288391113 0.6351209282875061 10.523950576782227 1.2702418565750122
0.12244898080825806 0.0 5.113045692443848 5.648064613342285 10.226091384887695 11.29612922668457
0.12244898080825806 0.0416666679084301 5.113045692443848 5.255382537841797 10.226091384887695 10.510765075683594
0.12244898080825806 0.0833333358168602 5.113045692443848 4.96865701675415 10.226091384887695 9.9373140335083
0.12244898080825806 0.125 5.113045692443848 4.7277021408081055 10.226091384887695 9.455404281616211
0.12244898080825806 0.1666666716337204 5.113045692443848 4.513298511505127 10.226091384887695 9.026597023010254
0.12244898080825806 0.2083333432674408 5.113045692443848 4.316315650939941 10.226091384887695 8.632631301879883
0.12244898080825806 0.25 5.113045692443848 4.131520748138428 10.226091384887695 8.263041496276855
0.12244898080825806 0.2916666865348816 5.113045692443848 3.955542802810669 10.226091384887695 7.911085605621338
0.12244898080825806 0.3333333432674408 5.113045692443848 3.7860190868377686 10.226091384887695 7.572038173675537
0.12244898080825806 0.375 5.113045692443848 3.621175527572632 10.226091384887695 7.242351055145264
0.12244898080825806 0.4166666865348816 5.113045692443848 3.459597587585449 10.226091384887695 6.919195175170898
0.12244898080825806 0.4583333432674408 5.113045692443848 3.3000917434692383 10.226091384887695 6.600183486938477
0.12244898080825806 0.5 5.113045692443848 3.1415927410125732 10.226091384887695 6.2831854820251465
0.12244898080825806 0.5416666269302368 5.113045692443848 2.983093738555908 10.226091384887695 5.966187477111816
0.12244898080825806 0.5833333134651184 5.113045692443848 2.8235878944396973 10.226091384887695 5.6471757888793945
0.12244898080825806 0.625 5.113045692443848 2.6620099544525146 10.226091384887695 5.324019908905029
0.12244898080825806 0.6666666269302368 5.113045692443848 2.497166395187378 10.226091384887695 4.994332790374756
0.12244898080825806 0.7083333134651184 5.113045692443848 2.3276424407958984 10.226091384887695 4.655284881591797
0.12244898080825806 0.75 5.113045692443848 2.1516647338867188 10.226091384887695 4.3033294677734375
0.12244898080825806 0.7916666865348816 5.113045692443848 1.9668694734573364 10.226091384887695 3.933738946914673
0.12244898080825806 0.8333333134651184 5.113045692443848 1.7698869705200195 10.226091384887695 3.539773941040039
0.12244898080825806 0.875 5.113045692443848 1.555483102798462 10.226091384887695 3.110966205596924
0.12244898080825806 0.9166666865348816 5.113045692443848 1.314528226852417 10.226091384887695 2.629056453704834
0.12244898080825806 0.9583333134651184 5.113045692443848 1.027802586555481 10.226091384887695 2.055605173110962
0.12244898080825806 1.0 5.113045692443848 0.6351209282875061 10.226091384887695 1.2702418565750122
0.16326530277729034 0.0 4.979271411895752 5.648064613342285 9.958542823791504 11.29612922668457
0.16326530277729034 0.0416666679084301 4.979271411895752 5.255382537841797 9.958542823791504 10.510765075683594
0.16326530277729034 0.0833333358168602 4.979271411895752 4.96865701675415 9.958542823791504 9.9373140335083
0.16326530277729034 0.125 4.979271411895752 4.7277021408081055 9.958542823791504 9.455404281616211
0.16326530277729034 0.1666666716337204 4.979271411895752 4.513298511505127 9.958542823791504 9.026597023010254
0.16326530277729034 0.2083333432674408 4.979271411895752 4.316315650939941 9.958542823791504 8.632631301879883
0.16326530277729034 0.25 4.979271411895752 4.131520748138428 9.958542823791504 8.263041496276855
0.16326530277729034 0.2916666865348816 4.979271411895752 3.955542802810669 9.958542823791504 7.911085605621338
0.16326530277729034 0.3333333432674408 4.979271411895752 3.7860190868377686 9.958542823791504 7.572038173675537
0.16326530277729034 0.375 4.979271411895752 3.621175527572632 9.958542823791504 7.242351055145264
0.16326530277729034 0.4166666865348816 4.979271411895752 3.459597587585449 9.958542823791504 6.919195175170898
0.16326530277729034 0.4583333432674408 4.979271411895752 3.3000917434692383 9.958542823791504 6.600183486938477
0.16326530277729034 0.5 4.979271411895752 3.1415927410125732 9.958542823791504 6.2831854820251465
0.16326530277729034 0.5416666269302368 4.979271411895752 2.983093738555908 9.958542823791504 5.966187477111816
0.16326530277729034 0.5833333134651184 4.979271411895752 2.8235878944396973 9.958542823791504 5.6471757888793945
0.16326530277729034 0.625 4.979271411895752 2.6620099544525146 9.958542823791504 5.324019908905029
0.16326530277729034 0.6666666269302368 4.979271411895752 2.497166395187378 9.958542823791504 4.994332790374756
0.16326530277729034 0.7083333134651184 4.979271411895752 2.3276424407958984 9.958542823791504 4.655284881591797
0.16326530277729034 0.75 4.979271411895752 2.1516647338867188 9.958542823791504 4.3033294677734375
0.16326530277729034 0.7916666865348816 4.979271411895752 1.9668694734573364 9.958542823791504 3.933738946914673
0.16326530277729034 0.8333333134651184 4.979271411895752 1.7698869705200195 9.958542823791504 3.539773941040039
0.16326530277729034 0.875 4.979271411895752 1.555483102798462 9.958542823791504 3.110966205596924
0.16326530277729034 0.9166666865348816 4.979271411895752 1.314528226852417 9.958542823791504 2.629056453704834
0.16326530277729034 0.9583333134651184 4.979271411895752 1.027802586555481 9.958542823791504 2.055605173110962
0.16326530277729034 1.0 4.979271411895752 0.6351209282875061 9.958542823791504 1.2702418565750122
0.20408162474632263 0.0 4.856328010559082 5.648064613342285 9.712656021118164 11.29612922668457
0.20408162474632263 0.0416666679084301 4.856328010559082 5.255382537841797 9.712656021118164 10.510765075683594
0.20408162474632263 0.0833333358168602 4.856328010559082 4.96865701675415 9.712656021118164 9.9373140335083
0.20408162474632263 0.125 4.856328010559082 4.7277021408081055 9.712656021118164 9.455404281616211
0.20408162474632263 0.1666666716337204 4.856328010559082 4.513298511505127 9.712656021118164 9.026597023010254
0.20408162474632263 0.2083333432674408 4.856328010559082 4.316315650939941 9.712656021118164 8.632631301879883
0.20408162474632263 0.25 4.856328010559082 4.131520748138428 9.712656021118164 8.263041496276855
0.20408162474632263 0.2916666865348816 4.856328010559082 3.955542802810669 9.712656021118164 7.911085605621338
0.20408162474632263 0.3333333432674408 4.856328010559082 3.7860190868377686 9.712656021118164 7.572038173675537
0.20408162474632263 0.375 4.856328010559082 3.621175527572632 9.712656021118164 7.242351055145264
0.20408162474632263 0.4166666865348816 4.856328010559082 3.459597587585449 9.712656021118164 6.919195175170898
0.20408162474632263 0.4583333432674408 4.856328010559082 3.3000917434692383 9.712656021118164 6.600183486938477
0.20408162474632263 0.5 4.856328010559082 3.1415927410125732 9.712656021118164 6.2831854820251465
0.20408162474632263 0.5416666269302368 4.856328010559082 2.983093738555908 9.712656021118164 5.966187477111816
0.20408162474632263 0.5833333134651184 4.856328010559082 2.8235878944396973 9.712656021118164 5.6471757888793945
0.20408162474632263 0.625 4.856328010559082 2.6620099544525146 9.712656021118164 5.324019908905029
0.20408162474632263 0.6666666269302368 4.856328010559082 2.497166395187378 9.712656021118164 4.994332790374756
0.20408162474632263 0.7083333134651184 4.856328010559082 2.3276424407958984 9.712656021118164 4.655284881591797
0.20408162474632263 0.75 4.856328010559082 2.1516647338867188 9.712656021118164 4.3033294677734375
0.20408162474632263 0.7916666865348816 4.856328010559082 1.9668694734573364 9.712656021118164 3.933738946914673
0.20408162474632263 0.8333333134651184 4.856328010559082 1.7698869705200195 9.712656021118164 3.539773941040039
0.20408162474632263 0.875 4.856328010559082 1.555483102798462 9.712656021118164 3.110966205596924
0.20408162474632263 0.9166666865348816 4.856328010559082 1.314528226852417 9.712656021118164 2.629056453704834
0.20408162474632263 0.9583333134651184 4.856328010559082 1.027802586555481 9.712656021118164 2.055605173110962
0.20408162474632263 1.0 4.856328010559082 0.6351209282875061 9.712656021118164 1.2702418565750122
0.2448979616165161 0.0 4.741566181182861 5.648064613342285 9.483132362365723 11.29612922668457
0.2448979616165161 0.0416666679084301 4.741566181182861 5.255382537841797 9.483132362365723 10.510765075683594
0.2448979616165161 0.0833333358168602 4.741566181182861 4.96865701675415 9.483132362365723 9.9373140335083
0.2448979616165161 0.125 4.741566181182861 4.7277021408081055 9.483132362365723 9.455404281616211
0.2448979616165161 0.1666666716337204 4.741566181182861 4.513298511505127 9.483132362365723 9.026597023010254
0.2448979616165161 0.2083333432674408 4.741566181182861 4.316315650939941 9.483132362365723 8.632631301879883
0.2448979616165161 0.25 4.741566181182861 4.131520748138428 9.483132362365723 8.263041496276855
0.2448979616165161 0.2916666865348816 4.741566181182861 3.955542802810669 9.483132362365723 7.911085605621338
0.2448979616165161 0.3333333432674408 4.741566181182861 3.7860190868377686 9.483132362365723 7.572038173675537
0.2448979616165161 0.375 4.741566181182861 3.621175527572632 9.483132362365723 7.242351055145264
0.2448979616165161 0.4166666865348816 4.741566181182861 3.459597587585449 9.483132362365723 6.919195175170898
0.2448979616165161 0.4583333432674408 4.741566181182861 3.3000917434692383 9.483132362365723 6.600183486938477
0.2448979616165161 0.5 4.741566181182861 3.1415927410125732 9.483132362365723 6.2831854820251465
0.2448979616165161 0.5416666269302368 4.741566181182861 2.983093738555908 9.483132362365723 5.966187477111816
0.2448979616165161 0.5833333134651184 4.741566181182861 2.8235878944396973 9.483132362365723 5.6471757888793945
0.2448979616165161 0.625 4.741566181182861 2.6620099544525146 9.483132362365723 5.324019908905029
0.2448979616165161 0.6666666269302368 4.741566181182861 2.497166395187378 9.483132362365723 4.994332790374756
0.2448979616165161 0.7083333134651184 4.741566181182861 2.3276424407958984 9.483132362365723 4.655284881591797
0.2448979616165161 0.75 4.741566181182861 2.1516647338867188 9.483132362365723 4.3033294677734375
0.2448979616165161 0.7916666865348816 4.741566181182861 1.9668694734573364 9.483132362365723 3.933738946914673
0.2448979616165161 0.8333333134651184 4.741566181182861 1.7698869705200195 9.483132362365723 3.539773941040039
0.2448979616165161 0.875 4.741566181182861 1.555483102798462 9.483132362365723 3.110966205596924
0.2448979616165161 0.9166666865348816 4.741566181182861 1.314528226852417 9.483132362365723 2.629056453704834
0.2448979616165161 0.9583333134651184 4.741566181182861 1.027802586555481 9.483132362365723 2.055605173110962
0.2448979616165161 1.0 4.741566181182861 0.6351209282875061 9.483132362365723 1.2702418565750122
0.2857142686843872 0.0 4.633224964141846 5.648064613342285 9.266449928283691 11.29612922668457
0.2857142686843872 0.0416666679084301 4.633224964141846 5.255382537841797 9.266449928283691 10.510765075683594
0.2857142686843872 0.0833333358168602 4.633224964141846 4.96865701675415 9.266449928283691 9.9373140335083
0.2857142686843872 0.125 4.633224964141846 4.7277021408081055 9.266449928283691 9.455404281616211
0.2857142686843872 0.1666666716337204 4.633224964141846 4.513298511505127 9.266449928283691 9.026597023010254
0.2857142686843872 0.2083333432674408 4.633224964141846 4.316315650939941 9.266449928283691 8.632631301879883
0.2857142686843872 0.25 4.633224964141846 4.131520748138428 9.266449928283691 8.263041496276855
0.2857142686843872 0.2916666865348816 4.633224964141846 3.955542802810669 9.266449928283691 7.911085605621338
0.2857142686843872 0.3333333432674408 4.633224964141846 3.7860190868377686 9.266449928283691 7.572038173675537
0.2857142686843872 0.375 4.633224964141846 3.621175527572632 9.266449928283691 7.242351055145264
0.2857142686843872 0.4166666865348816 4.633224964141846 3.459597587585449 9.266449928283691 6.919195175170898
0.2857142686843872 0.4583333432674408 4.633224964141846 3.3000917434692383 9.266449928283691 6.600183486938477
0.2857142686843872 0.5 4.633224964141846 3.1415927410125732 9.266449928283691 6.2831854820251465
0.2857142686843872 0.5416666269302368 4.633224964141846 2.983093738555908 9.266449928283691 5.966187477111816
0.2857142686843872 0.5833333134651184 4.633224964141846 2.8235878944396973 9.266449928283691 5.6471757888793945
0.2857142686843872 0.625 4.633224964141846 2.6620099544525146 9.266449928283691 5.324019908905029
0.2857142686843872 0.6666666269302368 4.633224964141846 2.497166395187378 9.266449928283691 4.994332790374756
0.2857142686843872 0.7083333134651184 4.633224964141846 2.3276424407958984 9.266449928283691 4.655284881591797
0.2857142686843872 0.75 4.633224964141846 2.1516647338867188 9.266449928283691 4.3033294677734375
0.2857142686843872 0.7916666865348816 4.633224964141846 1.9668694734573364 9.266449928283691 3.933738946914673
0.2857142686843872 0.8333333134651184 4.633224964141846 1.7698869705200195 9.266449928283691 3.539773941040039
0.2857142686843872 0.875 4.633224964141846 1.555483102798462 9.266449928283691 3.110966205596924
0.2857142686843872 0.9166666865348816 4.633224964141846 1.314528226852417 9.266449928283691 2.629056453704834
0.2857142686843872 0.9583333134651184 4.633224964141846 1.027802586555481 9.266449928283691 2.055605173110962
0.2857142686843872 1.0 4.633224964141846 0.6351209282875061 9.266449928283691 1.2702418565750122
0.3265306055545807 0.0 4.530057907104492 5.648064613342285 9.060115814208984 11.29612922668457
0.3265306055545807 0.0416666679084301 4.530057907104492 5.255382537841797 9.060115814208984 10.510765075683594
0.3265306055545807 0.0833333358168602 4.530057907104492 4.96865701675415 9.060115814208984 9.9373140335083
0.3265306055545807 0.125 4.530057907104492 4.7277021408081055 9.060115814208984 9.455404281616211
0.3265306055545807 0.1666666716337204 4.530057907104492 4.513298511505127 9.060115814208984 9.026597023010254
0.3265306055545807 0.2083333432674408 4.530057907104492 4.316315650939941 9.060115814208984 8.632631301879883
0.3265306055545807 0.25 4.530057907104492 4.131520748138428 9.060115814208984 8.263041496276855
0.3265306055545807 0.2916666865348816 4.530057907104492 3.955542802810669 9.060115814208984 7.911085605621338
0.3265306055545807 0.3333333432674408 4.530057907104492 3.7860190868377686 9.060115814208984 7.572038173675537
0.3265306055545807 0.375 4.530057907104492 3.621175527572632 9.060115814208984 7.242351055145264
0.3265306055545807 0.4166666865348816 4.530057907104492 3.459597587585449 9.060115814208984 6.919195175170898
0.3265306055545807 0.4583333432674408 4.530057907104492 3.3000917434692383 9.060115814208984 6.600183486938477
0.3265306055545807 0.5 4.530057907104492 3.1415927410125732 9.060115814208984 6.2831854820251465
0.3265306055545807 0.5416666269302368 4.530057907104492 2.983093738555908 9.060115814208984 5.966187477111816
0.3265306055545807 0.5833333134651184 4.530057907104492 2.8235878944396973 9.060115814208984 5.6471757888793945
0.3265306055545807 0.625 4.530057907104492 2.6620099544525146 9.060115814208984 5.324019908905029
0.3265306055545807 0.6666666269302368 4.530057907104492 2.497166395187378 9.060115814208984 4.994332790374756
0.3265306055545807 0.7083333134651184 4.530057907104492 2.3276424407958984 9.060115814208984 4.655284881591797
0.3265306055545807 0.75 4.530057907104492 2.1516647338867188 9.060115814208984 4.3033294677734375
0.3265306055545807 0.7916666865348816 4.530057907104492 1.9668694734573364 9.060115814208984 3.933738946914673
0.3265306055545807 0.8333333134651184 4.530057907104492 1.7698869705200195 9.060115814208984 3.539773941040039
0.3265306055545807 0.875 4.530057907104492 1.555483102798462 9.060115814208984 3.110966205596924
0.3265306055545807 0.9166666865348816 4.530057907104492 1.314528226852417 9.060115814208984 2.629056453704834
0.3265306055545807 0.9583333134651184 4.530057907104492 1.027802586555481 9.060115814208984 2.055605173110962
0.3265306055545807 1.0 4.530057907104492 0.6351209282875061 9.060115814208984 1.2702418565750122
0.36734694242477417 0.0 4.43114709854126 5.648064613342285 8.86229419708252 11.29612922668457
0.36734694242477417 0.0416666679084301 4.43114709854126 5.255382537841797 8.86229419708252 10.510765075683594
0.36734694242477417 0.0833333358168602 4.43114709854126 4.96865701675415 8.86229419708252 9.9373140335083
0.36734694242477417 0.125 4.43114709854126 4.7277021408081055 8.86229419708252 9.455404281616211
0.36734694242477417 0.1666666716337204 4.43114709854126 4.513298511505127 8.86229419708252 9.026597023010254
0.36734694242477417 0.2083333432674408 4.43114709854126 4.316315650939941 8.86229419708252 8.632631301879883
0.36734694242477417 0.25 4.43114709854126 4.131520748138428 8.86229419708252 8.263041496276855
0.36734694242477417 0.2916666865348816 4.43114709854126 3.955542802810669 8.86229419708252 7.911085605621338
0.36734694242477417 0.3333333432674408 4.43114709854126 3.7860190868377686 8.86229419708252 7.572038173675537
0.36734694242477417 0.375 4.43114709854126 3.621175527572632 8.86229419708252 7.242351055145264
0.36734694242477417 0.4166666865348816 4.43114709854126 3.459597587585449 8.86229419708252 6.919195175170898
0.36734694242477417 0.4583333432674408 4.43114709854126 3.3000917434692383 8.86229419708252 6.600183486938477
0.36734694242477417 0.5 4.43114709854126 3.1415927410125732 8.86229419708252 6.2831854820251465
0.36734694242477417 0.5416666269302368 4.43114709854126 2.983093738555908 8.86229419708252 5.966187477111816
0.36734694242477417 0.5833333134651184 4.43114709854126 2.8235878944396973 8.86229419708252 5.6471757888793945
0.36734694242477417 0.625 4.43114709854126 2.6620099544525146 8.86229419708252 5.324019908905029
0.36734694242477417 0.6666666269302368 4.43114709854126 2.497166395187378 8.86229419708252 4.994332790374756
0.36734694242477417 0.7083333134651184 4.43114709854126 2.3276424407958984 8.86229419708252 4.655284881591797
0.36734694242477417 0.75 4.43114709854126 2.1516647338867188 8.86229419708252 4.3033294677734375
0.36734694242477417 0.7916666865348816 4.43114709854126 1.9668694734573364 8.86229419708252 3.933738946914673
0.36734694242477417 0.8333333134651184 4.43114709854126 1.7698869705200195 8.86229419708252 3.539773941040039
0.36734694242477417 0.875 4.43114709854126 1.555483102798462 8.86229419708252 3.110966205596924
0.36734694242477417 0.9166666865348816 4.43114709854126 1.314528226852417 8.86229419708252 2.629056453704834
0.36734694242477417 0.9583333134651184 4.43114709854126 1.027802586555481 8.86229419708252 2.055605173110962
0.36734694242477417 1.0 4.43114709854126 0.6351209282875061 8.86229419708252 1.2702418565750122
0.40816324949264526 0.0 4.335788726806641 5.648064613342285 8.671577453613281 11.29612922668457
0.40816324949264526 0.0416666679084301 4.335788726806641 5.255382537841797 8.671577453613281 10.510765075683594
0.40816324949264526 0.0833333358168602 4.335788726806641 4.96865701675415 8.671577453613281 9.9373140335083
0.40816324949264526 0.125 4.335788726806641 4.7277021408081055 8.671577453613281 9.455404281616211
0.40816324949264526 0.1666666716337204 4.335788726806641 4.513298511505127 8.671577453613281 9.026597023010254
0.40816324949264526 0.2083333432674408 4.335788726806641 4.316315650939941 8.671577453613281 8.632631301879883
0.40816324949264526 0.25 4.335788726806641 4.131520748138428 8.671577453613281 8.263041496276855
0.40816324949264526 0.2916666865348816 4.335788726806641 3.955542802810669 8.671577453613281 7.911085605621338
0.40816324949264526 0.3333333432674408 4.335788726806641 3.7860190868377686 8.671577453613281 7.572038173675537
0.40816324949264526 0.375 4.335788726806641 3.621175527572632 8.671577453613281 7.242351055145264
0.40816324949264526 0.4166666865348816 4.335788726806641 3.459597587585449 8.671577453613281 6.919195175170898
0.40816324949264526 0.4583333432674408 4.335788726806641 3.3000917434692383 8.671577453613281 6.600183486938477
0.40816324949264526 0.5 4.335788726806641 3.1415927410125732 8.671577453613281 6.2831854820251465
0.40816324949264526 0.5416666269302368 4.335788726806641 2.983093738555908 8.671577453613281 5.966187477111816
0.40816324949264526 0.5833333134651184 4.335788726806641 2.8235878944396973 8.671577453613281 5.6471757888793945
0.40816324949264526 0.625 4.335788726806641 2.6620099544525146 8.671577453613281 5.324019908905029
0.40816324949264526 0.6666666269302368 4.335788726806641 2.497166395187378 8.671577453613281 4.994332790374756
0.40816324949264526 0.7083333134651184 4.335788726806641 2.3276424407958984 8.671577453613281 4.655284881591797
0.40816324949264526 0.75 4.335788726806641 2.1516647338867188 8.671577453613281 4.3033294677734375
0.40816324949264526 0.7916666865348816 4.335788726806641 1.9668694734573364 8.671577453613281 3.933738946914673
0.40816324949264526 0.8333333134651184 4.335788726806641 1.7698869705200195 8.671577453613281 3.539773941040039
0.40816324949264526 0.875 4.335788726806641 1.555483102798462 8.671577453613281 3.110966205596924
0.40816324949264526 0.9166666865348816 4.335788726806641 1.314528226852417 8.671577453613281 2.629056453704834
0.40816324949264526 0.9583333134651184 4.335788726806641 1.027802586555481 8.671577453613281 2.055605173110962
0.40816324949264526 1.0 4.335788726806641 0.6351209282875061 8.671577453613281 1.2702418565750122
0.44897958636283875 0.0 4.2434282302856445 5.648064613342285 8.486856460571289 11.29612922668457
0.44897958636283875 0.0416666679084301 4.2434282302856445 5.255382537841797 8.486856460571289 10.510765075683594
0.44897958636283875 0.0833333358168602 4.2434282302856445 4.96865701675415 8.486856460571289 9.9373140335083
0.44897958636283875 0.125 4.2434282302856445 4.7277021408081055 8.486856460571289 9.455404281616211
0.44897958636283875 0.1666666716337204 4.2434282302856445 4.513298511505127 8.486856460571289 9.026597023010254
0.44897958636283875 0.2083333432674408 4.2434282302856445 4.316315650939941 8.486856460571289 8.632631301879883
0.44897958636283875 0.25 4.2434282302856445 4.131520748138428 8.486856460571289 8.263041496276855
0.44897958636283875 0.2916666865348816 4.2434282302856445 3.955542802810669 8.486856460571289 7.911085605621338
0.44897958636283875 0.3333333432674408 4.2434282302856445 3.7860190868377686 8.486856460571289 7.572038173675537
0.44897958636283875 0.375 4.2434282302856445 3.621175527572632 8.486856460571289 7.242351055145264
0.44897958636283875 0.4166666865348816 4.2434282302856445 3.459597587585449 8.486856460571289 6.919195175170898
0.44897958636283875 0.4583333432674408 4.2434282302856445 3.3000917434692383 8.486856460571289 6.600183486938477
0.44897958636283875 0.5 4.2434282302856445 3.1415927410125732 8.486856460571289 6.2831854820251465
