x y basis_0 basis_1 basis_2 basis_3
.0 -1.0 1.0467720138804282 4.6920876629467045 -0.624863294866671 1.8936283708418244
0.0 -0.9591836929321289 1.0306659926782658 4.527579308696943 -0.5778944777451755 1.8400944623591897
0.0 -0.918367326259613 1.0160942665389427 4.362035349937742 -0.5282665782443274 1.79293875348435
0.0 -0.8775510191917419 1.0031916015626052 4.196879973483192 -0.4752144873115327 1.7531166739104265
0.0 -0.8367347121238708 0.9921222085435488 4.0338686498834875 -0.4180562205307581 1.7215667955195357
0.0 -0.795918345451355 0.9830690975807954 3.875057046058174 -0.3562597349284857 1.6990495846510072
0.0 -0.7551020383834839 0.976201235919234 3.7227151094597275 -0.28954077595734873 1.6859756987341257
0.0 -0.7142857313156128 0.9716089961201391 3.5792108527124356 -0.21790319407735126 1.6822287092574584
0.0 -0.6734694242477417 0.9691707489469081 3.446795354980594 -0.14156918348049885 1.6869554420710386
0.0 -0.6326530575752258 0.9683607933601479 3.3273141178935077 -0.06073964757995043 1.6984145555885135
0.0 -0.5918367505073547 0.9679875252373904 3.2219056043015826 0.02488393752344109 1.7139216836227433
0.0 -0.5510204434394836 0.9659109948069045 3.130633861477463 0.11681299063013739 1.7299295251649482
0.0 -0.5102040767669678 0.9588306783521716 3.052180729962217 0.2185412379498075 1.7422416848812574
0.0 -0.4693877696990967 0.9422954441083675 2.9835354803468874 0.3360362129959782 1.746335298243153
0.0 -0.4285714328289032 0.9110831623192439 2.9195509093998453 0.4773832022844715 1.7375338404715421
0.0 -0.3877551257610321 0.8600863110380885 2.852507649038529 0.6510382689797467 1.7110747005495455
0.0 -0.3469387888908386 0.785681380903327 2.772164928841221 0.8625537764078217 1.662283378717234
0.0 -0.30612245202064514 0.6872418794225155 2.6671577537053963 1.1107609967086063 1.5873883362519337
0.0 -0.26530614495277405 0.5681784081687624 2.528081441506174 1.3855021898934439 1.4852520893243195
0.0 -0.22448980808258057 0.4358689015053585 2.3504216625863137 1.6690419106854648 1.3588294200361588
0.0 -0.18367348611354828 0.30010168175820695 2.133053290168732 1.9418347711081907 1.213607636995505
0.0 -0.142857164144516 0.1697069862051137 1.8681928785517812 2.1924784266010278 1.0503489389367928
0.0 -0.1020408347249031 0.04614844264295925 1.5246967843758057 2.4341613821712116 0.8532390458488521
0.0 -0.06122450903058052 -0.08969261533721351 1.0410317040636983 2.7393488421019896 0.5837130446659557
0.0 -0.020408183336257935 -0.3046252927701687 0.36879501075054577 3.30745431802832 0.20748833746847595
0.0 0.020408183336257935 -1.9423690790581816 -0.7097898398133111 4.782714354581401 -0.5594038291665129
0.0 0.06122450903058052 -0.008434319390318024 -0.8462008934988035 -1.1057431678302265 -0.36735710185331527
0.0 0.1020408347249031 0.04679939688131185 -0.9932668460992318 -1.29052629043521 -0.31088907655127684
0.0 0.142857164144516 0.23222078985639882 -1.1110647053118328 -1.54824437344395 -0.25334295511710536
0.0 0.18367348611354828 0.49136897901021825 -1.213877631439658 -1.8585783129167766 -0.2132562141569707
0.0 0.22448980808258057 0.7015270860379985 -1.3330519848690585 -2.0911841487735927 -0.1966205282862319
0.0 0.26530614495277405 0.8152243750318178 -1.4547080877116798 -2.20315326071848 -0.17705424410188186
0.0 0.30612245202064514 0.8537797105465472 -1.5664658739628123 -2.2265033561743763 -0.14050918889891761
0.0 0.3469387888908386 0.8484735501631491 -1.669565765737815 -2.198224671913138 -0.08915176990036855
0.0 0.3877551257610321 0.8210331336945842 -1.7699370158775594 -2.141386899303299 -0.03025215161476069
