x y z
0.0 0.0 0.0
0.0 0.0416666679084301 0.0
0.0 0.0833333358168602 0.0
0.0 0.125 0.0
0.0 0.1666666716337204 0.0
0.0 0.2083333432674408 0.0
0.0 0.25 0.0
0.0 0.2916666865348816 0.0
0.0 0.3333333432674408 0.0
0.0 0.375 0.0
0.0 0.4166666865348816 0.0
0.0 0.4583333432674408 0.0
0.0 0.5 0.0
0.0 0.5416666269302368 0.0
0.0 0.5833333134651184 0.0
0.0 0.625 0.0
0.0 0.6666666269302368 0.0
0.0 0.7083333134651184 0.0
0.0 0.75 0.0
0.0 0.7916666865348816 0.0
0.0 0.8333333134651184 0.0
0.0 0.875 0.0
0.0 0.9166666865348816 0.0
0.0 0.9583333134651184 0.0
0.0 1.0 0.0
0.040816325694322586 0.0 0.05788752183366146
0.040816325694322586 0.0416666679084301 0.05075487278720568
0.040816325694322586 0.0833333358168602 0.0444411363495255
0.040816325694322586 0.125 0.04008528806074438
0.040816325694322586 0.1666666716337204 0.036704856867579294
0.040816325694322586 0.2083333432674408 0.033859939523922654
0.040816325694322586 0.25 0.032024050862430216
0.040816325694322586 0.2916666865348816 0.030709860786448433
0.040816325694322586 0.3333333432674408 0.02971781153728393
0.040816325694322586 0.375 0.029161390810937576
0.040816325694322586 0.4166666865348816 0.02882604723499086
0.040816325694322586 0.4583333432674408 0.028634692889253462
0.040816325694322586 0.5 0.028585238716539795
0.040816325694322586 0.5416666269302368 0.028634561741520778
0.040816325694322586 0.5833333134651184 0.028825787989181676
0.040816325694322586 0.625 0.029161047469643448
0.040816325694322586 0.6666666269302368 0.029717416895831204
0.040816325694322586 0.7083333134651184 0.03070944500980861
0.040816325694322586 0.75 0.03202364161444022
0.040816325694322586 0.7916666865348816 0.03385955197024934
0.040816325694322586 0.8333333134651184 0.03670450187987887
0.040816325694322586 0.875 0.04008496203900797
0.040816325694322586 0.9166666865348816 0.044440834384617586
0.040816325694322586 0.9583333134651184 0.05075458827281324
0.040816325694322586 1.0 0.0578872424689883
0.08163265138864517 0.0 0.11405308950022335
0.08163265138864517 0.0416666679084301 0.10007633868732077
0.08163265138864517 0.0833333358168602 0.087715459426887
0.08163265138864517 0.125 0.07920002975208217
0.08163265138864517 0.1666666716337204 0.07260574298054606
0.08163265138864517 0.2083333432674408 0.06707623844714546
0.08163265138864517 0.25 0.0635286452326805
0.08163265138864517 0.2916666865348816 0.06101063031582595
0.08163265138864517 0.3333333432674408 0.05913543372941192
0.08163265138864517 0.375 0.0581043493748383
0.08163265138864517 0.4166666865348816 0.05749781629911194
0.08163265138864517 0.4583333432674408 0.057160996201308135
0.08163265138864517 0.5 0.057075628359267244
0.08163265138864517 0.5416666269302368 0.0571607178388132
0.08163265138864517 0.5833333134651184 0.05749726883391405
0.08163265138864517 0.625 0.058103629381489524
0.08163265138864517 0.6666666269302368 0.059134613290939456
0.08163265138864517 0.7083333134651184 0.06100977521723775
0.08163265138864517 0.75 0.06352781174994225
0.08163265138864517 0.7916666865348816 0.06707545651086975
0.08163265138864517 0.8333333134651184 0.07260503355104268
0.08163265138864517 0.875 0.07919938289024626
0.08163265138864517 0.9166666865348816 0.0877148636765308
0.08163265138864517 0.9583333134651184 0.10007577963690109
0.08163265138864517 1.0 0.11405254122717527
0.12244898080825806 0.0 0.1668350552899508
0.12244898080825806 0.0416666679084301 0.14657967267981037
0.12244898080825806 0.0833333358168602 0.1286938364967715
0.12244898080825806 0.125 0.1164031409974952
0.12244898080825806 0.1666666716337204 0.10692131529356276
0.12244898080825806 0.2083333432674408 0.09902198728717164
0.12244898080825806 0.25 0.0940077099223079
0.12244898080825806 0.2916666865348816 0.09050536625119249
0.12244898080825806 0.3333333432674408 0.08796612067383945
0.12244898080825806 0.375 0.08662703872965619
0.12244898080825806 0.4166666865348816 0.0858816448874962
0.12244898080825806 0.4583333432674408 0.08549492117981021
0.12244898080825806 0.5 0.08540198759827246
0.12244898080825806 0.5416666269302368 0.0854944601030733
0.12244898080825806 0.5833333134651184 0.08588074587237839
0.12244898080825806 0.625 0.08662587042691132
0.12244898080825806 0.6666666269302368 0.08796480888656152
0.12244898080825806 0.7083333134651184 0.09050402395553937
0.12244898080825806 0.75 0.09400642311089918
0.12244898080825806 0.7916666865348816 0.09902079905280692
0.12244898080825806 0.8333333134651184 0.10692025442598277
0.12244898080825806 0.875 0.1164021853249202
0.12244898080825806 0.9166666865348816 0.1286929646395579
0.12244898080825806 0.9583333134651184 0.14657886006944398
0.12244898080825806 1.0 0.16683425994624929
0.16326530277729034 0.0 0.2202552288044892
0.16326530277729034 0.0416666679084301 0.19392745550902254
0.16326530277729034 0.0833333358168602 0.17074025428145326
0.16326530277729034 0.125 0.15487464049929647
0.16326530277729034 0.1666666716337204 0.14271534458666765
0.16326530277729034 0.2083333432674408 0.1327026469202844
0.16326530277729034 0.25 0.12647230124762415
0.16326530277729034 0.2916666865348816 0.12225692901955831
0.16326530277729034 0.3333333432674408 0.11937259521349523
0.16326530277729034 0.375 0.11800017342975055
0.16326530277729034 0.4166666865348816 0.11735250683056796
0.16326530277729034 0.4583333432674408 0.117096168405239
0.16326530277729034 0.5 0.11705057516068265
0.16326530277729034 0.5416666269302368 0.11709542759971202
0.16326530277729034 0.5833333134651184 0.1173510822422196
0.16326530277729034 0.625 0.11799835738627798
0.16326530277729034 0.6666666269302368 0.1193706043373709
0.16326530277729034 0.7083333134651184 0.12225495193369154
0.16326530277729034 0.75 0.12647045651651614
0.16326530277729034 0.7916666865348816 0.13270098687854825
0.16326530277729034 0.8333333134651184 0.14271390055058716
0.16326530277729034 0.875 0.1548733647898749
0.16326530277729034 0.9166666865348816 0.17073910808265957
0.16326530277729034 0.9583333134651184 0.19392639882231527
0.16326530277729034 1.0 0.2202541979181355
0.20408162474632263 0.0 0.2609398658938615
0.20408162474632263 0.0416666679084301 0.23033709382492618
0.20408162474632263 0.0833333358168602 0.20347115577485547
0.20408162474632263 0.125 0.18518641713177386
0.20408162474632263 0.1666666716337204 0.1712911846284501
0.20408162474632263 0.2083333432674408 0.16002553373742984
0.20408162474632263 0.25 0.15321091260409994
0.20408162474632263 0.2916666865348816 0.14882199576503613
0.20408162474632263 0.3333333432674408 0.14611399177591539
0.20408162474632263 0.375 0.14510089833588782
0.20408162474632263 0.4166666865348816 0.14486468033551014
0.20408162474632263 0.4583333432674408 0.1449680846706077
0.20408162474632263 0.5 0.1450384867773365
0.20408162474632263 0.5416666269302368 0.1449669963661578
0.20408162474632263 0.5833333134651184 0.14486261888711968
0.20408162474632263 0.625 0.14509832572811596
0.20408162474632263 0.6666666269302368 0.14611124617646704
0.20408162474632263 0.7083333134651184 0.14881936048926048
0.20408162474632263 0.75 0.15320852905590837
0.20408162474632263 0.7916666865348816 0.16002345170148466
0.20408162474632263 0.8333333134651184 0.17128942706461894
0.20408162474632263 0.875 0.18518489896015244
