x y z
0.0 -1.0 1.2246467991473532e-16
0.0 -0.9591836929321289 0.12787055812161607
0.0 -0.918367326259613 0.2536359393240523
0.0 -0.8775510191917419 0.3752400878871712
0.0 -0.8367347121238708 0.49069537325605045
0.0 -0.795918345451355 0.5981069172081406
0.0 -0.7551020383834839 0.6956456192866471
0.0 -0.7142857313156128 0.7817732726236117
0.0 -0.6734694242477417 0.8550824543265917
0.0 -0.6326530575752258 0.9143748012930666
0.0 -0.5918367505073547 0.9586564210476844
0.0 -0.5510204434394836 0.9871263138468324
0.0 -0.5102040767669678 0.9994111535739556
0.0 -0.4693877696990967 0.9953106404633221
0.0 -0.4285714328289032 0.9748916286082543
0.0 -0.3877551257610321 0.9384521186113202
0.0 -0.3469387888908386 0.8865469723805113
0.0 -0.30612245202064514 0.8201102723634281
0.0 -0.26530614495277405 0.7402284992530019
0.0 -0.22448980808258057 0.6482071259923252
0.0 -0.18367348611354828 0.5455226619422346
0.0 -0.142857164144516 0.43385711667976246
0.0 -0.1020408347249031 0.3150843813835926
0.0 -0.06122450903058052 0.1911461606441453
0.0 -0.020408183336257935 0.06406831935799723
0.0 0.020408183336257935 -0.06406831935799723
0.0 0.06122450903058052 -0.1911461606441453
0.0 0.1020408347249031 -0.31508438138359257
0.0 0.142857164144516 -0.43385711667976246
0.0 0.18367348611354828 -0.5455226619422346
0.0 0.22448980808258057 -0.6482071259923252
0.0 0.26530614495277405 -0.7402284992530019
0.0 0.30612245202064514 -0.8201102723634281
0.0 0.3469387888908386 -0.8865469723805113
0.0 0.3877551257610321 -0.9384521186113202
0.0 0.4285714328289032 -0.9748916286082543
0.0 0.4693877696990967 -0.995310640463322
0.0 0.5102040767669678 -0.9994111535739556
0.0 0.5510204434394836 -0.9871263138468324
0.0 0.5918367505073547 -0.9586564210476846
0.0 0.6326530575752258 -0.9143748012930666
0.0 0.6734694242477417 -0.8550824543265917
0.0 0.7142857313156128 -0.7817732726236115
0.0 0.7551020383834839 -0.6956456192866471
0.0 0.795918345451355 -0.5981069172081406
0.0 0.8367347121238708 -0.4906953732560505
0.0 0.8775510191917419 -0.3752400878871712
0.0 0.918367326259613 -0.2536359393240524
0.0 0.9591836929321289 -0.1278705581216158
0.0 1.0 -1.2246467991473532e-16
0.012025316245853901 -1.0 4.552297726934011e-17
0.012025316245853901 -0.9591836929321289 0.12322655960578689
0.012025316245853901 -0.918367326259613 0.2446330148906161
0.012025316245853901 -0.8775510191917419 0.36242991812909237
0.012025316245853901 -0.8367347121238708 0.4748644247022299
0.012025316245853901 -0.795918345451355 0.5802316646492804
0.012025316245853901 -0.7551020383834839 0.6768418180670902
0.012025316245853901 -0.7142857313156128 0.7632147541245514
0.012025316245853901 -0.6734694242477417 0.8379368696127206
0.012025316245853901 -0.6326530575752258 0.8997315401599459
0.012025316245853901 -0.5918367505073547 0.9474586449428214
0.012025316245853901 -0.5510204434394836 0.9801090637241824
0.012025316245853901 -0.5102040767669678 0.9970431546039
0.012025316245853901 -0.4693877696990967 0.9977646973375413
0.012025316245853901 -0.4285714328289032 0.9820273090496725
0.012025316245853901 -0.3877551257610321 0.9498166511793797
0.012025316245853901 -0.3469387888908386 0.9013957382665556
0.012025316245853901 -0.30612245202064514 0.8374586284776375
0.012025316245853901 -0.26530614495277405 0.7589116054635519
0.012025316245853901 -0.22448980808258057 0.666956777963865
0.012025316245853901 -0.18367348611354828 0.5630500390450524
0.012025316245853901 -0.142857164144516 0.44894621809053686
0.012025316245853901 -0.1020408347249031 0.3266865631423079
0.012025316245853901 -0.06122450903058052 0.19845063370809443
0.012025316245853901 -0.020408183336257935 0.06656198312531368
0.012025316245853901 0.020408183336257935 -0.06656198312531367
0.012025316245853901 0.06122450903058052 -0.19845063370809451
0.012025316245853901 0.1020408347249031 -0.3266865631423078
0.012025316245853901 0.142857164144516 -0.4489462180905368
0.012025316245853901 0.18367348611354828 -0.5630500390450521
0.012025316245853901 0.22448980808258057 -0.6669567779638648
