x y z
-3.141592653589793116e+00 -1.488122835910954622e+00 -5.374261751886549865e-02
-2.810898690054025373e+00 -1.488122835910954622e+00 -5.353665129401979916e-02
-2.480204726518257630e+00 -1.488122835910954622e+00 -5.160756639080843478e-02
-2.149510762982489886e+00 -1.488122835910954622e+00 -4.816440909133001824e-02
-1.818816799446722365e+00 -1.488122835910954622e+00 -4.358029891507347875e-02
-1.488122835910954622e+00 -1.488122835910954622e+00 -3.835199532943406320e-02
-1.157428872375187101e+00 -1.488122835910954622e+00 -3.304606615340577314e-02
-8.267349088394193579e-01 -1.488122835910954622e+00 -2.823749114318224729e-02
-4.960409453036516148e-01 -1.488122835910954622e+00 -2.444735401385400575e-02
-1.653469817678838716e-01 -1.488122835910954622e+00 -2.208637493341708558e-02
1.653469817678838716e-01 -1.488122835910954622e+00 -2.141040261960464042e-02
4.960409453036516148e-01 -1.488122835910954622e+00 -2.249268916140756414e-02
8.267349088394189138e-01 -1.488122835910954622e+00 -2.521595201861531743e-02
1.157428872375186657e+00 -1.488122835910954622e+00 -2.928508340487417927e-02
1.488122835910954400e+00 -1.488122835910954622e+00 -3.425912979540357561e-02
1.818816799446722143e+00 -1.488122835910954622e+00 -3.959907608350637931e-02
2.149510762982489886e+00 -1.488122835910954622e+00 -4.472625623106563086e-02
2.480204726518257630e+00 -1.488122835910954622e+00 -4.908506071269203019e-02
2.810898690054025373e+00 -1.488122835910954622e+00 -5.220314542898496502e-02
3.141592653589793116e+00 -1.488122835910954622e+00 -5.374261751886610927e-02
-3.141592653589793116e+00 -1.157428872375187101e+00 -5.626061775744511939e-02
-2.810898690054025373e+00 -1.157428872375187101e+00 -5.774217263693692814e-02
-2.480204726518257630e+00 -1.157428872375187101e+00 -5.734258442848116921e-02
-2.149510762982489886e+00 -1.157428872375187101e+00 -5.510515471471222337e-02
-1.818816799446722365e+00 -1.157428872375187101e+00 -5.127234372241618043e-02
-1.488122835910954622e+00 -1.157428872375187101e+00 -4.625949599479678431e-02
-1.157428872375187101e+00 -1.157428872375187101e+00 -4.060983136549300987e-02
-8.267349088394193579e-01 -1.157428872375187101e+00 -3.493557866066454576e-02
-4.960409453036516148e-01 -1.157428872375187101e+00 -2.985163120598177677e-02
-1.653469817678838716e-01 -1.157428872375187101e+00 -2.590891359373598268e-02
1.653469817678838716e-01 -1.157428872375187101e+00 -2.353468045477713488e-02
4.960409453036516148e-01 -1.157428872375187101e+00 -2.298621678973822302e-02
8.267349088394189138e-01 -1.157428872375187101e+00 -2.432295714701154798e-02
1.157428872375186657e+00 -1.157428872375187101e+00 -2.740004496722914240e-02
1.488122835910954400e+00 -1.157428872375187101e+00 -3.188403003912843037e-02
1.818816799446722143e+00 -1.157428872375187101e+00 -3.728900300397458567e-02
2.149510762982489886e+00 -1.157428872375187101e+00 -4.302925117422873313e-02
2.480204726518257630e+00 -1.157428872375187101e+00 -4.848272959151633810e-02
2.810898690054025373e+00 -1.157428872375187101e+00 -5.305846924988977253e-02
3.141592653589793116e+00 -1.157428872375187101e+00 -5.626061775744500837e-02
-3.141592653589793116e+00 -8.267349088394193579e-01 -6.218360926746013817e-02
-2.810898690054025373e+00 -8.267349088394193579e-01 -6.512249415763127214e-02
-2.480204726518257630e+00 -8.267349088394193579e-01 -6.604376731722905181e-02
-2.149510762982489886e+00 -8.267349088394193579e-01 -6.484759450438837280e-02
-1.818816799446722365e+00 -8.267349088394193579e-01 -6.166359960391387673e-02
-1.488122835910954622e+00 -8.267349088394193579e-01 -5.683681786804345437e-02
-1.157428872375187101e+00 -8.267349088394193579e-01 -5.089030599308880243e-02
-8.267349088394193579e-01 -8.267349088394193579e-01 -4.446846081034733222e-02
-4.960409453036516148e-01 -8.267349088394193579e-01 -3.826718889056157646e-02
-1.653469817678838716e-01 -8.267349088394193579e-01 -3.295849426888480815e-02
1.653469817678838716e-01 -8.267349088394193579e-01 -2.911765638046243110e-02
4.960409453036516148e-01 -8.267349088394193579e-01 -2.716088960724705181e-02
8.267349088394189138e-01 -8.267349088394193579e-01 -2.730023999147834779e-02
1.157428872375186657e+00 -8.267349088394193579e-01 -2.952060675678397361e-02
1.488122835910954400e+00 -8.267349088394193579e-01 -3.358137871159827537e-02
1.818816799446722143e+00 -8.267349088394193579e-01 -3.904250820525323462e-02
2.149510762982489886e+00 -8.267349088394193579e-01 -4.531219711895234648e-02
2.480204726518257630e+00 -8.267349088394193579e-01 -5.171102737465221866e-02
2.810898690054025373e+00 -8.267349088394193579e-01 -5.754558642606572016e-02
3.141592653589793116e+00 -8.267349088394193579e-01 -6.218360926746030470e-02
-3.141592653589793116e+00 -4.960409453036516148e-01 -7.086974401411416657e-02
-2.810898690054025373e+00 -4.960409453036516148e-01 -7.487784350184056859e-02
-2.480204726518257630e+00 -4.960409453036516148e-01 -7.676820687829227774e-02
-2.149510762982489886e+00 -4.960409453036516148e-01 -7.633598393961987805e-02
-1.818816799446722365e+00 -4.960409453036516148e-01 -7.362801274785812922e-02
-1.488122835910954622e+00 -4.960409453036516148e-01 -6.893774400013974457e-02
-1.157428872375187101e+00 -4.960409453036516148e-01 -6.277344109229510138e-02
-8.267349088394193579e-01 -4.960409453036516148e-01 -5.580310189340748073e-02
-4.960409453036516148e-01 -4.960409453036516148e-01 -4.878207081162899694e-02
-1.653469817678838716e-01 -4.960409453036516148e-01 -4.247118550719386487e-02
1.653469817678838716e-01 -4.960409453036516148e-01 -3.755432832631294682e-02
4.960409453036516148e-01 -4.960409453036516148e-01 -3.456431703743328976e-02
8.267349088394189138e-01 -4.960409453036516148e-01 -3.382516575851096663e-02
1.157428872375186657e+00 -4.960409453036516148e-01 -3.541697299973206592e-02
1.488122835910954400e+00 -4.960409453036516148e-01 -3.916724174707442163e-02
1.818816799446722143e+00 -4.960409453036516148e-01 -4.466957219034972670e-02
2.149510762982489886e+00 -4.960409453036516148e-01 -5.132770144857334849e-02
2.480204726518257630e+00 -4.960409453036516148e-01 -5.842011790509904490e-02
2.810898690054025373e+00 -4.960409453036516148e-01 -6.517824818668205289e-02
3.141592653589793116e+00 -4.960409453036516148e-01 -7.086974401411538782e-02
-3.141592653589793116e+00 -1.653469817678838716e-01 -8.137774451834373091e-02
-2.810898690054025373e+00 -1.653469817678838716e-01 -8.595107719828282145e-02
-2.480204726518257630e+00 -1.653469817678838716e-01 -8.835374367840193033e-02
-2.149510762982489886e+00 -1.653469817678838716e-01 -8.832537776436688581e-02
-1.818816799446722365e+00 -1.653469817678838716e-01 -8.586905334310840354e-02
-1.488122835910954622e+00 -1.653469817678838716e-01 -8.125095127946646567e-02
-1.157428872375187101e+00 -1.653469817678838716e-01 -7.497151458927620027e-02
-8.267349088394193579e-01 -1.653469817678838716e-01 -6.771121767341747866e-02
-4.960409453036516148e-01 -1.653469817678838716e-01 -6.025682635783968788e-02
-1.653469817678838716e-01 -1.653469817678838716e-01 -5.341613960838398345e-02
1.653469817678838716e-01 -1.653469817678838716e-01 -4.793045197854106654e-02
4.960409453036516148e-01 -1.653469817678838716e-01 -4.439422284222394044e-02
8.267349088394189138e-01 -1.653469817678838716e-01 -4.319065749659756204e-02
1.157428872375186657e+00 -1.653469817678838716e-01 -4.445018092210234473e-02
1.488122835910954400e+00 -1.653469817678838716e-01 -4.803630421206567247e-02
1.818816799446722143e+00 -1.653469817678838716e-01 -5.356041526358373828e-02
2.149510762982489886e+00 -1.653469817678838716e-01 -6.042389092880695589e-02
2.480204726518257630e+00 -1.653469817678838716e-01 -6.788296712161595581e-02
2.810898690054025373e+00 -1.653469817678838716e-01 -7.512933719702313828e-02
3.141592653589793116e+00 -1.653469817678838716e-01 -8.137774451834145495e-02
-3.141592653589793116e+00 1.653469817678838716e-01 -9.256890587708693774e-02
-2.810898690054025373e+00 1.653469817678838716e-01 -9.714223855702569521e-02
-2.480204726518257630e+00 1.653469817678838716e-01 -9.954490503714369387e-02
-2.149510762982489886e+00 1.653469817678838716e-01 -9.951653912310826078e-02
-1.818816799446722365e+00 1.653469817678838716e-01 -9.706021470184961197e-02
-1.488122835910954622e+00 1.653469817678838716e-01 -9.244211263820917290e-02
-1.157428872375187101e+00 1.653469817678838716e-01 -8.616267594801790830e-02
-8.267349088394193579e-01 1.653469817678838716e-01 -7.890237903215924220e-02
-4.960409453036516148e-01 1.653469817678838716e-01 -7.144798771658000813e-02
-1.653469817678838716e-01 1.653469817678838716e-01 -6.460730096712374859e-02
1.653469817678838716e-01 1.653469817678838716e-01 -5.912161333728321866e-02
4.960409453036516148e-01 1.653469817678838716e-01 -5.558538420096631461e-02
8.267349088394189138e-01 1.653469817678838716e-01 -5.438181885533938109e-02
1.157428872375186657e+00 1.653469817678838716e-01 -5.564134228084566258e-02
1.488122835910954400e+00 1.653469817678838716e-01 -5.922746557080632579e-02
1.818816799446722143e+00 1.653469817678838716e-01 -6.475157662232372546e-02
2.149510762982489886e+00 1.653469817678838716e-01 -7.161505228754805330e-02
2.480204726518257630e+00 1.653469817678838716e-01 -7.907412848035777486e-02
2.810898690054025373e+00 1.653469817678838716e-01 -8.632049855576451325e-02
3.141592653589793116e+00 1.653469817678838716e-01 -9.256890587708643814e-02
-3.141592653589793116e+00 4.960409453036516148e-01 -1.032304921083596061e-01
-2.810898690054025373e+00 4.960409453036516148e-01 -1.072385915960869518e-01
-2.480204726518257630e+00 4.960409453036516148e-01 -1.091289549725370511e-01
-2.149510762982489886e+00 4.960409453036516148e-01 -1.086967320338649290e-01
-1.818816799446722365e+00 4.960409453036516148e-01 -1.059887608421040683e-01
-1.488122835910954622e+00 4.960409453036516148e-01 -1.012984920943856837e-01
-1.157428872375187101e+00 4.960409453036516148e-01 -9.513418918654231726e-02
-8.267349088394193579e-01 4.960409453036516148e-01 -8.816384998765480763e-02
-4.960409453036516148e-01 4.960409453036516148e-01 -8.114281890587515811e-02
-1.653469817678838716e-01 4.960409453036516148e-01 -7.483193360143941542e-02
1.653469817678838716e-01 4.960409453036516148e-01 -6.991507642055755367e-02
4.960409453036516148e-01 4.960409453036516148e-01 -6.692506513167700843e-02
8.267349088394189138e-01 4.960409453036516148e-01 -6.618591385275579553e-02
1.157428872375186657e+00 4.960409453036516148e-01 -6.777772109397695033e-02
1.488122835910954400e+00 4.960409453036516148e-01 -7.152798984131975013e-02
1.818816799446722143e+00 4.960409453036516148e-01 -7.703032028459422254e-02
2.149510762982489886e+00 4.960409453036516148e-01 -8.368844954282006476e-02
2.480204726518257630e+00 4.960409453036516148e-01 -9.078086599934548362e-02
2.810898690054025373e+00 4.960409453036516148e-01 -9.753899628092765894e-02
3.141592653589793116e+00 4.960409453036516148e-01 -1.032304921083606053e-01
-3.141592653589793116e+00 8.267349088394189138e-01 -1.122071549124543655e-01
-2.810898690054025373e+00 8.267349088394189138e-01 -1.151460398026254439e-01
-2.480204726518257630e+00 8.267349088394189138e-01 -1.160673129622235011e-01
-2.149510762982489886e+00 8.267349088394189138e-01 -1.148711401493838768e-01
-1.818816799446722365e+00 8.267349088394189138e-01 -1.116871452489089922e-01
-1.488122835910954622e+00 8.267349088394189138e-01 -1.068603635130366269e-01
-1.157428872375187101e+00 8.267349088394189138e-01 -1.009138516380845285e-01
-8.267349088394193579e-01 8.267349088394189138e-01 -9.449200645534261422e-02
-4.960409453036516148e-01 8.267349088394189138e-01 -8.829073453555452700e-02
-1.653469817678838716e-01 8.267349088394189138e-01 -8.298203991387897993e-02
1.653469817678838716e-01 8.267349088394189138e-01 -7.914120202545688043e-02
4.960409453036516148e-01 8.267349088394189138e-01 -7.718443525224155666e-02
8.267349088394189138e-01 8.267349088394189138e-01 -7.732378563647368530e-02
1.157428872375186657e+00 8.267349088394189138e-01 -7.954415240177836743e-02
1.488122835910954400e+00 8.267349088394189138e-01 -8.360492435659450106e-02
1.818816799446722143e+00 8.267349088394189138e-01 -8.906605385024762844e-02
2.149510762982489886e+00 8.267349088394189138e-01 -9.533574276394951585e-02
2.480204726518257630e+00 8.267349088394189138e-01 -1.017345730196485554e-01
2.810898690054025373e+00 8.267349088394189138e-01 -1.075691320710607801e-01
3.141592653589793116e+00 8.267349088394189138e-01 -1.122071549124540879e-01
-3.141592653589793116e+00 1.157428872375186657e+00 -1.185261335872692112e-01
-2.810898690054025373e+00 1.157428872375186657e+00 -1.200076884667624633e-01
-2.480204726518257630e+00 1.157428872375186657e+00 -1.196081002583062602e-01
-2.149510762982489886e+00 1.157428872375186657e+00 -1.173706705445365372e-01
-1.818816799446722365e+00 1.157428872375186657e+00 -1.135378595522410494e-01
-1.488122835910954622e+00 1.157428872375186657e+00 -1.085250118246233186e-01
-1.157428872375187101e+00 1.157428872375186657e+00 -1.028753471953160470e-01
-8.267349088394193579e-01 1.157428872375186657e+00 -9.720109449048941475e-02
-4.960409453036516148e-01 1.157428872375186657e+00 -9.211714703580775598e-02
-1.653469817678838716e-01 1.157428872375186657e+00 -8.817442942356262803e-02
1.653469817678838716e-01 1.157428872375186657e+00 -8.580019628460222592e-02
4.960409453036516148e-01 1.157428872375186657e+00 -8.525173261956353610e-02
8.267349088394189138e-01 1.157428872375186657e+00 -8.658847297683852640e-02
1.157428872375186657e+00 1.157428872375186657e+00 -8.966556079705334525e-02
1.488122835910954400e+00 1.157428872375186657e+00 -9.414954586895313282e-02
1.818816799446722143e+00 1.157428872375186657e+00 -9.955451883379817790e-02
2.149510762982489886e+00 1.157428872375186657e+00 -1.052947670040514372e-01
2.480204726518257630e+00 1.157428872375186657e+00 -1.107482454213404299e-01
2.810898690054025373e+00 1.157428872375186657e+00 -1.153239850797129762e-01
3.141592653589793116e+00 1.157428872375186657e+00 -1.185261335872704325e-01
-3.141592653589793116e+00 1.488122835910954400e+00 -1.215026687443325759e-01
-2.810898690054025373e+00 1.488122835910954400e+00 -1.212967025194888193e-01
-2.480204726518257630e+00 1.488122835910954400e+00 -1.193676176162767333e-01
-2.149510762982489886e+00 1.488122835910954400e+00 -1.159244603167985388e-01
-1.818816799446722365e+00 1.488122835910954400e+00 -1.113403501405429985e-01
-1.488122835910954622e+00 1.488122835910954400e+00 -1.061120465549031389e-01
-1.157428872375187101e+00 1.488122835910954400e+00 -1.008061173788744047e-01
-8.267349088394193579e-01 1.488122835910954400e+00 -9.599754236865137846e-02
-4.960409453036516148e-01 1.488122835910954400e+00 -9.220740523932224875e-02
-1.653469817678838716e-01 1.488122835910954400e+00 -8.984642615888499551e-02
1.653469817678838716e-01 1.488122835910954400e+00 -8.917045384507321648e-02
4.960409453036516148e-01 1.488122835910954400e+00 -9.025274038687408629e-02
8.267349088394189138e-01 1.488122835910954400e+00 -9.297600324408428207e-02
1.157428872375186657e+00 1.488122835910954400e+00 -9.704513463034247778e-02
1.488122835910954400e+00 1.488122835910954400e+00 -1.020191810208727623e-01
1.818816799446722143e+00 1.488122835910954400e+00 -1.073591273089758436e-01
2.149510762982489886e+00 1.488122835910954400e+00 -1.124863074565339294e-01
2.480204726518257630e+00 1.488122835910954400e+00 -1.168451119381614944e-01
2.810898690054025373e+00 1.488122835910954400e+00 -1.199631966544550954e-01
3.141592653589793116e+00 1.488122835910954400e+00 -1.215026687443317988e-01
-3.141592653589793116e+00 1.818816799446722143e+00 -1.208142066136743686e-01
-2.810898690054025373e+00 1.818816799446722143e+00 -1.188733972870752997e-01
-2.480204726518257630e+00 1.818816799446722143e+00 -1.153719250618722159e-01
-2.149510762982489886e+00 1.818816799446722143e+00 -1.106892287846093503e-01
-1.818816799446722365e+00 1.818816799446722143e+00 -1.053327512564440349e-01
-1.488122835910954622e+00 1.818816799446722143e+00 -9.988294993186702664e-02
-1.157428872375187101e+00 1.818816799446722143e+00 -9.493039534677671920e-02
-8.267349088394193579e-01 1.818816799446722143e+00 -9.101177363726736802e-02
-4.960409453036516148e-01 1.818816799446722143e+00 -8.855172826924739837e-02
-1.653469817678838716e-01 1.818816799446722143e+00 -8.781684332987732544e-02
1.653469817678838716e-01 1.818816799446722143e+00 -8.888675500525605733e-02
4.960409453036516148e-01 1.818816799446722143e+00 -9.164552176396228989e-02
8.267349088394189138e-01 1.818816799446722143e+00 -9.579418842101261600e-02
1.157428872375186657e+00 1.818816799446722143e+00 -1.008831825709228802e-01
1.488122835910954400e+00 1.818816799446722143e+00 -1.063610327336695915e-01
1.818816799446722143e+00 1.818816799446722143e+00 -1.116341288465135806e-01
2.149510762982489886e+00 1.818816799446722143e+00 -1.161310491251156818e-01
2.480204726518257630e+00 1.818816799446722143e+00 -1.193644824803801185e-01
2.810898690054025373e+00 1.818816799446722143e+00 -1.209840362363758803e-01
3.141592653589793116e+00 1.818816799446722143e+00 -1.208142066136739246e-01
-3.141592653589793116e+00 2.149510762982489886e+00 -1.165353527497421937e-01
-2.810898690054025373e+00 2.149510762982489886e+00 -1.130003754929096438e-01
-2.480204726518257630e+00 2.149510762982489886e+00 -1.080540178829219600e-01
-2.149510762982489886e+00 2.149510762982489886e+00 -1.022322945174682918e-01
-1.818816799446722365e+00 2.149510762982489886e+00 -9.616607945653782297e-02
-1.488122835910954622e+00 2.149510762982489886e+00 -9.051274122901309394e-02
-1.157428872375187101e+00 2.149510762982489886e+00 -8.588490675242177463e-02
-8.267349088394193579e-01 2.149510762982489886e+00 -8.278407370055523851e-02
-4.960409453036516148e-01 2.149510762982489886e+00 -8.154626544896531604e-02
-1.653469817678838716e-01 2.149510762982489886e+00 -8.230561772828592915e-02
1.653469817678838716e-01 2.149510762982489886e+00 -8.497984293648846998e-02
4.960409453036516148e-01 2.149510762982489886e+00 -8.927914727738411882e-02
8.267349088394189138e-01 2.149510762982489886e+00 -9.473763441505506089e-02
1.157428872375186657e+00 2.149510762982489886e+00 -1.007637925709822802e-01
1.488122835910954400e+00 2.149510762982489886e+00 -1.067045940034944129e-01
1.818816799446722143e+00 2.149510762982489886e+00 -1.119162606963416406e-01
2.149510762982489886e+00 2.149510762982489886e+00 -1.158340276960177495e-01
2.480204726518257630e+00 2.149510762982489886e+00 -1.180333441576883469e-01
2.810898690054025373e+00 2.149510762982489886e+00 -1.182758800168197122e-01
3.141592653589793116e+00 2.149510762982489886e+00 -1.165353527497430264e-01
-3.141592653589793116e+00 2.480204726518257630e+00 -1.091297873619521130e-01
-2.810898690054025373e+00 2.480204726518257630e+00 -1.043140701777143797e-01
-2.480204726518257630e+00 2.480204726518257630e+00 -9.820690487129268842e-02
-2.149510762982489886e+00 2.480204726518257630e+00 -9.147009756607443753e-02
-1.818816799446722365e+00 2.480204726518257630e+00 -8.483368586591449878e-02
-1.488122835910954622e+00 2.480204726518257630e+00 -7.901682795306175233e-02
-1.157428872375187101e+00 2.480204726518257630e+00 -7.464987064022349239e-02
-8.267349088394193579e-01 2.480204726518257630e+00 -7.220604151257481451e-02
-4.960409453036516148e-01 2.480204726518257630e+00 -7.195016737600734569e-02
-1.653469817678838716e-01 2.480204726518257630e+00 -7.390997616351580035e-02
1.653469817678838716e-01 2.480204726518257630e+00 -7.787309218340598971e-02
4.960409453036516148e-01 2.480204726518257630e+00 -8.341005032084519710e-02
8.267349088394189138e-01 2.480204726518257630e+00 -8.992083524688054830e-02
1.157428872375186657e+00 2.480204726518257630e+00 -9.669990238954206951e-02
1.488122835910954400e+00 2.480204726518257630e+00 -1.030126346358561373e-01
1.818816799446722143e+00 2.480204726518257630e+00 -1.081749494948003876e-01
2.149510762982489886e+00 2.480204726518257630e+00 -1.116274300498422689e-01
2.480204726518257630e+00 2.480204726518257630e+00 -1.129959464620859388e-01
2.810898690054025373e+00 2.480204726518257630e+00 -1.121321987435472400e-01
3.141592653589793116e+00 2.480204726518257630e+00 -1.091297873619530012e-01
-3.141592653589793116e+00 2.810898690054025373e+00 -9.940001836925860257e-02
-2.810898690054025373e+00 2.810898690054025373e+00 -9.375577730430145751e-02
-2.480204726518257630e+00 2.810898690054025373e+00 -8.689767351549654295e-02
-2.149510762982489886e+00 2.810898690054025373e+00 -7.956888896280356338e-02
-1.818816799446722365e+00 2.810898690054025373e+00 -7.256361117031739916e-02
-1.488122835910954622e+00 2.810898690054025373e+00 -6.664097068493940457e-02
-1.157428872375187101e+00 2.810898690054025373e+00 -6.244277750249171977e-02
