Random_2_4,IdentityBlocks_2_4,One IdentityBlock_2_4,Xavier Uniform_2_4,Xavier Normal_2_4,Random_2_8,IdentityBlocks_2_8,One IdentityBlock_2_8,Xavier Uniform_2_8,Xavier Normal_2_8,Random_2_12,IdentityBlocks_2_12,One IdentityBlock_2_12,Xavier Uniform_2_12,Xavier Normal_2_12,Random_4_4,IdentityBlocks_4_4,One IdentityBlock_4_4,Xavier Uniform_4_4,Xavier Normal_4_4,Random_4_8,IdentityBlocks_4_8,One IdentityBlock_4_8,Xavier Uniform_4_8,Xavier Normal_4_8,Random_4_12,IdentityBlocks_4_12,One IdentityBlock_4_12,Xavier Uniform_4_12,Xavier Normal_4_12,Random_8_4,IdentityBlocks_8_4,One IdentityBlock_8_4,Xavier Uniform_8_4,Xavier Normal_8_4,Random_8_8,IdentityBlocks_8_8,One IdentityBlock_8_8,Xavier Uniform_8_8,Xavier Normal_8_8,Random_8_12,IdentityBlocks_8_12,One IdentityBlock_8_12,Xavier Uniform_8_12,Xavier Normal_8_12,idx
0.5109939864877956,0.4226973399124304,0.5231615179833854,0.5070620315476329,0.499960571490415,0.5142119445962997,0.5408541629660322,0.5505031181597575,0.5448321981812193,0.5509615560426407,0.5900703001158543,0.542268106280162,0.5503375915618922,0.5223602814157793,0.533022876057273,0.4854803452241755,0.455727246738808,0.4781518620830256,0.51297690299627,0.4522258327641807,0.5169629366594519,0.4604577984251503,0.5177242241208452,0.5072930946742732,0.5149460836172721,0.5156168696278778,0.5085249271988019,0.5344475809264572,0.4794074311051313,0.514468491530652,0.4815536965444731,0.4033086388044961,0.3796006231434764,0.4117936493799244,0.3613648829365459,0.4628595864428398,0.447802192019172,0.4816889399586296,0.4394468039460142,0.4586616295548839,0.4639347038090474,0.4148798185098598,0.3988382730754079,0.3968362701575194,0.5099488563872331,11
0.5106232643695776,0.4058708932194686,0.5056419391438549,0.4980779006576133,0.4845140392554351,0.5134339113101234,0.5213974385665279,0.5083283345230994,0.5134579207833007,0.5392990411571613,0.584783261960139,0.5366789721485702,0.5455566840509875,0.5114462316109327,0.5295937073340042,0.4593968796319954,0.4078013938227626,0.4729930623947622,0.5108622414005569,0.3833131773452992,0.504847999925928,0.4510651961225005,0.5004954584407052,0.5060542823835901,0.510895215938949,0.4928473008492033,0.4939118565775098,0.5201147267642096,0.4707889438734897,0.5137271043084162,0.4437604120889875,0.3927719102236552,0.358732705863624,0.3163020859628655,0.3359516488515587,0.4314497645914265,0.4045088842452492,0.4345929512215221,0.4293900620173966,0.3983445143236145,0.3910736168197557,0.371527893964249,0.3596062738163121,0.3326898303734307,0.485302074822995,12
0.5101453254920449,0.3889696907002571,0.4857740456828884,0.4666997120026998,0.4606175724605307,0.5101665621822631,0.5128561281225802,0.507563941334839,0.5095263805140557,0.5209637355449706,0.5526927512605517,0.5262847569123792,0.5270556153268515,0.4998263091688523,0.521439470208057,0.4118147297258997,0.357520819524273,0.4652931128139469,0.5042291007995777,0.364012005798272,0.460275620436522,0.4445187766620839,0.4929200658111121,0.5019745362199788,0.4879334042180837,0.4725326214515172,0.4837404178615241,0.5025253684795192,0.4367671197210753,0.5128921168664194,0.389012421923684,0.3871725541729975,0.3387376184662317,0.2754235139166605,0.2973628820791087,0.3944186588237471,0.2817782680400337,0.4155117491444933,0.3917401230102938,0.3715298720755748,0.3718888817063238,0.3536072664128336,0.2916914623205692,0.270860521116085,0.4398816147373799,13
0.5093224249873637,0.3706756754022596,0.4692858266428552,0.4297862834829747,0.4102809340476342,0.5093135988123729,0.5083085051993839,0.5066371488726493,0.5083633199023622,0.5035641437493986,0.5521299582438589,0.5096325805307085,0.5173311419487813,0.4983047084791438,0.509744496541127,0.4012272703524186,0.3474495836961648,0.4573508318151546,0.4712828968920902,0.3454420045391533,0.3816621135780793,0.4333391257076959,0.4822068631610533,0.4990986310891623,0.4482409584608569,0.4701648126013195,0.4772208946169892,0.4882050055872385,0.3760416064057885,0.5123920564470968,0.3769090320370479,0.3793516107798282,0.3221907769986679,0.2571430379187978,0.2819733183326721,0.3608348720359809,0.170818310929101,0.3676657305849811,0.363254014166873,0.336940554598295,0.365648489221723,0.3502947987417419,0.27978472410959,0.2345033075940215,0.4198562791812184,14
0.505496522452284,0.3681507100506747,0.4661409840847341,0.4057368711906443,0.3855694383039531,0.5080278885087992,0.5049683412792619,0.5057818241562935,0.5081424519744969,0.4886953599521089,0.5508939671002879,0.5022960833052914,0.513666263000875,0.4957340017301399,0.4977249824795314,0.3863666825271346,0.3440431598857607,0.4500405388486267,0.4131409155962102,0.3347032064660778,0.3753142795948929,0.4242835870652209,0.4768729016816315,0.4831556357766985,0.4246240767458131,0.4691250916935865,0.4725214686059865,0.477737255139371,0.3585297295605015,0.4966959980031902,0.3671636993842395,0.365519972174341,0.2951424139058738,0.2397563185397329,0.2572260008200021,0.3106288487896018,0.1632484773479085,0.3462005898033065,0.3329076739666736,0.2553281669318096,0.3589240633020365,0.3364027077461636,0.2733087538343743,0.1745779050755837,0.3895699400348298,15
0.5023530845796417,0.3655360117962122,0.4594529600489766,0.3932758688607458,0.3819539818342022,0.5071620870388505,0.5012229110550106,0.5030783225787733,0.507832799791118,0.4576270841795756,0.5490876595310539,0.4970610779053169,0.5111573280899933,0.4928197025977312,0.4829327585248624,0.379745120173628,0.3416501551252263,0.4374803888319734,0.3991148931472831,0.3022932853435437,0.3716554612834893,0.4078506289864539,0.4725148311063423,0.45690870413017,0.4050767328355698,0.4683669624940694,0.4466620248121231,0.4755575669440099,0.3500023080852159,0.4836323491054742,0.3521465648207452,0.3253151453031068,0.2846552607401713,0.2336366092533681,0.2046302406999328,0.2174234838093887,0.1370812017306142,0.3408119158431476,0.3174986569162623,0.2194072185736102,0.3488221317235804,0.2872623219691149,0.2643090652336141,0.1341621572295056,0.3333977753216229,16
0.4835611859142212,0.3644525218559419,0.455416743860391,0.3761657048774025,0.3337094374639978,0.5063123140840553,0.49835810722809,0.498988789458718,0.5077190487548552,0.4362646163672802,0.5472483115522224,0.4899317629148589,0.5084486551144908,0.4894902706955463,0.4754303913462863,0.3788538138269877,0.3407088483880409,0.4264819948807508,0.3837213188043943,0.2835959637459627,0.367613256736972,0.3726977853874992,0.4673698878986126,0.4012768052445882,0.3951870337026873,0.4583950064569591,0.4315792331410146,0.4740542327204611,0.3473092896967,0.4782759267366292,0.3312148586964053,0.2702582965120341,0.2202329924043781,0.2303803675634458,0.0915409345425762,0.1709239578821891,0.0809161386490148,0.3013358298321197,0.2985159178053926,0.2081263728524881,0.3464412912481019,0.2657803772784395,0.2567512938654169,0.1109203092020243,0.3073156104815295,17
0.3938507827482524,0.3588069391889414,0.4529406601207083,0.3627677393521055,0.3185807445879423,0.5052982679215586,0.4953469404266079,0.4933361167576318,0.5074170213938546,0.4175252504918999,0.5412636575921073,0.4816814422232934,0.5075541414229395,0.4844103439510521,0.4590558368031554,0.3720949681795251,0.3384802927710997,0.4080620089319678,0.3702451534230928,0.2648736673367167,0.3631859859005739,0.3686021922299605,0.4625282226766097,0.3708418009353469,0.3858024984135051,0.4084003041928292,0.4082735530351407,0.4716278969132351,0.3448945955331253,0.4729567820491194,0.3260329374315551,0.2435520031619587,0.191516908402398,0.2281183964147863,0.0317842541734437,0.1335007861148563,0.0312010490537278,0.2029603934236069,0.2916091727123194,0.1876597296496538,0.3426687437301708,0.2587092745077192,0.2524406714242622,0.0327090588251528,0.3020873918112271,18
0.3659768445522101,0.3570928984304088,0.4485444422799367,0.3506195761921299,0.3116150407354523,0.5050368831482622,0.4941099073230975,0.4737725855714012,0.4935393772113471,0.4086452054449184,0.527968549078726,0.4772460259471599,0.506293636337436,0.4809178680242899,0.4493731194562566,0.3643953531849311,0.3292719950190582,0.3802334974383081,0.3624990147491815,0.2499124321626703,0.3585210827167229,0.3662601007697485,0.4522155138570323,0.3644151434209573,0.3798017373459622,0.3958581663863462,0.3765320921134173,0.465935044952952,0.3430914329251777,0.4696137279352795,0.3155792981964282,0.2354407672399359,0.1671586570485148,0.2218202637406555,0.0082895598156959,0.1285972341525571,0.0089858160151517,0.1296164958029078,0.2838042081310891,0.1586588769290134,0.3368005957679519,0.2493438092572504,0.2458495175175963,0.0032683387500677,0.2918285608203702,19
0.3588673681723109,0.3529526545049141,0.4419597401879903,0.3458531740937793,0.2888083039683802,0.4979228937789707,0.4922119041052266,0.4613524776337814,0.4831536520189787,0.3982015076238329,0.5200224375658867,0.4730042325411622,0.5028006246357729,0.4696657902961047,0.4460767695360035,0.3568946569169373,0.3183240628994413,0.3340240683770934,0.3566658529809974,0.2174487315691035,0.3572846967848971,0.3479645712427079,0.4317067952753896,0.3554344914814922,0.3746626357401958,0.3855230842355006,0.3745211711596873,0.4589081799611846,0.3344359937659682,0.4539620062033674,0.3020382909146614,0.2281857138895288,0.1312006159212001,0.2131214257173777,0.0035284481046322,0.1215705039970074,0.0035744545931207,0.1095088002565083,0.2688719596558349,0.0929632631524088,0.3218984287024469,0.2356452310005246,0.2264720439712754,0.001181098351323,0.2868505486528381,20
0.3563891750232557,0.3456184628052207,0.434418065512521,0.3435877598572947,0.2561483564385761,0.4591623702658977,0.4914404277551502,0.4532610843884302,0.471133820785492,0.380887022482901,0.5130317291343042,0.4689881172467045,0.4957297372529281,0.4472048595281994,0.4390848634042208,0.3508082404611216,0.3034989401150423,0.3183852191166139,0.350892544802792,0.2077565824594307,0.3557967535857165,0.3380122661134288,0.3957944411129716,0.3542948015468597,0.3456871446563051,0.3778205495429973,0.3712338480761205,0.4239374743927256,0.3244257541408318,0.444513783245682,0.2840434698292378,0.2202848229172649,0.055140539369858,0.1916463799777438,0.0018744969641209,0.1188238668780914,0.0014811316912043,0.0894064413200901,0.2295123404342682,0.038049002854024,0.3081905018566688,0.2141261896064968,0.2078210417893657,0.0007112242995294,0.281560038544547,21
0.3552372115122802,0.3391368549255227,0.4263910060479018,0.3419091265349477,0.249155230673937,0.4221729079455797,0.4884433414939919,0.448196832817149,0.4635861397025029,0.3779949374968577,0.5084269318798562,0.4638139719091366,0.4844404902206942,0.4306072469685983,0.4365308177480602,0.3395551586394489,0.2817479847274147,0.3054999796106393,0.3399141176903404,0.2065814897893335,0.3546204866602375,0.3053592400347931,0.3691978186414509,0.3505619484614577,0.2634306647110292,0.3602414936875875,0.370288214536295,0.3922183412915526,0.3139501694902675,0.4396651973987492,0.2445682290534105,0.2050113185146234,0.0203463484692728,0.1153016091897794,0.0011828451557903,0.1156172846344335,0.0006099455669693,0.0543560142091888,0.1194371679340061,0.0184822100867324,0.2888565190086846,0.1717699140674198,0.1877261644555143,0.0003348363793595,0.2740278336778142,22
0.353198327132829,0.3348909475397398,0.4255365114594996,0.3405244633892323,0.2464381221290673,0.4031627362037108,0.4871700534585537,0.4427839828178917,0.4286242543310155,0.373193364492362,0.5070896707167275,0.4529663778806486,0.4494777944292806,0.4252806815103572,0.4268881300621694,0.3135326355383907,0.2226372175561019,0.2900863860349688,0.3236350414228339,0.2041763834347385,0.3536131631444509,0.2728718573922519,0.3559474228601135,0.3386525316685846,0.2112099798490824,0.3500878062112599,0.3695164413813481,0.3670893191750262,0.2878767006267129,0.4302753689318662,0.1793061724983137,0.1732331842981997,0.0083635424903,0.0264816310170554,0.0005008018517833,0.1118817630651328,0.0003528071340424,0.0281185101513897,0.0242943589740735,0.0051810457019313,0.2629105542224689,0.0962309891774084,0.1523299544621934,0.0001797899445693,0.2668246951308911,23
0.3469794500907055,0.3271082998459442,0.4237168828326016,0.340383778425272,0.2386916773490162,0.3979185027114353,0.4863336644964847,0.4345202199810737,0.4210837494148101,0.3704786521210612,0.5008207738224077,0.4495614755369267,0.4265286457624589,0.4178314110192017,0.386634912781746,0.2976724627875289,0.19865607055656,0.2564464099853158,0.2989238379949281,0.2001910865417267,0.3513547550843403,0.2193516318010899,0.329285758490661,0.3162791324306512,0.2006110331087916,0.3425430786776901,0.3688598440580024,0.3464007128390868,0.2701542328387717,0.4041540877753297,0.1273176597756744,0.1360576018616267,0.0044778337730412,0.0077621519787959,0.0003197821941429,0.1091196316530215,0.0001964583570258,0.0154999097890158,0.00601719268812,0.0014143642033835,0.2322535274160068,0.0333534952870379,0.1220421769273139,0.0001336606587032,0.2613089437051721,24
0.3346867590807179,0.3096869476196127,0.4228497260899357,0.3399642130908999,0.22746479491282,0.3923136128260337,0.4842446248248188,0.4237035042109487,0.4163704392516535,0.3690789311225794,0.4877707777249184,0.4431328509313531,0.4128154068502777,0.4124828532347723,0.3811584331863886,0.2808805546562442,0.1695444305385418,0.2357498968236432,0.2742824510211863,0.1934845571745721,0.3472753293562979,0.2128556112759847,0.303780967834275,0.3072056711755674,0.189743704691586,0.3261007994503453,0.367893187455613,0.3335577725314948,0.2355961932026753,0.3683025410625168,0.0474265808279145,0.1211515987141393,0.0026984824227126,0.0044472066876361,0.0002461767779574,0.1045220367383555,0.0001405086676061,0.0067856331350566,0.0013915346285471,0.0005165842302898,0.1358900053582486,0.0081984367589107,0.0823565599645358,7.697195897452104e-05,0.2200776670808054,25
0.326702364940484,0.2520483226208713,0.4224474376546427,0.3399589840251211,0.2212648527111248,0.3896229468959983,0.4811135903242672,0.4195318377714866,0.4020967834379588,0.3683961183118582,0.4735648406949254,0.4389208613441822,0.3654037075558284,0.4041296047997488,0.3789468037602812,0.2598319452782753,0.1496893668437848,0.2295992664739339,0.2454520957919644,0.1821786922968208,0.3333997756842843,0.2048990340222234,0.2636605564896999,0.2973009220866001,0.1718203881396736,0.2857494097228625,0.3672232994883679,0.3107627627087,0.2196430456294325,0.3621478118656095,0.0127323948275732,0.1063375755543165,0.0012117229002287,0.0021334359522124,0.0001413623541921,0.0952704442558013,0.0001254800528078,0.0024354840225154,0.0005235922134395,0.0003609887347111,0.0506102709857013,0.0012432699080245,0.0101521954306947,5.931532118365572e-05,0.1571069551096292,26
0.3052079957105154,0.2020125000765391,0.4215152493545701,0.3399589840251211,0.2137606919289633,0.3877359887718279,0.4771707662777271,0.4143106899353744,0.3956296380355063,0.3675814131468284,0.447764493062629,0.4378944770674559,0.3371321714990118,0.3907364343572237,0.3779274439220498,0.2503373776033721,0.0519232275843014,0.2246635790037243,0.2231739472581449,0.1745677349150783,0.3063126633115381,0.2005587792059104,0.2343972483283194,0.2845044033862541,0.1573817565666389,0.2526895706219507,0.3655249441795626,0.3037328891378751,0.212770431254711,0.3596223837903752,0.0054428280170232,0.0297833614942499,0.0006328106311459,0.0012214385315527,8.125348407977566e-05,0.0879308042506035,0.0001204683636566,0.0016799775933282,0.0002417808426852,0.0002248262584477,0.0156295162388457,0.0003481356997617,0.0048751588538874,5.059109719108258e-05,0.0400650019183073,27
0.2975203698188678,0.1913911475788577,0.419119675612837,0.3399589840251211,0.1992949663320427,0.3834539753153109,0.475546818643001,0.4101078459336068,0.3924506075515422,0.366398038566768,0.4296354103406179,0.4345264990757614,0.3341311866967825,0.379026309375965,0.373101491185452,0.2342022393307742,0.0225148139706289,0.2136259856060064,0.2168809978615958,0.1575306446352235,0.2861664501611643,0.1965240919317947,0.1995296792338651,0.2533339482254972,0.1430960518528534,0.2240279368934936,0.3642941578110421,0.2966907069425292,0.2053024592870286,0.3424363805047721,0.002823914492652,0.0153154827998568,0.0005100600268086,0.0007599152938584,6.094773493770034e-05,0.0746754654853813,0.0001117629633488,0.0012217497473443,0.0001592367349681,0.0001825417696025,0.0085425169129074,0.0003143699290996,0.0017707980063494,3.232404356316879e-05,0.0143024981334182,28
0.2880224672611404,0.1787449853857385,0.4171301613912975,0.3399589840251211,0.1958530113736132,0.3804306152192004,0.4729986417487604,0.4025459718133918,0.3881335666375126,0.3654492324902459,0.4204528426184807,0.4303914094433386,0.3316557549065632,0.3702619851683082,0.3701248070692617,0.2108103503885204,0.0146093518486021,0.2037912640191984,0.2088260503948174,0.1473789580509701,0.261057380016664,0.194539697546951,0.1771514433924098,0.2397367370080575,0.1163569331930695,0.1822926285260345,0.3633043977822859,0.2462100785142532,0.2009932445202924,0.3144466239240606,0.0024424786744105,0.0074886311575598,0.0003086869103761,0.0004280447098799,4.543109999525716e-05,0.0565797283648203,0.0001046233090163,0.0007022835266902,0.0001256648668385,0.0001379077679042,0.0045218584274557,0.0002428198118196,0.0010959733002053,2.8613697279322147e-05,0.0049521496407178,29
0.2683715766785077,0.1503937384067159,0.4091550537240538,0.3399589840251211,0.1940217561018843,0.3765035742446445,0.4705636825402088,0.3943295036722545,0.3838424075343019,0.3640509827086389,0.411711549179278,0.4229461160712601,0.3306413080694483,0.3541405605852267,0.3623023887560493,0.1737708746306232,0.0115976156712641,0.2023741184466516,0.1942685312499078,0.1291329961313082,0.2252303559941578,0.1890707074216247,0.1399814824467053,0.2289967521330791,0.0830755030756133,0.1377207010630737,0.362590722751812,0.230496031183984,0.1946369483568747,0.3001220013880392,0.0014740058313979,0.0039959789577364,0.0002244243587238,0.0003685383837239,3.903273887656332e-05,0.031872531550937,9.588911104410828e-05,0.000411264090501,7.225158803496527e-05,9.981244683492275e-05,0.0030668624912698,0.0002008816540567,0.0008069458491607,2.743339730497536e-05,0.0024864272495223,30
0.2361400857934919,0.1361652880818188,0.3976837874488376,0.3399589840251211,0.1887293002735246,0.3703544845059009,0.4626426872339497,0.3807344569075901,0.3816933288436234,0.3627676535875618,0.4101042318386488,0.4181845767925407,0.3284463389415878,0.3428691411664609,0.3273693993098628,0.140030989335443,0.008509583669835,0.1733184091903985,0.187166417700886,0.0634278454225737,0.1815888940053002,0.1835075170494374,0.1101329371737035,0.2137591134841245,0.0566505340165288,0.0719258807594132,0.3604415525246979,0.2187882212399542,0.1768676366893365,0.2932911963169019,0.0011326640657944,0.0014977582275411,0.0001164901258473,0.0002931641204321,3.524352352376503e-05,0.0138979950842336,7.927564864888569e-05,0.000315961028264,5.626130565843582e-05,7.703073725677768e-05,0.0022580432317176,0.0001740310913813,0.0003970767560662,2.4206027883386123e-05,0.0009999745939028,31
0.2228706315670111,0.12734616578761,0.3741929913082005,0.3399589840251211,0.1824749794119007,0.3660417404682974,0.4396481908550764,0.3768581361846574,0.3743007132909756,0.362221950316043,0.4055755319589681,0.4100944966403008,0.3263931304434053,0.3324126471833092,0.303208970670594,0.1226579847369107,0.0072893779269119,0.0435872828567375,0.1814181661121744,0.0413664758946468,0.1476097867313884,0.1639609096062628,0.0428027394085183,0.1707798658524186,0.0277010528480298,0.0337460657701847,0.3591633664795731,0.2109303188423998,0.155597025024742,0.287491550143295,0.0009918158436509,0.0011109831600037,7.02297889784154e-05,0.0001840892323435,3.337659135024547e-05,0.0043666946706344,6.067069549885447e-05,0.0001719561157891,3.489221841143758e-05,6.427039899949179e-05,0.0017224357664729,0.000152102990823,0.0003225268944323,2.417056111768057e-05,0.000303957359882,32
