x y type
0.12244898080825806 0.5416666269302368 0
0.12244898080825806 0.5833333134651184 0
0.12244898080825806 0.625 0
0.12244898080825806 0.6666666269302368 0
0.12244898080825806 0.7083333134651184 0
0.12244898080825806 0.75 0
0.12244898080825806 0.7916666865348816 0
0.12244898080825806 0.8333333134651184 0
0.12244898080825806 0.875 0
0.12244898080825806 0.9166666865348816 0
0.12244898080825806 0.9583333134651184 0
0.16326530277729034 0.0416666679084301 0
0.16326530277729034 0.0833333358168602 0
0.16326530277729034 0.125 0
0.16326530277729034 0.1666666716337204 0
0.16326530277729034 0.2083333432674408 0
0.16326530277729034 0.25 0
0.16326530277729034 0.2916666865348816 0
0.16326530277729034 0.3333333432674408 0
0.16326530277729034 0.375 0
0.16326530277729034 0.4166666865348816 0
0.16326530277729034 0.4583333432674408 0
0.16326530277729034 0.5 0
0.16326530277729034 0.5416666269302368 0
0.16326530277729034 0.5833333134651184 0
0.16326530277729034 0.625 0
0.16326530277729034 0.6666666269302368 0
0.16326530277729034 0.7083333134651184 0
0.16326530277729034 0.75 0
0.16326530277729034 0.7916666865348816 0
0.16326530277729034 0.8333333134651184 0
0.16326530277729034 0.875 0
0.16326530277729034 0.9166666865348816 0
0.16326530277729034 0.9583333134651184 0
0.20408162474632263 0.0416666679084301 0
0.20408162474632263 0.0833333358168602 0
0.20408162474632263 0.125 0
0.20408162474632263 0.1666666716337204 0
0.20408162474632263 0.2083333432674408 0
0.20408162474632263 0.25 0
0.20408162474632263 0.2916666865348816 0
0.20408162474632263 0.3333333432674408 0
0.20408162474632263 0.375 0
0.20408162474632263 0.4166666865348816 0
0.20408162474632263 0.4583333432674408 0
0.20408162474632263 0.5 0
0.20408162474632263 0.5416666269302368 0
0.20408162474632263 0.5833333134651184 0
0.20408162474632263 0.625 0
0.20408162474632263 0.6666666269302368 0
0.20408162474632263 0.7083333134651184 0
0.20408162474632263 0.75 0
0.20408162474632263 0.7916666865348816 0
0.20408162474632263 0.8333333134651184 0
0.20408162474632263 0.875 0
0.20408162474632263 0.9166666865348816 0
0.20408162474632263 0.9583333134651184 0
0.2448979616165161 0.0416666679084301 0
0.2448979616165161 0.0833333358168602 0
0.2448979616165161 0.125 0
0.2448979616165161 0.1666666716337204 0
0.2448979616165161 0.2083333432674408 0
0.2448979616165161 0.25 0
0.2448979616165161 0.2916666865348816 0
0.2448979616165161 0.3333333432674408 0
0.2448979616165161 0.375 0
0.2448979616165161 0.4166666865348816 0
0.2448979616165161 0.4583333432674408 0
0.2448979616165161 0.5 0
0.2448979616165161 0.5416666269302368 0
0.2448979616165161 0.5833333134651184 0
0.2448979616165161 0.625 0
0.2448979616165161 0.6666666269302368 0
0.2448979616165161 0.7083333134651184 0
0.2448979616165161 0.75 0
0.2448979616165161 0.7916666865348816 0
0.2448979616165161 0.8333333134651184 0
0.2448979616165161 0.875 0
0.2448979616165161 0.9166666865348816 0
0.2448979616165161 0.9583333134651184 0
0.2857142686843872 0.0416666679084301 0
0.2857142686843872 0.0833333358168602 0
0.2857142686843872 0.125 0
0.2857142686843872 0.1666666716337204 0
0.2857142686843872 0.2083333432674408 0
0.2857142686843872 0.25 0
0.2857142686843872 0.2916666865348816 0
0.2857142686843872 0.3333333432674408 0
0.2857142686843872 0.375 0
0.2857142686843872 0.4166666865348816 0
0.2857142686843872 0.4583333432674408 0
0.2857142686843872 0.5 0
0.2857142686843872 0.5416666269302368 0
0.2857142686843872 0.5833333134651184 0
0.2857142686843872 0.625 0
0.2857142686843872 0.6666666269302368 0
0.2857142686843872 0.7083333134651184 0
0.2857142686843872 0.75 0
0.2857142686843872 0.7916666865348816 0
0.2857142686843872 0.8333333134651184 0
0.2857142686843872 0.875 0
0.2857142686843872 0.9166666865348816 0
0.2857142686843872 0.9583333134651184 0
0.3265306055545807 0.0416666679084301 0
0.3265306055545807 0.0833333358168602 0
0.3265306055545807 0.125 0
0.3265306055545807 0.1666666716337204 0
0.3265306055545807 0.2083333432674408 0
0.3265306055545807 0.25 0
0.3265306055545807 0.2916666865348816 0
0.3265306055545807 0.3333333432674408 0
0.3265306055545807 0.375 0
0.3265306055545807 0.4166666865348816 0
0.3265306055545807 0.4583333432674408 0
0.3265306055545807 0.5 0
0.3265306055545807 0.5416666269302368 0
0.3265306055545807 0.5833333134651184 0
0.3265306055545807 0.625 0
0.3265306055545807 0.6666666269302368 0
0.3265306055545807 0.7083333134651184 0
0.3265306055545807 0.75 0
0.3265306055545807 0.7916666865348816 0
0.3265306055545807 0.8333333134651184 0
0.3265306055545807 0.875 0
0.3265306055545807 0.9166666865348816 0
0.3265306055545807 0.9583333134651184 0
0.36734694242477417 0.0416666679084301 0
0.36734694242477417 0.0833333358168602 0
0.36734694242477417 0.125 0
0.36734694242477417 0.1666666716337204 0
0.36734694242477417 0.2083333432674408 0
0.36734694242477417 0.25 0
0.36734694242477417 0.2916666865348816 0
0.36734694242477417 0.3333333432674408 0
0.36734694242477417 0.375 0
0.36734694242477417 0.4166666865348816 0
0.36734694242477417 0.4583333432674408 0
0.36734694242477417 0.5 0
0.36734694242477417 0.5416666269302368 0
0.36734694242477417 0.5833333134651184 0
0.36734694242477417 0.625 0
0.36734694242477417 0.6666666269302368 0
0.36734694242477417 0.7083333134651184 0
0.36734694242477417 0.75 0
0.36734694242477417 0.7916666865348816 0
0.36734694242477417 0.8333333134651184 0
0.36734694242477417 0.875 0
0.36734694242477417 0.9166666865348816 0
0.36734694242477417 0.9583333134651184 0
0.40816324949264526 0.0416666679084301 0
0.40816324949264526 0.0833333358168602 0
0.40816324949264526 0.125 0
0.40816324949264526 0.1666666716337204 0
0.40816324949264526 0.2083333432674408 0
0.40816324949264526 0.25 0
0.40816324949264526 0.2916666865348816 0
0.40816324949264526 0.3333333432674408 0
0.40816324949264526 0.375 0
0.40816324949264526 0.4166666865348816 0
0.40816324949264526 0.4583333432674408 0
0.40816324949264526 0.5 0
0.40816324949264526 0.5416666269302368 0
0.40816324949264526 0.5833333134651184 0
0.40816324949264526 0.625 0
0.40816324949264526 0.6666666269302368 0
0.40816324949264526 0.7083333134651184 0
0.40816324949264526 0.75 0
0.40816324949264526 0.7916666865348816 0
0.40816324949264526 0.8333333134651184 0
0.40816324949264526 0.875 0
0.40816324949264526 0.9166666865348816 0
0.40816324949264526 0.9583333134651184 0
0.44897958636283875 0.0416666679084301 0
0.44897958636283875 0.0833333358168602 0
0.44897958636283875 0.125 0
0.44897958636283875 0.1666666716337204 0
0.44897958636283875 0.2083333432674408 0
0.44897958636283875 0.25 0
0.44897958636283875 0.2916666865348816 0
0.44897958636283875 0.3333333432674408 0
0.44897958636283875 0.375 0
0.44897958636283875 0.4166666865348816 0
0.44897958636283875 0.4583333432674408 0
0.44897958636283875 0.5 0
0.44897958636283875 0.5416666269302368 0
0.44897958636283875 0.5833333134651184 0
0.44897958636283875 0.625 0
0.44897958636283875 0.6666666269302368 0
0.44897958636283875 0.7083333134651184 0
0.44897958636283875 0.75 0
0.44897958636283875 0.7916666865348816 0
0.44897958636283875 0.8333333134651184 0
0.44897958636283875 0.875 0
0.44897958636283875 0.9166666865348816 0
0.44897958636283875 0.9583333134651184 0
0.4897959232330322 0.0416666679084301 0
0.4897959232330322 0.0833333358168602 0
0.4897959232330322 0.125 0
0.4897959232330322 0.1666666716337204 0
0.4897959232330322 0.2083333432674408 0
0.4897959232330322 0.25 0
0.4897959232330322 0.2916666865348816 0
0.4897959232330322 0.3333333432674408 0
0.4897959232330322 0.375 0
0.4897959232330322 0.4166666865348816 0
0.4897959232330322 0.4583333432674408 0
0.4897959232330322 0.5 0
0.4897959232330322 0.5416666269302368 0
0.4897959232330322 0.5833333134651184 0
0.4897959232330322 0.625 0
0.4897959232330322 0.6666666269302368 0
0.4897959232330322 0.7083333134651184 0
0.4897959232330322 0.75 0
0.4897959232330322 0.7916666865348816 0
0.4897959232330322 0.8333333134651184 0
0.4897959232330322 0.875 0
0.4897959232330322 0.9166666865348816 0
0.4897959232330322 0.9583333134651184 0
0.5306122303009033 0.0416666679084301 0
0.5306122303009033 0.0833333358168602 0
0.5306122303009033 0.125 0
0.5306122303009033 0.1666666716337204 0
0.5306122303009033 0.2083333432674408 0
0.5306122303009033 0.25 0
0.5306122303009033 0.2916666865348816 0
0.5306122303009033 0.3333333432674408 0
0.5306122303009033 0.375 0
0.5306122303009033 0.4166666865348816 0
0.5306122303009033 0.4583333432674408 0
0.5306122303009033 0.5 0
0.5306122303009033 0.5416666269302368 0
0.5306122303009033 0.5833333134651184 0
0.5306122303009033 0.625 0
0.5306122303009033 0.6666666269302368 0
0.5306122303009033 0.7083333134651184 0
0.5306122303009033 0.75 0
0.5306122303009033 0.7916666865348816 0
0.5306122303009033 0.8333333134651184 0
0.5306122303009033 0.875 0
0.5306122303009033 0.9166666865348816 0
0.5306122303009033 0.9583333134651184 0
0.5714285373687744 0.0416666679084301 0
0.5714285373687744 0.0833333358168602 0
0.5714285373687744 0.125 0
0.5714285373687744 0.1666666716337204 0
0.5714285373687744 0.2083333432674408 0
0.5714285373687744 0.25 0
0.5714285373687744 0.2916666865348816 0
0.5714285373687744 0.3333333432674408 0
0.5714285373687744 0.375 0
0.5714285373687744 0.4166666865348816 0
0.5714285373687744 0.4583333432674408 0
0.5714285373687744 0.5 0
0.5714285373687744 0.5416666269302368 0
0.5714285373687744 0.5833333134651184 0
0.5714285373687744 0.625 0
0.5714285373687744 0.6666666269302368 0
0.5714285373687744 0.7083333134651184 0
0.5714285373687744 0.75 0
0.5714285373687744 0.7916666865348816 0
0.5714285373687744 0.8333333134651184 0
0.5714285373687744 0.875 0
0.5714285373687744 0.9166666865348816 0
0.5714285373687744 0.9583333134651184 0
0.6122449040412903 0.0416666679084301 0
0.6122449040412903 0.0833333358168602 0
0.6122449040412903 0.125 0
0.6122449040412903 0.1666666716337204 0
0.6122449040412903 0.2083333432674408 0
0.6122449040412903 0.25 0
0.6122449040412903 0.2916666865348816 0
0.6122449040412903 0.3333333432674408 0
0.6122449040412903 0.375 0
0.6122449040412903 0.4166666865348816 0
0.6122449040412903 0.4583333432674408 0
0.6122449040412903 0.5 0
0.6122449040412903 0.5416666269302368 0
0.6122449040412903 0.5833333134651184 0
0.6122449040412903 0.625 0
0.6122449040412903 0.6666666269302368 0
0.6122449040412903 0.7083333134651184 0
0.6122449040412903 0.75 0
0.6122449040412903 0.7916666865348816 0
0.6122449040412903 0.8333333134651184 0
0.6122449040412903 0.875 0
0.6122449040412903 0.9166666865348816 0
0.6122449040412903 0.9583333134651184 0
0.6530612111091614 0.0416666679084301 0
0.6530612111091614 0.0833333358168602 0
0.6530612111091614 0.125 0
0.6530612111091614 0.1666666716337204 0
0.6530612111091614 0.2083333432674408 0
0.6530612111091614 0.25 0
0.6530612111091614 0.2916666865348816 0
0.6530612111091614 0.3333333432674408 0
0.6530612111091614 0.375 0
0.6530612111091614 0.4166666865348816 0
0.6530612111091614 0.4583333432674408 0
0.6530612111091614 0.5 0
0.6530612111091614 0.5416666269302368 0
0.6530612111091614 0.5833333134651184 0
0.6530612111091614 0.625 0
0.6530612111091614 0.6666666269302368 0
0.6530612111091614 0.7083333134651184 0
0.6530612111091614 0.75 0
0.6530612111091614 0.7916666865348816 0
0.6530612111091614 0.8333333134651184 0
0.6530612111091614 0.875 0
0.6530612111091614 0.9166666865348816 0
0.6530612111091614 0.9583333134651184 0
0.6938775181770325 0.0416666679084301 0
0.6938775181770325 0.0833333358168602 0
0.6938775181770325 0.125 0
0.6938775181770325 0.1666666716337204 0
0.6938775181770325 0.2083333432674408 0
0.6938775181770325 0.25 0
0.6938775181770325 0.2916666865348816 0
0.6938775181770325 0.3333333432674408 0
0.6938775181770325 0.375 0
0.6938775181770325 0.4166666865348816 0
0.6938775181770325 0.4583333432674408 0
0.6938775181770325 0.5 0
0.6938775181770325 0.5416666269302368 0
0.6938775181770325 0.5833333134651184 0
0.6938775181770325 0.625 0
0.6938775181770325 0.6666666269302368 0
0.6938775181770325 0.7083333134651184 0
0.6938775181770325 0.75 0
0.6938775181770325 0.7916666865348816 0
0.6938775181770325 0.8333333134651184 0
0.6938775181770325 0.875 0
0.6938775181770325 0.9166666865348816 0
0.6938775181770325 0.9583333134651184 0
0.7346938848495483 0.0416666679084301 0
0.7346938848495483 0.0833333358168602 0
0.7346938848495483 0.125 0
0.7346938848495483 0.1666666716337204 0
0.7346938848495483 0.2083333432674408 0
0.7346938848495483 0.25 0
0.7346938848495483 0.2916666865348816 0
0.7346938848495483 0.3333333432674408 0
0.7346938848495483 0.375 0
0.7346938848495483 0.4166666865348816 0
0.7346938848495483 0.4583333432674408 0
0.7346938848495483 0.5 0
0.7346938848495483 0.5416666269302368 0
0.7346938848495483 0.5833333134651184 0
0.7346938848495483 0.625 0
0.7346938848495483 0.6666666269302368 0
0.7346938848495483 0.7083333134651184 0
0.7346938848495483 0.75 0
0.7346938848495483 0.7916666865348816 0
0.7346938848495483 0.8333333134651184 0
0.7346938848495483 0.875 0
0.7346938848495483 0.9166666865348816 0
0.7346938848495483 0.9583333134651184 0
0.7755101919174194 0.0416666679084301 0
0.7755101919174194 0.0833333358168602 0
0.7755101919174194 0.125 0
0.7755101919174194 0.1666666716337204 0
0.7755101919174194 0.2083333432674408 0
0.7755101919174194 0.25 0
0.7755101919174194 0.2916666865348816 0
0.7755101919174194 0.3333333432674408 0
0.7755101919174194 0.375 0
0.7755101919174194 0.4166666865348816 0
0.7755101919174194 0.4583333432674408 0
0.7755101919174194 0.5 0
0.7755101919174194 0.5416666269302368 0
0.7755101919174194 0.5833333134651184 0
0.7755101919174194 0.625 0
0.7755101919174194 0.6666666269302368 0
0.7755101919174194 0.7083333134651184 0
0.7755101919174194 0.75 0
0.7755101919174194 0.7916666865348816 0
0.7755101919174194 0.8333333134651184 0
0.7755101919174194 0.875 0
0.7755101919174194 0.9166666865348816 0
0.7755101919174194 0.9583333134651184 0
0.8163264989852905 0.0416666679084301 0
0.8163264989852905 0.0833333358168602 0
0.8163264989852905 0.125 0
0.8163264989852905 0.1666666716337204 0
0.8163264989852905 0.2083333432674408 0
0.8163264989852905 0.25 0
0.8163264989852905 0.2916666865348816 0
0.8163264989852905 0.3333333432674408 0
0.8163264989852905 0.375 0
0.8163264989852905 0.4166666865348816 0
0.8163264989852905 0.4583333432674408 0
0.8163264989852905 0.5 0
0.8163264989852905 0.5416666269302368 0
0.8163264989852905 0.5833333134651184 0
0.8163264989852905 0.625 0
0.8163264989852905 0.6666666269302368 0
0.8163264989852905 0.7083333134651184 0
0.8163264989852905 0.75 0
0.8163264989852905 0.7916666865348816 0
0.8163264989852905 0.8333333134651184 0
0.8163264989852905 0.875 0
0.8163264989852905 0.9166666865348816 0
0.8163264989852905 0.9583333134651184 0
0.8571428656578064 0.0416666679084301 0
0.8571428656578064 0.0833333358168602 0
0.8571428656578064 0.125 0
0.8571428656578064 0.1666666716337204 0
0.8571428656578064 0.2083333432674408 0
0.8571428656578064 0.25 0
0.8571428656578064 0.2916666865348816 0
0.8571428656578064 0.3333333432674408 0
0.8571428656578064 0.375 0
0.8571428656578064 0.4166666865348816 0
0.8571428656578064 0.4583333432674408 0
0.8571428656578064 0.5 0
0.8571428656578064 0.5416666269302368 0
0.8571428656578064 0.5833333134651184 0
0.8571428656578064 0.625 0
0.8571428656578064 0.6666666269302368 0
0.8571428656578064 0.7083333134651184 0
0.8571428656578064 0.75 0
0.8571428656578064 0.7916666865348816 0
0.8571428656578064 0.8333333134651184 0
0.8571428656578064 0.875 0
0.8571428656578064 0.9166666865348816 0
0.8571428656578064 0.9583333134651184 0
0.8979591727256775 0.0416666679084301 0
0.8979591727256775 0.0833333358168602 0
0.8979591727256775 0.125 0
0.8979591727256775 0.1666666716337204 0
0.8979591727256775 0.2083333432674408 0
0.8979591727256775 0.25 0
0.8979591727256775 0.2916666865348816 0
0.8979591727256775 0.3333333432674408 0
0.8979591727256775 0.375 0
0.8979591727256775 0.4166666865348816 0
0.8979591727256775 0.4583333432674408 0
0.8979591727256775 0.5 0
0.8979591727256775 0.5416666269302368 0
0.8979591727256775 0.5833333134651184 0
0.8979591727256775 0.625 0
0.8979591727256775 0.6666666269302368 0
0.8979591727256775 0.7083333134651184 0
0.8979591727256775 0.75 0
0.8979591727256775 0.7916666865348816 0
0.8979591727256775 0.8333333134651184 0
0.8979591727256775 0.875 0
0.8979591727256775 0.9166666865348816 0
0.8979591727256775 0.9583333134651184 0
0.9387754797935486 0.0416666679084301 0
0.9387754797935486 0.0833333358168602 0
0.9387754797935486 0.125 0
0.9387754797935486 0.1666666716337204 0
0.9387754797935486 0.2083333432674408 0
0.9387754797935486 0.25 0
0.9387754797935486 0.2916666865348816 0
0.9387754797935486 0.3333333432674408 0
0.9387754797935486 0.375 0
0.9387754797935486 0.4166666865348816 0
0.9387754797935486 0.4583333432674408 0
0.9387754797935486 0.5 0
0.9387754797935486 0.5416666269302368 0
0.9387754797935486 0.5833333134651184 0
0.9387754797935486 0.625 0
0.9387754797935486 0.6666666269302368 0
0.9387754797935486 0.7083333134651184 0
0.9387754797935486 0.75 0
0.9387754797935486 0.7916666865348816 0
0.9387754797935486 0.8333333134651184 0
0.9387754797935486 0.875 0
0.9387754797935486 0.9166666865348816 0
0.9387754797935486 0.9583333134651184 0
0.9795918464660645 0.0416666679084301 0
0.9795918464660645 0.0833333358168602 0
0.9795918464660645 0.125 0
0.9795918464660645 0.1666666716337204 0
0.9795918464660645 0.2083333432674408 0
0.9795918464660645 0.25 0
0.9795918464660645 0.2916666865348816 0
0.9795918464660645 0.3333333432674408 0
0.9795918464660645 0.375 0
0.9795918464660645 0.4166666865348816 0
0.9795918464660645 0.4583333432674408 0
0.9795918464660645 0.5 0
0.9795918464660645 0.5416666269302368 0
0.9795918464660645 0.5833333134651184 0
0.9795918464660645 0.625 0
0.9795918464660645 0.6666666269302368 0
0.9795918464660645 0.7083333134651184 0
0.9795918464660645 0.75 0
0.9795918464660645 0.7916666865348816 0
0.9795918464660645 0.8333333134651184 0
0.9795918464660645 0.875 0
0.9795918464660645 0.9166666865348816 0
0.9795918464660645 0.9583333134651184 0
1.0204081535339355 0.0416666679084301 0
1.0204081535339355 0.0833333358168602 0
1.0204081535339355 0.125 0
1.0204081535339355 0.1666666716337204 0
1.0204081535339355 0.2083333432674408 0
1.0204081535339355 0.25 0
1.0204081535339355 0.2916666865348816 0
1.0204081535339355 0.3333333432674408 0
1.0204081535339355 0.375 0
1.0204081535339355 0.4166666865348816 0
1.0204081535339355 0.4583333432674408 0
1.0204081535339355 0.5 0
1.0204081535339355 0.5416666269302368 0
1.0204081535339355 0.5833333134651184 0
1.0204081535339355 0.625 0
1.0204081535339355 0.6666666269302368 0
1.0204081535339355 0.7083333134651184 0
1.0204081535339355 0.75 0
1.0204081535339355 0.7916666865348816 0
1.0204081535339355 0.8333333134651184 0
1.0204081535339355 0.875 0
1.0204081535339355 0.9166666865348816 0
1.0204081535339355 0.9583333134651184 0
1.0612244606018066 0.0416666679084301 0
1.0612244606018066 0.0833333358168602 0
1.0612244606018066 0.125 0
1.0612244606018066 0.1666666716337204 0
1.0612244606018066 0.2083333432674408 0
1.0612244606018066 0.25 0
1.0612244606018066 0.2916666865348816 0
1.0612244606018066 0.3333333432674408 0
1.0612244606018066 0.375 0
1.0612244606018066 0.4166666865348816 0
1.0612244606018066 0.4583333432674408 0
1.0612244606018066 0.5 0
1.0612244606018066 0.5416666269302368 0
1.0612244606018066 0.5833333134651184 0
1.0612244606018066 0.625 0
1.0612244606018066 0.6666666269302368 0
1.0612244606018066 0.7083333134651184 0
1.0612244606018066 0.75 0
1.0612244606018066 0.7916666865348816 0
1.0612244606018066 0.8333333134651184 0
1.0612244606018066 0.875 0
1.0612244606018066 0.9166666865348816 0
1.0612244606018066 0.9583333134651184 0
1.1020408868789673 0.0416666679084301 0
1.1020408868789673 0.0833333358168602 0
1.1020408868789673 0.125 0
1.1020408868789673 0.1666666716337204 0
1.1020408868789673 0.2083333432674408 0
1.1020408868789673 0.25 0
1.1020408868789673 0.2916666865348816 0
1.1020408868789673 0.3333333432674408 0
1.1020408868789673 0.375 0
1.1020408868789673 0.4166666865348816 0
1.1020408868789673 0.4583333432674408 0
1.1020408868789673 0.5 0
1.1020408868789673 0.5416666269302368 0
1.1020408868789673 0.5833333134651184 0
1.1020408868789673 0.625 0
1.1020408868789673 0.6666666269302368 0
1.1020408868789673 0.7083333134651184 0
1.1020408868789673 0.75 0
1.1020408868789673 0.7916666865348816 0
1.1020408868789673 0.8333333134651184 0
1.1020408868789673 0.875 0
1.1020408868789673 0.9166666865348816 0
1.1020408868789673 0.9583333134651184 0
1.1428571939468384 0.0416666679084301 0
1.1428571939468384 0.0833333358168602 0
1.1428571939468384 0.125 0
1.1428571939468384 0.1666666716337204 0
1.1428571939468384 0.2083333432674408 0
1.1428571939468384 0.25 0
1.1428571939468384 0.2916666865348816 0
1.1428571939468384 0.3333333432674408 0
1.1428571939468384 0.375 0
1.1428571939468384 0.4166666865348816 0
1.1428571939468384 0.4583333432674408 0
1.1428571939468384 0.5 0
1.1428571939468384 0.5416666269302368 0
1.1428571939468384 0.5833333134651184 0
1.1428571939468384 0.625 0
1.1428571939468384 0.6666666269302368 0
1.1428571939468384 0.7083333134651184 0
1.1428571939468384 0.75 0
1.1428571939468384 0.7916666865348816 0
1.1428571939468384 0.8333333134651184 0
1.1428571939468384 0.875 0
1.1428571939468384 0.9166666865348816 0
1.1428571939468384 0.9583333134651184 0
1.1836735010147095 0.0416666679084301 0
1.1836735010147095 0.0833333358168602 0
1.1836735010147095 0.125 0
1.1836735010147095 0.1666666716337204 0
1.1836735010147095 0.2083333432674408 0
1.1836735010147095 0.25 0
1.1836735010147095 0.2916666865348816 0
1.1836735010147095 0.3333333432674408 0
1.1836735010147095 0.375 0
1.1836735010147095 0.4166666865348816 0
1.1836735010147095 0.4583333432674408 0
1.1836735010147095 0.5 0
1.1836735010147095 0.5416666269302368 0
1.1836735010147095 0.5833333134651184 0
1.1836735010147095 0.625 0
1.1836735010147095 0.6666666269302368 0
1.1836735010147095 0.7083333134651184 0
1.1836735010147095 0.75 0
1.1836735010147095 0.7916666865348816 0
1.1836735010147095 0.8333333134651184 0
1.1836735010147095 0.875 0
1.1836735010147095 0.9166666865348816 0
1.1836735010147095 0.9583333134651184 0
1.2244898080825806 0.0416666679084301 0
1.2244898080825806 0.0833333358168602 0
1.2244898080825806 0.125 0
1.2244898080825806 0.1666666716337204 0
1.2244898080825806 0.2083333432674408 0
1.2244898080825806 0.25 0
1.2244898080825806 0.2916666865348816 0
1.2244898080825806 0.3333333432674408 0
1.2244898080825806 0.375 0
1.2244898080825806 0.4166666865348816 0
1.2244898080825806 0.4583333432674408 0
1.2244898080825806 0.5 0
1.2244898080825806 0.5416666269302368 0
1.2244898080825806 0.5833333134651184 0
1.2244898080825806 0.625 0
1.2244898080825806 0.6666666269302368 0
1.2244898080825806 0.7083333134651184 0
1.2244898080825806 0.75 0
1.2244898080825806 0.7916666865348816 0
1.2244898080825806 0.8333333134651184 0
1.2244898080825806 0.875 0
1.2244898080825806 0.9166666865348816 0
1.2244898080825806 0.9583333134651184 0
1.2653061151504517 0.0416666679084301 0
1.2653061151504517 0.0833333358168602 0
1.2653061151504517 0.125 0
1.2653061151504517 0.1666666716337204 0
1.2653061151504517 0.2083333432674408 0
1.2653061151504517 0.25 0
1.2653061151504517 0.2916666865348816 0
1.2653061151504517 0.3333333432674408 0
1.2653061151504517 0.375 0
1.2653061151504517 0.4166666865348816 0
1.2653061151504517 0.4583333432674408 0
1.2653061151504517 0.5 0
1.2653061151504517 0.5416666269302368 0
1.2653061151504517 0.5833333134651184 0
1.2653061151504517 0.625 0
1.2653061151504517 0.6666666269302368 0
1.2653061151504517 0.7083333134651184 0
1.2653061151504517 0.75 0
1.2653061151504517 0.7916666865348816 0
1.2653061151504517 0.8333333134651184 0
1.2653061151504517 0.875 0
1.2653061151504517 0.9166666865348816 0
1.2653061151504517 0.9583333134651184 0
1.3061224222183228 0.0416666679084301 0
1.3061224222183228 0.0833333358168602 0
1.3061224222183228 0.125 0
1.3061224222183228 0.1666666716337204 0
1.3061224222183228 0.2083333432674408 0
1.3061224222183228 0.25 0
1.3061224222183228 0.2916666865348816 0
1.3061224222183228 0.3333333432674408 0
1.3061224222183228 0.375 0
1.3061224222183228 0.4166666865348816 0
1.3061224222183228 0.4583333432674408 0
1.3061224222183228 0.5 0
1.3061224222183228 0.5416666269302368 0
1.3061224222183228 0.5833333134651184 0
1.3061224222183228 0.625 0
1.3061224222183228 0.6666666269302368 0
1.3061224222183228 0.7083333134651184 0
1.3061224222183228 0.75 0
1.3061224222183228 0.7916666865348816 0
1.3061224222183228 0.8333333134651184 0
1.3061224222183228 0.875 0
1.3061224222183228 0.9166666865348816 0
1.3061224222183228 0.9583333134651184 0
1.3469388484954834 0.0416666679084301 0
1.3469388484954834 0.0833333358168602 0
1.3469388484954834 0.125 0
1.3469388484954834 0.1666666716337204 0
1.3469388484954834 0.2083333432674408 0
1.3469388484954834 0.25 0
1.3469388484954834 0.2916666865348816 0
1.3469388484954834 0.3333333432674408 0
1.3469388484954834 0.375 0
1.3469388484954834 0.4166666865348816 0
1.3469388484954834 0.4583333432674408 0
1.3469388484954834 0.5 0
1.3469388484954834 0.5416666269302368 0
1.3469388484954834 0.5833333134651184 0
1.3469388484954834 0.625 0
1.3469388484954834 0.6666666269302368 0
1.3469388484954834 0.7083333134651184 0
1.3469388484954834 0.75 0
1.3469388484954834 0.7916666865348816 0
1.3469388484954834 0.8333333134651184 0
1.3469388484954834 0.875 0
