idx loss_qpinn_1 loss_qpinn_2 loss_qpinn_3 loss_qpinn_mean
27 0.04186442259987366 0.03484699490348042 0.025211053897544744 0.03397415713363294
28 0.03552434990666731 0.03211818322203008 0.023420962798217815 0.030354498642305067
29 0.03287174665070225 0.029295670750469238 0.02231444708783137 0.028160621496334286
30 0.030719111205037564 0.026874605371967508 0.021025659256519447 0.02620645861117484
31 0.027364480156316873 0.024688138752248623 0.01977820373293504 0.023943607547166845
32 0.02613917009516875 0.02289668345774709 0.019086881333697292 0.02270757829553771
33 0.02432595333818499 0.021136070409070395 0.017744676971458873 0.02106890023957142
34 0.022136758327754524 0.019689013277881084 0.017261785795334106 0.019695852466989905
35 0.020894414546517304 0.018376266025541987 0.016411924487373497 0.01856086835314426
36 0.01971192886498363 0.017397899473453382 0.015361246962333652 0.01749035843359022
37 0.018733351475288984 0.016335771732321813 0.014562167667669712 0.016543763625093504
38 0.017282469870551598 0.01552088962873821 0.014035618046525755 0.015612992515271854
39 0.015810805875367873 0.014993241506098265 0.013087192545160775 0.014630413308875637
40 0.014462544974124913 0.014194835259052851 0.01242460150965563 0.013693993914277799
41 0.013597849002702223 0.013324125502291118 0.011938743410860653 0.012953572638617997
42 0.012965128280491012 0.012211755774783395 0.011545233015377576 0.012240705690217327
43 0.012393271075176848 0.011931841442649915 0.010829763837135076 0.011718292118320614
44 0.011724437732596904 0.011188129315969686 0.010573459435040178 0.011162008827868922
45 0.011264160209517371 0.010829690323852947 0.010012908422988076 0.010702252985452798
46 0.010685936704858623 0.010422032589804786 0.009731866044564441 0.01027994511307595
47 0.010226561201312379 0.010007425665161218 0.009371596159400752 0.00986852767529145
48 0.009931779066400193 0.009710459891048018 0.00910237862756702 0.009581539195005076
49 0.009750757864592341 0.009294691397019328 0.008690396921888777 0.009245282061166815
50 0.009388602979205185 0.00904850009692959 0.008560298541747002 0.00899913387262726
51 0.009272539846275407 0.008621331723895675 0.008424308942867498 0.008772726837679526
52 0.008850784244880394 0.008297887279775207 0.008235610374022428 0.008461427299559343
53 0.008716599894909027 0.008172836438804953 0.00813760561094945 0.00834234731488781
54 0.008368047025352876 0.007899511482235333 0.008026474164141817 0.008098010890576676
55 0.008206192903908782 0.00769193794577383 0.007875979841548642 0.007924703563743751
56 0.008105312416231136 0.007492422560820611 0.00781322185201816 0.007803652276356636
57 0.007778766052607189 0.007229825369875265 0.007660128501822072 0.007556239974768175
58 0.007691296535599079 0.00711442505831128 0.007562125815521625 0.0074559491364773285
59 0.007611483839740085 0.006960363738721664 0.0074831102867118915 0.007351652621724547
60 0.007478243751295466 0.006819268335501061 0.007382729953244294 0.007226747346680273
61 0.007417190991882983 0.0067341297631484665 0.007328819275464582 0.00716004667683201
62 0.0073252999557889 0.006636067397438605 0.00720105319985187 0.007054140184359792
63 0.007254916470038175 0.006550201463113581 0.007157497610478458 0.006987538514543405
64 0.0072217744323985755 0.006479149072486479 0.007063427921691456 0.0069214504755255035
65 0.007132470350964759 0.0063899485622256336 0.006942573526902862 0.006821664146697752
66 0.0070992744562596855 0.006328798981645178 0.006899879457062497 0.006775984298322453
67 0.0070030830915057685 0.006163746470673193 0.0067824597939090125 0.006649763118695991
68 0.006909829022492708 0.0060966715490642365 0.006701479494854112 0.006569326688803685
69 0.006882119807217091 0.005993876528149311 0.006661390566845782 0.006512462300737394
70 0.006819040397466836 0.005855176724204991 0.006592973998156282 0.006422397039942703
71 0.006752596674118649 0.005793203277655312 0.006517516166837822 0.006354438706203928
72 0.006716897748887174 0.005737228154827356 0.006459398795453097 0.006304508233055876
73 0.0066660240494935685 0.005625370146415953 0.006416703808024948 0.006236032667978157
74 0.00659014639822475 0.00558689477955987 0.006377914670059326 0.006184985282614648
75 0.006490908209697999 0.005553252356276239 0.006342175535850814 0.0061287787006083505
76 0.006416202580939778 0.005513162918325598 0.006263485591103901 0.006064283696789759
77 0.0063539549935147654 0.005472030617478918 0.006215573637566862 0.006013853082853515
78 0.006306898595063171 0.005439263473825839 0.006192509767572574 0.005979557278820528
79 0.006235724154608047 0.005375509898804864 0.006150475687601187 0.005920569913671366
80 0.006156910642455049 0.005312934545635528 0.006083278934211123 0.005851041374100567
81 0.006098451369966451 0.005264688682201424 0.006028037960430055 0.005797059337532644
82 0.006029531868612548 0.00522637324978481 0.005996177228471566 0.0057506941156229745
83 0.005934910057312948 0.005161658229155819 0.005951044161694341 0.0056825374827210355
84 0.005874368777394334 0.005091175398507897 0.005855060347069951 0.0056068681743240605
85 0.005833752662225855 0.005054507186810664 0.005794040583424476 0.005560766810820332
86 0.005800776567132626 0.005018940316487974 0.00576027587171879 0.005526664251779796
87 0.005772127594023679 0.004946493665652696 0.005725423987101408 0.005481348415592595
88 0.00574937414209975 0.004866463153124112 0.0056731946221937335 0.005429677305805865
89 0.005723139536579325 0.0048333824768294065 0.0056355381715054165 0.0053973533949713826
90 0.005696919709903714 0.004803429976788731 0.005605098128155461 0.005368482604949302
91 0.005650898376011515 0.004780615246434472 0.005585903636141865 0.00533913908619595
92 0.005606095962786384 0.004729075886088285 0.0055686088183186655 0.0053012602223977785
93 0.00556690731158449 0.0046672941420085046 0.005543272883288708 0.005259158112293901
94 0.00553004623510267 0.004635013338346372 0.005515170380157031 0.005226743317868691
95 0.005481130987092797 0.004622826696043081 0.00548602518238539 0.005196660955173756
96 0.005451402289602836 0.004591148309889714 0.005456650907227356 0.005166400502239969
97 0.005417269730788377 0.004559541255371169 0.005435923888429173 0.0051375782915295725
98 0.0053847106518079 0.004532992541501635 0.005395724533268975 0.005104475908859503
99 0.005348550690484899 0.004505355412838696 0.005363468719259856 0.005072458274194484
100 0.0052973756354401935 0.004489154399412332 0.005347379824897303 0.005044636619916609
101 0.005267832230447578 0.0044622312636874994 0.005319687689127051 0.005016583727754043
102 0.005245570272887523 0.0044318415812001355 0.005294670178997762 0.004990694011028474
103 0.005209888483213021 0.004390170427541307 0.005249207274914625 0.004949755395222984
104 0.005172910414768861 0.004363943727238251 0.005204433564564681 0.004913762568857265
105 0.005122997615232716 0.00433086147803019 0.005141691286162597 0.0048651834598085015
106 0.00509822025911566 0.004318256299489676 0.005117061274345858 0.004844512610983731
107 0.005076386852018722 0.004301744683662179 0.005093492242705722 0.004823874592795541
108 0.005037944245244397 0.004282734551038558 0.005077870742413282 0.004799516512898745
109 0.004992289758588786 0.004259709497901554 0.00505335963677922 0.0047684529644231866
110 0.004940589747501889 0.0042325076380542725 0.005027435352259246 0.004733510912605136
111 0.004911630184635918 0.0042118781197082455 0.004995062236551107 0.004706190180298424
112 0.004884817790780538 0.004191438979031403 0.004972401892949563 0.004682886220920501
113 0.004853965832633644 0.004163841557060621 0.004949930458046481 0.004655912615913582
114 0.004819855096634296 0.004131318672282447 0.004921487910820588 0.004624220559912444
115 0.004792485946419234 0.00409714943500461 0.004905556568289171 0.004598397316571005
116 0.004766152154914494 0.0040571389722003914 0.004884175518371947 0.004569155548495611
117 0.004739335552641055 0.004027772876813884 0.004866075792890001 0.004544394740781647
118 0.0047015337541691515 0.004014679153153011 0.004844977949888474 0.004520396952403545
119 0.004668385980424183 0.0039987372400460686 0.004815477507580823 0.004494200242683692
120 0.004649435253587519 0.003973398050982624 0.004785922524344954 0.0044695852763050326
121 0.004632075086671961 0.003951381091191308 0.004752758511322952 0.004445404896395407
122 0.004620269405342992 0.0039044843149191877 0.004722352685769593 0.004415702135343924
123 0.004591191919791182 0.0038561392900007263 0.004707151200410209 0.004384827470067372
124 0.004562373820586885 0.0038167433986604493 0.004694897414125876 0.00435800487779107
125 0.0045335875160845696 0.00378703169296557 0.0046737958425904225 0.004331471683880188
126 0.0045115368178199056 0.0037536478443342958 0.004646705038986454 0.004303963233713552
127 0.004489859167048582 0.003716822735206904 0.004633637898232124 0.0042801066001625365
128 0.004474815133486132 0.003691388837873788 0.0046192749117413 0.004261826294367073
129 0.004464304657817664 0.0036618053400410133 0.004603665447239891 0.004243258481699523
130 0.004456823463045545 0.003630141952191579 0.0045819984467581065 0.00422298795399841
131 0.004431938313658179 0.003587187052000118 0.004553842742311076 0.004190989369323124
132 0.004399288695477566 0.003542532488140182 0.004529196630922883 0.00415700593818021
133 0.004371624994561785 0.003516797764651969 0.004502206417518195 0.004130209725577316
134 0.004356618635285692 0.0034915344029915474 0.004480591641748077 0.004109581560008439
135 0.00434708706040432 0.003464541533723775 0.004459098523982519 0.004090242372703538
136 0.004339519975089079 0.0034443096112521943 0.0044423391527015355 0.0040753895796809365
137 0.004328689977219913 0.0034171321256692977 0.004428255200663145 0.004058025767850785
138 0.004317157694121221 0.0033903682378007005 0.004409932823058682 0.0040391529183268675
139 0.0042993727626914335 0.0033604082600202645 0.004399491669612843 0.00401975756410818
140 0.00428186323775348 0.00331633833262579 0.004391539080062401 0.00399658021681389
141 0.004269277105208413 0.003272991923708446 0.004383944847834442 0.003975404625583767
142 0.0042605409163813945 0.0032504444610239602 0.004373765579464006 0.003961583652289787
143 0.004252399979931987 0.0032375730509475176 0.004353923328878295 0.0039479654532526
144 0.004241828246478008 0.003199396169653923 0.00433665304539943 0.003925959153843787
145 0.004224683038884791 0.0031773572148594553 0.004325968713700945 0.003909336322481731
146 0.0042013873272561675 0.003149452846237466 0.004314311477072508 0.0038883838835220472
147 0.004182159794188234 0.0031074349968722714 0.004305904971397823 0.0038651665874861094
148 0.004158964232340523 0.003079999306438097 0.0042937531174480625 0.003844238885408894
149 0.004134654075652389 0.0030574448199889304 0.004275250427097532 0.0038224497742462837
150 0.004116046998686507 0.0030370198920497415 0.004260995465473982 0.003804687452070077
151 0.00408291195360988 0.0030037199791781433 0.0042487512709161734 0.003778461067901399
152 0.004055432478774712 0.0029854980741905734 0.004239000869693754 0.0037599771408863467
153 0.0040138137581680056 0.002971469968564122 0.004225842727231921 0.0037370421513213494
154 0.003989008547857775 0.0029610373610342577 0.00420794566006677 0.0037193305229862674
155 0.003974208234010845 0.0029405405004059304 0.004184329207694404 0.003699692647370393
156 0.003962120681832548 0.0029235445254141013 0.004158888462276522 0.003681517889841057
157 0.00395109547976169 0.0029105070533770316 0.004133499739165103 0.0036650340907679415
158 0.0039420681349455755 0.0028966400615466625 0.004107793921534153 0.0036488340393421304
159 0.003930841781198513 0.002882364760136369 0.004089690543160884 0.0036342990281652554
160 0.0039211035004744765 0.0028674518299283136 0.0040738310868850824 0.003620795472429291
161 0.003909603193547717 0.0028557200423460216 0.004057587366825377 0.0036076368675730386
162 0.0038883431616412167 0.0028381264245460613 0.004048500795114318 0.0035916567937671986
163 0.003841900284232036 0.0028175433155084306 0.004039314004223193 0.0035662525346545535
164 0.0038095911828346374 0.0027924256730518238 0.00401939171927701 0.0035404695250544904
165 0.003787278607205735 0.00277062781478854 0.004000686012917143 0.0035195308116371393
166 0.003765486265586482 0.002762007824699708 0.00397962562011811 0.0035023732368014335
167 0.0037513373736404176 0.002746277414287235 0.003956825040812184 0.003484813276246612
168 0.003739742653530609 0.0027333932633695213 0.0039403735231160475 0.003471169813338726
169 0.0037222357999464606 0.0027189443084427722 0.003927602055251445 0.003456260721213559
170 0.0037041952299552428 0.002705960584494349 0.003911546275089606 0.0034405673631797327
171 0.0036854090593143596 0.002692908064595656 0.003897780453435473 0.003425365859115163
172 0.0036509780019056137 0.002682881505768009 0.003882477299252063 0.003405445602308562
173 0.003632356353150179 0.002675104246495863 0.0038686030028260987 0.003392021200824047
174 0.00360769601280575 0.002658166510967064 0.0038550223731075306 0.003373628298960115
175 0.003574880603102404 0.0026441153623526503 0.0038411081772085076 0.0033533680475545205
176 0.0035302611844469922 0.002637337942742235 0.003830861748300496 0.0033328202918299077
177 0.003506937254574183 0.0026250143486752364 0.003821307831906484 0.003317753145051968
178 0.003492649036292761 0.002611826303422049 0.0038119366636970575 0.003305470667803956
179 0.0034818584338722758 0.002600073982431894 0.0038001398035145684 0.003294024073272913
180 0.003468562692237498 0.0025885156261065134 0.003783033647698275 0.0032800373220140955
181 0.003447105544411855 0.0025791851165291035 0.0037703322433912945 0.003265540968110751
182 0.003420517907052556 0.0025512896942867513 0.0037554643862049986 0.003242423995848102
183 0.0034053817547565757 0.002528882708601188 0.00373547797628504 0.0032232474798809343
184 0.0033929101486886992 0.0025168370972856735 0.0037228211240640796 0.0032108561233461508
185 0.0033795067132693646 0.002501661114784781 0.0037135717203962137 0.0031982465161501197
186 0.003366877366850929 0.0024872916401648126 0.003701167856926091 0.0031851122879806106
187 0.0033517523731099175 0.002475853002433581 0.003683782270328173 0.0031704625486238904
188 0.0033409473893648567 0.0024647894124925074 0.0036690098653848757 0.0031582488890807467
189 0.0033278254003743513 0.002455462716390855 0.003654137410362246 0.003145808509042484
190 0.0033143702045492773 0.002437403490276324 0.003642485597831868 0.0031314197642191566
191 0.0033055081068411596 0.0024177868401764613 0.0036372447241976857 0.0031201798904051023
192 0.003295631087118167 0.0023994092113941434 0.0036277097355710275 0.003107583344694446
193 0.003285724523333755 0.0023875107346107427 0.0036193490857474586 0.0030975281145639855
194 0.0032722952022989915 0.002375209218822505 0.00361171557263118 0.0030864066645842256
195 0.0032624076146952063 0.0023618785046846114 0.0035963866865627026 0.00307355760198084
196 0.003251312302799292 0.0023443671397576082 0.0035813819052212814 0.003059020449259394
197 0.0032436227500554082 0.0023228039159377545 0.0035613378610159785 0.0030425881756697137
198 0.0032315653199859184 0.002308670162101123 0.0035455097211647413 0.0030285817344172608
199 0.003222730875210189 0.0023011881791301647 0.0035224301345855302 0.0030154497296419613
200 0.003214678550152783 0.0022933473819524153 0.003497285224440816 0.003001770385515338
201 0.003210482975166684 0.0022774923344393017 0.0034748457195075133 0.0029876070097044996
202 0.003204001651372579 0.00226241317557907 0.0034560913557046824 0.0029741687275521103
203 0.00319603139669411 0.002248743121835872 0.0034467217349951618 0.002963832084508381
204 0.0031865692999630824 0.0022333104677887405 0.00343532069514918 0.0029517334876336676
205 0.003172889874608842 0.0022223378065859833 0.003424932539094261 0.002940053406763029
206 0.003142495763691855 0.0022152615387796004 0.0034105145522249636 0.002922757284898806
207 0.0031226828044332855 0.0022070937010862934 0.003391706576191922 0.002907161027237167
208 0.0031082896740670662 0.002200466898539588 0.0033664949760372487 0.002891750516214634
209 0.0030961221314478315 0.0021903664073281703 0.003344899653354272 0.0028771293973767578
210 0.003087413660993299 0.0021781556400810587 0.0033149928661337924 0.002860187389069383
211 0.0030823910795958476 0.0021683677534198864 0.003297300014692084 0.0028493529492359393
212 0.003076697449932997 0.0021584837718080507 0.003283909709847155 0.0028396969771960676
213 0.0030699813590211456 0.0021431712947670434 0.003273794774182104 0.0028289824759900974
214 0.003063394924260887 0.0021338379147550768 0.0032658328295585015 0.002821021889524822
215 0.00305662732249834 0.0021189635399494477 0.0032580610512251695 0.0028112173045576525
216 0.0030468821485496456 0.002105400918978262 0.003250002440055244 0.0028007618358610506
217 0.0030282886553085753 0.002094272619933335 0.0032427152076475174 0.002788425494296476
218 0.003013272575902892 0.002082835859956944 0.003229289930013479 0.0027751327886244384
219 0.0029988162599252632 0.002070711535637315 0.0032123878617156265 0.002760638552426068
220 0.0029735218658983875 0.0020607091011104472 0.003202841801140721 0.0027456909227165185
221 0.0029508673390887807 0.002051261945297256 0.00319134956732281 0.002731159617236282
222 0.002924906800394922 0.0020437307078111644 0.0031614805753541475 0.0027100393611867446
223 0.0029108912630171346 0.002038369637713089 0.0031244216214867393 0.0026912275074056544
224 0.002903710602103704 0.0020325664179168257 0.003095686691377608 0.0026773212371327126
225 0.0028935354739276775 0.002024117022388694 0.003079870654652872 0.002665841050323081
226 0.002881884068272722 0.002015515597896922 0.003046727986619313 0.0026480425509296524
227 0.0028741643507697034 0.002010668456517095 0.003028655933759783 0.0026378295803488605
228 0.0028663870741443276 0.002004731234536372 0.0030126577096387663 0.002627925339439822
229 0.002856232747906251 0.002000324262076525 0.0030011193984855744 0.00261922546948945
230 0.0028511318432573596 0.001993559981065207 0.002990835845590123 0.0026118425566375634
231 0.0028447821693013964 0.001984472722076358 0.0029723899647029484 0.0026005482853602344
232 0.00283773881945093 0.0019755953721776187 0.002956363125474759 0.0025898991057011025
233 0.002827943434738245 0.001971172015394984 0.002946033312988039 0.002581716254373756
234 0.00281744979773757 0.001963922496865056 0.002929793660981339 0.0025703886518613217
235 0.002804611256816969 0.0019574722520641075 0.002912679263566975 0.002558254257482684
236 0.0027897301463437607 0.001954320733946524 0.0029020120149163553 0.0025486876317355467
237 0.0027758948355898205 0.0019490742119421256 0.002889916500290468 0.0025382951826074716
238 0.0027640484076822958 0.0019453837666003615 0.002878869333059697 0.0025294338357807846
239 0.0027486890721615254 0.001941567957872703 0.0028672953844033344 0.0025191841381458544
240 0.0027348812665675126 0.0019396234959354608 0.002858112040012628 0.0025108722675052006
241 0.002722655638620619 0.0019396234959354608 0.002848198681292935 0.002503492605283005
242 0.0027036256294272754 0.0019396234959354608 0.0028337068791608466 0.0024923186681745277
243 0.0026795477425052283 0.0019396234959354608 0.0028163553327953395 0.002478508857078676
244 0.002658788673081336 0.0019396234959354608 0.00280780695227989 0.0024687397070988957
245 0.002639435106406296 0.0019396234959354608 0.0027969532343967707 0.0024586706122461757
246 0.002630575579635419 0.0019396234959354608 0.0027869483812046347 0.0024523824855918384
247 0.002620926903133647 0.0019396234959354608 0.0027803673595188094 0.0024469725861959724
248 0.0026121781997092697 0.0019396234959354608 0.002768811451474562 0.0024402043823730977
249 0.0026022502622038424 0.0019396234959354608 0.002754116694037023 0.002431996817392109
250 0.002585386866874373 0.0019396234959354608 0.002744805879796086 0.00242327208086864
251 0.002574378784066411 0.0019396234959354608 0.0027354379287771735 0.0024164800695930153
252 0.0025664345776275077 0.0019396234959354608 0.0027282198054607854 0.0024114259596745846
253 0.002561613558858866 0.0019396234959354608 0.002719319991007385 0.002406852348600571
254 0.0025541911323947453 0.0019396234959354608 0.0027111158381232237 0.0024016434888178098
255 0.002547236604394154 0.0019396234959354608 0.002694096776121757 0.0023936522921504575
256 0.0025420905702540075 0.0019396234959354608 0.0026795857340173868 0.002387099933402285
257 0.002539125655813379 0.0019396234959354608 0.0026701348442710326 0.0023829613320066243
258 0.0025331323474380163 0.0019396234959354608 0.002662790169028817 0.0023785153374674315
259 0.0025232216231376725 0.0019396234959354608 0.0026575536579991343 0.0023734662590240894
260 0.0025032787265950596 0.0019396234959354608 0.00265031527487114 0.00236440583246722
261 0.002491849284084857 0.0019396234959354608 0.0026432616304150613 0.0023582448034784598
262 0.002479287235030103 0.0019396234959354608 0.002630452651044113 0.0023497877940032255
263 0.0024706552197582 0.0019396234959354608 0.002621213629772523 0.0023438307818220614
264 0.0024605293334731826 0.0019396234959354608 0.0026125798957497004 0.0023375775750527814
265 0.0024561904910749277 0.0019396234959354608 0.0026020257029042426 0.002332613229971544
266 0.0024492700147882296 0.0019396234959354608 0.0025916369200293943 0.002326843476917695
267 0.002434749343358966 0.0019396234959354608 0.002577807938400234 0.002317393592564887
268 0.0024246235809894934 0.0019396234959354608 0.002569269070905822 0.002311172049276925
269 0.0024170342356963914 0.0019396234959354608 0.002560043810458712 0.0023055671806968547
270 0.0024051302579910505 0.0019396234959354608 0.0025516971380472597 0.002298816963991257
271 0.0023959249587379716 0.0019396234959354608 0.002532489772562041 0.002289346075745158
272 0.0023833885314377135 0.0019396234959354608 0.0025077259547754416 0.002276912660716205
273 0.0023758760688683545 0.0019396234959354608 0.0024935514051467322 0.0022696836566501823
274 0.0023685445860839316 0.0019396234959354608 0.002482925028750138 0.0022636977035898433
275 0.0023606107248768105 0.0019396234959354608 0.0024679771591453736 0.0022560704599858816
276 0.002351412985181156 0.0019396234959354608 0.0024508248914481 0.002247287124188239
277 0.0023442522195278315 0.0019396234959354608 0.0024345481509966405 0.002239474622153311
278 0.0023376148153646525 0.0019396234959354608 0.0024177488868852848 0.0022316623993951326
279 0.0023262840372479943 0.0019396234959354608 0.0023944429552598123 0.002220116829481089
280 0.002312908135213565 0.0019396234959354608 0.0023778745108624655 0.002210135380670497
281 0.0023068422836236557 0.0019396234959354608 0.0023612819532696783 0.0022025825776095984
282 0.0023010067748372443 0.0019396234959354608 0.0023377613358426252 0.00219279720220511
283 0.00229132154790479 0.0019396234959354608 0.00232035693747612 0.002183767327105457
284 0.0022796158852207427 0.0019396234959354608 0.0023079437465889363 0.0021757277092483798
285 0.0022715302078424315 0.0019396234959354608 0.0022918127192199655 0.0021676554743326193
286 0.002260777708984918 0.0019396234959354608 0.0022735631597137207 0.0021579881215446997
287 0.0022501183385243984 0.0019396234959354608 0.0022503427765507844 0.0021466948703368813
288 0.002242619070631946 0.0019396234959354608 0.0022244356580505276 0.002135559408205978
289 0.0022307362390034946 0.0019396234959354608 0.0022018714828808683 0.002124077072606608
290 0.0022230850823072856 0.0019396234959354608 0.002188658901027818 0.002117122493090188
291 0.0022228095132041936 0.0019396234959354608 0.002175350573418111 0.002112594527519255
292 0.0022228095132041936 0.0019396234959354608 0.0021631037036558 0.0021085122375984846
293 0.0022228095132041936 0.0019396234959354608 0.0021502432610596145 0.002104225423399756
294 0.0022228095132041936 0.0019396234959354608 0.0021346159126580666 0.002099016307265907
295 0.0022228095132041936 0.0019396234959354608 0.002117679657200444 0.002093370888780033
296 0.0022228095132041936 0.0019396234959354608 0.0020951503834960583 0.002085861130878571
297 0.0022228095132041936 0.0019396234959354608 0.0020669835320563656 0.002076472180398673
298 0.0022228095132041936 0.0019396234959354608 0.0020514935177793348 0.0020713088423063297
299 0.0022228095132041936 0.0019396234959354608 0.002040863032281681 0.0020677653471404453
300 0.0022228095132041936 0.0019396234959354608 0.0020300742149790274 0.002064169074706227
301 0.0022228095132041936 0.0019396234959354608 0.0020185766211060496 0.0020603365434152345
302 0.0022228095132041936 0.0019396234959354608 0.0020092144621246533 0.002057215823754769
303 0.0022228095132041936 0.0019396234959354608 0.0019983947036310568 0.002053609237590237
304 0.0022228095132041936 0.0019396234959354608 0.0019731212241822504 0.002045184744440635
305 0.0022228095132041936 0.0019396234959354608 0.001963425488804127 0.0020419528326479273
306 0.0022228095132041936 0.0019396234959354608 0.001955485660005696 0.00203930622304845
307 0.0022228095132041936 0.0019396234959354608 0.0019432807887920234 0.0020352379326438927
308 0.0022228095132041936 0.0019396234959354608 0.001936142998634871 0.002032858669258175
309 0.0022228095132041936 0.0019396234959354608 0.0019141299338367723 0.0020255209809921424
310 0.0022228095132041936 0.0019396234959354608 0.0019023948323404483 0.0020216092804933674
311 0.0022228095132041936 0.0019396234959354608 0.0018897315992116859 0.00201738820278378
312 0.0022228095132041936 0.0019396234959354608 0.0018772416375743006 0.002013224882237985
313 0.0022228095132041936 0.0019396234959354608 0.001866196027906497 0.002009543012348717
314 0.0022228095132041936 0.0019396234959354608 0.0018583588059297718 0.002006930605023142
315 0.0022228095132041936 0.0019396234959354608 0.0018418375176514346 0.002001423508930363
316 0.0022228095132041936 0.0019396234959354608 0.001829591430035915 0.00199734147972519
317 0.0022228095132041936 0.0019396234959354608 0.0018116038437412385 0.001991345617626964
318 0.0022228095132041936 0.0019396234959354608 0.0017984285370280517 0.001986953848722569
319 0.0022228095132041936 0.0019396234959354608 0.00178227281333454 0.0019815686074913983
320 0.0022228095132041936 0.0019396234959354608 0.0017699260165549013 0.001977453008564852
321 0.0022228095132041936 0.0019396234959354608 0.0017575187983367435 0.0019733172691587995
322 0.0022228095132041936 0.0019396234959354608 0.0017478216485802278 0.0019700848859066276
323 0.0022228095132041936 0.0019396234959354608 0.0017412753282797233 0.0019679027791397927
324 0.0022228095132041936 0.0019396234959354608 0.001733654188144751 0.001965362399094802
325 0.0022228095132041936 0.0019396234959354608 0.0017268915744828028 0.001963108194540819
326 0.0022228095132041936 0.0019396234959354608 0.001719381380596463 0.0019606047965787057
327 0.0022228095132041936 0.0019396234959354608 0.001709000444754416 0.001957144484631357
328 0.0022228095132041936 0.0019396234959354608 0.0017014667767987213 0.0019546332619794584
329 0.0022228095132041936 0.0019396234959354608 0.0016928652626990726 0.001951766090612909
330 0.0022228095132041936 0.0019396234959354608 0.0016827154982488324 0.0019483828357961623
331 0.0022228095132041936 0.0019396234959354608 0.0016746090601102992 0.0019456806897499845
332 0.0022228095132041936 0.0019396234959354608 0.0016704787693000434 0.001944303926146566
333 0.0022228095132041936 0.0019396234959354608 0.0016615330413420892 0.0019413220168272478
334 0.0022228095132041936 0.0019396234959354608 0.0016525326489098546 0.001938321886016503
335 0.0022228095132041936 0.0019396234959354608 0.0016462401019019524 0.0019362243703472022
336 0.0022228095132041936 0.0019396234959354608 0.0016382384352291446 0.001933557148122933
337 0.0022228095132041936 0.0019396234959354608 0.0016295737671057076 0.0019306689254151206
338 0.0022228095132041936 0.0019396234959354608 0.0016236674190444056 0.00192870014272802
339 0.0022228095132041936 0.0019396234959354608 0.001616878132697508 0.0019264370472790542
340 0.0022228095132041936 0.0019396234959354608 0.0016093442535605185 0.001923925754233391
341 0.0022228095132041936 0.0019396234959354608 0.0016020255671516104 0.0019214861920970883
342 0.0022228095132041936 0.0019396234959354608 0.001590973379557159 0.0019178021295656045
343 0.0022228095132041936 0.0019396234959354608 0.0015774986506351674 0.001913310553258274
344 0.0022228095132041936 0.0019396234959354608 0.0015651018908124925 0.001909178299984049
345 0.0022228095132041936 0.0019396234959354608 0.0015519970090558388 0.0019048100060651645
346 0.0022228095132041936 0.0019396234959354608 0.001543715675794477 0.0019020495616447104
347 0.0022228095132041936 0.0019396234959354608 0.0015328963581846544 0.0018984431224414362
348 0.0022228095132041936 0.0019396234959354608 0.0015212986604544732 0.0018945772231980424
349 0.0022228095132041936 0.0019396234959354608 0.0015124649679831847 0.0018916326590409465
350 0.0022228095132041936 0.0019396234959354608 0.001506522283239775 0.0018896517641264765
