idx loss_pinn_1 loss_pinn_2 loss_pinn_3 loss_pinn_mean
61 0.05721503868699074 0.11851455271244049 0.04125533625483513 0.07232830921808879
62 0.05549224838614464 0.1133166179060936 0.04059366509318352 0.06980084379514058
63 0.05417648330330849 0.11006061732769012 0.04034039005637169 0.0681924968957901
64 0.05223570019006729 0.10771077871322632 0.039391543716192245 0.06644600753982861
65 0.051086731255054474 0.1042582243680954 0.038924917578697205 0.06475662440061569
66 0.05019509419798851 0.10140720754861832 0.03821893781423569 0.06327374652028084
67 0.049297671765089035 0.09875349700450897 0.03733154013752937 0.06179423630237579
68 0.04828344285488129 0.0961303785443306 0.03701687231659889 0.060476897905270256
69 0.047385022044181824 0.09300150722265244 0.036761343479156494 0.05904929091533025
70 0.046787142753601074 0.08999767899513245 0.03633167967200279 0.05770550047357877
71 0.04479856789112091 0.08661939203739166 0.03619280830025673 0.05587025607625643
72 0.04307406395673752 0.08393534272909164 0.03556736558675766 0.05419225742419561
73 0.042302265763282776 0.08203642070293427 0.03517703339457512 0.05317190662026405
74 0.040024615824222565 0.08112198859453201 0.034932270646095276 0.05202629168828329
75 0.037570782005786896 0.07873061299324036 0.0344998873770237 0.05026709412535032
76 0.03674979507923126 0.07613814622163773 0.03416680917143822 0.04901825015743574
77 0.03629200905561447 0.07471415400505066 0.03390378877520561 0.04830331727862358
78 0.03537647798657417 0.07406114041805267 0.03370701149106026 0.0477148766318957
79 0.034120552241802216 0.0730944275856018 0.033342260867357254 0.046852413564920425
80 0.0338314063847065 0.07237762212753296 0.03298621252179146 0.04639841367801031
81 0.03371194750070572 0.07156028598546982 0.03240329772233963 0.04589184373617172
82 0.032600194215774536 0.0693487748503685 0.032223042100667953 0.04472400372227033
83 0.03193794935941696 0.06913036853075027 0.03210688754916191 0.04439173514644305
84 0.03147222101688385 0.06844759732484818 0.0319153293967247 0.043945049246152244
85 0.03133471682667732 0.06626500189304352 0.031538087874650955 0.04304593553145727
86 0.031114215031266212 0.0656394511461258 0.03126617148518562 0.04267327922085921
87 0.03066520392894745 0.06393982470035553 0.03108954057097435 0.041898189733425774
88 0.029691822826862335 0.06254050880670547 0.030987055972218513 0.04107312920192877
89 0.029370734468102455 0.06172869727015495 0.030607640743255615 0.04056902416050434
90 0.02924446575343609 0.06057952344417572 0.030120190232992172 0.03998139314353466
91 0.02866142801940441 0.0572982057929039 0.029943592846393585 0.03863440888623396
92 0.028200294822454453 0.055830199271440506 0.029818931594491005 0.03794980856279532
93 0.027675028890371323 0.05529191344976425 0.029653549194335938 0.03754016384482384
94 0.027357133105397224 0.0546870157122612 0.029499873518943787 0.0371813407788674
95 0.027111627161502838 0.05378129705786705 0.02930445596575737 0.036732460061709084
96 0.02606981061398983 0.05261886492371559 0.029137440025806427 0.035942038521170616
97 0.025838037952780724 0.05226217210292816 0.028996365144848824 0.035698858400185905
98 0.025608602911233902 0.0516025647521019 0.028918646275997162 0.03537660464644432
99 0.025360310450196266 0.05111098289489746 0.02881796285510063 0.03509641873339812
100 0.024923499673604965 0.050409041345119476 0.028783883899450302 0.034705474972724915
101 0.02480526641011238 0.04949243366718292 0.02856098860502243 0.034286229560772576
102 0.024272793903946877 0.04906933009624481 0.02838241495192051 0.033908179650704064
103 0.023704683408141136 0.048616036772727966 0.028289563953876495 0.033536761378248535
104 0.023643307387828827 0.04829704016447067 0.028272127732634544 0.03340415842831135
105 0.023370027542114258 0.04794146493077278 0.028125720098614693 0.03314573752383391
106 0.022964147850871086 0.04749695211648941 0.027781493961811066 0.032747531309723854
107 0.022687312215566635 0.04719248414039612 0.02747807838022709 0.03245262491206328
108 0.02262028120458126 0.04657767340540886 0.02737080119550228 0.03218958526849747
109 0.022560060024261475 0.045622460544109344 0.02732986770570278 0.031837462758024536
110 0.022129418328404427 0.045126866549253464 0.027287298813462257 0.03151452789704005
111 0.021324392408132553 0.044997282326221466 0.02722608484327793 0.031182586525877316
112 0.021028880029916763 0.044368892908096313 0.027049411088228226 0.0308157280087471
113 0.020855508744716644 0.04266543686389923 0.026845598593354225 0.0301221814006567
114 0.020773863419890404 0.042538393288850784 0.02666839212179184 0.029993549610177677
115 0.020476428791880608 0.04238250479102135 0.02655566856265068 0.02980486738185088
116 0.020400015637278557 0.04202934354543686 0.026456400752067566 0.029628586644927662
117 0.02011416107416153 0.041040435433387756 0.026397567242383957 0.02918405458331108
118 0.019933370873332024 0.04052234813570976 0.02635057456791401 0.0289354311923186
119 0.01990274339914322 0.040155164897441864 0.026317091658711433 0.028791666651765507
120 0.0198522862046957 0.04000168293714523 0.026274647563695908 0.028709538901845615
121 0.019719230011105537 0.03971761465072632 0.02620409056544304 0.028546978409091633
122 0.01936178281903267 0.03946322202682495 0.02609172835946083 0.02830557773510615
123 0.019228611141443253 0.039256807416677475 0.025936340913176537 0.028140586490432423
124 0.019191253930330276 0.03872229903936386 0.025804519653320312 0.027906024207671482
125 0.0190868079662323 0.038247764110565186 0.02559596300125122 0.027643511692682903
126 0.018918348476290703 0.03807941824197769 0.0255117304623127 0.027503165726860363
127 0.018643127754330635 0.0379825085401535 0.02545234188437462 0.027359326059619587
128 0.018518926575779915 0.0373661182820797 0.025377163663506508 0.027087402840455372
129 0.018493158742785454 0.03669371083378792 0.025193581357598305 0.026793483644723892
130 0.018450986593961716 0.03630577772855759 0.02508615329861641 0.026614305873711903
131 0.018397778272628784 0.036083586513996124 0.02501274272799492 0.026498035838206608
132 0.01808551326394081 0.03583315387368202 0.024872785434126854 0.02626381752391656
133 0.01795005239546299 0.03567049652338028 0.024752039462327957 0.026124196127057076
134 0.017907217144966125 0.035166751593351364 0.024679774418473244 0.025917914385596912
135 0.017848636955022812 0.034365586936473846 0.02462230622768402 0.02561217670639356
136 0.017484324052929878 0.03385355696082115 0.024584820494055748 0.025307567169268925
137 0.01732809655368328 0.03328636661171913 0.02448236010968685 0.025032274425029755
138 0.017284197732806206 0.03311800956726074 0.0244082473218441 0.024936818207303684
139 0.01725655607879162 0.03302042558789253 0.024308212101459503 0.024861731256047886
140 0.017217785120010376 0.03272160515189171 0.02421124465763569 0.024716878309845924
141 0.017103910446166992 0.03206489607691765 0.024163205176591873 0.02444400389989217
142 0.016782943159341812 0.03133229911327362 0.024119002744555473 0.0240780816723903
143 0.01662399433553219 0.030821174383163452 0.024049758911132812 0.02383164254327615
144 0.01658608950674534 0.03065197914838791 0.023986754938960075 0.023741607864697773
145 0.01653037965297699 0.030529318377375603 0.023904411122202873 0.023654703050851822
146 0.016248464584350586 0.030370084568858147 0.023861054331064224 0.02349320116142432
147 0.016116371378302574 0.030211223289370537 0.023723909631371498 0.02335050143301487
148 0.01604859158396721 0.029589781537652016 0.023515034466981888 0.02305113586286704
149 0.01599299907684326 0.029062267392873764 0.02325751818716526 0.022770928218960762
150 0.015937628224492073 0.028651535511016846 0.02308625914156437 0.02255847429235776
151 0.015913061797618866 0.028496133163571358 0.02292928285896778 0.022446159273386
152 0.0158364437520504 0.02823827601969242 0.022885141894221306 0.02231995388865471
153 0.015659090131521225 0.028176922351121902 0.022858241572976112 0.022231418018539745
154 0.015463422983884811 0.02807333879172802 0.02280413918197155 0.022113633652528126
155 0.015407536178827286 0.027869777753949165 0.022726135328412056 0.022001149753729504
156 0.015391414985060692 0.027699045836925507 0.022684626281261444 0.021925029034415882
157 0.015374386683106422 0.027550414204597473 0.022669874131679535 0.02186489167312781
158 0.015258662402629852 0.02721957117319107 0.02252425253391266 0.021667495369911194
159 0.01505055371671915 0.02710018865764141 0.022458061575889587 0.021536267983416717
160 0.014928226359188557 0.02704308182001114 0.022435398772358894 0.021468902317186195
161 0.014887139201164246 0.026894185692071915 0.02239806391298771 0.021393129602074623
162 0.014879441820085049 0.026511026546359062 0.022342581301927567 0.021244349889457226
163 0.014865807257592678 0.026307187974452972 0.022314611822366714 0.021162535684804123
164 0.014830682426691055 0.026144515722990036 0.022301342338323593 0.021092180162668228
165 0.014760680496692657 0.02603910118341446 0.022267304360866547 0.021022362013657887
166 0.014646178111433983 0.02595953643321991 0.02215273305773735 0.020919482534130413
167 0.014593412168323994 0.025914981961250305 0.022081727162003517 0.020863373763859272
168 0.014564779587090015 0.025847313925623894 0.02203679457306862 0.020816296028594177
169 0.014559433795511723 0.025756975635886192 0.022009415552020073 0.020775274994472664
170 0.014494826085865498 0.02533610537648201 0.02198510430753231 0.020605345256626606
171 0.014423633925616741 0.025069044902920723 0.021950002759695053 0.02048089386274417
172 0.014246556907892227 0.025002680718898773 0.021889835596084595 0.020379691074291866
173 0.014213343150913715 0.02488093636929989 0.021776990965008736 0.020290423495074112
174 0.014206208288669586 0.024775492027401924 0.02164849452674389 0.020210064947605133
175 0.01419313345104456 0.02472957968711853 0.02157716453075409 0.02016662588963906
176 0.01415298506617546 0.024687400087714195 0.021537724882364273 0.02012603667875131
177 0.014114823192358017 0.02457479201257229 0.021517883986234665 0.02006916639705499
178 0.01404672022908926 0.024403924122452736 0.021503400057554245 0.019984681469698746
179 0.013980859890580177 0.024265490472316742 0.021482406184077263 0.019909585515658062
180 0.013824202120304108 0.024087777361273766 0.021434567868709564 0.019782182450095814
181 0.013722550123929977 0.0239096786826849 0.02138693444430828 0.019673054416974384
182 0.01365769375115633 0.023775646463036537 0.021351682022213936 0.0195950074121356
183 0.013624494895339012 0.02369210496544838 0.021295014768838882 0.01953720487654209
184 0.013608764857053757 0.023593641817569733 0.021223466843366623 0.019475291172663372
185 0.013589072041213512 0.02341538295149803 0.021158576011657715 0.01938767700145642
186 0.01354917325079441 0.023177705705165863 0.021112585440278053 0.019279821465412777
187 0.013492703437805176 0.022992489859461784 0.0210880097001791 0.019191067665815353
188 0.01343185268342495 0.022904861718416214 0.02106955088675022 0.019135421762863796
189 0.013229476287961006 0.022847488522529602 0.021051675081253052 0.019042879963914554
190 0.01305513083934784 0.02274966426193714 0.0210318174213171 0.018945537507534027
191 0.012900684028863907 0.022683721035718918 0.021015606820583344 0.01886667062838872
192 0.012739023193717003 0.022659843787550926 0.020999474450945854 0.018799447144071262
193 0.012619351968169212 0.022602401673793793 0.020972592756152153 0.01873144879937172
194 0.012535552494227886 0.022498367354273796 0.020859582349658012 0.018631167399386566
195 0.012486882507801056 0.022348903119564056 0.020820751786231995 0.018552179137865703
196 0.012451644986867905 0.022242823615670204 0.020781077444553375 0.018491848682363827
197 0.012434703297913074 0.022190622985363007 0.020745106041431427 0.018456810774902504
198 0.012415476143360138 0.022072771564126015 0.02068326808512211 0.018390505264202755
199 0.012387466616928577 0.021992594003677368 0.020644258707761765 0.01834143977612257
200 0.012350142933428288 0.02188754267990589 0.020612118765711784 0.018283268126348656
201 0.012301153503358364 0.021821582689881325 0.020588966086506844 0.018237234093248844
202 0.012251598760485649 0.021763134747743607 0.020564861595630646 0.0181931983679533
203 0.012211027555167675 0.02171727642416954 0.020549360662698746 0.01815922154734532
204 0.012190937995910645 0.021666135638952255 0.020519403740763664 0.018125492458542187
205 0.012163103558123112 0.021642591804265976 0.020493611693382263 0.01809976901859045
206 0.01213269867002964 0.021613221615552902 0.02047143504023552 0.018072451775272686
207 0.012103771790862083 0.021591713652014732 0.02044885791838169 0.018048114453752834
208 0.012079494073987007 0.021542241796851158 0.020382849499583244 0.018001528456807137
209 0.01201952900737524 0.021466882899403572 0.02034902013838291 0.01794514401505391
210 0.011983002535998821 0.021319592371582985 0.02033665031194687 0.01787974840650956
211 0.011929742991924286 0.021257074549794197 0.020317737013101578 0.017834851518273354
212 0.011891871690750122 0.021167537197470665 0.02029142528772354 0.01778361139198144
213 0.011861829087138176 0.021118635311722755 0.020247429609298706 0.01774263133605321
214 0.01179688423871994 0.02108553797006607 0.020207148045301437 0.017696523418029148
215 0.011768384836614132 0.021054107695817947 0.020161014050245285 0.017661168860892456
216 0.011748113669455051 0.02103332430124283 0.02012629248201847 0.01763591015090545
217 0.011733965016901493 0.021004006266593933 0.02010076865553856 0.01761291331301133
218 0.011718202382326126 0.020939145237207413 0.02008211612701416 0.017579821248849232
219 0.011676996015012264 0.020916450768709183 0.02007444202899933 0.017555962937573593
220 0.01166582852602005 0.020876746624708176 0.020063232630491257 0.017535269260406494
221 0.011653615161776543 0.020780282095074654 0.020043881610035896 0.017492592955629032
222 0.011644993908703327 0.020703500136733055 0.02003539726138115 0.01746129710227251
223 0.011601192876696587 0.02061806619167328 0.020026804879307747 0.017415354649225872
224 0.011453796178102493 0.020520789548754692 0.020011188462376595 0.01732859139641126
225 0.011373622342944145 0.020432276651263237 0.019985761493444443 0.017263886829217274
226 0.01135634258389473 0.02038539946079254 0.019912291318178177 0.01721801112095515
227 0.01134610828012228 0.02033648081123829 0.019859738647937775 0.01718077591309945
228 0.011331305839121342 0.020291713997721672 0.019830141216516495 0.01715105368445317
229 0.011292852461338043 0.02023974433541298 0.019808132201433182 0.01711357633272807
230 0.011260371655225754 0.020185768604278564 0.01979909837245941 0.017081746210654575
231 0.0112424585968256 0.020110158249735832 0.01978152059018612 0.01704471247891585
232 0.011234044097363949 0.020002996549010277 0.01977703534066677 0.017004691995680332
233 0.011219237931072712 0.019926829263567924 0.01977703534066677 0.016974367511769135
234 0.011179783381521702 0.019858617335557938 0.01977703534066677 0.01693847868591547
235 0.011155994608998299 0.019825482740998268 0.01977703534066677 0.01691950423022111
236 0.011101617477834225 0.01980058290064335 0.01977703534066677 0.016893078573048115
237 0.011037694290280342 0.019764572381973267 0.01977703534066677 0.016859767337640125
238 0.01101699098944664 0.019679225981235504 0.01977703534066677 0.016824417437116306
239 0.011014891788363457 0.019621731713414192 0.01977703534066677 0.016804552947481472
240 0.011014891788363457 0.019554726779460907 0.01977703534066677 0.016782217969497044
241 0.011014891788363457 0.01945854350924492 0.01977703534066677 0.01675015687942505
242 0.011014891788363457 0.019364183768630028 0.01977703534066677 0.016718703632553417
243 0.011014891788363457 0.019320538267493248 0.01977703534066677 0.016704155132174492
244 0.011014891788363457 0.019259406253695488 0.01977703534066677 0.016683777794241905
245 0.011014891788363457 0.0191752128303051 0.01977703534066677 0.016655713319778442
246 0.011014891788363457 0.019094329327344894 0.01977703534066677 0.016628752152125042
247 0.011014891788363457 0.019045745953917503 0.01977703534066677 0.01661255769431591
248 0.011014891788363457 0.018997523933649063 0.01977703534066677 0.016596483687559765
249 0.011014891788363457 0.01893482729792595 0.01977703534066677 0.016575584808985393
250 0.011014891788363457 0.01886647567152977 0.01977703534066677 0.01655280093352
251 0.011014891788363457 0.018827565014362335 0.01977703534066677 0.016539830714464188
252 0.011014891788363457 0.018765268847346306 0.01977703534066677 0.016519065325458843
253 0.011014891788363457 0.018700039014220238 0.01977703534066677 0.016497322047750156
254 0.011014891788363457 0.01860320009291172 0.01977703534066677 0.016465042407313984
255 0.011014891788363457 0.018547939136624336 0.01977703534066677 0.01644662208855152
256 0.011014891788363457 0.018474498763680458 0.01977703534066677 0.016422141964236896
257 0.011014891788363457 0.018406536430120468 0.01977703534066677 0.016399487853050232
258 0.011014891788363457 0.018353799358010292 0.01977703534066677 0.016381908829013508
259 0.011014891788363457 0.018310105428099632 0.01977703534066677 0.016367344185709953
260 0.011014891788363457 0.01827557198703289 0.01977703534066677 0.016355833038687706
261 0.011014891788363457 0.018246596679091454 0.01977703534066677 0.016346174602707226
262 0.011014891788363457 0.018222657963633537 0.01977703534066677 0.01633819503088792
263 0.011014891788363457 0.01818622089922428 0.01977703534066677 0.016326049342751503
264 0.011014891788363457 0.01809590868651867 0.01977703534066677 0.016295945271849632
265 0.011014891788363457 0.018032966181635857 0.01977703534066677 0.016274964436888695
266 0.011014891788363457 0.017971433699131012 0.01977703534066677 0.01625445360938708
267 0.011014891788363457 0.01791023649275303 0.01977703534066677 0.016234054540594418
268 0.011014891788363457 0.01783745363354683 0.01977703534066677 0.016209793587525684
269 0.011014891788363457 0.017768608406186104 0.01977703534066677 0.016186845178405445
270 0.011014891788363457 0.01772642880678177 0.01977703534066677 0.016172785311937332
271 0.011014891788363457 0.017615318298339844 0.01977703534066677 0.016135748475790024
272 0.011014891788363457 0.017511919140815735 0.01977703534066677 0.016101282089948654
273 0.011014891788363457 0.0174686461687088 0.01977703534066677 0.01608685776591301
274 0.011014891788363457 0.017418688163161278 0.01977703534066677 0.016070205097397167
275 0.011014891788363457 0.01738821528851986 0.01977703534066677 0.016060047472516697
276 0.011014891788363457 0.017370378598570824 0.01977703534066677 0.01605410190920035
277 0.011014891788363457 0.017346743494272232 0.01977703534066677 0.01604622354110082
278 0.011014891788363457 0.017314651980996132 0.01977703534066677 0.016035526370008785
279 0.011014891788363457 0.017281023785471916 0.01977703534066677 0.016024316971500713
280 0.011014891788363457 0.017115570604801178 0.01977703534066677 0.015969165911277134
281 0.011014891788363457 0.016990095376968384 0.01977703534066677 0.01592734083533287
282 0.011014891788363457 0.016878340393304825 0.01977703534066677 0.015890089174111683
283 0.011014891788363457 0.01679699495434761 0.01977703534066677 0.015862974027792614
284 0.011014891788363457 0.016760865226387978 0.01977703534066677 0.0158509307851394
285 0.011014891788363457 0.01673428900539875 0.01977703534066677 0.015842072044809658
286 0.011014891788363457 0.01672484166920185 0.01977703534066677 0.015838922932744026
287 0.011014891788363457 0.016699066385626793 0.01977703534066677 0.01583033117155234
288 0.011014891788363457 0.016657182946801186 0.01977703534066677 0.015816370025277138
289 0.011014891788363457 0.016564862802624702 0.01977703534066677 0.015785596643884976
290 0.011014891788363457 0.016525311395525932 0.01977703534066677 0.01577241284151872
291 0.011014891788363457 0.016403786838054657 0.01977703534066677 0.01573190465569496
292 0.011014891788363457 0.016253530979156494 0.01977703534066677 0.015681819369395573
293 0.011014891788363457 0.016158543527126312 0.01977703534066677 0.015650156885385513
294 0.011014891788363457 0.016113562509417534 0.01977703534066677 0.01563516321281592
295 0.011014891788363457 0.016013575717806816 0.01977703534066677 0.015601834282279015
296 0.011014891788363457 0.01594643108546734 0.01977703534066677 0.015579452738165855
297 0.011014891788363457 0.015864351764321327 0.01977703534066677 0.015552092964450518
298 0.011014891788363457 0.015815963968634605 0.01977703534066677 0.015535963699221611
299 0.011014891788363457 0.015782294794917107 0.01977703534066677 0.015524740641315779
300 0.011014891788363457 0.01568295620381832 0.01977703534066677 0.015491627777616182
301 0.011014891788363457 0.015562920831143856 0.01977703534066677 0.015451615986724695
302 0.011014891788363457 0.015499714761972427 0.01977703534066677 0.015430547297000885
303 0.011014891788363457 0.015422895550727844 0.01977703534066677 0.015404940893252691
304 0.011014891788363457 0.01532659586519003 0.01977703534066677 0.01537284099807342
305 0.011014891788363457 0.015230747871100903 0.01977703534066677 0.015340891666710377
306 0.011014891788363457 0.015163051895797253 0.01977703534066677 0.01531832634160916
307 0.011014891788363457 0.015115583315491676 0.01977703534066677 0.015302503481507301
308 0.011014891788363457 0.015093606896698475 0.01977703534066677 0.015295178008576235
309 0.011014891788363457 0.015071043744683266 0.01977703534066677 0.015287656957904497
310 0.011014891788363457 0.015037520788609982 0.01977703534066677 0.015276482639213404
311 0.011014891788363457 0.015015356242656708 0.01977703534066677 0.015269094457228979
312 0.011014891788363457 0.014986696653068066 0.01977703534066677 0.01525954126069943
313 0.011014891788363457 0.014960281550884247 0.01977703534066677 0.015250736226638159
314 0.011014891788363457 0.014932899735867977 0.01977703534066677 0.015241608954966068
315 0.011014891788363457 0.01490857731550932 0.01977703534066677 0.015233501481513182
316 0.011014891788363457 0.014858738519251347 0.01977703534066677 0.01521688854942719
317 0.011014891788363457 0.01479942724108696 0.01977703534066677 0.015197118123372396
318 0.011014891788363457 0.014755776152014732 0.01977703534066677 0.01518256776034832
319 0.011014891788363457 0.014715110883116722 0.01977703534066677 0.01516901267071565
320 0.011014891788363457 0.014686418697237968 0.01977703534066677 0.015159448608756065
321 0.011014891788363457 0.014644315466284752 0.01977703534066677 0.015145414198438326
322 0.011014891788363457 0.01459221076220274 0.01977703534066677 0.015128045963744322
323 0.011014891788363457 0.014550586231052876 0.01977703534066677 0.0151141711200277
324 0.011014891788363457 0.014461373910307884 0.01977703534066677 0.015084433679779371
325 0.011014891788363457 0.014295835047960281 0.01977703534066677 0.015029254058996836
326 0.011014891788363457 0.014230549335479736 0.01977703534066677 0.015007492154836655
327 0.011014891788363457 0.01418100856244564 0.01977703534066677 0.014990978563825289
328 0.011014891788363457 0.014155417680740356 0.01977703534066677 0.014982448269923529
329 0.011014891788363457 0.014096146449446678 0.01977703534066677 0.014962691192825636
330 0.011014891788363457 0.014035317115485668 0.01977703534066677 0.014942414748171965
331 0.011014891788363457 0.014003874734044075 0.01977703534066677 0.014931933954358101
332 0.011014891788363457 0.013984322547912598 0.01977703534066677 0.014925416558980942
333 0.011014891788363457 0.013955862261354923 0.01977703534066677 0.01491592979679505
334 0.011014891788363457 0.013891625218093395 0.01977703534066677 0.014894517449041208
335 0.011014891788363457 0.013827323913574219 0.01977703534066677 0.014873083680868149
336 0.011014891788363457 0.01375842560082674 0.01977703534066677 0.01485011757661899
337 0.011014891788363457 0.01370279397815466 0.01977703534066677 0.014831573702394962
338 0.011014891788363457 0.013645377941429615 0.01977703534066677 0.014812435023486614
339 0.011014891788363457 0.013610053807497025 0.01977703534066677 0.01480066031217575
340 0.011014891788363457 0.013562094420194626 0.01977703534066677 0.014784673849741617
341 0.011014891788363457 0.01351972110569477 0.01977703534066677 0.014770549411574999
342 0.011014891788363457 0.013460381887853146 0.01977703534066677 0.014750769672294458
343 0.011014891788363457 0.013391010463237762 0.01977703534066677 0.01472764586408933
344 0.011014891788363457 0.01335581298917532 0.01977703534066677 0.014715913372735182
345 0.011014891788363457 0.013328763656318188 0.01977703534066677 0.014706896928449472
346 0.011014891788363457 0.013319591991603374 0.01977703534066677 0.014703839706877867
347 0.011014891788363457 0.013307245448231697 0.01977703534066677 0.014699724192420641
348 0.011014891788363457 0.013287761248648167 0.01977703534066677 0.014693229459226131
349 0.011014891788363457 0.013261763378977776 0.01977703534066677 0.014684563502669334
350 0.011014891788363457 0.013202634640038013 0.01977703534066677 0.014664853923022747
351 0.011014891788363457 0.013129284605383873 0.01977703534066677 0.014640403911471367
352 0.011014891788363457 0.013004840351641178 0.01977703534066677 0.014598922493557135
353 0.011014891788363457 0.012959935702383518 0.01977703534066677 0.014583954277137915
354 0.011014891788363457 0.012912200763821602 0.01977703534066677 0.01456804263095061
355 0.011014891788363457 0.012845145538449287 0.01977703534066677 0.014545690889159838
356 0.011014891788363457 0.012808898463845253 0.01977703534066677 0.014533608530958494
357 0.011014891788363457 0.012751356698572636 0.01977703534066677 0.014514427942534288
358 0.011014891788363457 0.012675734236836433 0.01977703534066677 0.014489220455288887
359 0.011014891788363457 0.012625344097614288 0.01977703534066677 0.014472423742214838
360 0.011014891788363457 0.012584722600877285 0.01977703534066677 0.014458883243302504
361 0.011014891788363457 0.012549485079944134 0.01977703534066677 0.014447137402991453
362 0.011014891788363457 0.01250894833356142 0.01977703534066677 0.014433625154197216
363 0.011014891788363457 0.01247576717287302 0.01977703534066677 0.014422564767301083
364 0.011014891788363457 0.012455593794584274 0.01977703534066677 0.0144158403078715
365 0.011014891788363457 0.012432935647666454 0.01977703534066677 0.014408287592232227
