idx loss_pinn_1 loss_pinn_2 loss_pinn_3 loss_pinn_mean
53 0.2839164733886719 0.03244858607649803 0.10792237520217896 0.1414291448891163
54 0.27476829290390015 0.03129041939973831 0.10544580221176147 0.1371681715051333
55 0.27104222774505615 0.03009788691997528 0.1040768176317215 0.13507231076558432
56 0.2649633288383484 0.02922764979302883 0.10030125081539154 0.13149740981558958
57 0.256691575050354 0.028375763446092606 0.09870395064353943 0.127923763046662
58 0.25126248598098755 0.027045879513025284 0.09648559987545013 0.12493132178982098
59 0.2457709163427353 0.026212183758616447 0.0874975174665451 0.11982687252263229
60 0.2410045862197876 0.025527391582727432 0.08562919497489929 0.11738705759247144
61 0.23128801584243774 0.02504374273121357 0.08255888521671295 0.11296354793012142
62 0.2205844521522522 0.024249838665127754 0.07992544025182724 0.10825324368973573
63 0.21742288768291473 0.02401818335056305 0.07881494611501694 0.1067520057161649
64 0.21283727884292603 0.023532219231128693 0.07655742764472961 0.10430897523959477
65 0.20495040714740753 0.022945811972022057 0.07543612271547318 0.10111078061163425
66 0.19521719217300415 0.022436095401644707 0.07495157420635223 0.09753495392700036
67 0.19200028479099274 0.022212505340576172 0.07102588564157486 0.09507955859104793
68 0.1891106367111206 0.021825281903147697 0.07007025182247162 0.09366872347891331
69 0.1856345683336258 0.021196525543928146 0.06830578297376633 0.09171229228377342
70 0.18091823160648346 0.021006284281611443 0.06675244867801666 0.08955898818870385
71 0.1733979731798172 0.02066991664469242 0.06538565456867218 0.08648451479772727
72 0.16979603469371796 0.020371895283460617 0.06507638096809387 0.08508143698175748
73 0.1680770069360733 0.02010403200984001 0.06476477533578873 0.08431527142723401
74 0.15939559042453766 0.019709613174200058 0.06417996436357498 0.08109505598743756
75 0.1555812507867813 0.01953103020787239 0.06281376630067825 0.07930868243177731
76 0.15109363198280334 0.019363392144441605 0.06164969503879547 0.07736890638868014
77 0.1487419605255127 0.018822384998202324 0.06030657887458801 0.07595697479943435
78 0.1438857764005661 0.018661079928278923 0.05933539569377899 0.073960750674208
79 0.1379031538963318 0.018386568874120712 0.0583462193608284 0.0715453140437603
80 0.13568571209907532 0.017940310761332512 0.05707074701786041 0.07023225662608941
81 0.13326264917850494 0.017566338181495667 0.05658688768744469 0.0691386250158151
82 0.12976790964603424 0.01737997680902481 0.05594082549214363 0.06769623731573422
83 0.12613683938980103 0.01714501902461052 0.05544379726052284 0.06624188522497813
84 0.12335701286792755 0.016679082065820694 0.055072665214538574 0.06503625338276227
85 0.12160147726535797 0.016224365681409836 0.05454661697149277 0.06412415330608685
86 0.11970049887895584 0.0159175805747509 0.053295109421014786 0.06297106295824051
87 0.11866187304258347 0.015789518132805824 0.05216836556792259 0.06220658558110396
88 0.11719289422035217 0.015580237843096256 0.05126047134399414 0.061344534469147526
89 0.11507408320903778 0.015473581850528717 0.050263844430446625 0.06027050316333771
90 0.11336585134267807 0.015275448560714722 0.04869766905903816 0.059112989654143654
91 0.11132121086120605 0.015015369281172752 0.046925656497478485 0.05775407887995243
92 0.10968917608261108 0.014724042266607285 0.04582783579826355 0.05674701804916064
93 0.10835012048482895 0.014509379863739014 0.04530463367700577 0.05605471134185791
94 0.10717220604419708 0.014420898631215096 0.04485013708472252 0.05548108058671156
95 0.1063040941953659 0.014330541715025902 0.04415510222315788 0.05492991271118323
96 0.10442955791950226 0.014085730537772179 0.043362051248550415 0.05395911323527495
97 0.10363476723432541 0.013833582401275635 0.04291580617427826 0.05346138526995977
98 0.10194752365350723 0.013649843633174896 0.04270373657345772 0.052767034620046616
99 0.09958809614181519 0.013580760918557644 0.04207158833742142 0.05174681513259808
100 0.0978112667798996 0.01344628632068634 0.040360935032367706 0.05053949604431788
101 0.09656462073326111 0.01325972005724907 0.0399874709546566 0.04993727058172226
102 0.09582387655973434 0.01299910619854927 0.0392286516726017 0.049350544810295105
103 0.09435485303401947 0.012662644498050213 0.03862806782126427 0.04854852178444465
104 0.09190267324447632 0.012541485019028187 0.0370652861893177 0.0471698148176074
105 0.09124735742807388 0.01244379859417677 0.036596864461898804 0.04676267349471649
106 0.09082368016242981 0.012305155396461487 0.03533337265253067 0.04615406940380732
107 0.08941510319709778 0.012248660437762737 0.0341404490172863 0.04526807088404894
108 0.08783182501792908 0.012174447998404503 0.034043215215206146 0.04468316274384657
109 0.08703608810901642 0.012092962861061096 0.03334030508995056 0.04415645202000936
110 0.0867794081568718 0.011950361542403698 0.03310375660657883 0.04394450876861811
111 0.08625750243663788 0.011835319921374321 0.0327506959438324 0.04361450610061487
112 0.0848960429430008 0.01162293367087841 0.03197682648897171 0.042831934367616974
113 0.08345858752727509 0.011501854285597801 0.030767660588026047 0.04190936746696631
114 0.08304529637098312 0.011413980275392532 0.030339235439896584 0.041599504028757416
115 0.08251887559890747 0.01135595329105854 0.030219929292798042 0.041364919394254684
116 0.08066242933273315 0.011315185576677322 0.02893117070198059 0.040302928537130356
117 0.07899089902639389 0.011265214532613754 0.02803337201476097 0.03942982852458954
118 0.07746194303035736 0.011165035888552666 0.027787426486611366 0.03880480180184046
119 0.07680217921733856 0.011114366352558136 0.027660302817821503 0.0385256161292394
120 0.07618944346904755 0.01106311660259962 0.027288176119327545 0.03818024539699157
121 0.07366806268692017 0.010997670702636242 0.026624787598848343 0.03709684032946825
122 0.07037338614463806 0.010916514322161674 0.025892047211527824 0.035727315892775856
123 0.06863905489444733 0.010800538584589958 0.02536817081272602 0.03493592143058777
124 0.06747442483901978 0.01073266938328743 0.024789514020085335 0.03433220274746418
125 0.06587730348110199 0.010661394335329533 0.024611741304397583 0.03371681304027637
126 0.0645652636885643 0.01051967404782772 0.02433508075773716 0.033140006164709725
127 0.06268036365509033 0.010427391156554222 0.02381649613380432 0.032308083648482956
128 0.06185511499643326 0.010374227538704872 0.023488111793994904 0.031905818109711014
129 0.06049753725528717 0.010311627760529518 0.02313152700662613 0.03131356400748094
130 0.05957607924938202 0.010262373834848404 0.022834327071905136 0.030890926718711853
131 0.05886340141296387 0.010187195613980293 0.022622887045145035 0.030557828024029732
132 0.058274563401937485 0.010103542357683182 0.022392459213733673 0.030256854991118114
133 0.05781707540154457 0.01000621635466814 0.022284377366304398 0.030035889707505703
134 0.056025486439466476 0.009885605424642563 0.022148985415697098 0.02935335909326871
135 0.05527420714497566 0.009801364503800869 0.02177228033542633 0.028949283994734287
136 0.05246021971106529 0.009732058271765709 0.02129065804183483 0.02782764534155528
137 0.051153652369976044 0.009664424695074558 0.020990069955587387 0.027269382340212662
138 0.05056683346629143 0.009589473716914654 0.020714152604341507 0.02695681992918253
139 0.04962749406695366 0.009480178356170654 0.02049923501908779 0.0265356358140707
140 0.04792685806751251 0.009400909766554832 0.02038971334695816 0.025905827060341835
141 0.04720282927155495 0.00932842493057251 0.020312003791332245 0.025614419331153233
142 0.046330828219652176 0.00925480481237173 0.020073361694812775 0.02521966490894556
143 0.0458352193236351 0.009138161316514015 0.01983434334397316 0.024935907994707424
144 0.04539363831281662 0.009069906547665596 0.019577080383896828 0.024680208414793015
145 0.04496605321764946 0.00902484729886055 0.01936253532767296 0.02445114528139432
146 0.04467782378196716 0.008973252028226852 0.018936611711978912 0.024195895840724308
147 0.04415535926818848 0.008896905928850174 0.01849564164876938 0.02384930228193601
148 0.04359182342886925 0.00882493145763874 0.018247632309794426 0.023554795732100803
149 0.0428105965256691 0.008769059553742409 0.018134351819753647 0.02323800263305505
150 0.04165853559970856 0.008718923665583134 0.018033526837825775 0.02280366203437249
151 0.04038746654987335 0.008670873939990997 0.017946135252714157 0.02233482524752617
152 0.03838038071990013 0.008611086755990982 0.017822066321969032 0.02160451126595338
153 0.03753284364938736 0.00853463914245367 0.01755114644765854 0.021206209746499855
154 0.03729056194424629 0.008440248668193817 0.01745830848813057 0.021063039700190227
155 0.03697527199983597 0.008331039920449257 0.017377622425556183 0.020894644781947136
156 0.03637826815247536 0.008196357637643814 0.017271537333726883 0.020615387707948685
157 0.035525545477867126 0.008121412247419357 0.01712493598461151 0.02025729790329933
158 0.03460395708680153 0.0080648772418499 0.01701986789703369 0.019896234075228374
159 0.03385883942246437 0.008009654469788074 0.01688600890338421 0.01958483426521222
160 0.033322662115097046 0.007956338115036488 0.0167634729295969 0.019347491053243477
161 0.03262621909379959 0.007907049730420113 0.01658436469733715 0.019039211173852284
162 0.03193008154630661 0.007862905971705914 0.016447756439447403 0.01874691465248664
163 0.031551118940114975 0.007791081443428993 0.01636018417775631 0.018567461520433426
164 0.031251728534698486 0.0077299396507442 0.016301188617944717 0.01842761893446247
165 0.031030166894197464 0.007686038035899401 0.01622799038887024 0.018314731772989035
166 0.03056992217898369 0.00763606745749712 0.0161004438996315 0.018102144512037437
167 0.030056679621338844 0.007570648565888405 0.015967393293976784 0.017864907160401344
168 0.02958047389984131 0.007477521896362305 0.015807412564754486 0.017621802786986034
169 0.028971310704946518 0.007432406768202782 0.01568581908941269 0.01736317885418733
170 0.028543122112751007 0.007405444048345089 0.015572506934404373 0.01717369103183349
171 0.028080299496650696 0.007369454484432936 0.01548764668405056 0.01697913355504473
172 0.027775660157203674 0.0073478128761053085 0.015399309806525707 0.01684092761327823
173 0.027635246515274048 0.007322090677917004 0.015301992185413837 0.016753109792868297
174 0.027463067322969437 0.007285774685442448 0.01516270823776722 0.016637183415393036
175 0.027249617502093315 0.007250862196087837 0.015012452378869057 0.01650431069235007
176 0.027125045657157898 0.007225445006042719 0.014862832613289356 0.016404441092163324
177 0.026719436049461365 0.007183660753071308 0.014792677946388721 0.016231924916307133
178 0.026572654023766518 0.007159513421356678 0.014757361263036728 0.016163176236053307
179 0.026312360540032387 0.00712491013109684 0.01472183596342802 0.016053035544852417
180 0.02615867182612419 0.0070852190256118774 0.014698689803481102 0.015980860218405724
181 0.025876153260469437 0.007055775262415409 0.014647811651229858 0.015859913391371567
182 0.025675565004348755 0.007039523683488369 0.014582025818526745 0.015765704835454624
183 0.025554664433002472 0.007013239897787571 0.014545721933245659 0.015704542088011902
184 0.025378858670592308 0.006993522867560387 0.014486550353467464 0.015619643963873386
185 0.02519918978214264 0.006972185336053371 0.014307758770883083 0.015493044629693031
186 0.02498207427561283 0.006951954681426287 0.014138896949589252 0.015357641968876123
187 0.024713944643735886 0.006930807139724493 0.01403329148888588 0.01522601442411542
188 0.024636847898364067 0.00688871880993247 0.013973372057080269 0.015166312921792269
189 0.024591077119112015 0.006860262714326382 0.0139396321028471 0.015130323978761831
190 0.024499937891960144 0.006819529924541712 0.013891329988837242 0.015070265935113033
191 0.024386361241340637 0.0067670936696231365 0.013865962624549866 0.01500647251183788
192 0.024305865168571472 0.006708019878715277 0.013833212666213512 0.014949032571166754
193 0.024238741025328636 0.006678313948214054 0.013737926259636879 0.01488499374439319
194 0.023842189460992813 0.0066598569974303246 0.013647018000483513 0.01471635481963555
195 0.0236407108604908 0.006634687073528767 0.013514216989278793 0.014596538307766119
196 0.023571791127324104 0.006619074381887913 0.013396156951785088 0.014529007486999035
197 0.023497357964515686 0.006602662615478039 0.013344133272767067 0.014481384617586931
198 0.023290690034627914 0.006592259742319584 0.013290073722600937 0.014391007833182812
199 0.022710613906383514 0.0065604704432189465 0.013218843378126621 0.01416330924257636
200 0.022483665496110916 0.0065188538283109665 0.013171480968594551 0.014058000097672144
201 0.022416910156607628 0.0064873467199504375 0.01312512531876564 0.014009794065107902
202 0.022351134568452835 0.006444178521633148 0.013090675696730614 0.0139619962622722
203 0.02223772183060646 0.006404872052371502 0.013064362108707428 0.01390231866389513
204 0.022051449865102768 0.0063731181435287 0.013006760738790035 0.013810442915807167
205 0.021838922053575516 0.006361932493746281 0.012939359992742538 0.013713404846688112
206 0.021525418385863304 0.006352271884679794 0.01290216390043497 0.013593284723659357
207 0.021277377381920815 0.00635164137929678 0.012867344543337822 0.013498787768185139
208 0.02109469100832939 0.00635164137929678 0.01280217058956623 0.013416167659064135
209 0.021035995334386826 0.00635164137929678 0.012664230540394783 0.013350622418026129
210 0.020992198958992958 0.00635164137929678 0.012557808309793472 0.01330054954936107
211 0.02098200097680092 0.00635164137929678 0.012472746893763542 0.013268796416620413
212 0.02098200097680092 0.00635164137929678 0.012431314215064049 0.013254985523720583
213 0.02098200097680092 0.00635164137929678 0.012396935373544693 0.013243525909880796
214 0.02098200097680092 0.00635164137929678 0.012380702421069145 0.01323811492572228
215 0.02098200097680092 0.00635164137929678 0.012361740693449974 0.013231794349849224
216 0.02098200097680092 0.00635164137929678 0.012322582304477692 0.01321874155352513
217 0.02098200097680092 0.00635164137929678 0.012258807197213173 0.013197483184436956
218 0.02098200097680092 0.00635164137929678 0.0121427271515131 0.013158789835870266
219 0.02098200097680092 0.00635164137929678 0.01203838363289833 0.013124008662998676
220 0.02098200097680092 0.00635164137929678 0.011888164095580578 0.01307393548389276
221 0.02098200097680092 0.00635164137929678 0.01179107278585434 0.013041571713984013
222 0.02098200097680092 0.00635164137929678 0.011729350313544273 0.013020997556547323
223 0.02098200097680092 0.00635164137929678 0.01168418675661087 0.013005943037569523
224 0.02098200097680092 0.00635164137929678 0.011646006256341934 0.012993216204146544
225 0.02098200097680092 0.00635164137929678 0.011600951664149761 0.012978198006749153
226 0.02098200097680092 0.00635164137929678 0.011551079340279102 0.012961573898792267
227 0.02098200097680092 0.00635164137929678 0.011499525979161263 0.01294438944508632
228 0.02098200097680092 0.00635164137929678 0.011437473818659782 0.012923705391585827
229 0.02098200097680092 0.00635164137929678 0.011376848444342613 0.012903496933480104
230 0.02098200097680092 0.00635164137929678 0.01129155233502388 0.012875064897040525
231 0.02098200097680092 0.00635164137929678 0.01118934154510498 0.012840994633734226
232 0.02098200097680092 0.00635164137929678 0.011104241013526917 0.012812627789874872
233 0.02098200097680092 0.00635164137929678 0.011052381247282028 0.012795341201126575
234 0.02098200097680092 0.00635164137929678 0.011029890738427639 0.01278784436484178
235 0.02098200097680092 0.00635164137929678 0.011013462208211422 0.01278236818810304
236 0.02098200097680092 0.00635164137929678 0.010985742323100567 0.012773128226399422
237 0.02098200097680092 0.00635164137929678 0.010940899141132832 0.012758180499076843
238 0.02098200097680092 0.00635164137929678 0.010895993560552597 0.012743211972216765
239 0.02098200097680092 0.00635164137929678 0.010860639624297619 0.012731427326798439
240 0.02098200097680092 0.00635164137929678 0.010818569920957088 0.012717404092351595
241 0.02098200097680092 0.00635164137929678 0.01078777015209198 0.012707137502729893
242 0.02098200097680092 0.00635164137929678 0.010760189034044743 0.012697943796714148
243 0.02098200097680092 0.00635164137929678 0.01073225773870945 0.012688633364935717
244 0.02098200097680092 0.00635164137929678 0.010696343146264553 0.01267666183412075
245 0.02098200097680092 0.00635164137929678 0.010674724355340004 0.012669455570479235
246 0.02098200097680092 0.00635164137929678 0.010660076513886452 0.012664572956661383
247 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
248 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
249 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
250 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
251 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
252 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
253 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
254 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
255 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
256 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
257 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
258 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
259 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
260 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
261 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
262 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
263 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
264 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
265 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
266 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
267 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
268 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
269 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
270 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
271 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
272 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
273 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
274 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
275 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
276 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
277 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
278 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
279 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
280 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
281 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
282 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
283 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
284 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
285 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
286 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
287 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
288 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
289 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
290 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
291 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
292 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
293 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
294 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
295 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
296 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
297 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
298 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
299 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
300 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
301 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
302 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
303 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
304 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
305 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
306 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
307 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
308 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
309 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
310 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
311 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
312 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
313 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
314 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
315 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
316 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
317 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
318 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
319 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
320 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
321 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
322 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
323 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
324 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
325 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
326 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
327 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
328 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
329 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
330 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
331 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
332 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
333 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
334 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
335 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
336 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
337 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
338 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
339 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
340 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
341 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
342 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
343 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
344 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
345 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
346 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
347 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
348 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
349 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
350 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
351 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
352 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
353 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
354 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
355 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
356 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
357 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
358 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
359 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
360 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
361 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
362 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
363 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
364 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
365 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
366 0.02098200097680092 0.00635164137929678 0.010655974969267845 0.012663205775121847
