idx loss_qpinn_1 loss_qpinn_2 loss_qpinn_3 loss_qpinn_mean
74 0.09337073415832993 0.08547568728622636 0.0458010163237811 0.07488247925611247
75 0.09118141790194138 0.08497914374807923 0.04428568360406027 0.0734820817513603
76 0.08982883717554346 0.08423801675120268 0.04265038755375625 0.07223908049350079
77 0.08853360979673107 0.08353550486335776 0.04104790485336848 0.07103900650448577
78 0.08679839379003514 0.08248793424506805 0.03992175505055616 0.06973602769521979
79 0.08605606255613298 0.0814250732619307 0.0390291218134177 0.06883675254382712
80 0.08450362854196687 0.08070846188507427 0.03790884501353709 0.06770697848019275
81 0.08339833793791035 0.08010006723203725 0.03712308012960124 0.06687382843318294
82 0.0824256661913278 0.07909837900907613 0.0363723707860535 0.0659654719954858
83 0.08162409104533178 0.07853790039135679 0.03544589098993464 0.06520262747554108
84 0.08079086253213452 0.07738472785376753 0.034552993207410135 0.06424286119777073
85 0.07993055137575747 0.07665802171279949 0.03366876066679313 0.06341911125178336
86 0.07916890701741701 0.07556462684033542 0.03213849984774568 0.0622906779018327
87 0.07875080298176076 0.07467622517488168 0.031123622294506516 0.06151688348371632
88 0.07825624087357146 0.07419082248017896 0.030029547943302034 0.06082553709901748
89 0.07778010072842548 0.07304587828391391 0.028961891142864012 0.059929290051734474
90 0.0771751374499289 0.07230799509671776 0.027610645470396412 0.059031259339014354
91 0.07651288003238099 0.07123812111323063 0.026137416188801502 0.057962805778137706
92 0.07609796229427158 0.0703805120459801 0.02443686388698424 0.05697177940907864
93 0.07554592492986352 0.06945932897117374 0.022933598488303994 0.05597961746311375
94 0.074751711870293 0.06845873119196133 0.02167694580561178 0.05496246295595537
95 0.0739766321355119 0.06785279453455104 0.02071095034054428 0.054180125670202396
96 0.07370445294712905 0.06736020208000612 0.0193100281740159 0.05345822773371702
97 0.07315521219158601 0.06683540383393342 0.018561236677499336 0.052850617567672925
98 0.07242409650742197 0.0662043330051521 0.01775786493055548 0.052128764814376526
99 0.07176212983361333 0.06540825982005304 0.017005211715813685 0.05139186712316001
100 0.0712742485068372 0.06465031006648382 0.016109386210364906 0.05067798159456197
101 0.07075613869756778 0.06333207523464214 0.015759753088341755 0.0499493223401839
102 0.07036510780632566 0.06267514636616553 0.015123716464280028 0.04938799021225707
103 0.06995374619417602 0.06204238333367869 0.014581533543552239 0.04885922102380232
104 0.06948075886446842 0.06172088380737713 0.014110238760286024 0.04843729381071052
105 0.06894219810624 0.06104371203449235 0.013686035800356308 0.047890648647029556
106 0.06849542631845183 0.06030761904530966 0.0132163905645173 0.04733981197609293
107 0.06826196856812307 0.05976394514971092 0.012764518085813529 0.046930143934549175
108 0.06729418338508471 0.05912394524694119 0.012393630519965022 0.046270586383996976
109 0.0669333368574278 0.058586045748192074 0.0120130268968104 0.045844136500810095
110 0.06667279216785332 0.05801057074826421 0.011807924513532044 0.045497095809883197
111 0.06624116237844441 0.05715238002571206 0.011622554139111526 0.04500536551442266
112 0.06540786714148747 0.05649640517372803 0.011349164712787033 0.044417812342667506
113 0.06510305998964513 0.0557464703579336 0.011081771427330005 0.04397710059163624
114 0.06473819686052015 0.05500540626188375 0.010824966422077056 0.043522856514826985
115 0.06430599540171994 0.05457551304651752 0.010454887648660574 0.04311213203229935
116 0.063909429272455 0.053813725315512546 0.010170413280029047 0.042631189289332204
117 0.06372701433060396 0.052927511252802685 0.009975707394239856 0.0422100776592155
118 0.06314008951962519 0.052267566901334994 0.0097639304855961 0.04172386230218542
119 0.06275062978500588 0.051473356868804186 0.009568453818045771 0.04126414682395194
120 0.0623622074803777 0.050545262273344035 0.009350178057866212 0.04075254927052931
121 0.06194516227355201 0.04891078230344959 0.009154603944481173 0.04000351617382759
122 0.06168377126676989 0.04783873384515142 0.008896323815250871 0.03947294297572406
123 0.06097619994619987 0.04686142990464777 0.008631718043908145 0.03882311596491859
124 0.060355979901918336 0.045913103896987925 0.008409597575940887 0.038226227124949046
125 0.05979287405782598 0.04495775753824124 0.008180846222110795 0.037643825939392674
126 0.059229770133110815 0.04330878047961082 0.007959898258041895 0.03683281629025451
127 0.05819648049751666 0.041962026344717955 0.007668426941430981 0.03594231126122187
128 0.057131028338165274 0.04079159787756579 0.007451161385274594 0.03512459586700188
129 0.05666585895509506 0.0393463945185597 0.007190635531306396 0.03440096300165372
130 0.05617051416503525 0.038224251766118114 0.007025394839718152 0.03380672025695717
131 0.055438738892739384 0.037094250563040075 0.0068016688032593135 0.033111552753012925
132 0.05490935078828965 0.03546661642989854 0.006622909964503035 0.032332959060897073
133 0.05456980290306686 0.03429171928561631 0.006490037435955049 0.03178385320821274
134 0.05425184895838037 0.03284622237729799 0.00635208051700651 0.031150050617561625
135 0.05370592303759979 0.03166813338699318 0.006188124749830367 0.030520727058141114
136 0.053297487257270126 0.030367061344609366 0.006060069364155112 0.029908205988678202
137 0.05280166830086971 0.0291571678424314 0.005940413662734822 0.029299749935345305
138 0.05220124658023845 0.027923230261489646 0.005827332967248868 0.028650603269658986
139 0.05159812446300014 0.02684543389417056 0.005661955414861797 0.028035171257344168
140 0.05120298799015879 0.02576398922331881 0.005577474305158812 0.027514817172878802
141 0.050618109406145056 0.02484011648200717 0.005483684434793409 0.02698063677431521
142 0.04975174571493377 0.024092323992350177 0.005412263141226594 0.026418777616170185
143 0.04942018933521127 0.023645161838364324 0.005316375851652045 0.026127242341742546
144 0.04891331583821543 0.023038380394307445 0.005211242538924601 0.02572097959048249
145 0.048509588995698044 0.0225117458040032 0.005126182463823122 0.025382505754508122
146 0.04818928782900767 0.021928857163214275 0.005024900802124925 0.02504768193144896
147 0.04737545862107631 0.021468564223436275 0.004952541097794197 0.024598854647435595
148 0.046872857770379237 0.021169483740353635 0.00486800966182981 0.024303450390854228
149 0.04642771534818822 0.0206532995279657 0.004776320826660498 0.023952445234271477
150 0.046105054008862105 0.020284440192581757 0.00467978263075867 0.02368975894406751
151 0.04553113309208723 0.019885055662430075 0.004611282920931173 0.023342490558482823
152 0.04497722367950891 0.01965112782760843 0.004535055282882713 0.02305446893000002
153 0.04442669640507265 0.01927215666473521 0.004421020910440403 0.02270662466008275
154 0.043661868264791036 0.0191059631966108 0.0042762217481380595 0.022348017736513296
155 0.04283176196844245 0.018899518017486055 0.004211741595526308 0.021981007193818274
156 0.04208159359061926 0.018713735283238022 0.004153835900171332 0.021649721591342874
157 0.041059536691610235 0.018571370568964827 0.004061273917741008 0.02123072705943869
158 0.04013920617930142 0.018406804830462177 0.003985584208115783 0.02084386507262646
159 0.03941507763307165 0.01820617699716747 0.003915404847854 0.02051221982603104
160 0.0385623102201001 0.018038279928528043 0.003860586577776822 0.020153725575468323
161 0.03792122854386949 0.01790965432770008 0.003768352194755089 0.01986641168877489
162 0.0369947841400302 0.017668376885542486 0.003701271788233924 0.019454810937935534
163 0.03627767319356805 0.01746387126007645 0.0036451952542680254 0.01912891323597084
164 0.03540658530975773 0.01731180698405636 0.0036011260108268486 0.018773172768213647
165 0.03422622014751453 0.0171317434496155 0.0035165598720562565 0.018291507823062096
166 0.03357671612671367 0.017039134547309792 0.003484869271117769 0.018033573315047076
167 0.03291874273295798 0.01691902887147947 0.0034489755600434803 0.017762249054826974
168 0.03220566196929583 0.016764022449033602 0.003407252696325006 0.017458979038218143
169 0.031590077584325194 0.016688743464805124 0.003371643122361558 0.01721682139049729
170 0.031091841368537786 0.016586816748845365 0.0033303534353816017 0.017003003850921582
171 0.030357480628109286 0.016472492365675835 0.003296261882228917 0.016708744958671345
172 0.029715515227850157 0.016328505168775587 0.0032735536757654018 0.016439191357463714
173 0.029188124367210976 0.016153466721701003 0.0032479567815096727 0.016196515956807215
174 0.028592213201118134 0.0160258856344405 0.0032154278930152276 0.01594450890952462
175 0.028301647171347186 0.015865510753122525 0.0031952485416637047 0.01578746882204447
176 0.027831925963399097 0.015715104063530178 0.003178077006162971 0.015575035677697418
177 0.02725618980759889 0.015638517052495065 0.0031557413306602107 0.015350149396918056
178 0.026635474112955294 0.0155258145947367 0.0031334237001347416 0.015098237469275577
179 0.026025120001906005 0.015358443066379714 0.0031193403805572003 0.014834301149614308
180 0.025098945921667955 0.015267210156707291 0.00308753243648699 0.014484562838287411
181 0.02411299120917053 0.015060190437662236 0.0030683950435748284 0.014080525563469197
182 0.023667385707341858 0.014908882118228484 0.0030491131473185393 0.01387512699096296
183 0.02309528403360204 0.014750435860840351 0.0030292113935310393 0.013624977095991142
184 0.022493216491498127 0.014550325267154213 0.0029916206062593773 0.013345054121637239
185 0.021715634357975803 0.014089317170770865 0.002956099151743402 0.012920350226830022
186 0.021049207956293534 0.013448666321966878 0.0029306980852886774 0.012476190787849695
187 0.0206513035076084 0.01274386096178367 0.002898533218918604 0.012097899229436894
188 0.02038397124606254 0.012297555440437912 0.0028734079044925335 0.011851644863664327
189 0.019954530820110387 0.011980005410756682 0.0028473103260164 0.01159394885229449
190 0.019499611308886892 0.011513525168476427 0.0028270515435407113 0.011280062673634676
191 0.019156227653347922 0.0111599986315436 0.0028023131260904778 0.011039513136994
192 0.01889483951493004 0.010907805549192398 0.0027814402543167942 0.010861361772813077
193 0.01828095709238407 0.010529801985180068 0.0027620925055941476 0.010524283861052761
194 0.017871244501049287 0.010324622070991073 0.0027484200341656405 0.010314762202068667
195 0.01765930008022062 0.010174129339584125 0.0027311053189418124 0.010188178246248852
196 0.017252030977392283 0.010051554310009063 0.002706817894826925 0.010003467727409423
197 0.016923426642629535 0.009907328909002254 0.0026877378220321636 0.009839497791221317
198 0.01654375675574598 0.009751910457763772 0.002669462528543587 0.009655043247351114
199 0.01620423173253502 0.009571297909264455 0.0026554107091407773 0.009476980116980085
200 0.01596463018432904 0.00939412790498427 0.002629975942703695 0.009329578010672334
201 0.015715411379959927 0.009279788075606412 0.002608152714468865 0.009201117390011735
202 0.015245876139951889 0.009163893714170895 0.0025931929805369414 0.009000987611553242
203 0.014899764924901873 0.00907377480945001 0.0025852618926583085 0.008852933875670065
204 0.014648480490467106 0.008972835077169148 0.002579280861968928 0.008733532143201727
205 0.014386426540232556 0.008855912792493089 0.0025699821488859723 0.008604107160537207
206 0.014079823582631311 0.008707333952066423 0.00255903780390409 0.00844873177953394
207 0.013910754453725672 0.008581560257528476 0.0025464231084693662 0.00834624593990784
208 0.013696569299401573 0.008509975415762384 0.002541443802092999 0.00824932950575232
209 0.013481264385404458 0.008349667646078088 0.002525453683236874 0.008118795238239806
210 0.013272990860158691 0.008227635846575683 0.0025156040634196518 0.008005410256718009
211 0.013068691108345971 0.008068208738346558 0.002506430530482336 0.007881110125724955
212 0.012733527639294877 0.007911459396817914 0.00249699657566658 0.00771399453725979
213 0.012499608525432677 0.007597150011666601 0.002481226077536092 0.007525994871545123
214 0.012362443445729105 0.0074735384334592885 0.0024705891931672977 0.0074355236907852305
215 0.012199300816044499 0.007398065618964179 0.0024633961919372956 0.007353587542315325
216 0.01201173489305265 0.00727619645705833 0.0024534429095777965 0.007247124753229591
217 0.011810383442666307 0.007154273698024766 0.0024400847195289233 0.007134913953406666
218 0.011617845538253792 0.006965811424744208 0.0024258954100501162 0.007003184124349373
219 0.01150889184127268 0.006864450046976215 0.00241386169626153 0.006929067861503476
220 0.011459411482678112 0.006723412065255704 0.0024014797184063893 0.006861434422113402
221 0.0113201936710315 0.006587152154197583 0.002389685340438138 0.006765677055222408
222 0.011217739996719503 0.006485658422510009 0.0023793034113008863 0.006694233943510132
223 0.01110679315298605 0.006391412875172708 0.0023679327489421467 0.006622046259033634
224 0.011050338901300616 0.006261706985695162 0.002363149340032321 0.0065583984090093654
225 0.010971858968079602 0.006140341669507233 0.0023577977815071862 0.00648999947303134
226 0.010871232618710525 0.006071476127116355 0.002351888740513264 0.006431532495446715
227 0.010778668234102017 0.005983978125895904 0.0023432893587915274 0.006368645239596482
228 0.010701037266622356 0.005905770573943109 0.002334913064268305 0.006313906968277924
229 0.01061146502273898 0.005782456949509146 0.0023277098460568143 0.00624054393943498
230 0.010550978405866374 0.005652434142042578 0.002322506263001239 0.006175306270303396
231 0.010466814395197902 0.005559831074779712 0.0023158351705439267 0.00611416021350718
232 0.010345337477350253 0.005449364407924301 0.0023063773609101304 0.006033693082061561
233 0.01024664957001193 0.005346281120629129 0.0022923193434611225 0.005961750011367394
234 0.010170221394495731 0.005270360733089555 0.002276691505474198 0.005905757877686495
235 0.01006620359520061 0.0051912718983690015 0.0022644781426536115 0.005840651212074408
236 0.009988726249635165 0.0051258603963310785 0.0022570977700416156 0.00579056147200262
237 0.009891612517297943 0.005084494837434741 0.002248684245318076 0.00574159720001692
238 0.009810326851063174 0.004956306024867956 0.002240308653847438 0.0056689805099261895
239 0.009735259864326513 0.0049153712609404316 0.002231637723952281 0.005627422949739742
240 0.00960500932352179 0.004873658868626897 0.00222321971367442 0.0055672959686077035
241 0.00949237323237861 0.004817919785450134 0.0022166594913579744 0.005508984169728906
242 0.009387331273845532 0.004761280633547155 0.0022075938618046653 0.005452068589732451
243 0.009285614376714735 0.00469358712458882 0.0021985915118132035 0.005392597671038919
244 0.00924685330872144 0.004618728289806544 0.0021852883788727475 0.005350289992466911
245 0.009161236720599663 0.004571345169554848 0.002177552110932247 0.005303378000362252
246 0.009075265683079547 0.004489712236664151 0.002169866083014453 0.005244948000919383
247 0.00896702182747354 0.00442254766761899 0.00216036119609085 0.00518331023039446
248 0.008873216171129763 0.004353369357348436 0.002150845639250463 0.005125810389242887
249 0.008804777840296023 0.004298477864711032 0.002146945581454449 0.005083400428820502
250 0.008736648986748733 0.004236165108899791 0.002142198576669901 0.005038337557439474
251 0.008667412881010368 0.004157326963111859 0.0021362163601389324 0.004986985401420387
252 0.008508369866036002 0.004107801272731183 0.0021309763254982175 0.0049157158214218006
253 0.008435814178114117 0.004065592835889366 0.0021272464043340105 0.0048762178061124975
254 0.008406655574601352 0.004025964518378583 0.0021239940062814343 0.004852204699753789
255 0.008362484077991646 0.003996731675551598 0.002119116369476416 0.00482611070767322
256 0.008292547877689242 0.003955886544967181 0.00211580893964309 0.004788081120766504
257 0.008221515655966261 0.003899385390246878 0.0021119913653236968 0.004744297470512279
258 0.008148649242914204 0.003863302434585565 0.0021053130501795924 0.004705754909226453
259 0.008096311722652185 0.0038214113787051916 0.0020972202124500874 0.004671647771269155
260 0.00802711268704662 0.003766488413460018 0.0020899192249394885 0.004627840108482042
261 0.007921427141416758 0.003722192219964077 0.002082105915230789 0.004575241758870542
262 0.007828353199474692 0.003693261868848082 0.0020776053598572167 0.004533073476059996
263 0.0076937488494417585 0.0036546403272469667 0.002072310166290826 0.00447356644765985
264 0.007611876220091823 0.003615407353359245 0.002067533439789265 0.0044316056710801115
265 0.0075300470564850655 0.0035858196721307587 0.0020622007781283674 0.00439268916891473
266 0.007439666516947162 0.0035349435909152577 0.0020559815869191545 0.004343530564927191
267 0.007352325024203607 0.003474868681214166 0.0020502305122487227 0.004292474739222165
268 0.007254705723198483 0.003429372687893948 0.0020449184679768397 0.004242998959689757
269 0.007171535111926292 0.003388655196225179 0.002041026372391566 0.004200405560181013
270 0.007116816181498061 0.0033702157744976797 0.0020367196744798073 0.004174583876825184
271 0.007054528594216649 0.0033367765926076145 0.0020322440506411166 0.0041411830791551274
272 0.006980632836409402 0.0033110633103788185 0.0020259061219127378 0.004105867422900319
273 0.0068807932095087355 0.0032923751146589865 0.002016288487860332 0.004063152270676018
274 0.006814107740658523 0.003271204004563159 0.0020047818714748955 0.004030031205565526
275 0.006734268628486507 0.0032567067271207523 0.001992817590632082 0.003994597648746447
276 0.006664184010408603 0.0032268466030760585 0.0019839157015527895 0.003958315438345817
277 0.006620355370983905 0.003200711565517758 0.0019715623604874308 0.003930876432329698
278 0.006560065651564156 0.0031854454407058167 0.001966487699190376 0.00390399959715345
279 0.006493262281042692 0.0031643034001265376 0.0019560430468870908 0.003871202909352107
280 0.006451272764452039 0.003139665383409194 0.0019446419447871862 0.00384519336421614
281 0.006410283564793039 0.003122055558881531 0.0019327691589356782 0.0038217027608700824
282 0.0063727087280783905 0.0031136615892197574 0.0019245437779339691 0.003803638031744039
283 0.006327996769558716 0.0030985748907900153 0.0019139713598285808 0.003780181006725771
284 0.006287527941763603 0.0030739696963903167 0.0019069305373730114 0.003756142725175644
285 0.0062445356020473745 0.003062276740263684 0.0019010613492504104 0.0037359578971871564
286 0.006203760731670181 0.0030536326582805678 0.0018927517546319206 0.003716715048194223
287 0.006177900048495057 0.0030359757471942095 0.0018856322095340983 0.0036998360017411213
288 0.006146119294407126 0.003007929313634111 0.0018779004979911982 0.0036773163686774787
289 0.00612524802013681 0.002982104406129305 0.0018719569634348407 0.003659769796566985
290 0.006100988993364805 0.0029687714188134312 0.001862740226574648 0.0036441668795842946
291 0.006045594900354231 0.002961133929128875 0.0018548483987487038 0.0036205257427439365
292 0.0060081467937137725 0.0029504464473163365 0.0018459424002824183 0.0036015118804375093
293 0.005969701826326449 0.0029378003620999 0.0018364689270799 0.0035813237051687493
294 0.005946329203165847 0.0029249621211377926 0.0018189444676468781 0.0035634119306501726
295 0.00592052004060831 0.002906839191662618 0.0018051813638861366 0.0035441801987190213
296 0.00589127212836353 0.0028955301684358238 0.0017945429518713104 0.0035271150828902215
297 0.005857185941891856 0.0028739272250198145 0.0017852483052206965 0.003505453824044122
298 0.005836908250599813 0.0028533923435291792 0.0017782130758181825 0.003489504556649058
299 0.00581274777911295 0.0028447428165487352 0.0017736831677672342 0.003477057921142973
300 0.005782368209596944 0.0028332401400301527 0.0017697907477076497 0.003461799699111582
301 0.005764763661556121 0.002809507869682394 0.0017635452609263285 0.0034459389307216147
302 0.005749536076973161 0.0027922792949370587 0.0017580099334394592 0.003433275101783226
303 0.005733373535107492 0.0027852083191570514 0.0017540969677110054 0.0034242262739918494
304 0.0057156936682191024 0.0027786199772310617 0.0017495137855519341 0.0034146091436673656
305 0.0056998126490033565 0.002767323712864411 0.0017441236734230502 0.0034037533450969396
306 0.005682623335013245 0.0027495978737675764 0.0017393360513412795 0.003390519086707367
307 0.0056638654252210005 0.0027413320070639683 0.0017314204056806141 0.003378872612655194
308 0.005651697347566227 0.0027309340828287555 0.0017241345071060646 0.0033689219791670157
309 0.005630195263370468 0.002715585378443656 0.0017174601695757528 0.0033544136037966256
310 0.005615286082601845 0.0026992983238996356 0.001711126237888081 0.0033419035481298542
311 0.005602216334161223 0.002679772420065068 0.00170365565870831 0.003328548137644867
312 0.005581329762840302 0.0026518050182056372 0.0016934260391555142 0.0033088536067338178
313 0.0055595907372749265 0.002627631392218132 0.0016845829267387012 0.003290601685410587
314 0.005541607269894173 0.0026041619589413883 0.0016788671662074932 0.0032748787983476846
315 0.005524701755765676 0.002585913212967023 0.0016746097756088086 0.003261741581447169
316 0.00551132347231516 0.002564711567849865 0.0016687786176195277 0.003248271219261518
317 0.005492646543125578 0.00254928473528973 0.0016633572227551321 0.003235096167056813
318 0.00547658086541305 0.0025342377684032216 0.0016541084064847116 0.0032216423467669943
319 0.005466054026123654 0.002516320129128751 0.0016422456958737931 0.0032082066170420662
320 0.005456036364989764 0.002496926022355336 0.0016321565635318178 0.003195039650292306
321 0.005443900824632995 0.0024805685404133008 0.0016222214015141165 0.0031822302555201375
322 0.005417618412280548 0.002465782990111174 0.0016157806720095704 0.0031663940248004307
323 0.00539930610854351 0.002457021612999103 0.0016102080462720137 0.003155511922604876
324 0.00538731367701515 0.002447936656252098 0.0016049851624485097 0.003146745165238586
325 0.005377527414800896 0.0024418971143265076 0.0016002831623690324 0.0031399025638321454
326 0.0053634986394932105 0.0024358353667721373 0.0015975840794786936 0.003132306028581347
327 0.0053477275997676 0.0024231383851975328 0.0015944500848211992 0.0031217720232621106
328 0.005330644172273799 0.002413152596689888 0.0015899392236551975 0.0031112453308729613
329 0.005321036706198151 0.0023937833451248753 0.0015848934841100062 0.003099904511811011
330 0.005302825556875102 0.00238130852881989 0.0015762793716047505 0.0030868044857665813
331 0.005280475845737047 0.002368325841762583 0.0015701495578987095 0.0030729837484661134
332 0.0052602951792645155 0.0023582273767966326 0.0015631173947257416 0.003060546650262296
333 0.0052353183035842655 0.002347476570523323 0.001555528495683921 0.0030461077899305035
334 0.005212531852998941 0.0023390243983695182 0.0015491969564500317 0.003033584402606164
335 0.0051869118302116015 0.0023301117470933526 0.0015376277460310607 0.0030182171077786715
336 0.0051623956640907106 0.002314753179206468 0.0015277171817835854 0.0030016220083602546
337 0.005139868377892 0.0023015013851383774 0.001522727465497783 0.0029880324095093867
338 0.005121925661216546 0.0022902261900712927 0.0015162498904857714 0.002976133913924537
339 0.005099585326442684 0.002282602613459341 0.0015120897145077755 0.0029647592181366
340 0.005080824020007385 0.002266173060177806 0.0015045130640755273 0.0029505033814202393
341 0.005061023156988879 0.0022487501816556912 0.0014940279179193024 0.002934600418854624
342 0.005021503670807394 0.002231514035026803 0.001483711882419027 0.002912243196084408
343 0.004997032784157986 0.002223072385135884 0.0014732308725597114 0.0028977786806178604
344 0.004979067190052001 0.00221427812007306 0.0014635825329264824 0.0028856426143505144
345 0.00495266646780149 0.0022008617152562203 0.0014541133643633788 0.0028692138491403633
346 0.00493440538805314 0.0021861092378014976 0.0014473518282748811 0.00285595548470984
347 0.004922553941003541 0.0021803258402078064 0.0014349109080606436 0.0028459302297573308
348 0.0049102024511499375 0.0021722831151365037 0.0014232723377996667 0.002835252634695369
349 0.004897378770036271 0.0021613281051380026 0.0014172963398249876 0.0028253344049997534
350 0.004884502159158498 0.0021491839416426374 0.0014123903502227199 0.0028153588170079518
351 0.0048611739242470945 0.0021400383873786005 0.0014091160823015234 0.0028034427979757395
352 0.004847736939421136 0.0021313364145360766 0.0014042047506896635 0.0027944260348822924
353 0.0048244970460246065 0.002119365285245331 0.0014003268995366135 0.0027813964102688504
354 0.004804608766233005 0.002110169658988718 0.0013941800758546156 0.002769652833692113
355 0.004787126367585942 0.002101735046233888 0.0013913735477417608 0.00276007832052053
356 0.004766889841021128 0.0020936249906984314 0.001385554768133355 0.002748689866617638
357 0.004745889658089986 0.002087820525954814 0.001379483201691235 0.0027377311285786787
358 0.004731506065237646 0.0020800997879938813 0.0013757349900284342 0.002729113614419987
