x y u v u_mag p u_mag_ref p_ref u_mag_diff p_diff
0.08163265138864517 0.795918345451355 -0.042145635932683945 0.29154708981513977 0.29457759857177734 -0.6623302400112152 0.3047645086027979 -0.7213396325414179 0.010186910629272461 0.05900939253020265
0.08163265138864517 0.8163265585899353 -0.04401678219437599 0.3065413236618042 0.30968543887138367 -0.7584941387176514 0.32044214520817993 -0.8279737150908113 0.010756701231002808 0.06947957637315993
0.08163265138864517 0.8367347121238708 -0.04719550535082817 0.32042258977890015 0.3238796889781952 -0.8745908737182617 0.33657837910443544 -0.958778721581042 0.01269868016242981 0.08418784786278033
0.08163265138864517 0.8571428656578064 -0.05091075971722603 0.33077096939086914 0.33466601371765137 -1.015743911266327 0.34068414675068853 -1.08433742734015 0.006018131971359253 0.06859351607382314
0.08163265138864517 0.8775510191917419 -0.05206345021724701 0.3332326114177704 0.3372752368450165 -1.1854469776153564 0.3469885314996243 -1.2565710186821222 0.009713292121887207 0.07112404106676573
0.08163265138864517 0.8979591727256775 -0.042943019419908524 0.3211863040924072 0.3240443468093872 -1.3800407946109772 0.33695132098174096 -1.4378091312289238 0.012906968593597412 0.05776833661794667
0.08163265138864517 0.918367326259613 -0.008156859315931797 0.2865971028804779 0.2867131531238556 -1.57832533121109 0.30845770485425 -1.640951842153072 0.02174454927444458 0.0626265109419819
0.08163265138864517 0.9387755393981934 0.07838357985019684 0.2234484702348709 0.23679782450199127 -1.729775220155716 0.2896122784618139 -1.7557637512707711 0.05281446874141693 0.02598853111505517
0.08163265138864517 0.9591836929321289 0.25420448184013367 0.13492727279663086 0.2877938151359558 -1.754947155714035 0.32969355050694965 -1.9023444277691843 0.04189974069595337 0.1473972720551493
0.08163265138864517 0.9795918464660645 0.5603354573249817 0.04394694045186043 0.5620561838150024 -1.5776947140693665 0.5560612786273961 -1.954767618455887 0.005994915962219238 0.37707290438652064
0.08163265138864517 1.0 1.00381600856781 0.002715890761464834 1.0038197040557861 -1.185680627822876 1.0 -1.9762112760841848 0.003819704055786133 0.7905306482613088
0.10204081237316132 0.0 0.002749805338680744 -0.004377180244773626 0.005169249139726162 0.014739036560058594 0.0 -0.007092055913575888 0.005169249139726162 0.021831092473634482
0.10204081237316132 0.020408162847161293 0.0016468175454065204 -0.003996855113655329 0.004322830121964216 0.01843094825744629 0.0006047036610795557 -0.0062549865429715815 0.003718126565217972 0.02468593480041787
0.10204081237316132 0.040816325694322586 0.0004879590997006744 -0.003107434371486306 0.003145512891933322 0.0222131609916687 0.0016806772268628477 -0.004695100372217298 0.001464835717342794 0.026908261363886
0.10204081237316132 0.06122449040412903 -0.0007197316735982895 -0.0017330680275335908 0.0018765762215480208 0.025985687971115112 0.0030291707654190063 -0.003015037429225444 0.0011525944573804736 0.029000725400340557
0.10204081237316132 0.08163265138864517 -0.0019681379199028015 0.00011581107537494972 0.0019715423695743084 0.029642730951309204 0.004617340775849223 -0.0014455129378399512 0.0026457984931766987 0.031088243889149155
0.10204081237316132 0.10204081237316132 -0.0032523213885724545 0.002416793489828706 0.004051973111927509 0.033094435930252075 0.00653310040007472 -2.8798659024458043e-05 0.00248112715780735 0.03312323458927653
0.10204081237316132 0.12244898080825806 -0.004562199581414461 0.005152071360498667 0.006881678942590952 0.03624275326728821 0.00871363972795844 0.0011736877843645287 0.0018319603987038136 0.03506906548292368
0.10204081237316132 0.1428571343421936 -0.005894533824175596 0.008304054848849773 0.01018346007913351 0.03899812698364258 0.011326453831403255 0.002071388482028366 0.0011429935693740845 0.03692673850161421
0.10204081237316132 0.16326530277729034 -0.007237805053591728 0.01186387613415718 0.013897387310862541 0.04127085208892822 0.014125721352612973 0.002684414894904018 0.0002283342182636261 0.03858643719402421
0.10204081237316132 0.18367347121238708 -0.00858885608613491 0.015813272446393967 0.01799522154033184 0.042971670627593994 0.017349895370817183 0.002900903417065263 0.0006453264504671097 0.040070767210528734
0.10204081237316132 0.20408162474632263 -0.009938681498169899 0.020142676308751106 0.022461185231804848 0.04402235150337219 0.020770318107175827 0.0027571910020924816 0.0016908664256334305 0.04126516050127971
0.10204081237316132 0.22448979318141937 -0.011280357837677002 0.024844201281666756 0.027285175397992134 0.04432991147041321 0.024574853539621827 0.002130902580318809 0.002710321918129921 0.0421990088900944
0.10204081237316132 0.2448979616165161 -0.012607285752892494 0.029912680387496948 0.032460931688547134 0.04381924867630005 0.028773615854787826 0.0008682539064030652 0.0036873165518045425 0.042950994769896986
0.10204081237316132 0.26530611515045166 -0.013914682902395725 0.03534846007823944 0.0379885770380497 0.04240795969963074 0.033455335860097406 -0.001020852791087387 0.004533242434263229 0.04342881249071812
0.10204081237316132 0.2857142686843872 -0.015196804888546467 0.04115916043519974 0.04387504234910011 0.040014684200286865 0.038360082219254965 -0.0034904729767668233 0.005514960736036301 0.04350515717705369
0.10204081237316132 0.30612245202064514 -0.016450759023427963 0.04735380783677101 0.05012993514537811 0.0365602970123291 0.0438148380390048 -0.006698677471554279 0.006315097212791443 0.04325897448388338
0.10204081237316132 0.3265306055545807 -0.017679275944828987 0.05395418033003807 0.05677684769034386 0.03196999430656433 0.0494988188442111 -0.01059585856939077 0.007278028875589371 0.0425658528759551
0.10204081237316132 0.34693875908851624 -0.018887026235461235 0.060974087566137314 0.06383227556943893 0.02616196870803833 0.05568297916067839 -0.015472150121743682 0.008149296045303345 0.04163411882978201
0.10204081237316132 0.36734694242477417 -0.02008713409304619 0.0684557631611824 0.07134202122688293 0.019060224294662476 0.06254921354186535 -0.021406908497929575 0.008792810142040253 0.04046713279259205
0.10204081237316132 0.3877550959587097 -0.021301215514540672 0.07641592621803284 0.07932928949594498 0.010585039854049683 0.06968985299408435 -0.028296037865996358 0.009639434516429901 0.03888107772004604
0.10204081237316132 0.40816324949264526 -0.022567041218280792 0.0848918929696083 0.08784022182226181 0.0006568431854248047 0.0775371873302102 -0.036324522895932194 0.010303035378456116 0.036981366081357
0.10204081237316132 0.4285714328289032 -0.02393457293510437 0.09390431642532349 0.09690658003091812 -0.01080930233001709 0.0856753076038003 -0.04549067891042233 0.011231273412704468 0.03468137658040524
0.10204081237316132 0.44897958636283875 -0.02546784281730652 0.10346603393554688 0.10655435919761658 -0.023897290229797363 0.09443802944289445 -0.056045759504532805 0.01211632788181305 0.03214846927473544
0.10204081237316132 0.4693877398967743 -0.027242621406912804 0.1135745644569397 0.11679615825414658 -0.038695186376571655 0.10400887789440155 -0.06840475717827083 0.012787282466888428 0.02970957080169917
0.10204081237316132 0.4897959232330322 -0.029334871098399162 0.12420643866062164 0.1276235580444336 -0.05529269576072693 0.11398634653055667 -0.08237245358034373 0.01363721489906311 0.0270797578196168
0.10204081237316132 0.5102040767669678 -0.03179524466395378 0.13532210886478424 0.13900722563266754 -0.07379233837127686 0.12481368794584274 -0.09813738482251168 0.014193534851074219 0.024345046451234822
0.10204081237316132 0.5306122303009033 -0.03463646396994591 0.14687873423099518 0.15090741217136383 -0.09428903460502625 0.13601286580228805 -0.11584337274575231 0.014894545078277588 0.021554338140726062
0.10204081237316132 0.5510204434394836 -0.03780168667435646 0.15881766378879547 0.16325445473194122 -0.11689633131027222 0.1479662835805416 -0.1356711405203342 0.015288174152374268 0.01877480921006197
0.10204081237316132 0.5714285969734192 -0.041161324828863144 0.17110246419906616 0.17598383128643036 -0.14172926545143127 0.1605915836827755 -0.15845888475632672 0.0153922438621521 0.016729619304895443
0.10204081237316132 0.5918367505073547 -0.044520508497953415 0.1836884319782257 0.18900665640830994 -0.1689186692237854 0.1740254556463957 -0.18414569301974779 0.014981195330619812 0.015227023795962386
0.10204081237316132 0.6122449040412903 -0.047652650624513626 0.19654768705368042 0.20224185287952423 -0.19861266016960144 0.18817761238586905 -0.21278690643143655 0.014064237475395203 0.01417424626183511
0.10204081237316132 0.6326530575752258 -0.050349149852991104 0.20963965356349945 0.21560107171535492 -0.2309921383857727 0.20278485031855104 -0.2449547482354641 0.01281622052192688 0.013962609849691388
0.10204081237316132 0.6530612111091614 -0.052459798753261566 0.22291627526283264 0.22900588810443878 -0.26628077030181885 0.2180676180211305 -0.2805370959279536 0.010938271880149841 0.01425632562613477
0.10204081237316132 0.6734694242477417 -0.05392642319202423 0.23631428182125092 0.24238914251327515 -0.3047776222229004 0.2339207179871797 -0.32107923582053177 0.008468419313430786 0.01630161359763138
0.10204081237316132 0.6938775777816772 -0.054780956357717514 0.24977028369903564 0.25570714473724365 -0.34688040614128113 0.2502944052195549 -0.3671800212938786 0.00541272759437561 0.020299615152597483
0.10204081237316132 0.7142857313156128 -0.05513809993863106 0.2632196247577667 0.26893267035484314 -0.39315685629844666 0.26704705075979235 -0.4192364949133397 0.0018856227397918701 0.02607963861489304
0.10204081237316132 0.7346938848495483 -0.055173445492982864 0.2765856683254242 0.2820349931716919 -0.44437095522880554 0.28353994143414496 -0.47653753545475014 0.0015049576759338379 0.0321665802259446
0.10204081237316132 0.7551020383834839 -0.055104173719882965 0.289779931306839 0.294972687959671 -0.5015802383422852 0.3002736069242954 -0.5419840348596572 0.0053009092807769775 0.040403796517372026
0.10204081237316132 0.7755101919174194 -0.05514548718929291 0.302575945854187 0.30756011605262756 -0.566173791885376 0.31608158059251307 -0.614331852130413 0.008521467447280884 0.04815806024503699
0.10204081237316132 0.795918345451355 -0.05544440820813179 0.3145240247249603 0.3193735182285309 -0.6398914754390717 0.3305917777551412 -0.6988722199816702 0.011218249797821045 0.058980744542598496
0.10204081237316132 0.8163265585899353 -0.05587571859359741 0.32469984889030457 0.32947245240211487 -0.7247552275657654 0.34159899309813974 -0.7922864059232474 0.012126535177230835 0.06753117835748201
0.10204081237316132 0.8367347121238708 -0.055638544261455536 0.33141791820526123 0.33605578541755676 -0.8227680623531342 0.34669641428506376 -0.8924698293503525 0.010640621185302734 0.0697017669972183
0.10204081237316132 0.8571428656578064 -0.052497293800115585 0.3318668305873871 0.33599337935447693 -0.9350846707820892 0.3469373463219404 -1.006933128373027 0.010943979024887085 0.07184845759093772
0.10204081237316132 0.8775510191917419 -0.041606880724430084 0.32192620635032654 0.324603796005249 -1.059986650943756 0.3356672322199345 -1.1205904340755939 0.011063426733016968 0.060603783131837785
0.10204081237316132 0.8979591727256775 -0.01395486667752266 0.2964637577533722 0.29679200053215027 -1.1889035999774933 0.3117015293619633 -1.2476924142849446 0.014909535646438599 0.05878881430745131
0.10204081237316132 0.918367326259613 0.0449766144156456 0.2508542537689209 0.25485438108444214 -1.3006821274757385 0.2756802482402325 -1.3629364486610887 0.020825862884521484 0.062254321185350125
0.10204081237316132 0.9387755393981934 0.15574140846729279 0.18408147990703583 0.24112524092197418 -1.3582780957221985 0.27513202398371694 -1.4292542020559311 0.034006789326667786 0.07097610633373264
0.10204081237316132 0.9591836929321289 0.3432524800300598 0.10344824194908142 0.35850217938423157 -1.3163940608501434 0.3775542537629608 -1.434581876167059 0.019052088260650635 0.11818781531691558
0.10204081237316132 0.9795918464660645 0.6285592317581177 0.029594246298074722 0.6292555332183838 -1.144246906042099 0.6089063089370731 -1.4035423011916879 0.020349204540252686 0.2592953951495889
0.10204081237316132 1.0 0.9987580180168152 -0.002604591893032193 0.9987614154815674 -0.8386921882629395 1.0 -1.373068846334815 0.0012385845184326172 0.5343766580718756
0.12244898080825806 0.0 0.0025794922839850187 -0.0039885458536446095 0.004749976564198732 0.017515569925308228 0.0 -0.009223819718899727 0.004749976564198732 0.026739389644207953
0.12244898080825806 0.020408162847161293 0.0009487667703069746 -0.00349524081684649 0.003621721640229225 0.020908117294311523 0.0010555379669477045 -0.00821111462615818 0.0025661836843937635 0.029119231920469703
0.12244898080825806 0.040816325694322586 -0.0007238369435071945 -0.0024733825121074915 0.0025771225336939096 0.024371743202209473 0.0025388893533572553 -0.006401943871881664 3.823311999440193e-05 0.030773687074091137
0.12244898080825806 0.06122449040412903 -0.002428064588457346 -0.0009290084126405418 0.002599722007289529 0.02780124545097351 0.004286334406096935 -0.004538427592670917 0.0016866123769432306 0.03233967304364443
0.12244898080825806 0.08163265138864517 -0.004159667529165745 0.001120278611779213 0.004307883325964212 0.031099319458007812 0.0062667468690931795 -0.0028736185219257596 0.0019588633440434933 0.03397293797993357
0.12244898080825806 0.10204081237316132 -0.005910087842494249 0.0036640807520598173 0.006953748874366283 0.034172236919403076 0.008608374395170211 -0.0014449169606122307 0.0016546258702874184 0.03561715388001531
0.12244898080825806 0.12244898080825806 -0.007673883810639381 0.006690896116197109 0.010181187652051449 0.036928802728652954 0.011318923787856101 -0.000322088042881012 0.00113773625344038 0.037250890771533963
0.12244898080825806 0.1428571343421936 -0.009443261660635471 0.010189817287027836 0.013892716728150845 0.03927648067474365 0.014377796819067003 0.00045922699272203465 0.0004850802943110466 0.038817253682021616
0.12244898080825806 0.16326530277729034 -0.01121560949832201 0.014144749380648136 0.018051698803901672 0.04113450646400452 0.01760694862753153 0.0009379462328852416 0.0004447493702173233 0.040196560231119276
0.12244898080825806 0.18367347121238708 -0.012982143089175224 0.018549229949712753 0.0226408913731575 0.04241824150085449 0.021304704658389094 0.0009906668680961133 0.0013361871242523193 0.04142757463275838
0.12244898080825806 0.20408162474632263 -0.0147410212084651 0.023395607247948647 0.02765234373509884 0.04304751753807068 0.025185547571873662 0.0006786956818339828 0.002466795966029167 0.042368821856236694
0.12244898080825806 0.22448979318141937 -0.01648624613881111 0.028681106865406036 0.03308175131678581 0.04294201731681824 0.029590691544926166 -0.00017113555385315387 0.0034910589456558228 0.04311315287067139
0.12244898080825806 0.2448979616165161 -0.018215127289295197 0.03440087288618088 0.03892571106553078 0.0420263409614563 0.03438140092339516 -0.0016495059466195105 0.00454431027173996 0.043675846908075806
0.12244898080825806 0.26530611515045166 -0.0199272520840168 0.04055411368608475 0.04518552124500275 0.04022449254989624 0.03965521473517417 -0.003746360865128039 0.005530305206775665 0.043970853415024276
0.12244898080825806 0.2857142686843872 -0.021621471270918846 0.04714371636509895 0.051865383982658386 0.03746211528778076 0.0451461893517971 -0.006413234301543235 0.0067191943526268005 0.043875349589324
0.12244898080825806 0.30612245202064514 -0.023298602551221848 0.054184429347515106 0.05898115783929825 0.033667683601379395 0.0512607340572834 -0.009833349363548755 0.007720421999692917 0.043501032964928146
0.12244898080825806 0.3265306055545807 -0.024967322126030922 0.061676908284425735 0.06653877347707748 0.02876982092857361 0.05764192294783592 -0.01394284717235088 0.008896850049495697 0.042712668100924486
0.12244898080825806 0.34693875908851624 -0.026635223999619484 0.06964075565338135 0.0745605081319809 0.02269357442855835 0.06471504991405011 -0.019068961385917665 0.009845457971096039 0.04176253581447602
0.12244898080825806 0.36734694242477417 -0.028320152312517166 0.07809529453516006 0.08307168632745743 0.015373378992080688 0.07237807335710526 -0.025209358487606047 0.010693609714508057 0.040582737479686735
0.12244898080825806 0.3877550959587097 -0.030043788254261017 0.08705634623765945 0.09209471195936203 0.006729811429977417 0.08029993692660331 -0.032285304093122476 0.01179477572441101 0.03901511552309989
0.12244898080825806 0.40816324949264526 -0.03183627128601074 0.096543088555336 0.10165685415267944 -0.0033032894134521484 0.0890146425625801 -0.04050449931592941 0.012642212212085724 0.03720120990247726
0.12244898080825806 0.4285714328289032 -0.033743612468242645 0.10655150562524796 0.11176696419715881 -0.0148048996925354 0.09799567020778654 -0.04983939843020439 0.013771295547485352 0.03503449873766899
0.12244898080825806 0.44897958636283875 -0.03581488877534866 0.11709384620189667 0.12244866043329239 -0.027849525213241577 0.10787109407024383 -0.060583393307065955 0.01457756757736206 0.03273386809382438
0.12244898080825806 0.4693877398967743 -0.03810852766036987 0.12814944982528687 0.13369570672512054 -0.0425189733505249 0.11847130920100213 -0.07307623987357617 0.0152243971824646 0.03055726652305127
0.12244898080825806 0.4897959232330322 -0.0406830832362175 0.13968126475811005 0.1454852819442749 -0.05889430642127991 0.12937051387310028 -0.08712623439068795 0.016114771366119385 0.028231927969408044
0.12244898080825806 0.5102040767669678 -0.0435757152736187 0.15164534747600555 0.15778198838233948 -0.07706388831138611 0.14118561028003693 -0.10293508399529458 0.01659637689590454 0.02587119568390847
0.12244898080825806 0.5306122303009033 -0.04679092764854431 0.16397599875926971 0.1705213189125061 -0.09712114930152893 0.15330731832599637 -0.1206321087274551 0.01721400022506714 0.023510959425926167
0.12244898080825806 0.5510204434394836 -0.050275061279535294 0.17660468816757202 0.183621346950531 -0.11916235089302063 0.16628628822135924 -0.14036828456735606 0.017335057258605957 0.02120593367433543
0.12244898080825806 0.5714285969734192 -0.05390659347176552 0.18948255479335785 0.19700142741203308 -0.1432943344116211 0.17996193675136568 -0.1628985386424065 0.01703949272632599 0.019604204230785405
0.12244898080825806 0.5918367505073547 -0.057496875524520874 0.2025473564863205 0.21055004000663757 -0.16964301466941833 0.1941889716229439 -0.18820218350315096 0.016361072659492493 0.018559168833732625
0.12244898080825806 0.6122449040412903 -0.06082424521446228 0.21576529741287231 0.2241746038198471 -0.1983371376991272 0.2090506791944504 -0.21625996822309496 0.015123918652534485 0.01792283052396776
0.12244898080825806 0.6326530575752258 -0.06366751343011856 0.22908195853233337 0.23776479065418243 -0.22954270243644714 0.22419240666818618 -0.24766576957416533 0.01357237994670868 0.01812306713771819
0.12244898080825806 0.6530612111091614 -0.06585948169231415 0.24243494868278503 0.25122135877609253 -0.2634541690349579 0.23986448064565655 -0.282145423825264 0.01135687530040741 0.01869125479030609
0.12244898080825806 0.6734694242477417 -0.06732085347175598 0.25573208928108215 0.2644447088241577 -0.3003251552581787 0.25579745822286604 -0.3207673990068435 0.008647263050079346 0.020442243748664768
0.12244898080825806 0.6938775777816772 -0.06806439906358719 0.2688463032245636 0.2773284912109375 -0.34049317240715027 0.27173810384893415 -0.36439250649452215 0.005590379238128662 0.023899334087371882
0.12244898080825806 0.7142857313156128 -0.06818682700395584 0.2816210091114044 0.28975823521614075 -0.38438811898231506 0.2876117284140587 -0.41338726564025885 0.002146512269973755 0.028999146657943786
0.12244898080825806 0.7346938848495483 -0.06782104074954987 0.29383447766304016 0.3015599250793457 -0.4325786232948303 0.3025771900038719 -0.46639569320869456 0.0010172724723815918 0.03381706991386424
0.12244898080825806 0.7551020383834839 -0.06708748638629913 0.30518728494644165 0.31247401237487793 -0.485767126083374 0.3172269789366722 -0.5266407665224075 0.0047529637813568115 0.04087364043903352
0.12244898080825806 0.7755101919174194 -0.06601346284151077 0.31520920991897583 0.32204756140708923 -0.544770210981369 0.32947995133352276 -0.5907857237167359 0.007432401180267334 0.04601551273536686
0.12244898080825806 0.795918345451355 -0.06438356637954712 0.32314643263816833 0.32949790358543396 -0.6104280054569244 0.33853578729009626 -0.6631162277636526 0.009037882089614868 0.052688222306728205
0.12244898080825806 0.8163265585899353 -0.061481498181819916 0.3277721703052521 0.33348849415779114 -0.6833729147911072 0.3432074317941666 -0.7420335319395066 0.009718924760818481 0.05866061714839943
0.12244898080825806 0.8367347121238708 -0.05565527081489563 0.3272210955619812 0.33192041516304016 -0.7636305689811707 0.34031072853469846 -0.8228053972973824 0.008390307426452637 0.05917482831621179
0.12244898080825806 0.8571428656578064 -0.04363801330327988 0.31883102655410767 0.3218035101890564 -0.8497828245162964 0.33198078631734845 -0.914232497054577 0.010177284479141235 0.0644496725382806
0.12244898080825806 0.8775510191917419 -0.019732899963855743 0.29929623007774353 0.29994603991508484 -0.9375007450580597 0.3109206943187714 -0.9970909269323348 0.010974645614624023 0.05959018187427512
0.12244898080825806 0.8979591727256775 0.024946754798293114 0.26532554626464844 0.2664957642555237 -1.0172401368618011 0.2791709088764191 -1.074818901104927 0.01267513632774353 0.0575787642431258
0.12244898080825806 0.918367326259613 0.10270613431930542 0.215122789144516 0.23838281631469727 -1.0720887780189514 0.2563113258442879 -1.142569728617668 0.017928510904312134 0.07048095059871651
0.12244898080825806 0.9387755393981934 0.22857534885406494 0.1507262885570526 0.27379757165908813 -1.078764647245407 0.29139006540012363 -1.162687116150856 0.01759248971939087 0.08392246890544897
0.12244898080825806 0.9591836929321289 0.41813409328460693 0.08067432790994644 0.42584559321403503 -1.0150957107543945 0.42621681600666084 -1.1242046023797987 0.0003712177276611328 0.10910889162540416
0.12244898080825806 0.9795918464660645 0.6810340285301208 0.0218022670596838 0.681382954120636 -0.8687238395214081 0.6618562836885455 -1.0581620968866348 0.019526660442352295 0.18943825736522668
0.12244898080825806 1.0 0.9989407062530518 -0.0032651848159730434 0.9989460706710815 -0.6234584748744965 1.0 -1.0074565088200569 0.001053929328918457 0.3839980339455604
0.1428571343421936 0.0 0.002314644865691662 -0.003388341050595045 0.004103466402739286 0.020226091146469116 0.0 -0.011068582104554177 0.004103466402739286 0.031294673251023294
0.1428571343421936 0.020408162847161293 0.00013241796114016324 -0.002796906279399991 0.002800039015710354 0.02332061529159546 0.0015406384692594412 -0.009914157714561524 0.0012594005092978477 0.03323477300615699
0.1428571343421936 0.040816325694322586 -0.0020768207032233477 -0.0016526400577276945 0.002654129406437278 0.026469528675079346 0.0036206273961031437 -0.007826756969185472 0.0009664979297667742 0.03429628564426482
0.1428571343421936 0.06122449040412903 -0.004308427684009075 3.7393347156466916e-05 0.004308589734137058 0.029568225145339966 0.005599654843895436 -0.005855430486052037 0.0012910650111734867 0.035423655631392006
0.1428571343421936 0.08163265138864517 -0.006554279010742903 0.002252915408462286 0.006930671166628599 0.032524168491363525 0.008255376571950317 -0.004030721076583863 0.0013247053138911724 0.03655488956794739
0.1428571343421936 0.10204081237316132 -0.008809169754385948 0.0049965945072472095 0.010127557441592216 0.03523394465446472 0.010944120957118273 -0.0025815940083040003 0.00081656314432621 0.037815538662768725
0.1428571343421936 0.12244898080825806 -0.011067092418670654 0.008254296146333218 0.013806300237774849 0.037622153759002686 0.014059380644369126 -0.0014840992234845163 0.000253080390393734 0.039106252982487204
0.1428571343421936 0.1428571343421936 -0.013321376405656338 0.012017285451292992 0.017940852791070938 0.03959581255912781 0.017454682805204395 -0.0007537039071841243 0.0004861708730459213 0.04034951646631193
0.1428571343421936 0.16326530277729034 -0.01556965708732605 0.01628163456916809 0.022527890279889107 0.04107534885406494 0.02134402651313544 -0.0004335676627687218 0.0011838637292385101 0.041508916516833666
0.1428571343421936 0.18367347121238708 -0.0178057923913002 0.021039048209786415 0.02756243385374546 0.041980743408203125 0.025198174075865748 -0.00042193916758728067 0.0023642592132091522 0.042402682575790406
0.1428571343421936 0.20408162474632263 -0.020028887316584587 0.02628513053059578 0.03304639831185341 0.04223763942718506 0.02976925747115612 -0.0009520363676457403 0.0032771416008472443 0.0431896757948308
0.1428571343421936 0.22448979318141937 -0.02223387360572815 0.032010797411203384 0.0389748141169548 0.04177302122116089 0.03454402591768503 -0.0019185279859372378 0.00443078950047493 0.043691549207098127
0.1428571343421936 0.2448979616165161 -0.024422302842140198 0.0382235161960125 0.045359522104263306 0.040509700775146484 0.0397802554918766 -0.003541533309736252 0.00557926669716835 0.044051234084882734
0.1428571343421936 0.26530611515045166 -0.02659505605697632 0.044917039573192596 0.05219997465610504 0.03838583827018738 0.04543974223532676 -0.00575644398387432 0.006760232150554657 0.0441422822540617
0.1428571343421936 0.2857142686843872 -0.028753748163580894 0.052092574536800385 0.05950137972831726 0.03532707691192627 0.05175024909319878 -0.008669359243865013 0.007751129567623138 0.04399643615579128
0.1428571343421936 0.30612245202064514 -0.03090348094701767 0.059757575392723083 0.0672755017876625 0.031271129846572876 0.05808939406642914 -0.012151982951815129 0.00918610766530037 0.04342311279838801
0.1428571343421936 0.3265306055545807 -0.03305378556251526 0.06791608780622482 0.07553242892026901 0.02615034580230713 0.06529881881353855 -0.016475138087129592 0.01023361086845398 0.042625483889436724
0.1428571343421936 0.34693875908851624 -0.035215236246585846 0.07657715678215027 0.08428625762462616 0.01990005373954773 0.07299368882362843 -0.02173991929597855 0.01129256933927536 0.04163997303552628
0.1428571343421936 0.36734694242477417 -0.03740644454956055 0.08574718981981277 0.09355117380619049 0.012454837560653687 0.08129827158532144 -0.027997304177379608 0.01225290447473526 0.0404521417380333
0.1428571343421936 0.3877550959587097 -0.039645951241254807 0.09543103724718094 0.10333868861198425 0.003748983144760132 0.08998783026623725 -0.035209027188777914 0.01335085928440094 0.038958010333538046
0.1428571343421936 0.40816324949264526 -0.04196363687515259 0.10563328117132187 0.11366325616836548 -0.006283968687057495 0.0989393552532196 -0.04345984271626471 0.014723904430866241 0.03717587402920722
0.1428571343421936 0.4285714328289032 -0.04439162090420723 0.11634998023509979 0.1245308518409729 -0.017708241939544678 0.10901688355884553 -0.05291520105321408 0.015513971447944641 0.0352069591136694
0.1428571343421936 0.44897958636283875 -0.04696941748261452 0.12756134569644928 0.13593389093875885 -0.03059789538383484 0.11946522119479178 -0.06367845305571555 0.01646866649389267 0.033080557671880714
0.1428571343421936 0.4693877398967743 -0.04973923787474632 0.13925211131572723 0.14786866307258606 -0.04502043128013611 0.13077615027236938 -0.0761387282091856 0.0170925110578537 0.031118296929049494
0.1428571343421936 0.4897959232330322 -0.0527399443089962 0.15136322379112244 0.1602882593870163 -0.061054527759552 0.14254848763847353 -0.09013061247739793 0.01773977279663086 0.029076084717845924
0.1428571343421936 0.5102040767669678 -0.055997639894485474 0.16384351253509521 0.17314858734607697 -0.0787748396396637 0.15458962387371064 -0.105884678647995 0.018558964133262634 0.027109839008331305
0.1428571343421936 0.5306122303009033 -0.05950422212481499 0.1766057014465332 0.18636074662208557 -0.09826868772506714 0.16754159725284576 -0.12339496455287932 0.018819153308868408 0.025126276827812183
0.1428571343421936 0.5510204434394836 -0.06320738047361374 0.18957675993442535 0.19983623921871185 -0.1196250319480896 0.18114916151475902 -0.14273656759023662 0.018687084317207336 0.02311153564214702
0.1428571343421936 0.5714285969734192 -0.06699246913194656 0.2026740312576294 0.21345902979373932 -0.14293909072875977 0.1953052967820168 -0.16474017041730887 0.018153727054595947 0.021801079688549108
0.1428571343421936 0.5918367505073547 -0.0706811398267746 0.21582582592964172 0.22710484266281128 -0.16831666231155396 0.20978516842317585 -0.18954948845481878 0.017319679260253906 0.021232826143264827
0.1428571343421936 0.6122449040412903 -0.0740496814250946 0.22895954549312592 0.24063630402088165 -0.19588187336921692 0.2247352023100853 -0.21646474287557604 0.015901103615760803 0.020582869506359125
0.1428571343421936 0.6326530575752258 -0.07687120139598846 0.24201157689094543 0.25392672419548035 -0.22577136754989624 0.24002358304405216 -0.24719262801980973 0.013903141021728516 0.021421260469913495
0.1428571343421936 0.6530612111091614 -0.07895301282405853 0.2548964321613312 0.26684409379959106 -0.2581453323364258 0.2551850045170784 -0.2797167734332084 0.011659085750579834 0.021571441096782606
0.1428571343421936 0.6734694242477417 -0.08017471432685852 0.2674822211265564 0.2792395353317261 -0.2932170033454895 0.27042145139694207 -0.3163621526675223 0.008818089962005615 0.02314514932203282
0.1428571343421936 0.6938775777816772 -0.08050379157066345 0.27960190176963806 0.2909606099128723 -0.3312283754348755 0.2854089729318619 -0.35776144421768197 0.005551636219024658 0.02653306878280648
0.1428571343421936 0.7142857313156128 -0.07997395843267441 0.2910037040710449 0.3017929494380951 -0.3724880516529083 0.29874072009563446 -0.4012434696645738 0.003052234649658203 0.02875541801166548
0.1428571343421936 0.7346938848495483 -0.07863108813762665 0.30135393142700195 0.3114434778690338 -0.41735485196113586 0.31148648970317844 -0.45009355408859253 4.3004751205444336e-05 0.032738702127456665
0.1428571343421936 0.7551020383834839 -0.07646475732326508 0.31020504236221313 0.3194902539253235 -0.46620652079582214 0.3238239145665169 -0.5055967969651223 0.004333674907684326 0.03939027616930013
0.1428571343421936 0.7755101919174194 -0.07326987385749817 0.3169076442718506 0.3252674639225006 -0.519358217716217 0.33127697834300995 -0.5607816310324669 0.006009519100189209 0.04142341331624988
0.1428571343421936 0.795918345451355 -0.06847455352544785 0.3205289840698242 0.3277614712715149 -0.5769076943397522 0.3340251771960258 -0.6207935948834418 0.006263703107833862 0.04388590054368957
