idx loss l2_error
130 0.0013470411659643419 0.031247259815364505
131 0.0013240955548865397 0.0307174768209449
132 0.0013156218995704113 0.03019096742471859
133 0.0013164442846128749 0.029528628950844894
134 0.0013250638160037292 0.03008727488291513
135 0.0013160040138254316 0.03112943300317814
136 0.0013037671040896325 0.03205606602323743
137 0.0012829043708185476 0.0317212443618224
138 0.0012652843024125446 0.031234306242568188
139 0.0012652964051477428 0.03084340965680848
140 0.0012491087765554502 0.030750659729753983
141 0.0012334544293246374 0.028747399534804447
142 0.0012106583225342396 0.027845047925023982
143 0.0011896672231792994 0.027322826940913106
144 0.0011866057447383887 0.02758305426007926
145 0.001160913498653394 0.026708177405457702
146 0.0011429918178797246 0.026889146832293875
147 0.0011285519538948709 0.026208474839931387
148 0.001104197699776906 0.02584454873200233
149 0.0010855552385964987 0.025829281379363363
150 0.0010854778588376504 0.026140379843385325
151 0.0010759102419822658 0.025610947925167864
152 0.0010570683301778473 0.02489137785595832
153 0.0010469769522975254 0.02479827608773576
154 0.001035722480387343 0.024345098589221407
155 0.0010275338968673902 0.02489744750863779
156 0.001026742035381171 0.02530348482733019
157 0.0010136463670558306 0.024535945650957725
158 0.001001798929889947 0.02370522324431026
159 0.000989858140359525 0.023513642288043573
160 0.0009909596207254225 0.02317708027387711
161 0.0009828726312902563 0.02274752245695458
162 0.0009731532013229107 0.022340028437749484
163 0.0009650312783421718 0.022869682689912494
164 0.0009602930204696186 0.02238613623549518
165 0.0009473827674602857 0.022139504123813353
166 0.0009417536739673361 0.021903476928972883
167 0.000930742197567625 0.022144113813777525
168 0.0009228683373216114 0.021779209720691167
169 0.0009102386773663923 0.021160705524289596
170 0.0008984606562593262 0.020541657190143867
171 0.00089644720814145 0.02058127788989976
172 0.0008913244926450452 0.020450548014907532
173 0.0008816460903628227 0.020290685743183674
174 0.0008602595655588717 0.019910360473940153
175 0.0008423692396976007 0.01969339683878701
176 0.0008337895903840687 0.01975012095405756
177 0.000832124679978617 0.01947650811199243
178 0.0008254895283645244 0.01954826146703869
179 0.000820160675332238 0.019169735842463252
180 0.0008120668877452547 0.018929326405117058
181 0.0008104406626815715 0.01892321888822629
182 0.0008042186923344361 0.018895227780909962
183 0.0007968119376252865 0.01866579282772881
184 0.0007910150626417498 0.01871949607698604
185 0.0007697835836630695 0.01842647696595015
186 0.0007629567807338988 0.018353940434786796
187 0.0007595597430904709 0.01824213840854618
188 0.0007561446867850902 0.018128487163118805
189 0.0007460111108270305 0.01777939430211298
190 0.0007433895549553081 0.017785867450025274
191 0.0007362478085347607 0.017594111624281723
192 0.0007292088231446386 0.01737022122831849
193 0.0007228267418608959 0.017220878655103043
194 0.0007184621575659029 0.01717964486712875
195 0.0007093303938366862 0.017185009562331065
196 0.0007016184287858074 0.017250266979832157
197 0.0006978423462775863 0.017089120005863528
198 0.0006922294784253226 0.01694947066275546
199 0.0006881312524789922 0.01677758745896627
200 0.0006836772663120925 0.016612302931884353
201 0.0006776594268949132 0.01647647410739297
202 0.0006762277147057142 0.01643996220398824
203 0.0006727531002807661 0.016465166371760036
204 0.0006702857232436096 0.016429060461959244
205 0.000662402315818187 0.01645841583841157
206 0.0006589393798325412 0.016461394064391784
207 0.0006531142677716157 0.016390124035134433
208 0.0006511851996131925 0.016329083198915805
209 0.0006479192135896176 0.016260835198211164
210 0.0006468449092845724 0.01624800648138633
211 0.0006451816792472165 0.016190821491715777
212 0.0006453118140093888 0.01608801512772147
213 0.0006412080949039304 0.01592923518243452
214 0.0006343352747824105 0.01574232181462204
215 0.0006285437821768377 0.015546508326414304
216 0.0006250225164406456 0.015509819008648947
217 0.0006231103406804083 0.01551352051571617
218 0.0006198330159211801 0.015525872128267879
219 0.0006184922083661585 0.015492024134867211
220 0.0006139491278076637 0.015456161333822556
221 0.0006080602051733615 0.015195103657448332
222 0.0005993631959966831 0.015375722786136976
223 0.0005926266937943302 0.01578345417214119
224 0.00058643280332863 0.015551736612402044
225 0.0005798663717235863 0.015382143783435229
226 0.0005672729829949289 0.015366323723156845
227 0.000565265158666672 0.015246358700533902
228 0.0005617700034440036 0.015410121210441219
229 0.0005599093358179596 0.01528785344737205
230 0.0005583100977097006 0.015250326870136426
231 0.0005572134045804213 0.015281494557584466
232 0.0005545019046522717 0.015244996963023063
233 0.0005457782955091739 0.015044877196748126
234 0.0005334405525983468 0.01503792596144385
235 0.0005272302589757467 0.014751249525592374
236 0.0005192201976133345 0.014912695017891327
237 0.000513378457910681 0.01478229725764847
238 0.0005102957584704919 0.014745569211039092
239 0.0005079612792211776 0.014662091491518823
240 0.0005050948921928628 0.014581820397332596
241 0.0005037820613575458 0.014632947823052243
242 0.0004996255770293904 0.014530375129814789
243 0.0004935764649020655 0.014418705863787958
244 0.00048813720450877106 0.014182883933384936
245 0.000484275342940957 0.014252394735322492
246 0.0004789476125712487 0.014326270188958427
247 0.0004738590403872591 0.014417399765020832
248 0.0004699947817843989 0.014218588488800215
249 0.00046898826292932923 0.01422825726522388
250 0.00046716681348078705 0.014203244030390756
251 0.0004649949619631303 0.014174450107387236
252 0.0004625572300583283 0.01398740933392334
253 0.0004570440157230016 0.013904709164131395
254 0.0004536582715520614 0.013797292469305654
255 0.0004490019197306289 0.013959915494484143
256 0.00044599050254095856 0.01392703784680301
257 0.00044539126523361584 0.013974047387554686
258 0.000442816801328289 0.013992722336077658
259 0.0004417979591537054 0.013933153360975314
260 0.0004375843715319086 0.013834872177613054
261 0.0004323780313345086 0.013631673468782728
262 0.00042960299531843586 0.013550455495236651
263 0.00042824729067311815 0.013445641050503998
264 0.0004259715848266083 0.013399520488780332
265 0.0004234781982911066 0.013472732685515422
266 0.00042131189911551225 0.01348670512062951
267 0.00041725178516936404 0.013512329281632486
268 0.0004141791660916014 0.01348128018526195
269 0.00041055431807144314 0.013345775668833463
270 0.000406564517151757 0.013311658695376068
271 0.00040477818845655115 0.013210769426021774
272 0.00040258542076241174 0.013250940592581419
273 0.0004001134099840354 0.013254634543506302
274 0.0003977543468301841 0.013128312985791939
275 0.00039652769250419936 0.013011718324342223
276 0.00039500406030448364 0.012912796182465831
277 0.0003902005024040831 0.012822603093623864
278 0.0003847465689240631 0.012714584015792459
279 0.0003809964606127437 0.012478304367551976
280 0.0003775677150191318 0.012447229996812153
281 0.00037611047230298945 0.01256807913863058
282 0.00037163188715007907 0.012514211892317398
283 0.00036786453449016846 0.012630777250470895
284 0.0003639627647662324 0.012658287601870055
285 0.0003612009519651472 0.012559905310672454
286 0.00035853206681013604 0.012568036471619817
287 0.00035411697229677334 0.012485784017313392
288 0.00035196851352933584 0.012469997376634569
289 0.0003481041765156322 0.012381823845631653
290 0.00034656632840261123 0.012243628969616293
291 0.0003453889728142413 0.012243628866991662
292 0.0003419134856280865 0.012200883435732291
293 0.00034011994819606154 0.012247409878791606
294 0.00033724414045363624 0.012431950179895138
295 0.0003358933010199803 0.012473705066288008
296 0.0003330894986258318 0.012459988809009425
297 0.0003310038799674046 0.012431695079667227
298 0.0003293233741098941 0.012493767938049462
299 0.00032776421632633464 0.012413814763404153
300 0.0003258593736932225 0.012419472241924408
301 0.0003237554939273561 0.012380260516301995
302 0.0003220859235872819 0.0124012919717889
303 0.0003176332156896683 0.012326981563288117
304 0.00031415200510467655 0.012314048341549916
305 0.00031101170749147587 0.012119856493499094
306 0.0003079985062015745 0.011902147095291565
307 0.00030552231289395615 0.011867301566007
308 0.00030364697279699007 0.0117355775719841
309 0.0003017367106896729 0.011773160943294506
310 0.00030021713370633537 0.011795253472638286
311 0.00029866508689721055 0.011613579862875506
312 0.00029593794654200685 0.011567035417732468
313 0.00029368617655839673 0.011585300600742391
314 0.0002914229614308642 0.011518731221851767
315 0.0002895112578626243 0.011576035366423747
316 0.00028709891327561915 0.011523560131458704
317 0.00028576375039808565 0.011486062508112821
318 0.0002840398151647554 0.011415950405524433
319 0.00028260388415239277 0.011366905741840008
320 0.0002809822646088368 0.011337786130066823
321 0.0002779380505972427 0.01122441982606203
322 0.00027733339925840433 0.011206223569458957
323 0.000275233120657857 0.011303743313925767
324 0.0002737660019916826 0.011261113915066501
325 0.0002721290015668779 0.01128180563318942
326 0.00027076265007469765 0.011185952937434721
327 0.0002696306806734992 0.011181394853940176
328 0.0002555753541138787 0.011124020168728755
329 0.0002535316777113689 0.011051840483442328
330 0.00025053023098623074 0.010838115589547717
331 0.0002487707375531222 0.01076786290450624
332 0.00024503405763756273 0.010657103343799284
333 0.00024371683311132049 0.010669632366647653
334 0.00024066684441369495 0.01058293465119883
335 0.0002386899149023227 0.010552719779274706
336 0.00023716539165020148 0.010519737599486755
337 0.00023680643099330866 0.010487794051994632
338 0.00023563154998122133 0.010415012181624918
339 0.00023472012599451783 0.010270201469815174
340 0.00023238880631006774 0.010253264925919815
341 0.00023065524699160728 0.010187481235855481
342 0.00022971250608193935 0.01011000567732609
343 0.0002278338632798354 0.009907929824366167
344 0.00022657718590454664 0.009907831851664994
345 0.00022540984660289804 0.009834126846730525
346 0.00022390919184240218 0.009805472833847584
347 0.0002222010265607648 0.009802511904906637
348 0.00022065837329840452 0.009665187508564802
349 0.00021842131903728086 0.009519884745626157
350 0.00021694663538989768 0.009356007602500686
351 0.00021584216149363742 0.009140590366283405
352 0.00021325174953080845 0.008936477506156905
353 0.00021113005848414346 0.008865604763763005
354 0.00020853670167973116 0.00881000216473052
355 0.00020694348414213834 0.008799266460304387
356 0.0002039090426069625 0.008739722052545806
357 0.0002015747253948726 0.008349174350631546
358 0.00019787373209822153 0.008037069589567224
359 0.00019498660444423755 0.008123397877661384
360 0.00019242946145813674 0.008069977940933917
361 0.0001913083803323865 0.00782418909004562
362 0.00018995695118788423 0.007576715865007583
363 0.00018830731397817684 0.007489533818033817
364 0.00018575026759538654 0.00720533144248013
365 0.00018488842564242473 0.007125252375075213
366 0.00018344872357807217 0.006862859388936445
367 0.00018200112504422237 0.006742323821647437
368 0.00018208352387352983 0.0066457492940908995
369 0.0001807870833953782 0.006506525123113746
370 0.00017909475490931649 0.006073949350361112
371 0.0001764800324020981 0.006029040286700506
372 0.000171966666011828 0.00588190479980698
373 0.00016933068007572708 0.0057003049397126165
374 0.00016768472912131403 0.005641973772934635
375 0.0001663665716459122 0.005481454235730108
376 0.00016312517930776728 0.005352043264856103
377 0.00016171782240530027 0.005237430743269462
378 0.00016082531395875276 0.005195767227859622
379 0.00015831038166354988 0.004963238213156189
380 0.000153745816965067 0.005004750572480823
381 0.00015214666309538275 0.004973729884595662
382 0.00014954329264977114 0.004835584909562776
383 0.0001481360944556962 0.004756458299257488
384 0.0001469501977749502 0.004621242097925095
385 0.00014478355382566773 0.004504118641599043
386 0.00014310696236164547 0.0045091132005121584
387 0.00014124678787656573 0.004360852601286764
388 0.00013941352997114237 0.004315302589784341
389 0.00013832823954274825 0.004396670749965766
390 0.0001369989969283934 0.004376321094199277
391 0.00013572205619472982 0.004514424022282411
392 0.00013516499762201043 0.004473919630278237
393 0.00013433824262217936 0.004411757045045523
394 0.00013364109588664573 0.00435860595271386
395 0.00013274526577402925 0.004291206116656402
396 0.00013162153327745763 0.0043116559916969825
397 0.00013089010185836057 0.004282096837749732
398 0.00012970858552813352 0.004276572410013955
399 0.00012866477834797737 0.004326136226710818
400 0.00012795407908697224 0.0043359269543034994
401 0.00012756190368227188 0.004340612157757575
402 0.0001269266345171871 0.0043235898626126125
403 0.00012606431479636986 0.004347220468499206
404 0.00012529620025865084 0.00439058201690508
405 0.00012447387443514422 0.004426316058968304
406 0.00012322385942608536 0.004378429532596203
407 0.00012190744389208651 0.004426652411328376
408 0.00012046521594805656 0.00446775211207243
409 0.00011956797341360008 0.004551859856378363
410 0.00011820147731191955 0.004562604584127334
411 0.00011713338279778356 0.004572367128305598
412 0.00011626359756983927 0.004561026383347503
413 0.00011538618479458652 0.004536333593763954
414 0.00011450291995176845 0.00460642571940489
415 0.00011201404299383466 0.004637572966487997
416 0.00011046638647479329 0.0047084464127056195
417 0.00010915399963993758 0.004741696053553964
418 0.00010790319809462885 0.004723391585631722
419 0.00010698825916695276 0.004766834309137199
420 9.159337986781848e-05 0.004770131430712565
421 9.08278869647609e-05 0.004740888488017543
422 9.035367364595925e-05 0.004689261233861761
423 8.994479139315964e-05 0.004582039300948984
424 8.943397018466684e-05 0.0045971944773960695
425 8.833522427820987e-05 0.00447861179355646
426 8.793907674712292e-05 0.004483540376221161
427 8.764232986559213e-05 0.004458515978397861
428 8.729432538295862e-05 0.004404523555094396
429 8.689636466181348e-05 0.004327903539131102
430 8.66476149107471e-05 0.004338202198292633
431 8.637950893447515e-05 0.004276029578357111
432 8.584719347977367e-05 0.00421597297621796
433 8.541612584751758e-05 0.004144669598417389
434 8.489856214357839e-05 0.004164953716732859
435 8.449286146383628e-05 0.004144040698569645
436 8.423021752352465e-05 0.00412284193996477
437 8.403947738638365e-05 0.004052159095702221
438 8.417442904457592e-05 0.0040734923290524205
439 8.383467550080922e-05 0.004049903587053763
440 8.306584612198597e-05 0.003984807165899053
441 8.203345434295221e-05 0.003886226114602296
442 8.058426761107592e-05 0.003820001165048477
443 7.955576286007717e-05 0.003648306502879051
444 7.885906847438844e-05 0.003638710703896893
445 7.841621862399654e-05 0.003641055230355661
446 7.829073162331538e-05 0.0036559856791515983
447 7.816308684640962e-05 0.0036462383883411847
448 7.815309248514027e-05 0.0036408900819251203
449 7.816701820337153e-05 0.00364255666907102
450 7.80658819307441e-05 0.003634352835575317
451 7.781511251200174e-05 0.0036094642620983224
452 7.784645663512676e-05 0.0036214789602494585
453 7.731003586743565e-05 0.003518819416603975
454 7.700715652667879e-05 0.0034726705933477505
455 7.638651133320223e-05 0.0034286750417406257
456 7.620511690755794e-05 0.003408538825987465
457 7.568851701243041e-05 0.0034558963038711036
458 7.525614725685616e-05 0.0034519193348459994
459 7.502319716800484e-05 0.003435737613255725
460 7.483575338954289e-05 0.003430849597121665
461 7.434093827479587e-05 0.0033770454118614087
462 7.382468798533269e-05 0.0033208573494025438
463 7.360834059870278e-05 0.0032954183626618533
464 7.365202294468438e-05 0.0032890812169795013
465 7.340182566889592e-05 0.0032710376231123214
466 7.316981966448894e-05 0.0031954471565268272
467 7.330892672640752e-05 0.0031953615589077992
468 7.297585217347748e-05 0.0031608010127189487
469 7.251830157979846e-05 0.0031915002317092957
470 7.235439541747184e-05 0.003185362320647171
471 7.220601486376752e-05 0.0031743427510852423
472 7.210862742666014e-05 0.0031624165387749443
473 7.176691614206078e-05 0.0031251803427861597
474 7.16571943557732e-05 0.0031185051004131185
475 7.139451654817403e-05 0.003103836105927356
476 7.110853602022297e-05 0.0030268003108298827
477 7.040059352459776e-05 0.002974394152253239
478 7.001845789688484e-05 0.0029577958594827628
479 6.97980069875072e-05 0.0029451712721601064
480 6.962856625268402e-05 0.0029244808746620617
481 6.92553084593137e-05 0.002905658541616058
482 6.894031794063365e-05 0.002941051103240355
483 6.854725636127535e-05 0.0028944399838256346
484 6.825694834984497e-05 0.0028828887563428995
485 6.784525334353118e-05 0.0028161516784403155
486 6.73856187106954e-05 0.0027562928952657296
487 6.740351553007865e-05 0.002751404567998012
488 6.717921442572409e-05 0.0026993274606261853
489 6.64576851647066e-05 0.002649828959955297
490 6.604596927242648e-05 0.002643390751939517
491 6.584389931425104e-05 0.002585362090301854
492 6.535885300635958e-05 0.0025498207008913414
493 6.456613799108602e-05 0.0025262063640472407
494 6.430170761541294e-05 0.0026158478574841958
495 6.399776619187032e-05 0.0025524528569359634
496 6.393279678698361e-05 0.0025744608491503037
497 6.352108394471711e-05 0.002584089680939162
498 6.325324231248484e-05 0.002563670413784094
499 6.305108831330966e-05 0.0025309790075184807
500 6.301223469964992e-05 0.0025309790075184807
501 6.301223469964992e-05 0.0025309790075184807
502 6.301223469964992e-05 0.0025309790075184807
503 6.301223469964992e-05 0.0025309790075184807
504 6.301223469964992e-05 0.0025309790075184807
505 6.301223469964992e-05 0.0025309790075184807
506 6.301223469964992e-05 0.0025309790075184807
507 6.301223469964992e-05 0.0025309790075184807
508 6.301223469964992e-05 0.0025309790075184807
509 6.301223469964992e-05 0.0025309790075184807
510 6.301223469964992e-05 0.0025309790075184807
511 6.301223469964992e-05 0.0025309790075184807
512 6.301223469964992e-05 0.0025309790075184807
513 6.301223469964992e-05 0.0025309790075184807
514 6.301223469964992e-05 0.0025309790075184807
515 6.301223469964992e-05 0.0025309790075184807
516 6.301223469964992e-05 0.0025309790075184807
517 6.301223469964992e-05 0.0025309790075184807
518 6.301223469964992e-05 0.0025309790075184807
519 6.301223469964992e-05 0.0025309790075184807
520 6.301223469964992e-05 0.0025309790075184807
521 6.301223469964992e-05 0.0025309790075184807
522 6.301223469964992e-05 0.0025309790075184807
523 6.301223469964992e-05 0.0025309790075184807
524 6.301223469964992e-05 0.0025309790075184807
525 6.301223469964992e-05 0.0025309790075184807
526 6.301223469964992e-05 0.0025309790075184807
527 6.301223469964992e-05 0.0025309790075184807
528 6.301223469964992e-05 0.0025309790075184807
529 6.301223469964992e-05 0.0025309790075184807
530 6.301223469964992e-05 0.0025309790075184807
531 6.301223469964992e-05 0.0025309790075184807
532 6.301223469964992e-05 0.0025309790075184807
533 6.301223469964992e-05 0.0025309790075184807
534 6.301223469964992e-05 0.0025309790075184807
535 6.301223469964992e-05 0.0025309790075184807
536 6.301223469964992e-05 0.0025309790075184807
537 6.301223469964992e-05 0.0025309790075184807
538 6.301223469964992e-05 0.0025309790075184807
539 6.301223469964992e-05 0.0025309790075184807
540 6.301223469964992e-05 0.0025309790075184807
541 6.301223469964992e-05 0.0025309790075184807
542 6.301223469964992e-05 0.0025309790075184807
543 6.301223469964992e-05 0.0025309790075184807
544 6.301223469964992e-05 0.0025309790075184807
545 6.301223469964992e-05 0.0025309790075184807
546 6.301223469964992e-05 0.0025309790075184807
547 6.301223469964992e-05 0.0025309790075184807
548 6.301223469964992e-05 0.0025309790075184807
549 6.301223469964992e-05 0.0025309790075184807
550 6.301223469964992e-05 0.0025309790075184807
551 6.301223469964992e-05 0.0025309790075184807
552 6.301223469964992e-05 0.0025309790075184807
553 6.301223469964992e-05 0.0025309790075184807
554 6.301223469964992e-05 0.0025309790075184807
555 6.301223469964992e-05 0.0025309790075184807
556 6.301223469964992e-05 0.0025309790075184807
557 6.301223469964992e-05 0.0025309790075184807
558 6.301223469964992e-05 0.0025309790075184807
559 6.301223469964992e-05 0.0025309790075184807
560 6.301223469964992e-05 0.0025309790075184807
561 6.301223469964992e-05 0.0025309790075184807
562 6.301223469964992e-05 0.0025309790075184807
563 6.301223469964992e-05 0.0025309790075184807
564 6.301223469964992e-05 0.0025309790075184807
565 6.301223469964992e-05 0.0025309790075184807
566 6.301223469964992e-05 0.0025309790075184807
567 6.301223469964992e-05 0.0025309790075184807
568 6.301223469964992e-05 0.0025309790075184807
569 6.301223469964992e-05 0.0025309790075184807
570 6.301223469964992e-05 0.0025309790075184807
571 6.301223469964992e-05 0.0025309790075184807
572 6.301223469964992e-05 0.0025309790075184807
573 6.301223469964992e-05 0.0025309790075184807
574 6.301223469964992e-05 0.0025309790075184807
575 6.301223469964992e-05 0.0025309790075184807
576 6.301223469964992e-05 0.0025309790075184807
577 6.301223469964992e-05 0.0025309790075184807
578 6.301223469964992e-05 0.0025309790075184807
579 6.301223469964992e-05 0.0025309790075184807
580 6.301223469964992e-05 0.0025309790075184807
581 6.301223469964992e-05 0.0025309790075184807
582 6.301223469964992e-05 0.0025309790075184807
583 6.301223469964992e-05 0.0025309790075184807
584 6.301223469964992e-05 0.0025309790075184807
585 6.301223469964992e-05 0.0025309790075184807
586 6.301223469964992e-05 0.0025309790075184807
587 6.301223469964992e-05 0.0025309790075184807
588 6.301223469964992e-05 0.0025309790075184807
589 6.301223469964992e-05 0.0025309790075184807
590 6.301223469964992e-05 0.0025309790075184807
591 6.301223469964992e-05 0.0025309790075184807
592 6.301223469964992e-05 0.0025309790075184807
593 6.301223469964992e-05 0.0025309790075184807
594 6.301223469964992e-05 0.0025309790075184807
595 6.301223469964992e-05 0.0025309790075184807
596 6.301223469964992e-05 0.0025309790075184807
597 6.301223469964992e-05 0.0025309790075184807
598 6.301223469964992e-05 0.0025309790075184807
599 6.301223469964992e-05 0.0025309790075184807
600 6.301223469964992e-05 0.0025309790075184807
601 6.301223469964992e-05 0.0025309790075184807
602 6.301223469964992e-05 0.0025309790075184807
603 6.301223469964992e-05 0.0025309790075184807
604 6.301223469964992e-05 0.0025309790075184807
605 6.301223469964992e-05 0.0025309790075184807
606 6.301223469964992e-05 0.0025309790075184807
607 6.301223469964992e-05 0.0025309790075184807
608 6.301223469964992e-05 0.0025309790075184807
609 6.301223469964992e-05 0.0025309790075184807
610 6.301223469964992e-05 0.0025309790075184807
611 6.301223469964992e-05 0.0025309790075184807
612 6.301223469964992e-05 0.0025309790075184807
613 6.301223469964992e-05 0.0025309790075184807
614 6.301223469964992e-05 0.0025309790075184807
615 6.301223469964992e-05 0.0025309790075184807
616 6.301223469964992e-05 0.0025309790075184807
617 6.301223469964992e-05 0.0025309790075184807
618 6.301223469964992e-05 0.0025309790075184807
619 6.301223469964992e-05 0.0025309790075184807
620 6.301223469964992e-05 0.0025309790075184807
621 6.301223469964992e-05 0.0025309790075184807
622 5.2172439422038085e-05 0.0024733258970183677
623 5.180306871180555e-05 0.002458118490424292
624 5.154263706502487e-05 0.0024473682209130146
625 5.1196646331598934e-05 0.0024332566092378966
626 5.097773840764135e-05 0.002388016559721822
627 5.080179568961172e-05 0.0023612219008449825
628 5.075707378620952e-05 0.00235310345306141
629 5.070530839786517e-05 0.0023353986039493933
630 5.073302835711109e-05 0.0023543787764980168
631 5.0517410613837525e-05 0.0023383443574864827
632 5.0543517627130205e-05 0.0023368079084529017
633 5.0469119209090896e-05 0.002323363180541694
634 5.0261878270451976e-05 0.0023318261312793853
635 5.0120213754929956e-05 0.002318375236903733
636 4.995796082076854e-05 0.002286082987664186
637 5.00809762118705e-05 0.0022782126966570324
638 4.9962090869750296e-05 0.002252461545325851
639 4.968435292258131e-05 0.0022260777358440844
640 4.944261100670256e-05 0.002204122786991223
641 4.9335776057507076e-05 0.0021893961372948115
642 4.924051840646692e-05 0.0022143977584542732
643 4.910483416412385e-05 0.002220319473922514
644 4.887418706592387e-05 0.00221733784657647
645 4.873880509752537e-05 0.002230520193536774
646 4.868403566223571e-05 0.00222287471259992
647 4.851998665512898e-05 0.002226738485211019
648 4.825416850067511e-05 0.0021978594454029675
