x y ref_solution model_fnn_4_qubits
0.025641025975346565 0.30612245202064514 0.06086662806837468 0.06022682785987854
0.025641025975346565 0.3469387888908386 0.06317226904548486 0.06258901953697205
0.025641025975346565 0.3877551257610321 0.05888632467278098 0.058438122272491455
0.025641025975346565 0.4285714328289032 0.04630220445262513 0.04610124230384827
0.025641025975346565 0.4693877696990967 0.023877185782752306 0.023984253406524658
0.025641025975346565 0.5102040767669678 -0.009688688007842488 -0.009285420179367065
0.025641025975346565 0.5510204434394836 -0.055347122712984434 -0.05471178889274597
0.025641025975346565 0.5918367505073547 -0.11347637111169182 -0.11278489232063293
0.025641025975346565 0.6326530575752258 -0.18386582299255289 -0.18331608176231384
0.025641025975346565 0.6734694242477417 -0.26555082646911177 -0.26523688435554504
0.025641025975346565 0.7142857313156128 -0.3567396198220369 -0.3565036356449127
0.025641025975346565 0.7551020383834839 -0.4548392665267076 -0.4544709324836731
0.025641025975346565 0.795918345451355 -0.5566109139176864 -0.5564157366752625
0.025641025975346565 0.8367347121238708 -0.6584500027036979 -0.65900719165802
0.025641025975346565 0.8775510191917419 -0.7567335360752441 -0.7576684355735779
0.025641025975346565 0.918367326259613 -0.848147320597892 -0.8474630117416382
0.025641025975346565 0.9591836929321289 -0.9299055607902229 -0.9294157326221466
0.025641025975346565 1.0 -1.0 -0.9929938316345215
0.05128205195069313 -1.0 -1.0 -0.9951278865337372
0.05128205195069313 -0.9591836929321289 -0.9443149331312073 -0.9467062950134277
0.05128205195069313 -0.918367326259613 -0.8762656981219883 -0.8778485655784607
0.05128205195069313 -0.8775510191917419 -0.7960283679428648 -0.7950029075145721
0.05128205195069313 -0.8367347121238708 -0.7050171921313876 -0.7041935324668884
0.05128205195069313 -0.795918345451355 -0.605796800532717 -0.6067117750644684
0.05128205195069313 -0.7551020383834839 -0.50205394035039 -0.5031895637512207
0.05128205195069313 -0.7142857313156128 -0.3982344884932515 -0.39787450432777405
0.05128205195069313 -0.6734694242477417 -0.2989206108514179 -0.2970883548259735
0.05128205195069313 -0.6326530575752258 -0.20815654647122514 -0.2060556709766388
0.05128205195069313 -0.5918367505073547 -0.12895543075916394 -0.12767454981803894
0.05128205195069313 -0.5510204434394836 -0.06310233587727875 -0.06291046738624573
0.05128205195069313 -0.5102040767669678 -0.01122428036659432 -0.011643856763839722
0.05128205195069313 -0.4693877696990967 0.026943826722585714 0.02668735384941101
0.05128205195069313 -0.4285714328289032 0.052443003170759596 0.052813172340393066
0.05128205195069313 -0.3877551257610321 0.06675728961461681 0.06767973303794861
0.05128205195069313 -0.3469387888908386 0.0716511944949178 0.07265090942382812
0.05128205195069313 -0.30612245202064514 0.06906605229028379 0.06957685947418213
0.05128205195069313 -0.26530614495277405 0.06102526788625088 0.06057393550872803
0.05128205195069313 -0.22448980808258057 0.049548781364583516 0.04790756106376648
0.05128205195069313 -0.18367348611354828 0.03656860349049928 0.03422236442565918
0.05128205195069313 -0.142857164144516 0.02384491601572791 0.022242248058319092
0.05128205195069313 -0.1020408347249031 0.012887621589143805 0.0135822594165802
0.05128205195069313 -0.06122450903058052 0.004889314986403681 0.008329182863235474
0.05128205195069313 -0.020408183336257935 0.0006740593397100722 0.005870252847671509
0.05128205195069313 0.020408183336257935 0.0006740593397100674 0.0057652294635772705
0.05128205195069313 0.06122450903058052 0.004889314986403687 0.008165150880813599
0.05128205195069313 0.1020408347249031 0.012887621589143798 0.013740450143814087
0.05128205195069313 0.142857164144516 0.023844916015727927 0.02293795347213745
0.05128205195069313 0.18367348611354828 0.036568603490499174 0.03508174419403076
0.05128205195069313 0.22448980808258057 0.04954878136458349 0.04827079176902771
0.05128205195069313 0.26530614495277405 0.061025267886250796 0.060112178325653076
0.05128205195069313 0.30612245202064514 0.06906605229028365 0.06837707757949829
0.05128205195069313 0.3469387888908386 0.07165119449491783 0.07109200954437256
0.05128205195069313 0.3877551257610321 0.06675728961461676 0.06636762619018555
0.05128205195069313 0.4285714328289032 0.052443003170759624 0.052331894636154175
0.05128205195069313 0.4693877696990967 0.0269438267225855 0.0272006094455719
0.05128205195069313 0.5102040767669678 -0.01122428036659426 -0.010576814413070679
0.05128205195069313 0.5510204434394836 -0.06310233587727905 -0.06213110685348511
0.05128205195069313 0.5918367505073547 -0.1289554307591639 -0.12791889905929565
0.05128205195069313 0.6326530575752258 -0.20815654647122572 -0.2073901891708374
0.05128205195069313 0.6734694242477417 -0.298920610851418 -0.29859453439712524
0.05128205195069313 0.7142857313156128 -0.3982344884932527 -0.39808720350265503
0.05128205195069313 0.7551020383834839 -0.5020539403503912 -0.5017284452915192
0.05128205195069313 0.795918345451355 -0.6057968005327169 -0.6056468486785889
0.05128205195069313 0.8367347121238708 -0.7050171921295203 -0.7057597637176514
0.05128205195069313 0.8775510191917419 -0.7960283688875536 -0.7971860468387604
0.05128205195069313 0.918367326259613 -0.8762656794228798 -0.8757323026657104
0.05128205195069313 0.9591836929321289 -0.9443148875203072 -0.9440417587757111
0.05128205195069313 1.0 -1.0 -0.9943097531795502
0.07692307978868484 -1.0 -1.0 -0.9955078661441803
0.07692307978868484 -0.9591836929321289 -0.9559126705783297 -0.9576599299907684
0.07692307978868484 -0.918367326259613 -0.9000166576696969 -0.9015580713748932
0.07692307978868484 -0.8775510191917419 -0.8309886000078481 -0.8302671909332275
0.07692307978868484 -0.8367347121238708 -0.7486769286867203 -0.7478876709938049
0.07692307978868484 -0.795918345451355 -0.6542672258795014 -0.6552903652191162
0.07692307978868484 -0.7551020383834839 -0.5506894667118362 -0.552160769701004
0.07692307978868484 -0.7142857313156128 -0.44256770808293233 -0.442310094833374
0.07692307978868484 -0.6734694242477417 -0.3355700642956445 -0.3333302140235901
0.07692307978868484 -0.6326530575752258 -0.23534289467760028 -0.23255151510238647
0.07692307978868484 -0.5918367505073547 -0.14648251762522818 -0.1446203589439392
0.07692307978868484 -0.5510204434394836 -0.071945976976627 -0.07149761915206909
0.07692307978868484 -0.5102040767669678 -0.01300176300381622 -0.013447344303131104
0.07692307978868484 -0.4693877696990967 0.030407628746913353 0.030050992965698242
0.07692307978868484 -0.4285714328289032 0.05940425732851537 0.05980539321899414
0.07692307978868484 -0.3877551257610321 0.0756845887806641 0.07684195041656494
0.07692307978868484 -0.3469387888908386 0.08127118870240116 0.08259442448616028
0.07692307978868484 -0.30612245202064514 0.07837397432707083 0.07906046509742737
0.07692307978868484 -0.26530614495277405 0.06928456787794463 0.06867951154708862
0.07692307978868484 -0.22448980808258057 0.05628803293487702 0.054169654846191406
0.07692307978868484 -0.18367348611354828 0.04157340959950348 0.038644224405288696
0.07692307978868484 -0.142857164144516 0.02713974495189272 0.0251753032207489
0.07692307978868484 -0.1020408347249031 0.014704759608601292 0.015512317419052124
0.07692307978868484 -0.06122450903058052 0.005625903183450669 0.009708195924758911
0.07692307978868484 -0.020408183336257935 0.0008407737865516202 0.00703778862953186
0.07692307978868484 0.020408183336257935 0.0008407737865516135 0.006931781768798828
0.07692307978868484 0.06122450903058052 0.005625903183450677 0.00952795147895813
0.07692307978868484 0.1020408347249031 0.01470475960860128 0.015653789043426514
0.07692307978868484 0.142857164144516 0.027139744951892735 0.02593255043029785
0.07692307978868484 0.18367348611354828 0.04157340959950333 0.03966730833053589
0.07692307978868484 0.22448980808258057 0.056288032934877 0.054687559604644775
0.07692307978868484 0.26530614495277405 0.06928456787794444 0.06821319460868835
0.07692307978868484 0.30612245202064514 0.07837397432707063 0.07764974236488342
0.07692307978868484 0.3469387888908386 0.08127118870240121 0.08073040843009949
0.07692307978868484 0.3877551257610321 0.07568458878066402 0.07532796263694763
0.07692307978868484 0.4285714328289032 0.05940425732851537 0.0593525767326355
0.07692307978868484 0.4693877696990967 0.030407628746913093 0.030802220106124878
0.07692307978868484 0.5102040767669678 -0.013001763003816141 -0.012090325355529785
0.07692307978868484 0.5510204434394836 -0.07194597697662737 -0.07059234380722046
0.07692307978868484 0.5918367505073547 -0.14648251762522818 -0.14506086707115173
0.07692307978868484 0.6326530575752258 -0.23534289467760114 -0.234359472990036
0.07692307978868484 0.6734694242477417 -0.3355700642956446 -0.33525100350379944
0.07692307978868484 0.7142857313156128 -0.44256770808293416 -0.44249892234802246
0.07692307978868484 0.7551020383834839 -0.5506894667118376 -0.5503989160060883
0.07692307978868484 0.795918345451355 -0.6542672258794975 -0.6542510986328125
0.07692307978868484 0.8367347121238708 -0.7486769286795498 -0.7497451901435852
0.07692307978868484 0.8775510191917419 -0.8309886010953004 -0.8324300050735474
0.07692307978868484 0.918367326259613 -0.9000166389770791 -0.8996903896331787
0.07692307978868484 0.9591836929321289 -0.9559126312201481 -0.9559438228607178
0.07692307978868484 1.0 -1.0 -0.9953163862228394
0.10256410390138626 -1.0 -1.0 -0.9959753453731537
0.10256410390138626 -0.9591836929321289 -0.9652119700915521 -0.966437041759491
0.10256410390138626 -0.918367326259613 -0.9198274066524312 -0.9212620556354523
0.10256410390138626 -0.8775510191917419 -0.8615094010707492 -0.8611492812633514
0.10256410390138626 -0.8367347121238708 -0.7887086464497906 -0.7880547046661377
0.10256410390138626 -0.795918345451355 -0.7009702449242328 -0.7020860016345978
0.10256410390138626 -0.7551020383834839 -0.5997975024632486 -0.6016785800457001
0.10256410390138626 -0.7142857313156128 -0.4891915872526367 -0.48924437165260315
0.10256410390138626 -0.6734694242477417 -0.37537280284986685 -0.37287428975105286
0.10256410390138626 -0.6326530575752258 -0.26554726836975007 -0.26206719875335693
0.10256410390138626 -0.5918367505073547 -0.16623460877467838 -0.16371017694473267
0.10256410390138626 -0.5510204434394836 -0.0819964426877998 -0.08121141791343689
0.10256410390138626 -0.5102040767669678 -0.015052095303235005 -0.015473634004592896
0.10256410390138626 -0.4693877696990967 0.03430936552699153 0.03388145565986633
0.10256410390138626 -0.4285714328289032 0.06727225138327636 0.06773549318313599
0.10256410390138626 -0.3877551257610321 0.08577818635649256 0.08722099661827087
0.10256410390138626 -0.3469387888908386 0.09215065844994298 0.09386974573135376
0.10256410390138626 -0.30612245202064514 0.08890647641577001 0.08984702825546265
0.10256410390138626 -0.26530614495277405 0.07863851774493452 0.07793664932250977
0.10256410390138626 -0.22448980808258057 0.06392829281798412 0.06136423349380493
0.10256410390138626 -0.18367348611354828 0.04725374409315349 0.04375481605529785
0.10256410390138626 -0.142857164144516 0.030884542647120393 0.028559327125549316
0.10256410390138626 -0.1020408347249031 0.01677520235252318 0.01770317554473877
0.10256410390138626 -0.06122450903058052 0.006471359345667355 0.01123964786529541
0.10256410390138626 -0.020408183336257935 0.0010400627698903201 0.008313477039337158
0.10256410390138626 0.020408183336257935 0.0010400627698903112 0.008197098970413208
0.10256410390138626 0.06122450903058052 0.006471359345667363 0.011025398969650269
0.10256410390138626 0.1020408347249031 0.016775202352523166 0.01780804991722107
0.10256410390138626 0.142857164144516 0.030884542647120414 0.02935469150543213
0.10256410390138626 0.18367348611354828 0.047253744093153305 0.044927746057510376
0.10256410390138626 0.22448980808258057 0.06392829281798408 0.0620400607585907
0.10256410390138626 0.26530614495277405 0.0786385177449343 0.07746616005897522
0.10256410390138626 0.30612245202064514 0.0889064764157698 0.0882047712802887
0.10256410390138626 0.3469387888908386 0.09215065844994308 0.09166893362998962
0.10256410390138626 0.3877551257610321 0.08577818635649243 0.08547651767730713
0.10256410390138626 0.4285714328289032 0.06727225138327635 0.0672987699508667
0.10256410390138626 0.4693877696990967 0.0343093655269912 0.034877389669418335
0.10256410390138626 0.5102040767669678 -0.015052095303234921 -0.0138150155544281
0.10256410390138626 0.5510204434394836 -0.08199644268780033 -0.08019444346427917
0.10256410390138626 0.5918367505073547 -0.1662346087746785 -0.16440615057945251
0.10256410390138626 0.6326530575752258 -0.26554726836975134 -0.26439759135246277
0.10256410390138626 0.6734694242477417 -0.3753728028498669 -0.3751368820667267
0.10256410390138626 0.7142857313156128 -0.48919158725263884 -0.4892314672470093
0.10256410390138626 0.7551020383834839 -0.5997975024632503 -0.5995675623416901
0.10256410390138626 0.795918345451355 -0.7009702449242106 -0.7011545300483704
0.10256410390138626 0.8367347121238708 -0.7887086464327409 -0.7901051044464111
0.10256410390138626 0.8775510191917419 -0.8615094022717137 -0.8631074130535126
0.10256410390138626 0.918367326259613 -0.9198273889597189 -0.9196277260780334
0.10256410390138626 0.9591836929321289 -0.9652119358753952 -0.9655308723449707
0.10256410390138626 1.0 -1.0 -0.9960844218730927
0.12820513546466827 -1.0 -0.9999999999999999 -0.9965745508670807
0.12820513546466827 -0.9591836929321289 -0.9726125930102287 -0.9735334515571594
0.12820513546466827 -0.918367326259613 -0.9360965743921161 -0.937452107667923
0.12820513546466827 -0.8775510191917419 -0.8875944413143665 -0.8876455724239349
0.12820513546466827 -0.8367347121238708 -0.8245389699009469 -0.8241589069366455
0.12820513546466827 -0.795918345451355 -0.7449059708169246 -0.7460804283618927
0.12820513546466827 -0.7551020383834839 -0.6483556203076359 -0.6506088972091675
0.12820513546466827 -0.7142857313156128 -0.5374483904341523 -0.5379604399204254
0.12820513546466827 -0.6734694242477417 -0.4181560956778012 -0.415576308965683
0.12820513546466827 -0.6326530575752258 -0.29892495667880303 -0.29479625821113586
0.12820513546466827 -0.5918367505073547 -0.18845170975822506 -0.18519863486289978
0.12820513546466827 -0.5510204434394836 -0.09341787668809824 -0.09221115708351135
0.12820513546466827 -0.5102040767669678 -0.017418111352424062 -0.01774999499320984
0.12820513546466827 -0.4693877696990967 0.038706738249907474 0.03826746344566345
0.12820513546466827 -0.4285714328289032 0.07616812122208438 0.0767676830291748
0.12820513546466827 -0.3877551257610321 0.09719187871803997 0.09901896119117737
0.12820513546466827 -0.3469387888908386 0.10445491657191379 0.1066834032535553
0.12820513546466827 -0.30612245202064514 0.10082562064927023 0.10212308168411255
0.12820513546466827 -0.26530614495277405 0.08923452449117912 0.08850464224815369
0.12820513546466827 -0.22448980808258057 0.07259343293758819 0.06961733102798462
0.12820513546466827 -0.18367348611354828 0.053704342335952115 0.049647241830825806
0.12820513546466827 -0.142857164144516 0.035143583595719015 0.03245893120765686
0.12820513546466827 -0.1020408347249031 0.01913595577600042 0.02020147442817688
0.12820513546466827 -0.06122450903058052 0.007442411211748122 0.012961089611053467
0.12820513546466827 -0.020408183336257935 0.001277897778774689 0.009725213050842285
0.12820513546466827 0.020408183336257935 0.0012778977787746787 0.009585291147232056
0.12820513546466827 0.06122450903058052 0.007442411211748126 0.01268678903579712
0.12820513546466827 0.1020408347249031 0.019135955776000402 0.020247995853424072
0.12820513546466827 0.142857164144516 0.03514358359571904 0.03327131271362305
0.12820513546466827 0.18367348611354828 0.05370434233595191 0.0509585440158844
0.12820513546466827 0.22448980808258057 0.07259343293758809 0.07045367360115051
0.12820513546466827 0.26530614495277405 0.08923452449117883 0.0880243182182312
0.12820513546466827 0.30612245202064514 0.10082562064927003 0.10021069645881653
0.12820513546466827 0.3469387888908386 0.10445491657191396 0.10407993197441101
0.12820513546466827 0.3877551257610321 0.09719187871803983 0.0969775915145874
0.12820513546466827 0.4285714328289032 0.07616812122208437 0.07631179690361023
0.12820513546466827 0.4693877696990967 0.03870673824990709 0.03951588273048401
0.12820513546466827 0.5102040767669678 -0.01741811135242397 -0.015753567218780518
0.12820513546466827 0.5510204434394836 -0.09341787668809891 -0.09106314182281494
0.12820513546466827 0.5918367505073547 -0.18845170975822534 -0.18616893887519836
0.12820513546466827 0.6326530575752258 -0.2989249566788048 -0.29763904213905334
0.12820513546466827 0.6734694242477417 -0.41815609567780143 -0.41803815960884094
0.12820513546466827 0.7142857313156128 -0.5374483904341549 -0.5375867187976837
0.12820513546466827 0.7551020383834839 -0.6483556203076377 -0.6482066512107849
0.12820513546466827 0.795918345451355 -0.7449059708168423 -0.7453517317771912
0.12820513546466827 0.8367347121238708 -0.8245389698714254 -0.8262222409248352
0.12820513546466827 0.8775510191917419 -0.887594442603044 -0.8892212808132172
0.12820513546466827 0.918367326259613 -0.9360965584224356 -0.9359776377677917
0.12820513546466827 0.9591836929321289 -0.9726125634663538 -0.973194807767868
0.12820513546466827 1.0 -1.0 -0.9966747164726257
0.1538461595773697 -1.0 -1.0 -0.9972334504127502
0.1538461595773697 -0.9591836929321289 -0.9784719790361234 -0.9792623817920685
0.1538461595773697 -0.918367326259613 -0.9492870360255689 -0.9506160616874695
0.1538461595773697 -0.8775510191917419 -0.9094590741298766 -0.9099256098270416
0.1538461595773697 -0.8367347121238708 -0.8558480029477238 -0.8558964431285858
0.1538461595773697 -0.795918345451355 -0.7851935683988172 -0.7864739000797272
0.1538461595773697 -0.7551020383834839 -0.6952393456705309 -0.6977773606777191
0.1538461595773697 -0.7142857313156128 -0.5864492403220155 -0.5874966979026794
0.1538461595773697 -0.6734694242477417 -0.46355795073017836 -0.4610714018344879
0.1538461595773697 -0.6326530575752258 -0.3355646961928958 -0.33084216713905334
0.1538461595773697 -0.5918367505073547 -0.21338981759361214 -0.20933517813682556
0.1538461595773697 -0.5510204434394836 -0.1064038757157236 -0.10467803478240967
0.1538461595773697 -0.5102040767669678 -0.02015210389284367 -0.020319074392318726
0.1538461595773697 -0.4693877696990967 0.043668827310215985 0.043288737535476685
0.1538461595773697 -0.4285714328289032 0.08623612836016209 0.08705997467041016
0.1538461595773697 -0.3877551257610321 0.1101073409879241 0.11242669820785522
0.1538461595773697 -0.3469387888908386 0.11837857765093898 0.12123063206672668
0.1538461595773697 -0.30612245202064514 0.1143226365441556 0.1160658597946167
0.1538461595773697 -0.26530614495277405 0.10124760093723478 0.10053354501724243
0.1538461595773697 -0.22448980808258057 0.0824316150989371 0.07904812693595886
0.1538461595773697 -0.18367348611354828 0.06103927125782134 0.05641072988510132
0.1538461595773697 -0.142857164144516 0.03999465341358693 0.03693428635597229
0.1538461595773697 -0.1020408347249031 0.021831989492953285 0.023053854703903198
0.1538461595773697 -0.06122450903058052 0.008559507594862634 0.014910459518432617
0.1538461595773697 -0.020408183336257935 0.001561700352696786 0.011300444602966309
0.1538461595773697 0.020408183336257935 0.0015617003526967733 0.011121153831481934
0.1538461595773697 0.06122450903058052 0.008559507594862643 0.014544755220413208
0.1538461595773697 0.1020408347249031 0.021831989492953275 0.023020654916763306
0.1538461595773697 0.142857164144516 0.03999465341358696 0.037753283977508545
0.1538461595773697 0.18367348611354828 0.061039271257821076 0.05786013603210449
0.1538461595773697 0.22448980808258057 0.08243161509893697 0.08006232976913452
0.1538461595773697 0.26530614495277405 0.10124760093723438 0.10004767775535583
0.1538461595773697 0.30612245202064514 0.11432263654415528 0.11384427547454834
0.1538461595773697 0.3469387888908386 0.1183785776509392 0.11814495921134949
0.1538461595773697 0.3877551257610321 0.11010734098792388 0.11000734567642212
0.1538461595773697 0.4285714328289032 0.08623612836016203 0.08654054999351501
0.1538461595773697 0.4693877696990967 0.04366882731021551 0.04480844736099243
0.1538461595773697 0.5102040767669678 -0.02015210389284359 -0.01792261004447937
0.1538461595773697 0.5510204434394836 -0.1064038757157245 -0.10335224866867065
0.1538461595773697 0.5918367505073547 -0.2133898175936127 -0.21057593822479248
0.1538461595773697 0.6326530575752258 -0.33556469619289786 -0.3341500759124756
0.1538461595773697 0.6734694242477417 -0.4635579507301787 -0.4635704457759857
0.1538461595773697 0.7142857313156128 -0.5864492403220184 -0.586688369512558
0.1538461595773697 0.7551020383834839 -0.6952393456705327 -0.6952531039714813
0.1538461595773697 0.795918345451355 -0.7851935683985896 -0.7859918475151062
0.1538461595773697 0.8367347121238708 -0.8558480029073495 -0.8577732145786285
0.1538461595773697 0.8775510191917419 -0.9094590754654215 -0.9110201001167297
0.1538461595773697 0.918367326259613 -0.9492870221574952 -0.9492391049861908
0.1538461595773697 0.9591836929321289 -0.9784719541531983 -0.9792856872081757
0.1538461595773697 1.0 -1.0 -0.9971379041671753
0.1794871836900711 -1.0 -1.0 -0.99786177277565
0.1794871836900711 -0.9591836929321289 -0.9831282943121441 -0.9838366210460663
0.1794871836900711 -0.918367326259613 -0.9599597671097791 -0.9612189531326294
0.1794871836900711 -0.8775510191917419 -0.9276277686594815 -0.9283207356929779
0.1794871836900711 -0.8367347121238708 -0.882795431808931 -0.8831819891929626
0.1794871836900711 -0.795918345451355 -0.821405123161943 -0.8227262794971466
0.1794871836900711 -0.7551020383834839 -0.7395192861790638 -0.7421377599239349
0.1794871836900711 -0.7142857313156128 -0.6351786820576429 -0.6367220282554626
0.1794871836900711 -0.6734694242477417 -0.5109261253828927 -0.5087478756904602
0.1794871836900711 -0.6326530575752258 -0.37530142339066686 -0.3701780140399933
0.1794871836900711 -0.5918367505073547 -0.24116137136370958 -0.23634931445121765
0.1794871836900711 -0.5510204434394836 -0.12108856105858176 -0.11880767345428467
0.1794871836900711 -0.5102040767669678 -0.023295116097058574 -0.023231834173202515
0.1794871836900711 -0.4693877696990967 0.049244920294635675 0.0490226149559021
0.1794871836900711 -0.4285714328289032 0.09757824608858358 0.0987708568572998
0.1794871836900711 -0.3877551257610321 0.12464972197024315 0.12763461470603943
0.1794871836900711 -0.3469387888908386 0.1340542599951844 0.1376972794532776
0.1794871836900711 -0.30612245202064514 0.1295290146188106 0.13184615969657898
0.1794871836900711 -0.26530614495277405 0.11480076881827592 0.1141691505908966
0.1794871836900711 -0.22448980808258057 0.09354968089670747 0.0897773802280426
0.1794871836900711 -0.18367348611354828 0.06934266177595796 0.06413272023200989
0.1794871836900711 -0.142857164144516 0.04549614746243221 0.0420476496219635
0.1794871836900711 -0.1020408347249031 0.024897606322220784 0.026309937238693237
0.1794871836900711 -0.06122450903058052 0.009838667868330419 0.01712462306022644
0.1794871836900711 -0.020408183336257935 0.0018977269374454969 0.013065576553344727
0.1794871836900711 0.020408183336257935 0.0018977269374454817 0.012829989194869995
0.1794871836900711 0.06122450903058052 0.009838667868330427 0.016636699438095093
0.1794871836900711 0.1020408347249031 0.024897606322220767 0.02618086338043213
0.1794871836900711 0.142857164144516 0.04549614746243223 0.04287537932395935
0.1794871836900711 0.18367348611354828 0.06934266177595767 0.06573724746704102
0.1794871836900711 0.22448980808258057 0.09354968089670733 0.09100303053855896
0.1794871836900711 0.26530614495277405 0.11480076881827542 0.11370304226875305
0.1794871836900711 0.30612245202064514 0.12952901461881025 0.1292904019355774
