idx cobyla_1 cobyla_2 cobyla_3 cobyla_4 cobyla_5 cobyla_mean
0 68.66445890608404 63.36462689204221 31.883096702004856 36.75396602453006 163.35160848200047 72.80355140133233
1 17.960478551467137 55.57179656971645 18.623335011110267 38.82239100172606 64.22141053740869 39.03988233428572
2 13.43315052724072 15.09547418571289 15.983323820008469 110.11944070774979 38.69340529704532 38.664958907551444
3 42.89737674997017 16.77811816623702 4.521809869744264 26.165431107771962 39.275291489311506 25.92760547660699
4 12.391715134228996 28.922504437214776 7.861096604098588 18.628990819984647 73.14976702427467 28.190814803960336
5 14.206818202536885 17.43617748901444 8.983364010095125 33.463597246987206 67.29984505164148 28.27796040005503
6 24.600681070974897 40.59781493677079 31.259738511084716 52.21125147097913 30.923665247010664 35.91863024736404
7 10.2550090123861 15.713747391732598 12.158598612741963 22.48470185481172 40.56809070352617 20.23602951503971
8 8.520230588567687 16.620365610048175 3.74066033503801 10.138374203034672 87.01551988011616 25.20703012336094
9 7.551691009368996 22.753147309831032 11.432479087484264 5.1065711632809725 38.078877588892105 16.984553231771475
10 19.10414079932118 10.76372033286655 37.70904082124581 16.84129082048321 76.3352512829002 32.15068881136339
11 76.7288614910054 25.443685228594216 18.480645739651685 19.408460947084524 55.18371656492112 39.049073994251394
12 40.05086534522707 11.689575278505174 16.23951297265385 39.07690646750132 51.223374556707 31.65604692411888
13 6.3276949884592 19.899298712417618 5.1262147557646305 14.258956432016287 58.86338426580376 20.8951098308923
14 147.0852996512684 21.423342237307274 13.81871411847083 55.50451629394531 34.56557806080671 54.4794900723597
15 35.456866868232865 33.511653990777965 6.549282792770436 17.875802772097444 45.41241828279851 27.761204941335443
16 11.714982872893511 6.56548879645291 11.430382942970624 32.865006495131674 16.576329169150075 15.830438055319757
17 52.163062251215365 17.3026362446877 7.6092341381915105 26.358529961798407 50.841430914055636 30.85497870198973
18 24.947910681575813 7.482234505509475 9.446794835676293 22.40668461198274 27.884609560396736 18.43364683902821
19 9.405383864685103 6.171653485350113 30.53713471114559 12.887635096193911 5.637024619087271 12.927766355292396
29 18.520251374839695 22.386987457532236 53.110533698450716 39.673422952525385 12.094435984341008 29.157126293537807
39 9.23730935881159 9.102029110705963 11.215155456511631 23.455044724496958 44.57392407232301 19.51669254456983
49 12.539642942039762 6.462550671945767 3.6446219967093567 34.445714177364074 4.200476422525905 12.258601242116972
59 5.612797295510997 4.508634586437804 3.4861696919732266 11.643068674404473 4.0595608697547405 5.8620462236162485
69 6.323669915717704 3.982964763744299 4.084356377738665 10.701088932648338 4.646846450953331 5.947785288160467
79 4.467778022921001 3.6932998676303312 5.209294001587735 4.313846955235913 4.081871096984357 4.353217988871868
89 5.426413289437253 4.252339891025308 6.687201327756327 5.160945155562951 11.17340269259128 6.540060471274624
99 5.524091332325516 3.408676028726983 6.386304377714872 2.5351559569816406 10.26662901490253 5.624171342130309
109 2.0662288017733066 9.141989714832258 3.4110530913312016 2.132469904240495 3.5969206404935603 4.069732430534165
119 7.788209179145022 15.552324120268619 2.1335854973459902 2.6406034046174107 3.4464885364040683 6.312242147556222
129 3.175953957682381 2.8178902577971696 1.568339030856442 1.7091918238600312 1.6978542237531915 2.1938458587898433
139 1.8691446046529836 2.58379487851868 2.1566998749342963 2.1366176569922546 1.8404225597445356 2.11733591496855
149 1.9992259763480007 1.156624759352199 1.8486107949193038 2.2276248632127813 1.6109443355714155 1.76860614588074
159 1.7650685016910108 1.294353803428937 1.8316936033315283 2.148979378870948 1.7937224824485325 1.7667635539541913
169 1.2544660815259874 1.1737045777051704 1.587027880486633 2.9717199846919313 1.6285934252882723 1.723102389939599
179 1.6306507376971278 1.6737668553824319 1.4894701326438464 1.474392506785784 1.53748163994363 1.5611523744905642
189 2.256179356979195 1.0186581513996127 1.2970656711609458 1.398818575631679 1.3392896285146954 1.4620022767372256
199 2.1071222158587135 2.356163905220509 1.317926308019221 1.3704630993804456 1.323448581042132 1.6950248219042041
209 1.4413380874249506 1.1247128185073951 1.2938264449744201 1.2459675744430074 1.4023287042168302 1.3016347259133207
219 1.2356098643313598 0.972465155030356 1.2712494418915767 1.2433444001672003 1.2787706783778183 1.2002879079596622
229 1.2295950814519758 0.8947132381122553 1.2818510306584228 1.2557466083206283 1.7862260594723907 1.2896264036031346
239 1.2333053247554138 0.8636005067852873 1.2547302428570448 1.2429613603037446 1.2978531510865898 1.1784901171576159
249 1.2144535183836682 0.8647343190874112 1.3064691675346405 1.2428182061618889 1.5160283667929813 1.2289007155921179
259 1.2230279417245984 0.8789609422748997 1.2666378944758157 1.2266937330040792 1.395036998107694 1.1980715019174173
269 1.1911592296269926 0.8719254598038914 1.2561636921728003 1.2817419701562671 1.7329651074176713 1.2667910918355245
279 1.20114561774614 0.9069220710649066 1.2503387280071119 1.2284925879458017 1.0486824977646272 1.1271163005057174
289 1.1916549368484903 0.8627960923096437 1.2419116172228208 1.2406642663148062 1.063761259944134 1.120157634527979
299 1.207012997950384 0.8115546636170924 1.233718070033003 1.209502813521566 1.0148080832060564 1.0953193256656204
309 1.1889605013485967 0.8156394028780529 1.2338820487787958 1.1957220097762453 1.004948222224018 1.0878304370011418
319 1.18575375496635 0.8046988166106038 1.2314079743804074 1.191075841293572 1.0134445631688103 1.0852761900839485
329 1.181663959184311 0.8025446535235989 1.2232982951861935 1.1812787290311937 0.9978982244813858 1.0773367722813365
339 1.1790303875879518 0.8101191590438289 1.2298516504191859 1.1784034179740954 0.9498380437509047 1.0694485317551934
349 1.1775923804544097 0.8097469814846665 1.2243271233348647 1.1787876835824402 0.9430663565809537 1.066704105087467
359 1.1774735721120284 0.7897588382424752 1.2216996616525535 1.1739287857151939 0.9192238478952677 1.0564169411235036
369 1.1785055527842443 0.7762241216255434 1.2205056844213114 1.1727474612664999 0.9141332821398054 1.0524232204474808
379 1.1777177001828965 0.7746206744819811 1.2162568199854376 1.173389173916382 0.946856747270969 1.0577682231675332
389 1.1758901056767799 0.769548819984529 1.2089471280057922 1.1728545317214656 0.8979680464500882 1.0450417263677307
399 1.1757580477192466 0.7690459432698553 1.2049365606581364 1.1778840809253188 0.8877500218461527 1.043074930883742
409 1.1762738049996029 0.7680749659150805 1.2044734543914584 1.1622462510653704 0.8769565763401711 1.0376050105423364
419 1.1747862355541179 0.7630888304325737 1.202650893414171 1.1623062765676502 0.8500263199068679 1.030571711175076
429 1.1738453457687357 0.7619991670688099 1.199145024217548 1.1608928488435657 0.8392800040606361 1.0270324779918591
439 1.1731960495163112 0.7551780801034326 1.2006811282508463 1.1582366896917702 0.8318189109179481 1.0238221716960616
449 1.1731439851091336 0.7486811351311936 1.1970589062965191 1.156564963215171 0.8316605458226167 1.0214219071149269
459 1.1723084317058305 0.7440744802530449 1.1966820102763676 1.1580427775261037 0.8266421383823654 1.0195499676287425
469 1.1703175644201822 0.7434072893346222 1.1992114385159862 1.1558967572980419 0.8179026460868345 1.0173471391311335
479 1.1692321295366774 0.7426899793438293 1.194120282514133 1.1548114097720235 0.8160708749983652 1.0153849352330055
489 1.1684280594258498 0.7419785527087063 1.191921207239495 1.153243458691641 0.8080903420495059 1.0127323240230397
499 1.1679126416388752 0.7392465390859695 1.1897044676910216 1.1531018199403453 0.7999458717118173 1.009982268013606
509 1.1676644396867817 0.7379657939521173 1.1888668520613568 1.1522482331897448 0.7992282708742809 1.0091947179528562
519 1.1665338210485556 0.7367954590084473 1.1879815475931528 1.1513765224620613 0.8024004726609433 1.009017564554632
529 1.1653641509525139 0.7319329431308331 1.187410526256321 1.151795232907618 0.7952815658540552 1.0063568838202683
539 1.1645497962953997 0.7331185091496055 1.1872119169668693 1.1520716170028504 0.7750708020601782 1.0024045282949807
549 1.1635176001112943 0.7300695304315568 1.18707324448223 1.1486359291862294 0.7554873859245138 0.9969567380271649
559 1.1631583457645462 0.7318265940483235 1.1861004227537244 1.146702980756287 0.7535193729463134 0.9962615432538391
569 1.1605474920360972 0.7290788837856776 1.1836341490641742 1.145756691974355 0.7557124310616558 0.9949459295843919
579 1.1599786922353865 0.7281689913541096 1.1815095053436506 1.1457269083161754 0.7406820654958731 0.991213232549039
589 1.1575509506716306 0.7258979784081265 1.178474410662973 1.1445202603865665 0.7120006269541896 0.9836888454166972
599 1.157154951843512 0.7239796766444859 1.178730823470976 1.1437176052758877 0.7066553209035533 0.9820476756276829
609 1.1572304317135773 0.7169438731982011 1.1748970527242593 1.1416862163689574 0.7017329634109807 0.9784981074831952
619 1.156931949864855 0.7169842379726622 1.1719365408019882 1.1407331641981044 0.7031245525697843 0.9779420890814787
629 1.1568472829206746 0.7165940993690142 1.1709420089569222 1.1394898891839114 0.7029165332852539 0.9773579627431553
639 1.1564595744160118 0.7154254399436446 1.1700369206474275 1.1381314512884415 0.6999270669640144 0.975996090651908
649 1.155790954682866 0.7106346709875808 1.1688417485740041 1.1376188687234565 0.7021704955239804 0.9750113476983776
659 1.1560055772138642 0.7084800948256795 1.1674685845149124 1.138140372348571 0.6910517563609682 0.9722292770527992
669 1.1553171588539397 0.7070942093101859 1.1616767050563306 1.1354597889662479 0.6825710199749639 0.9684237764323337
679 1.1551980039388872 0.7070059530314556 1.1599094579672982 1.133603180249376 0.6809498742955107 0.9673332938965056
689 1.154098480579253 0.7105019483010201 1.1572733362690257 1.1337137279149414 0.6794273022668958 0.9670029590662272
699 1.1521791542371485 0.7006802211328382 1.1570796009058038 1.1338370249784806 0.6810570101362798 0.9649666022781102
709 1.1511735376051522 0.7007817047016701 1.1566935208967444 1.1339757918863818 0.6765478899500706 0.9638344890080038
719 1.1499227329389985 0.698909516173388 1.1562413746879294 1.130406145642977 0.6769491667273919 0.9624857872341369
729 1.1492048871782379 0.697569500313616 1.155306463091593 1.1273582885158064 0.6754243433719773 0.960972696494246
739 1.1489572089796511 0.6972942533925659 1.1551878445544592 1.1265176726430561 0.6816670556794239 0.9619248070498314
749 1.1488326121734362 0.6967312954480497 1.1556118917608091 1.1253971528684419 0.6730172790959359 0.9599180462693344
759 1.1486593403618737 0.696567058546953 1.1543529576879894 1.1248937071130536 0.6709699451870554 0.9590886017793849
769 1.1476158949362998 0.696046886597702 1.1542067136215093 1.1241045772820006 0.6676470279291739 0.9579242200733372
779 1.1473538320715153 0.6961211277691653 1.1529052523815357 1.1220541890111102 0.6689717439517977 0.9574812290370248
789 1.147561234559605 0.695869014898853 1.1515814925222143 1.1208668297287228 0.6654927666755988 0.9562742676769987
799 1.1468346748130374 0.6958022346961489 1.1501200774637395 1.120303279635721 0.6648153811586336 0.9555751295534561
809 1.1470442642109575 0.6959065903911773 1.1494919539589818 1.119402734711668 0.6634634326256355 0.9550617951796841
819 1.1459662383864995 0.6955716951376038 1.1487896533828452 1.1200358482020543 0.6641291189551192 0.9548985108128244
829 1.1461588513451295 0.6965780668514905 1.1486472379979433 1.117631306727207 0.6702318024461598 0.9558494530735858
839 1.1458787143457436 0.6952952015109638 1.1497792143689554 1.117193785658763 0.6670401151307248 0.95503740620303
849 1.1460014035463657 0.6950971794116366 1.1485624328096111 1.1168696891438106 0.6674707293445779 0.9548002868512004
859 1.1458500693845013 0.6949089882287303 1.1476219521932565 1.1166592959548267 0.665157855470294 0.9540396322463218
869 1.145672201300438 0.6946959383411331 1.147180127500532 1.112318944602508 0.6619479670996748 0.9523630357688571
879 1.1443061837797652 0.692871072154693 1.1472397530710918 1.112532273116608 0.662929564510872 0.951975769326606
889 1.1439449442700895 0.6921947442822366 1.1450213982690958 1.1098534171443912 0.6599677398444975 0.950196448762062
899 1.1435767297523172 0.6918989203540713 1.1434577337849143 1.1092820693046055 0.6578678065531182 0.9492166519498053
909 1.1427965360886798 0.6909873271514391 1.1437934024621634 1.10890480420962 0.6579510168578061 0.9488866173539418
919 1.142656140561902 0.6898463196452269 1.1433262078286839 1.106239060409209 0.656030597380788 0.9476196651651619
929 1.1422730561237278 0.6890435814079086 1.1417762597841463 1.105746034074513 0.6553834688855171 0.9468444800551626
939 1.1421887733962404 0.6868388209404632 1.1409157705286186 1.1057096983075483 0.6561624270651781 0.9463630980476097
949 1.1418656017856166 0.6861348341985463 1.1403473263212072 1.1045206008512503 0.6547003491042042 0.9455137424521649
959 1.141707528478202 0.6859377661059224 1.1375773977863703 1.104701958344962 0.6544539026037961 0.9448757106638507
969 1.1417119180101438 0.6870181239272057 1.1355568319768337 1.103011818416669 0.6551013600281682 0.9444800104718041
979 1.1409056265938553 0.6840673118236454 1.1352965185533044 1.1021191840804718 0.6538160495255786 0.9432409381153711
989 1.1409056041484595 0.6838014988007726 1.1351300201796712 1.1017934596998848 0.653577973209939 0.9430417112077454
999 1.1408680904251374 0.6836062872087701 1.134842469996888 1.1018680937903518 0.6521632027061004 0.9426696288254496
1009 1.1401250125586404 0.6828547269987808 1.1350161830542345 1.10412276258527 0.6520065816527505 0.9428250533699352
1019 1.140093141214444 0.6825907932453473 1.1334083450436356 1.0988950677348803 0.6518209862491069 0.9413616666974829
1029 1.1395982919571217 0.681278211423366 1.133379238205618 1.097738964038743 0.6513655969067852 0.9406720605063269
1039 1.139576536396827 0.6810924776010943 1.133173874318056 1.0976517895969438 0.6510520025359794 0.9405093360897799
1049 1.1395449342271158 0.6810858454098904 1.1334205876185064 1.0975399872146048 0.6508921163045 0.9404966941549235
1059 1.1389487792076929 0.680957313093752 1.132631663738868 1.095391723034936 0.6508064428059323 0.9397471843762363
1069 1.1389263783070014 0.6795849748830907 1.1304673340150548 1.094636770668754 0.6501257182024893 0.9387482352152782
1079 1.137896724326972 0.6785447847231048 1.1269706287837846 1.0943659938810713 0.6503033215465437 0.9376162906522953
1089 1.137808907819132 0.6782049825027409 1.125765100285073 1.0936535279171304 0.6500739995461811 0.9371013036140514
1099 1.137791116582581 0.6781971909335024 1.124468649024494 1.0922061821884352 0.6488386596075288 0.9363003596673083
1109 1.1368221856973244 0.6781567384656948 1.122021384298146 1.092319100239295 0.6485659385546139 0.9355770694510148
1119 1.1366230776673332 0.6773245586526871 1.1212651766824695 1.0917809385819042 0.6484557809139819 0.9350899064996752
1129 1.1359089816744814 0.6792680820439799 1.1202800858795126 1.090624223801241 0.6458953228681612 0.9343953392534752
1139 1.1359721425312694 0.6768096273922912 1.119801216624251 1.0899369901809375 0.6458245185340314 0.9336688990525559
1149 1.1364512700922482 0.6765670789145871 1.119542432499578 1.0879682788834784 0.645263316519361 0.9331584753818506
1159 1.1347591363575011 0.676452052578469 1.117908808559387 1.0875274688284802 0.6437515727223331 0.9320798078092342
1169 1.1339167515847306 0.6758203228306261 1.1160899067105297 1.087612975312917 0.6430411473924258 0.9312962207662456
1179 1.1343086366266286 0.6757703253112308 1.115953392318652 1.086760914220637 0.6430581231688655 0.9311702783292027
1189 1.133285864724833 0.6748825823198141 1.116857254799737 1.0843689060615023 0.6428176920636323 0.9304424599939036
1199 1.1331115335473385 0.6759892333939321 1.1150333320754484 1.083195383434176 0.6429249219612816 0.9300508808824353
1209 1.1330693321638858 0.6745189152396492 1.114656471116159 1.0833839308065705 0.6430589243432544 0.9297375147339038
1219 1.1328471444194257 0.674540800877608 1.1141185197504768 1.0831920946455191 0.642107719523002 0.9293612558432065
1229 1.1329891323353982 0.6743465446822714 1.1135474006105723 1.0820588002086087 0.6411024809913399 0.9288088717656381
1239 1.132051759010749 0.6736571609480727 1.1122128765495742 1.0808928821919594 0.641127453795309 0.9279884264991329
1249 1.1320574648561956 0.6732633892230478 1.1116597118998668 1.0790735417297328 0.6409167894920247 0.9273941794401737
1259 1.131750936816067 0.6731722944560494 1.1119185323948375 1.0788879829154179 0.64041678633125 0.9272293065827244
1269 1.1313257201972902 0.6733197799270055 1.1111764970238833 1.0784487590460596 0.6398365851375667 0.9268214682663611
1279 1.130324611488724 0.6729337735431049 1.1113639883585185 1.0782271349560286 0.6403888621472357 0.9266476740987224
1289 1.1302548674204318 0.672428132790456 1.1107962633768336 1.076174005737454 0.6396436233878652 0.9258593785426081
1299 1.1301457237610328 0.671775135939944 1.1093326668720636 1.0764911784295208 0.6395266132549315 0.9254542636514985
1309 1.1301231211926739 0.6715903518689623 1.108623080838499 1.075163843621157 0.6394320837010444 0.9249864962444674
1319 1.1291534520779365 0.6707673586270775 1.108737186347187 1.075380171678269 0.6396473274463599 0.9247370992353658
1329 1.1275609807266869 0.6701294942624053 1.108423583455206 1.0753064974469841 0.6387053408447665 0.9240251793472097
1339 1.127008943404001 0.6706094842115176 1.1083229880683438 1.0734312993713917 0.6386577641257725 0.9236060958362053
1349 1.1270112312158107 0.66989132082924 1.1079171061883506 1.072718749478343 0.6384655639929895 0.9232007943409467
1359 1.1270004145602956 0.6689882088539727 1.1074184261553972 1.0726735260599642 0.6384528878182443 0.9229066926895747
1369 1.127331467967866 0.6689804601211248 1.107339818536562 1.07181534066071 0.6378371844124868 0.92266085433975
1379 1.1258522708981664 0.6688029088290653 1.107163433295096 1.0711785535811937 0.6375460157384175 0.9221086364683877
1389 1.1252098328380473 0.6685945253665782 1.107241452670899 1.0689294489974024 0.6369899094093313 0.9213930338564517
1399 1.1251807815163126 0.6685198926925112 1.1062321375954902 1.0682890926803583 0.6362463674588265 0.9208936543886999
1409 1.1251695054528892 0.6682283213281935 1.104016144866212 1.0683361122229538 0.636008088502633 0.9203516344745764
1419 1.125197922086402 0.6678520827926494 1.1033343293138882 1.0673663220067657 0.6357882747419069 0.9199077861883225
1429 1.125184431976059 0.6677171271882071 1.1024747398383237 1.0662893294017406 0.6353888916375645 0.919410904008379
1439 1.1239658960028158 0.6676828960597968 1.1004473154088248 1.0652463870052382 0.6351879468256142 0.918506088260458
1449 1.1240096043485794 0.6676281228701503 1.0983778415795273 1.0651718657222082 0.6352539346888199 0.9180882738418571
1459 1.12390834719009 0.6684344971682276 1.097470995296786 1.063331445498701 0.6359804709525979 0.9178251512212805
1469 1.1242725365867399 0.666647121722666 1.0968797433960702 1.063191253243612 0.6350827466898914 0.917214680327796
1479 1.1231711458762816 0.6661516874815981 1.0966983046095677 1.0629907280096351 0.6349350438194158 0.9167893819592997
1489 1.1226535966120605 0.6660568846262895 1.0955884649064922 1.0619294439969162 0.6342063453788833 0.9160869471041284
1499 1.1227251983771491 0.6657009664813704 1.09532760200381 1.0619279749258113 0.6341449318671959 0.9159653347310673
1509 1.1218857256326102 0.6656081906411636 1.0925804415397156 1.0596872784547846 0.6334851194806683 0.9146493511497885
1519 1.121864259308796 0.6648274237194118 1.0915244703182856 1.0597772195957247 0.6331719664394293 0.9142330678763294
1529 1.122085868268637 0.6647958847250219 1.0911794719367003 1.0607900942255473 0.6329316897730018 0.9143566017857816
1539 1.119787414508692 0.6638635081010335 1.0901607591672544 1.0584184125628218 0.6328008807783981 0.9130061950236399
1549 1.1189753751337115 0.6636944362117879 1.087306627932783 1.0571877259717712 0.6326359926697058 0.911960031583952
1559 1.1189135300771598 0.6637468074504121 1.0871442577015074 1.0568445778968838 0.6331291953983783 0.9119556737048684
1569 1.1184604176033575 0.6631568185952156 1.0858204834380933 1.055789775788924 0.6312260248658914 0.9108907040582963
1579 1.1186227186349742 0.6632659286666391 1.0854069815686598 1.055616316898811 0.6320907561728744 0.9110005403883917
1589 1.1185244009335908 0.6635715539550167 1.0851253104447363 1.0556976291219313 0.6309873461556706 0.9107812481221892
1599 1.1183989641689813 0.6625627742415799 1.0836375312041582 1.0548689018909478 0.6307833675347906 0.9100503078080914
1609 1.118147905793157 0.6625957862871874 1.0814192290333222 1.0558865582154144 0.63118196300321 0.9098462884664583
