idx adam_1 adam_2 adam_3 adam_mean
0 5.493000997393443 125.32102231740421 25.20645764905492 52.00682698795086
1 2.090099080940037 70.70836079418997 5.981861628627082 26.26010716791903
2 3.731659086345379 36.68403546034455 1.0577405390231625 13.824478361904367
3 1.981187950639169 17.149426028658468 4.258141360233702 7.796251779843779
4 1.0785503839530375 6.91051057777241 6.30550506103858 4.7648553409213426
5 1.6166330234447492 2.3134946852114444 5.2195032943143715 3.0498770009901883
6 2.0580271795840717 1.0335138262911419 2.9802177110646726 2.0239195723132952
7 1.7501019483268905 1.4581845940256306 1.471277791845912 1.5598547780661445
8 1.14701562200359 2.2341373420095927 1.6121213363048854 1.6644247667726895
9 0.8778183009950374 2.461993835085105 2.719131674103801 2.0196479367279814
10 1.0906856155132978 2.10043702175013 3.2910898173741656 2.160737484879198
11 1.3411343767248511 1.7571059117568635 2.944255868501142 2.0141653856609523
12 1.2426480508809425 2.0559862025597186 2.1469194714485313 1.8151845749630642
13 0.9342837620991122 2.917656881872628 1.4194545640629839 1.7571317360115746
14 0.7516406362009349 3.565896265954688 1.0115898640829784 1.7763755887462003
15 0.8145485417070644 3.5398206571181343 0.9144661707280607 1.7562784565177532
16 0.9679912590884057 3.049216189191239 0.9907929835907922 1.6693334772901454
17 1.0071616951650866 2.602682598196198 1.09144649896032 1.567096930773868
18 0.8908705354141448 2.5433623228747493 1.121428818406737 1.5185538922318769
19 0.7409139621223021 2.789830414770818 1.058976375031494 1.5299069173082047
20 0.6958898078616395 2.9787431242581617 0.9401279441384061 1.5382536254194026
21 0.7714620291922148 2.8567874995958964 0.826426512301918 1.4848920136966763
22 0.8514587947085481 2.4748587103673487 0.7706510765136965 1.365656193863198
23 0.8318531174116691 2.0722781298796016 0.7911814051993212 1.2317708841635306
24 0.7397040270425053 1.855473544798154 0.8638549906354217 1.1530108541586936
25 0.6779894295428048 1.8469202014494854 0.9373683616432381 1.154092664211843
26 0.697278926049772 1.8982165107951745 0.965447399119561 1.1869809453215026
27 0.7517879736741913 1.8470076523517127 0.9331332982405449 1.1773096414221496
28 0.7674123622882202 1.6576673732860558 0.8603768101271223 1.0951521819004661
29 0.7261862908079586 1.4192932923088915 0.785681254741069 0.9770536126193062
30 0.6755945234952864 1.2433465970412239 0.7428057050602278 0.8872489418655793
31 0.6676762711913053 1.1733835798085455 0.7434801454167647 0.8615133321388718
32 0.6996552538512746 1.1712825763070014 0.7741264840052425 0.8816881047211728
33 0.7222872584517053 1.1677924775991246 0.806955293475429 0.8990116765087529
34 0.7054321688675016 1.1206541384133504 0.8177802961082068 0.881288867796353
35 0.6726274077215509 1.036137835694203 0.7993222605640687 0.8360291679932742
36 0.6630438124275222 0.9514283192579135 0.7628339876097312 0.7924353730983889
37 0.681140933008797 0.9014407789069295 0.7288641174096092 0.7704819431084453
38 0.6976603003276606 0.8948065020843857 0.7138534721896135 0.76877342486722
39 0.6907085006616311 0.9120830581395264 0.7206564337744642 0.774482664191874
40 0.6707012565349669 0.9234134505639545 0.7383363574980448 0.7774836881989887
41 0.6626756059051769 0.9102360395953533 0.7508076163652934 0.774573087288608
42 0.6730998392341423 0.8750993840137546 0.7479707142741584 0.7653899791740185
43 0.6838285938735955 0.8352489599527109 0.7314831822593362 0.7501869120285475
44 0.6791693877042383 0.808070447464261 0.7118636114829037 0.7330344822171343
45 0.6664257324044969 0.7999184533143509 0.7001360886037327 0.7221600914408602
46 0.6623994074255763 0.8046123015672954 0.700430152939702 0.7224806206441913
47 0.6695044940954016 0.8101303742658671 0.7083132849910246 0.729316051117431
48 0.6752021647518525 0.8073455898311201 0.7151239062753014 0.7325572202860914
49 0.6711571882020687 0.7949696208441674 0.7145060995460498 0.7268776361974286
50 0.6634983757938643 0.778597625854048 0.7063825627186658 0.7161595214555261
51 0.6623014682917202 0.765725926210977 0.6960313187254867 0.7080195710760613
52 0.6673049172139186 0.7605628156390222 0.689591756278263 0.7058198297104012
53 0.6697702783061734 0.7618435068565865 0.6895789483147757 0.7070642444925119
54 0.6660010061227276 0.7645103541677405 0.6935714286848012 0.7080275963250898
55 0.6617162303871302 0.7635707333116675 0.6966711101738056 0.7073193579575344
56 0.6623625919511329 0.7572853463862158 0.6954895170417332 0.7050458184596939
57 0.6655256302199194 0.7477139899304202 0.6904597454674326 0.7012331218725908
58 0.6657426087198972 0.7387135240559908 0.684919153040817 0.6964584286055683
59 0.6627039645062957 0.7331391320281754 0.6821137253435567 0.6926522739593426
60 0.6608028933623956 0.7312010646107182 0.6827275642014907 0.6915771740582016
61 0.6621077569472501 0.7308236713644539 0.6847633730003944 0.6925649337706995
62 0.6637564373650755 0.729409673410471 0.6855178642441155 0.6928946583398874
63 0.6629213383653604 0.7256188652985494 0.6838047875236495 0.6907816637291863
64 0.6609482426447987 0.7200123304608247 0.6806489894557222 0.6872031875204486
65 0.6606518768654809 0.7143455452461033 0.6781240304356283 0.6843738175157376
66 0.6619103702614835 0.7102007087629301 0.6775161398602536 0.6832090729615556
67 0.6623629382594701 0.7079632982779811 0.6783864927547817 0.6829042430974109
68 0.6612784075118564 0.7067651026795508 0.6791876237067637 0.682410377966057
69 0.6603516184690515 0.7052798962242959 0.6787224837775423 0.68145133282363
70 0.6607618082407898 0.7026997100998696 0.6770998079660613 0.6801871087689069
71 0.6614757336264412 0.6991972314859402 0.6754346146512175 0.6787025265878662
72 0.6611822934530944 0.6956403906266111 0.6747284865553099 0.6771837235450051
73 0.6603495359143202 0.6928784828408805 0.6750194776709054 0.676082498808702
74 0.6602013966313875 0.6911628027007757 0.6755016190300459 0.6756219394540697
75 0.6606969647550314 0.6900780900321066 0.6753643261982571 0.6753797936617983
76 0.6608141790553821 0.6889450307618216 0.6745061584570354 0.6747551227580798
77 0.6603074192585194 0.6873351603204575 0.6735101550354008 0.6737175782047925
78 0.6599583429921523 0.6853219811413589 0.6730100318340311 0.6727634519891806
79 0.6601712320452979 0.683337895670268 0.6731048007033302 0.6722046428062987
80 0.6603910715576407 0.6818026959389919 0.6733492043515222 0.6718476572827182
81 0.6601499916940843 0.6808227980286504 0.6732496817395373 0.671407490487424
82 0.6598061195879109 0.6801631714444454 0.6727320052170288 0.6709004320831284
83 0.6598225801600597 0.6794681849563526 0.6721429810692191 0.6704779153952104
84 0.6599963889121979 0.678532451703693 0.6718523302602164 0.6701270569587024
85 0.6599042252637762 0.6774176403013075 0.6718951152657956 0.6697389936102932
86 0.6596339756720974 0.6763556657330629 0.6719920858125411 0.6693272424059004
87 0.6595534720598318 0.6755444292522174 0.6718703312888145 0.6689894108669545
88 0.6596533083385167 0.6750037165653877 0.6715270434806682 0.6687280227948574
89 0.6596263802408666 0.674586972435194 0.6711875424211943 0.6684669650324183
90 0.6594352646982345 0.6741139603609383 0.671044833586689 0.6681980195486205
91 0.6593295020304569 0.6735058975515611 0.6710715873079395 0.6679689956299858
92 0.6593716219393667 0.6728224813618326 0.6710823507295726 0.6677588180102574
93 0.6593617433576909 0.672189705916555 0.6709463478915269 0.6674992657219243
94 0.6592241899559117 0.67169066726763 0.670711360116663 0.6672087391134016
95 0.6591158128066719 0.6713076037928818 0.6705246481224874 0.6669826882406804
96 0.6591145455479702 0.6709505481566761 0.6704637440336284 0.6668429459127583
97 0.6590971880503693 0.6705365265781565 0.6704670048126895 0.6667002398137386
98 0.6589899188739697 0.6700504119137161 0.6704207996431966 0.6664870434769607
99 0.658890117348714 0.6695437260249365 0.6702871782074693 0.66624034052704
100 0.6588644715409827 0.6690826363934749 0.6701309690722524 0.6660260256689033
101 0.6588355147257652 0.6686938604190957 0.6700332410856039 0.6658542054101549
102 0.6587443871087315 0.6683507519181342 0.6700012608445309 0.6656987999571322
103 0.6586527607946467 0.6680035252272712 0.6699725091710937 0.6655429317310039
104 0.658610889924361 0.6676224522763144 0.6698939354754063 0.6653757592253606
105 0.6585687100967701 0.667217913126758 0.6697781506452826 0.6651882579562702
106 0.6584844842644301 0.6668253941250513 0.6696783062698953 0.6649960615531256
107 0.6583998232623061 0.6664731742524519 0.6696222734072208 0.6648317569739929
108 0.6583486494676463 0.6661612497967632 0.6695857791194089 0.6646985594612728
109 0.658295644351574 0.6658664163323124 0.6695282465155152 0.6645634357331338
110 0.6582133694557759 0.6655650485021062 0.6694410331434192 0.6644064837004336
111 0.658131788930156 0.6652522702803614 0.6693516734717012 0.6642452442274062
112 0.6580724843709478 0.6649426259520586 0.6692863536994363 0.6641004880074809
113 0.6580099443881995 0.6646548266050963 0.669240090072657 0.6639682870219843
114 0.6579281906678046 0.6643956846717287 0.6691876308836158 0.6638371687410497
115 0.6578494860190197 0.6641564936528341 0.6691160109399905 0.6637073302039481
116 0.6577850770871854 0.6639226971349954 0.669037463532216 0.6635817459181322
117 0.6577152198252995 0.6636866304563269 0.6689707573244058 0.6634575358686773
118 0.6576321025338291 0.6634523016010629 0.6689179797346804 0.6633341279565242
119 0.6575526600498661 0.663229616590377 0.668864888155106 0.6632157215984497
120 0.6574815584380083 0.6630246588365558 0.6688005604306252 0.663102259235063
121 0.6574044576931252 0.6628348230591992 0.6687298022429626 0.6629896943317624
122 0.6573195042396848 0.6626520747236588 0.6686646548109083 0.6628787445914174
123 0.6572387841803959 0.6624702267474694 0.6686086149321928 0.6627725419533527
124 0.6571618735752199 0.6622894134253889 0.6685538262415552 0.6626683710807214
125 0.6570785851916756 0.6621144514521016 0.6684925509336759 0.6625618625258177
126 0.6569907060985213 0.6619495294042332 0.6684265850336109 0.6624556068454551
127 0.6569062734297302 0.661794389262338 0.6683633940144171 0.6623546855688284
128 0.656822431592217 0.6616450148662828 0.6683059137028247 0.6622577867204414
129 0.6567331870268344 0.6614974603175969 0.6682496931479315 0.6621601134974542
130 0.656642110205793 0.6613509750536963 0.6681897173733606 0.6620609342109499
131 0.6565532960357654 0.6612078392929741 0.668126780102454 0.6619626384770645
132 0.6564626973412251 0.6610706151426828 0.6680654802137552 0.6618662642325543
133 0.6563676241379006 0.6609396517481216 0.6680077519059481 0.6617716759306568
134 0.6562719172762529 0.660812984111073 0.6679508654323512 0.6616785889398924
135 0.6561768554443147 0.6606883051909958 0.6678917089213862 0.6615856231855655
136 0.6560789916699153 0.6605649180956791 0.6678308372043967 0.6614915823233304
137 0.6559781715997531 0.6604439440123236 0.6677711228909916 0.6613977461676894
138 0.6558771726469167 0.6603268981978536 0.6677136468189889 0.6613059058879198
139 0.6557751309649749 0.6602141786056918 0.6676566131482341 0.6612153075729669
140 0.6556697455114566 0.6601048275518947 0.6675981944526264 0.6611242558386592
141 0.6555621955628879 0.6599975559433584 0.6675389303817736 0.6610328939626733
142 0.6554538872902906 0.6598918876321309 0.6674806057073823 0.6609421268766013
143 0.6553433292355102 0.6597883682287318 0.6674236751490938 0.6608517908711119
144 0.6552297525442058 0.6596878091940399 0.6673668886819168 0.6607614834733875
145 0.6551144743611116 0.6595904195868856 0.6673092498806171 0.6606713812762047
146 0.6549974193088385 0.6594956366546887 0.667251302585271 0.6605814528495993
147 0.6548772172437124 0.6594026911433403 0.667194132665776 0.6604913470176096
148 0.6547541225173639 0.6593112637340454 0.6671378121483106 0.66040106613324
149 0.6546289188119183 0.6592216140342578 0.6670814822071917 0.6603106716844559
150 0.6545008841192674 0.6591341546281989 0.6670246854638179 0.660219908070428
151 0.6543694205336305 0.6590489602941975 0.6669679208288984 0.6601287672189088
152 0.6542350660309885 0.6589656786684991 0.6669117925753426 0.6600375124249434
153 0.6540977268570404 0.6588838550933754 0.666856159952215 0.6599459139675435
154 0.6539565820226655 0.6588032955546231 0.6668004611362925 0.6598534462378604
155 0.6538116365922108 0.6587241206496862 0.666744565522955 0.659760107588284
156 0.653663171380773 0.658646513779055 0.6666888802099135 0.6596661884565805
157 0.6535106794873591 0.6585704550204424 0.6666336879233594 0.6595716074770536
158 0.6533537530451685 0.6584956962498358 0.6665787739216779 0.6594760744055607
159 0.6531925327569249 0.6584219606043937 0.6665238172410577 0.6593794368674587
160 0.653026759938285 0.6583491385347677 0.6664688638007398 0.6592815874245975
161 0.6528558697841926 0.6582772944423673 0.6664141967747604 0.6591824536671068
162 0.652679766332917 0.6582065105470462 0.6663598911091323 0.6590820559963652
163 0.652498386364659 0.6581367458634991 0.6663057424476118 0.65898029155859
164 0.6523112599526174 0.6580678427427098 0.6662516092196075 0.6588769039716449
165 0.6521180637663601 0.6579996480273379 0.666197605628458 0.6587717724740519
166 0.651918680916 0.657932110607817 0.6661438921601627 0.6586648945613266
167 0.6517127108161643 0.6578652641325148 0.6660904357155428 0.658556136888074
168 0.6514996965151082 0.6577991315789914 0.6660370932998297 0.6584453071313098
169 0.651279430630574 0.6577336587759633 0.6659838416181713 0.6583323103415696
170 0.6510516077954209 0.6576687373838077 0.6659307910819797 0.6582170454204027
171 0.6508157506495471 0.6576042795331116 0.6658780004861349 0.6580993435562645
172 0.6505715182726718 0.6575402617736696 0.6658254001316252 0.6579790600593222
173 0.650318579597636 0.6574767002754599 0.6657729189431083 0.657856066272068
174 0.6500564349059849 0.6574135936757413 0.6657205918210113 0.6577302068009124
175 0.6497846398742506 0.657350895628311 0.6656684904398703 0.6576013419808105
176 0.6495028332179629 0.6572885386594691 0.6656166112516408 0.6574693277096909
177 0.6492105343933088 0.6572264759200913 0.6655648961548767 0.657333968822759
178 0.6489072308355046 0.6571646954008715 0.6655133317927694 0.6571950860097152
179 0.6485924765491112 0.6571031969509369 0.6654619637327133 0.6570525457442539
180 0.6482657528586672 0.6570419618649992 0.6654108186603502 0.6569061777946722
181 0.6479264815333782 0.6569809473717605 0.6653598689781038 0.6567557659610808
182 0.6475741431094036 0.6569201076160263 0.6653090866998588 0.6566011124750962
183 0.6472081953074712 0.6568594154931436 0.6652584886748568 0.6564420331584905
184 0.6468280235448611 0.6567988631361921 0.6652081050381343 0.6562783305730625
185 0.6464330289090495 0.6567384443351509 0.6651579327651971 0.6561098020031325
186 0.6460226003447544 0.65667813992907 0.6651079487750687 0.6559362296829644
187 0.6455960609746486 0.656617920372695 0.665058151918458 0.6557573777552671
188 0.6451527365137735 0.6565577594719366 0.6650085634169498 0.6555730198008867
189 0.6446919608460938 0.6564976428370402 0.664959192267461 0.6553829319835317
190 0.644213016830903 0.65643756305805 0.6649100259683699 0.6551868686191077
191 0.6437151666541163 0.6563775089471581 0.6648610567945246 0.6549845774652663
192 0.6431976700169532 0.656317461237887 0.6648122959695982 0.6547758090748128
193 0.6426597437511746 0.6562573983177659 0.6647637553548041 0.6545602991412482
194 0.6421005843118883 0.6561973044443452 0.6647154313520061 0.6543377733694132
195 0.6415193970227886 0.6561371715228349 0.6646673162839952 0.6541079616098728
196 0.6409153644920804 0.6560769937252177 0.6646194142985709 0.653870590838623
197 0.6402876477763727 0.6560167617756115 0.6645717355218883 0.6536253816912908
198 0.6396354089671824 0.6559564627908698 0.6645242816539363 0.6533720511373295
199 0.6389577949523331 0.6558960846088755 0.6644770477309297 0.6531103090973794
200 0.638253945048116 0.6558356189822726 0.6644300343723322 0.6528398661342403
201 0.6375230207006194 0.6557750602925677 0.6643832487826549 0.652560443258614
202 0.6367641977244415 0.6557144019248682 0.6643366948166769 0.6522717648219956
203 0.6359766640724192 0.6556536346814703 0.6642903702351082 0.6519735563296659
204 0.6351596392360663 0.6555927487218748 0.6642442744060438 0.6516655541213283
205 0.6343123752464136 0.6555317364649554 0.6641984119991357 0.6513475079035015
206 0.6334341679814749 0.6554705932485178 0.6641527872965481 0.6510191828421803
207 0.6325243869238978 0.6554093154444772 0.6641074001514959 0.6506803675066236
208 0.6315824825700556 0.6553478984522282 0.6640622499804391 0.6503308770009076
209 0.6306079912193826 0.6552863366360598 0.6640173397223647 0.649970555859269
210 0.6296005543199461 0.6552246247683258 0.6639726731512222 0.6495992840798314
211 0.6285599305406867 0.655162758995185 0.6639282511900859 0.6492169802419858
212 0.6274860158599505 0.655100736273648 0.6638840735892032 0.6488236085742671
213 0.6263788743309525 0.6550385531694704 0.6638401422264467 0.6484191899089565
214 0.6252387519448136 0.6549762055212015 0.6637964601963783 0.6480038058874644
215 0.6240660868754297 0.6549136892927192 0.6637530289622966 0.6475776017101486
216 0.6228615278522311 0.6548510015612297 0.6637098487168791 0.6471407927101133
217 0.6216259496986261 0.6547881405822069 0.663666920747799 0.6466936703428773
218 0.6203604758743833 0.6547251050246015 0.6636242474029576 0.6462366094339808
219 0.6190665017761525 0.6546618933185372 0.6635818301272944 0.6457700750739946
220 0.6177457016528052 0.6545985037265722 0.6635396692788078 0.6452946248860617
221 0.6164000329032657 0.6545349348227537 0.6634977657414962 0.6448109111558386
222 0.615031742653501 0.6544711856840101 0.6634561212537942 0.6443196831971018
223 0.6136433720238551 0.654407255589646 0.663414737111232 0.6438217882415777
224 0.6122377626793923 0.6543431436672497 0.6633736137599402 0.6433181733688608
225 0.6108180529711683 0.6542788489475955 0.6633327518057877 0.6428098845748506
226 0.6093876595519244 0.654214370763188 0.6632921524126113 0.6422980609092411
227 0.6079502572440294 0.6541497090355668 0.6632518164922563 0.6417839275906175
228 0.6065097556477207 0.6540848641708356 0.663211744318253 0.641268788045603
229 0.6050702727787315 0.6540198367378606 0.6631719361757898 0.6407540152307939
230 0.6036361024423492 0.65395462728518 0.6631323927320169 0.6402410408198486
231 0.6022116661052114 0.6538892364113876 0.6630931145240975 0.6397313390135655
232 0.6008014578804182 0.6538236648948624 0.6630541016139531 0.6392264081297445
233 0.5994099872834476 0.6537579136771816 0.6630153539731911 0.6387277516446067
234 0.5980417187811511 0.6536919837336458 0.6629768717688582 0.6382368580945517
