idx adam_1 adam_2 adam_3 adam_mean
126 0.0691737710888911 0.08592735995076277 0.48884377155613395 0.21464830086526263
127 0.06766785800282676 0.08416855941057887 0.4831383480013566 0.21165825513825406
128 0.06620365080143864 0.0824483494002196 0.4772557468214202 0.2086359156743595
129 0.06478184873155884 0.08076454484723368 0.47119115964092895 0.20557918440657383
130 0.06340225365552843 0.0791169388238275 0.46493955939791026 0.2024862506257554
131 0.062063467513455414 0.07750612761347415 0.4584955216511618 0.19935503892603046
132 0.060763401255609785 0.07593173981896746 0.4518534484529679 0.19618286317584835
133 0.059500139463161364 0.07439237129485966 0.44500819121553103 0.1929669006578507
134 0.0582725577137798 0.07288692999264457 0.4379555915710146 0.189705026425813
135 0.05708034572547716 0.07141531346193128 0.43069260990465197 0.18639608969735347
136 0.05592352050446047 0.0699775411571775 0.42321718703094013 0.18303941623085937
137 0.05480181862966082 0.0685726688263018 0.41552807364331595 0.17963418703309286
138 0.05371436386744291 0.06719900863484984 0.407624701101931 0.1761793578680746
139 0.05265976217663149 0.0658553361040268 0.3995071842221625 0.17267409416760693
140 0.05163648026746245 0.06454150471481584 0.39117655176443905 0.16911817891557246
141 0.05064321499416101 0.06325777652971848 0.38263507943161235 0.16551202365183063
142 0.049679028367320334 0.06200383509693496 0.3738865045467911 0.16185645600368215
143 0.04874322300978397 0.060778687820656145 0.3649361194844865 0.15815267677164221
144 0.04783510914420469 0.05958138808312857 0.355790883413687 0.1544024602136734
145 0.04695385380956632 0.05841153707637247 0.3464595704803111 0.15060832045541664
146 0.0460985046594795 0.05726901284787693 0.33695289713022725 0.1467734715458612
147 0.04526813677002806 0.056153443632360946 0.3272836458195458 0.14290174207397827
148 0.04446198904899938 0.05506414058937502 0.31746679031478287 0.13899763998438575
149 0.043679483933506576 0.05400045659576466 0.30751954540372406 0.13506649531099843
150 0.04292012372322148 0.052961996695737944 0.2974613203979181 0.13111448027229253
151 0.042183347794725545 0.051948434517384456 0.2873136547672757 0.1271484790264619
152 0.041468454076567435 0.05095927826013359 0.27710016650886765 0.12317596628185623
153 0.040774631885825 0.04999393476414901 0.266846468345361 0.11920501166511167
154 0.0401010710901956 0.04905193639154022 0.2565800359126099 0.11524434779811525
155 0.03944706519618948 0.048132974557087815 0.24633002727676565 0.11130335567668098
156 0.038812041363812444 0.04723669956288216 0.23612701074155598 0.1073919172227502
157 0.03819550909693599 0.046362585682638784 0.22600258768895717 0.10352022748951066
158 0.037596974926186584 0.045510043346909175 0.21598897111025944 0.09969866312778507
159 0.0370158853175409 0.04467860267768442 0.20611856144837937 0.09593768314786823
160 0.03645163046203907 0.04386791711013154 0.19642350492460428 0.09224768416559163
161 0.03590359486272325 0.04307760993405027 0.1869352303631293 0.08863881171996761
162 0.035371211509708636 0.042307190589569006 0.17768397684741136 0.08512079298222967
163 0.03485398190258446 0.04155613712535234 0.16869830767197205 0.08170280889996961
164 0.034351454527523265 0.040824005253355035 0.16000462528290954 0.07839336168792928
165 0.03386318433693997 0.040110417230063804 0.15162673246411895 0.07520011134370758
166 0.0333887046496434 0.039414973211620255 0.14358545365480388 0.07212971050535584
167 0.0329275283107382 0.03873722115240769 0.13589829589796995 0.06918768178703862
168 0.03247917138291758 0.03807671130004508 0.12857915141262388 0.06637834469852884
169 0.03204317829509169 0.03743303963352827 0.12163806411438442 0.06370476068100146
170 0.03161913066269581 0.036805821899963814 0.11508107563392411 0.061168676065527915
171 0.031206637250697094 0.036194651669602784 0.1089101697891984 0.05877048623649942
172 0.030805316562108324 0.03559910822609916 0.10312332829494453 0.05650925102771734
173 0.030414786396451083 0.03501879368272067 0.09771468219777646 0.05438275409231608
174 0.030034666447701915 0.03445333745792901 0.09267474279012518 0.052387582231918695
175 0.02966458879387137 0.033902364537266014 0.08799071683445966 0.05051922338853235
176 0.029304205902954496 0.03336548062404403 0.08364690521854436 0.0487721972485143
177 0.02895318946641623 0.032842297378233694 0.07962516961373084 0.047140218819460254
178 0.028611221699570758 0.03233245904749637 0.07590545172472188 0.045616377490596334
179 0.02827798661285399 0.03183563304593546 0.07246632232242552 0.044193313993738326
180 0.027953168012605747 0.03135148205788336 0.06928553046328378 0.042863393511257626
181 0.02763645512343671 0.03087965789693161 0.06634053522477526 0.04161888274838119
182 0.027327550894258614 0.030419820419889835 0.06360900848913516 0.04045212660109453
183 0.02702617665157626 0.029971650290765775 0.06106929272387994 0.03935570655540733
184 0.026732070231129116 0.029534840193078674 0.05870080298201381 0.0383225711354072
185 0.02644497978326392 0.029109082801171207 0.05648436601752673 0.037346142867320624
186 0.026164658137593024 0.02869407380351268 0.05440248418147941 0.03642040537419503
187 0.025890861330723478 0.028289521773700643 0.052439515968096415 0.03553996635750684
188 0.025623351245397004 0.027895148083700177 0.05058177376361679 0.034700091030904656
189 0.02536189937263916 0.0275106785681773 0.04881754135531244 0.03389670643204296
190 0.02510628852474841 0.02713584117184987 0.047137018723348245 0.03312638280664884
191 0.0248563115275734 0.02677037223067855 0.04553220662443935 0.03238629679423043
192 0.024611768417837677 0.02641402011920085 0.04399674136646022 0.03167417663449958
193 0.024372464526146637 0.02606654064246806 0.04252569166549388 0.030988232278036192
194 0.02413821069024657 0.025727692177787632 0.0411153339167682 0.03032707892826747
195 0.023908824947856747 0.025397237948177394 0.03976292030150047 0.029689661065844874
196 0.023684134000913976 0.025074950833634483 0.03846645163413275 0.029075178822893736
197 0.023463973195429318 0.024760612770470383 0.037224465648948456 0.028483017204949387
198 0.023248185111030786 0.02445401001246407 0.036035847256231955 0.027912680793242273
199 0.023036617899002746 0.024154931539164745 0.03489966529445803 0.027363738244208503
200 0.022829124489810174 0.023863172137406456 0.033815040498727494 0.026835779041981377
201 0.022625562912697062 0.023578534673462895 0.03278104631228679 0.026328381299482246
202 0.022425797070204243 0.02330082841650982 0.03179664126636235 0.02584108891769214
203 0.0222296970979665 0.023029866676057532 0.030860630278092906 0.025373398017372314
204 0.022037138956928024 0.02276546714684479 0.029971649516756793 0.02492475187350987
205 0.021848003607454914 0.022507453397037917 0.02912816864334544 0.024494541882612755
206 0.021662176405174233 0.022255654545412805 0.028328505710675606 0.024082112220420882
207 0.021479547072189943 0.02200990373845936 0.02757085047367915 0.023686767094776153
208 0.021300010063084598 0.02177003792700893 0.026853292611437048 0.023307780200510192
209 0.021123464839210515 0.02153589891377054 0.02617385240015118 0.02294440538437741
210 0.02094981570234822 0.02130733352524596 0.025530511113634812 0.022595886780409663
211 0.02077897124121207 0.02108419246708566 0.024921239040700517 0.022261467582999416
212 0.020610843745376223 0.020866329659717835 0.024344020468833973 0.021940397957976015
213 0.020445348913567384 0.02065360290881599 0.023796875330975506 0.02163194238445296
214 0.02028240590050611 0.020445874554718024 0.023277877490319353 0.021335385981847827
215 0.020121937476440303 0.020243010953416123 0.022785169935748407 0.02105003945520161
216 0.019963870030507452 0.02004488159868773 0.022316976890372257 0.020775242839855813
217 0.01980813332910655 0.019851359082194642 0.021871613155564157 0.02051036852228845
218 0.019654660159842564 0.019662319583112178 0.02144749139133157 0.02025482371142877
219 0.019503386065572455 0.019477642858407786 0.02104312764825131 0.02000805219074385
220 0.01935424926638904 0.01929721172288992 0.020657145287548483 0.01976953542560915
221 0.019207190698201215 0.01912091181721565 0.020288277337007266 0.019538793284141376
222 0.01906215401448982 0.018948631833494874 0.019935367070349944 0.019315384306111547
223 0.018919085455716217 0.018780263601157584 0.0195973667677232 0.019098905274865668
224 0.0187779336177937 0.018615701793231982 0.019273334753265155 0.01888899005476361
225 0.01863864923107221 0.018454843691579823 0.018962430718460536 0.018685307880370854
226 0.018501185036788066 0.018297589270085297 0.018663909487529124 0.01848756126480083
227 0.018365495757133747 0.018143841267659472 0.01837711340639134 0.01829548347706152
228 0.018231538084239492 0.017993504985762514 0.01810146347872151 0.018108835516241168
229 0.01809927061690015 0.01784648806052929 0.017836449578297532 0.017927402751908992
230 0.017968653734988606 0.01770270049282194 0.017581620175401515 0.017750991467737356
231 0.017839649458509042 0.017562054770107815 0.017336572023297254 0.017579425417304704
232 0.017712221344362625 0.017424465787501456 0.017100940286261183 0.01741254247270842
233 0.017586334433663024 0.0172898506346112 0.01687438945043426 0.017250191506236162
234 0.017461955218928925 0.017158128507916117 0.016656605260255242 0.01709222966236676
235 0.017339051591612108 0.01702922075970198 0.01644728793159443 0.01693852009430284
236 0.017217592757617216 0.016903050886147287 0.016246146769487744 0.01678893013775075
237 0.017097549141655212 0.01677954441012773 0.01605289619374684 0.016643329915176596
238 0.016978892310348017 0.016658628800699158 0.015867253084969724 0.0165015913986723
239 0.016861594924971517 0.016540233478928267 0.015688935257505036 0.016363587887134937
240 0.016745630708910542 0.016424289802647478 0.015517660877702172 0.016229193796420065
241 0.01663097440620003 0.016310730980451 0.015353148671774168 0.016098284686141735
242 0.01651760172108557 0.016199491999354765 0.015195118735752277 0.015970737485397537
243 0.016405489249087378 0.016090509615327143 0.015043293774328571 0.01584643087958103
244 0.016294614418500435 0.015983722338738605 0.014897400599881549 0.015725245785706863
245 0.01618495545192721 0.015879070364467264 0.014757171729331844 0.01560706584857544
246 0.01607649134099722 0.015776495500414246 0.014622346970425575 0.015491777937279015
247 0.015969201819181572 0.01567594114678786 0.014492674909931174 0.015379272625300202
248 0.01586306732333398 0.01557735228767323 0.014367914229889688 0.015269444613632298
249 0.015758068947188328 0.015480675442641397 0.014247834801041005 0.015162193063623576
250 0.01565418839762231 0.015385858600773378 0.014132218496444839 0.015057421831613509
251 0.01555140796155574 0.015292851184003468 0.014020859686640845 0.014955039610733351
252 0.015449710482333456 0.015201604030661946 0.013913565411075477 0.014854959974690293
253 0.015349079338230221 0.015112069362325283 0.013810155234405735 0.014757101311653746
254 0.015249498417062022 0.015024200736801217 0.013710460817248684 0.014661386657037307
255 0.015150952087086191 0.014937953015076368 0.01361432524032642 0.014567743447496326
256 0.015053425168997363 0.014853282340603326 0.01352160212640569 0.014476103212002127
257 0.014956902913070466 0.014770146107918755 0.01343215462575603 0.014386401215581752
258 0.01486137098112187 0.014688502920866531 0.01334585433472924 0.01429857607890588
259 0.014766815429627503 0.014608312559884182 0.013262580210114184 0.014212569399875289
260 0.01467322269089821 0.014529535959303288 0.013182217534989884 0.014128325395063793
261 0.014580579552506362 0.014452135178365045 0.013104656976067455 0.014045790568979621
262 0.014488873137648241 0.0143760733644504 0.01302979376429127 0.01396491342212997
263 0.01439809088870531 0.014301314722943648 0.012957527020695074 0.013885644210781345
264 0.01430822055381115 0.0142278244964149 0.01288775923142257 0.01380793476054954
265 0.01421925017437531 0.014155568940504763 0.012820395864632537 0.013731738326504204
266 0.014131168071886071 0.014084515291956859 0.012755345111933816 0.013657009491925581
267 0.014043962834196832 0.014014631738165272 0.012692517731397426 0.013583704101253175
268 0.013957623302858673 0.013945887393209627 0.012631826971527337 0.013511779222531878
269 0.013872138562696387 0.013878252274362785 0.012573188555231474 0.013441193130763548
270 0.013787497933250556 0.013811697275655888 0.01251652070423434 0.01337190530438026
271 0.013703690960610667 0.013746194143249412 0.012461744186550243 0.013303876430136774
272 0.013620707408445369 0.013681715454916971 0.012408782370241542 0.013237068411201295
273 0.013538537248280807 0.013618234599070075 0.012357561272180597 0.01317144437317716
274 0.013457170650055502 0.013555725750830541 0.012308009595329655 0.013106968665405233
275 0.01337659797387222 0.013494163848718248 0.012260058750388401 0.013043606857659623
276 0.01329680976300193 0.013433524574190317 0.012213642859777408 0.012981325732323218
277 0.013217796737510695 0.013373784331329925 0.012168698741699919 0.012920093270180179
278 0.013139549787918165 0.013314920225114699 0.012125165873595713 0.012859878628876192
279 0.01306205996889756 0.013256910040764163 0.012082986336624578 0.012800652115428766
280 0.012985318493453048 0.013199732225612718 0.012042104743109511 0.012742385154058426
281 0.012909316727904846 0.013143365871184538 0.012002468149648227 0.012685050249579203
282 0.012834046187528219 0.013087790693777784 0.011964025958798074 0.012628620946701358
283 0.012759498532384015 0.013032987015193065 0.01192672981258845 0.012573071786721844
284 0.012685665562988262 0.012978935745185561 0.011890533482030506 0.012518378263401443
285 0.012612539215861418 0.01292561836475836 0.011855392756123198 0.012464516778914326
286 0.01254011155925116 0.012873016909349649 0.01182126533310478 0.012411464600568531
287 0.012468374789257523 0.012821113952632798 0.011788110716002763 0.012359199819297693
288 0.012397321226323626 0.012769892591360193 0.011755890113607422 0.012307701310430413
289 0.012326943311898816 0.012719336430248852 0.011724566347928959 0.012256948696692208
290 0.012257233605145312 0.012669429566315463 0.011694103768723695 0.012206922313394824
291 0.01218818477975089 0.012620156573501016 0.011664468175074258 0.01215760317610872
292 0.012119789620984363 0.01257150248825624 0.011635626743627999 0.0121089729509562
293 0.012052041023043764 0.012523452795628545 0.011607547962541787 0.012061013927071365
294 0.011984931986588647 0.01247599341552108 0.011580201570401676 0.012013708990837134
295 0.011918455616294897 0.012429110689557718 0.011553558499733916 0.011967041601862178
296 0.01185260511836082 0.012382791368716088 0.011527590824799327 0.01192099577062541
297 0.01178737379802808 0.012337022601114862 0.011502271713479291 0.011875556037540744
298 0.0117227550572273 0.012291791919597915 0.011477575382922788 0.011830707453249335
299 0.01165874239240298 0.01224708722951173 0.011453477058725554 0.011786435560213422
300 0.011595329392479401 0.012202896797038176 0.011429952937534167 0.011742726375683915
301 0.011532509736895276 0.01215920923793979 0.011406980152750032 0.0116995663758617
302 0.011470277193685758 0.012116013506611392 0.011384536742888864 0.011656942481062004
303 0.01140862561764111 0.012073298885586572 0.011362601621971792 0.011614842041733159
304 0.011347548948578678 0.012031054975476343 0.01134115455135819 0.011573252825137737
305 0.011287041209716842 0.011989271685037446 0.011320176112566681 0.011532163002440324
306 0.01122709650609227 0.011947939221290994 0.011299647680626336 0.011491561136003199
307 0.011167709022975736 0.01190704807991493 0.01127955139755836 0.011451436166816343
308 0.011108873024277575 0.01186658903601765 0.011259870145645442 0.01141177740198022
309 0.011050582850979608 0.011826553135206102 0.011240587520274202 0.011372574502153303
310 0.010992832919631634 0.011786931684916704 0.01122168780235967 0.011333817468969337
311 0.010935617720922932 0.01174771624609735 0.011203155930485053 0.01129549663250178
312 0.010878931818310398 0.01170889862519071 0.011184977472980006 0.011257602638827038
313 0.010822769846689043 0.01167047086624933 0.011167138600178834 0.011220126437705735
314 0.0107671265111012 0.011632425243167356 0.01114962605708947 0.011183059270452675
315 0.010711996585488883 0.011594754252151876 0.011132427136769237 0.011146392658136666
316 0.010657374911487704 0.011557450604488519 0.011115529654669096 0.011110118390215105
317 0.010603256397244394 0.011520507219567223 0.011098921924165046 0.011074228513658886
318 0.01054963601623864 0.011483917218158265 0.011082592733400662 0.011038715322599188
319 0.010496508806099668 0.011447673915934879 0.011066531323523966 0.011003571348519503
320 0.010443869867437014 0.01141177081716809 0.011050727368361065 0.010968789350988724
321 0.010391714362695542 0.011376201608522568 0.011035170955526256 0.010934362308914791
322 0.010340037515049081 0.011340960152980558 0.011019852568902009 0.010900283412310549
323 0.010288834607333179 0.01130604048397275 0.011004763072349976 0.010866546054551967
324 0.01023810098100723 0.011271436799736228 0.01098989369451934 0.010833143825087599
325 0.010187832035153133 0.011237143457887653 0.010975236014603689 0.01080007050254816
326 0.010138023225500791 0.011203154970212445 0.010960781948922612 0.01076732004821195
327 0.010088670063485461 0.0111694659976451 0.010946523738186574 0.010734886599772378
328 0.010039768115326345 0.011136071345386762 0.01093245393530235 0.010702764465338487
329 0.009991313001112943 0.011102965958119793 0.010918565393607142 0.010670948117613294
330 0.009943300393895429 0.011070144915345786 0.010904851255445488 0.0106394321882289
331 0.009895726018782133 0.011037603426878548 0.010891304941049342 0.010608211462236674
332 0.00984858565204548 0.011005336828510627 0.010877920137684282 0.010577280872746795
333 0.009801875120249886 0.010973340577849312 0.010864690789041332 0.01054663549571351
334 0.009755590299400065 0.01094161025031408 0.01085161108486584 0.010516270544859993
335 0.009709727114111704 0.010910141535274543 0.010838675450848658 0.010486181366744967
336 0.009664281536803309 0.010878930232284702 0.010825878538802595 0.010456363435963534
337 0.009619249586909592 0.010847972247418302 0.0108132152171602 0.01042681235049603
338 0.00957462733011453 0.01081726358971448 0.010800680561809821 0.010397523827212943
339 0.00953041087760017 0.010786800367757478 0.010788269847288142 0.010368493697548596
340 0.009486596385307666 0.010756578786384417 0.010775978538351097 0.010339717903347726
341 0.009443180053206593 0.01072659514352397 0.010763802281930877 0.010311192492887146
342 0.009400158124573446 0.010696845827148608 0.010751736899482792 0.010282913617068281
343 0.009357526885282432 0.010667327312325732 0.010739778379696587 0.010254877525768251
344 0.009315282663109376 0.010638036158345389 0.010727922871560472 0.01022708056433841
345 0.009273421827051152 0.010608969005936764 0.010716166677753753 0.010199519170247223
346 0.009231940786661534 0.01058012257458265 0.010704506248349191 0.010172189869864458
347 0.009190835991401457 0.010551493659938843 0.010692938174799974 0.010145089275380091
348 0.009150103930005501 0.010523079131360311 0.010681459184183423 0.010118214081849744
349 0.009109741129861623 0.010494875929522154 0.01067006613367986 0.010091561064354547
350 0.009069744156403521 0.010466881064124208 0.010658756005275875 0.010065127075267868
351 0.009030109612513751 0.010439091611661289 0.010647525900677952 0.010038909041617665
352 0.008990834137936174 0.010411504713256857 0.01063637303643537 0.0100129039625428
353 0.008951914408697076 0.010384117572567506 0.010625294739252628 0.009987108906839069
354 0.008913347136536458 0.010356927453765844 0.010614288441488985 0.009961521010597095
355 0.008875129068352099 0.010329931679608145 0.010603351676842915 0.009936137474934386
356 0.008837256985654827 0.010303127629579238 0.010592482076213895 0.009910955563815986
357 0.008799727704034784 0.010276512738109072 0.010581677363732632 0.00988597260195883
358 0.008762538072641097 0.010250084492850664 0.010570935352956693 0.00986118597281615
359 0.008725684973671634 0.0102238404330053 0.010560253943213261 0.009836593116630064
360 0.008689165321873152 0.010197778147704648 0.010549631116096875 0.009812191528558225
361 0.008652976064051361 0.010171895274446523 0.010539064932109744 0.009787978756869209
362 0.008617114178588342 0.010146189497593947 0.010528553527440839 0.00976395240120771
363 0.008581576674970547 0.010120658546934521 0.010518095110875463 0.009740110110926844
364 0.008546360593322722 0.010095300196299974 0.010507687960831133 0.00971644958348461
365 0.00851146300395133 0.010070112262230523 0.010497330422515863 0.009692968562899237
366 0.008476881006899192 0.010045092602690467 0.010487020905204727 0.009669664838264796
367 0.008442611731508148 0.010020239115817575 0.010476757879627084 0.009646536242317602
368 0.008408652335991426 0.009995549738721212 0.010466539875462375 0.009623580650058338
