idx cobyla_1 cobyla_2 cobyla_3 cobyla_mean
0 148.5922195499366 75.71422885456707 142.77855320944488 122.3616672046495
1 156.26951067425136 46.23335604133473 29.841222674813377 77.44802979679982
2 78.91342465199808 4.240245572744829 4.090189364282667 29.081286529675193
3 147.0753003765199 52.38933699508391 22.35771035463786 73.94078257541389
4 157.988276276516 29.12080648842765 28.370274451215963 71.82645240538653
5 196.3970337467337 3.59425893300663 18.09959743626426 72.69696337200155
6 186.77397002949274 9.361103169416115 69.65456303253 88.59654541047962
7 51.30858083696154 10.38476040814568 14.383620753738457 25.35898733294856
8 13.902777320618222 5.696126277419357 32.50623322553417 17.36837894119058
9 5.533249030998752 3.028099553774475 13.024630789927084 7.195326458233436
10 3.2036531095614422 3.050546071099763 7.036168275045055 4.43012248523542
11 1.727580568757043 3.959455085305124 6.2194166986284944 3.968817450896887
12 12.47568451920693 2.440739666382501 3.471342232480465 6.129255472689965
13 7.62299339111568 1.9231487602268573 3.6947205636891063 4.413620905010548
14 1.4060168884942363 2.458789081964445 6.713130376714865 3.525978782391182
15 2.3109453219917055 2.14064683752638 7.658308891623413 4.036633683713833
16 2.1651133666453704 1.91917590411746 5.021808074598834 3.0353657817872217
17 4.970319054361876 10.855455154414742 4.574648658801187 6.800140955859269
18 1.277375061838693 2.330296188535841 6.192854615871639 3.2668419554153907
19 1.067559677007079 3.9619710228421816 3.9547343106103225 2.994755003486528
20 1.3291407913191933 3.3980070346085434 3.7328944905913968 2.8200141055063774
21 0.899387821968618 3.154188001824118 4.7844532398754716 2.9460096878894024
22 0.9280197466655531 2.3503887844900326 3.929868049354495 2.4027588601700267
23 1.0619922198952805 3.788519272708148 4.156793750610316 3.0024350810712477
24 1.9083491382135431 70.80964248824701 40.06299467409668 37.593662100185746
25 4.734217001257211 12.665463017996455 7.2019904733811915 8.200556830878286
26 19.492341371368507 1.7126973611574288 1.3195579747164925 7.508198902414143
27 15.933988553219605 36.95290189141489 1.446865012264112 18.111251818966203
28 36.71453030130584 11.148879023387886 2.4559830694592772 16.773130798051003
29 28.446504301101566 17.766061214930595 31.47676360945632 25.896443041829496
30 6.881421503010558 6.905693053280001 11.888953981673184 8.558689512654581
31 8.09467228480769 7.431746214671135 77.59258005786424 31.03966618578102
32 2.8820534466713985 3.844237533032246 4.210607219579737 3.6456327330944607
33 2.4921292120380523 1.6543086267047966 10.932803057620081 5.026413632120977
34 1.28087620239628 2.157883093470252 4.577751365356004 2.672170220407512
35 3.484480692631943 2.7709355100416273 1.8695468922494638 2.7083210316410113
36 2.118212305271622 1.0660564958477217 17.423032487385697 6.869100429501681
37 2.8161687057222418 1.1639102685475446 5.657473162838456 3.212517379036081
38 3.0884149208469616 2.454646425268998 2.9205835049932416 2.821214950369734
39 0.952971554950033 1.0868994623684145 3.8571880562737926 1.9656863578640802
40 5.460773078404061 31.04298282960051 2.166707259436117 12.890154389146895
41 1.4983007076064954 7.0594851339832365 1.7431116678060339 3.4336325031319217
