idx loss l2_error
175 0.013161251340387032 0.2233604636876551
176 0.013008730778927821 0.21947965445544942
177 0.012872164517159793 0.2159033179205984
178 0.01258961360078392 0.21030265067269757
179 0.012313348405753616 0.20778810032057138
180 0.012039160980196764 0.20170042781145375
181 0.01186483249378791 0.20116477527366597
182 0.01169679069573976 0.19909430705524342
183 0.011588187533333542 0.19623643417102235
184 0.011430476605726334 0.196561272307144
185 0.011289064805138546 0.19174513517543862
186 0.011116194106841991 0.19285659623274617
187 0.011058715013175709 0.19157995976856998
188 0.010988816009761983 0.1903034301317004
189 0.010876264775433981 0.18881315825497536
190 0.010718359421184948 0.19112576385830266
191 0.010617511205706837 0.19025455691437623
192 0.010519395789632686 0.18829190350537037
193 0.010448761464659548 0.18920722075086446
194 0.01037730492723125 0.18841088109925597
195 0.010248378944368874 0.18547600802967446
196 0.01012601377001287 0.18163382601159153
197 0.010046246079341254 0.18124043737003914
198 0.009955229823930484 0.18304252501331034
199 0.009882663243407714 0.1827428217186328
200 0.009763551690428914 0.1831177648106278
201 0.009674905213671408 0.1816102215692281
202 0.009598293840264688 0.18044986464894927
203 0.009537547207042963 0.17889648350446818
204 0.009441504666475697 0.180473472416109
205 0.009396297577867384 0.18081838706889639
206 0.009289965235437176 0.18139939049389797
207 0.009243963328051413 0.18128194067462916
208 0.009175577415613553 0.18068159227934247
209 0.009124004075860852 0.18068775950656146
210 0.009063734275919126 0.18032150161363256
211 0.008981545987361216 0.1785835922544734
212 0.008935449606687936 0.17838228244297985
213 0.008900054753813379 0.17684558805342915
214 0.008842623510800143 0.17591600460966575
215 0.00875715638317351 0.17512456459028036
216 0.008695055110074202 0.1733005487574508
217 0.008660771677090107 0.17283641146202836
218 0.008636313688981259 0.1722986098127167
219 0.00860721093976733 0.1716825683333072
220 0.00857414061049604 0.1708478241748855
221 0.00853982707357553 0.17017138779047977
222 0.00851869813955034 0.16983192256007318
223 0.008497401047658419 0.1696678581623177
224 0.008453789957385594 0.170597265021766
225 0.008419381486296985 0.16807091760247075
226 0.00837054475710682 0.16646370431179677
227 0.008344894291717177 0.16694807595192196
228 0.008317976114787158 0.166662785274498
229 0.008285836314756018 0.16634950732193715
230 0.008266619669053045 0.16675193558296791
231 0.008229345031110823 0.1656648517063368
232 0.008170648983642302 0.16259373904746868
233 0.008146146506739066 0.16196248553271475
234 0.008133747601839998 0.1620749812628852
235 0.008121371051861604 0.16135823061530316
236 0.008104797254552817 0.16097354786463328
237 0.008078030527301057 0.1605929400904442
238 0.00806479928280397 0.16111209121770803
239 0.008042736176208341 0.16151847778082112
240 0.008022279487652079 0.16128740345534542
241 0.007996493073023983 0.16084516615713748
242 0.007986900433895876 0.15974881369370975
243 0.007976859346152805 0.16003550070344058
244 0.007951714812368834 0.15860546452667013
245 0.007934995904955864 0.15727192334668733
246 0.007921516405355695 0.1579919848266914
247 0.00790805847132093 0.1577134360394844
248 0.00789476428305633 0.1570068348085244
249 0.007867757868404799 0.1555312939358368
250 0.007858031678412043 0.15561514566656284
251 0.007833902379797527 0.15487799397379268
252 0.007778836479492588 0.15373607238173878
253 0.007745254098661931 0.15402090054297082
254 0.00773184999591369 0.15382618911221185
255 0.007725071833659905 0.15394928772939406
256 0.007717787953324637 0.15335406515555855
257 0.007707466044394064 0.15177593202964623
258 0.007687594502240723 0.1516827421937808
259 0.00767180350260758 0.15082800837402383
260 0.00766289401953627 0.1505658843471753
261 0.0076431275630611676 0.15029690911277785
262 0.007623420023235286 0.15084873845947414
263 0.0076054965006623326 0.1507128101488052
264 0.007595289079954801 0.15043868787728693
265 0.007584979907900049 0.15041974101703007
266 0.0075709335795395225 0.15031717139273215
267 0.007565829639087956 0.14990532201048365
268 0.0075616005712730115 0.14969638863162263
269 0.007550642824520153 0.14939613382348763
270 0.007541858945965004 0.14950799784410562
271 0.007532540155253577 0.14974269888761965
272 0.007525355775958051 0.14971289318909534
273 0.007512421556436024 0.14986667241047677
274 0.0074925413467597365 0.14971474125879214
275 0.007466220948583481 0.14882779531787757
276 0.007448013838962242 0.14843433885687624
277 0.007437923902439119 0.14744242860140044
278 0.0074231441694951016 0.146694790012504
279 0.007403336444365499 0.145674529316649
280 0.0073827762903845035 0.145767975944666
281 0.007366230675898212 0.14585283877682265
282 0.0073572886653317975 0.1457294936613178
283 0.0073480499621966094 0.14515807883366025
284 0.007334436672514834 0.14432361153869824
285 0.00732237402080557 0.14341504246147158
286 0.007315901638371639 0.14351945999463045
287 0.0073014922256465385 0.14340703593151208
288 0.007289603459592449 0.14320448774889946
289 0.007280106688193483 0.1431864579628567
290 0.007258569077606602 0.14274892087419613
291 0.007250869471700259 0.14251028160479487
292 0.00724504322350204 0.14261857485988755
293 0.0072394276876798875 0.14228334112285765
294 0.007223508534070675 0.14176118942434096
295 0.007213522273138432 0.14128014595093705
296 0.007206319813480886 0.14154903439285643
297 0.007200142158150957 0.14125928633761878
298 0.007195514220963776 0.14130007236974299
299 0.0071898329568276876 0.14102489373474958
300 0.007184405224590524 0.14100789457566903
301 0.007178446990513774 0.14107184425044178
302 0.007169959608346649 0.14076850999347662
303 0.007164515276397384 0.14059249592973722
304 0.007156618793455237 0.1398759196342479
305 0.007142441347842126 0.13968698411576702
306 0.007136590626954017 0.13962196179718026
307 0.007128226650498784 0.13902241331541274
308 0.007116532209791597 0.13896871349082482
309 0.007091973761747105 0.13908390609429627
310 0.007081079461186766 0.13857887189496337
311 0.007066905867025349 0.13890960190952698
312 0.007056835860541481 0.13912481345648817
313 0.007049960331562443 0.1387913206758701
314 0.007041888422415554 0.1388214907614153
315 0.007033291446600055 0.13882546198363543
316 0.00702945653162194 0.1386368919691253
317 0.007025502618045404 0.13847602672020964
318 0.007019691398724534 0.13815097537955093
319 0.007014983045718425 0.1379918103281965
320 0.007005528427294018 0.13778406347202002
321 0.0069939409905007115 0.13753552543396744
322 0.006988037799942052 0.13741596173429713
323 0.00698111891173562 0.13751037769719604
324 0.00697372219154356 0.13721540066036392
325 0.006965634154266311 0.1372535161982852
326 0.006958420080726661 0.13691915612581423
327 0.006946951630913633 0.13708495524686623
328 0.006941964662352866 0.13653967129636096
329 0.0069369933499610755 0.13645052053634898
330 0.0069314889612969765 0.1360739015001956
331 0.006923430454557413 0.1357077833141251
332 0.006918432696841324 0.1356460715993178
333 0.006911408205884137 0.1354272642892698
334 0.006907205653134301 0.13521890124040312
335 0.006901894660389817 0.13492502466584108
336 0.006887403509876529 0.13457003007097565
337 0.0068786500879952535 0.13462237376866448
338 0.006873175100972438 0.13413963078702223
339 0.006863113064688364 0.13312155637459086
340 0.006855797892979238 0.13235812955627926
341 0.006849279842730194 0.13218297773304635
342 0.006844282964895763 0.1321943979338705
343 0.006837944935484197 0.13244928449633867
344 0.006834739555897962 0.13254928772899022
345 0.006826898070462303 0.13247470150639262
346 0.006822398328526764 0.1323101515809859
347 0.00682056528346788 0.13210615065227013
348 0.00681624201950509 0.1316806057055955
349 0.006809353580613791 0.13147981435922065
350 0.006806052332395904 0.13147033618136936
351 0.00680064840167191 0.13143550926467218
352 0.006795293994197749 0.13115449183515165
353 0.0067886458491588815 0.13064894761364312
354 0.006782333505876992 0.13051393630071884
355 0.006777413996093165 0.13018091245983815
356 0.006770468867643051 0.13015483508473258
357 0.006764992347930934 0.13026760935635043
358 0.006760792441863248 0.13049589684678126
359 0.006755443236235044 0.13066891104342737
360 0.006753072699487485 0.13088312672659727
361 0.006749444872559757 0.13075728627685676
362 0.006742672412439664 0.13072230715023886
363 0.006735728345925196 0.13071858284256915
364 0.006731765900624133 0.13047310168972945
365 0.0067269552569001545 0.13026239993982847
366 0.006723647095330012 0.13028077906230143
367 0.006720009195750983 0.12991096548077904
368 0.006714980249164543 0.1297879566711364
369 0.00670912879731145 0.12955831605791918
370 0.006704063499773405 0.1296671613695997
371 0.006700809318229315 0.12973228979191578
372 0.006697944477585596 0.12946748797183233
373 0.006694961049268333 0.12935421923872928
374 0.006691980560487625 0.12905561169643753
375 0.006686065106735397 0.12858223986947143
376 0.006683164293138231 0.12815451735146913
377 0.006681268954461763 0.12822278649605418
378 0.006677642338353022 0.12831314269133182
379 0.00667321467697893 0.12854863849757872
380 0.006668436723354663 0.12865034615061105
381 0.006666340932906833 0.128641886641673
382 0.00666478932046555 0.12864643582947016
383 0.006655505174851829 0.12846057482335993
384 0.0066505657686023265 0.12841343286216753
385 0.006646518750285345 0.12844450118323458
386 0.006642451144161926 0.12846231286571455
387 0.006640779910118321 0.12855700262027478
388 0.006638771655575631 0.1286198889399109
389 0.006636604614671471 0.12837651210946244
390 0.006635217583318224 0.12830965569123048
391 0.0066307012156821025 0.12787772600181713
392 0.006626895803143154 0.1280215162253426
393 0.0066235530164430465 0.1281799268384844
394 0.006620645509725245 0.12818488205975356
395 0.006618881459227723 0.12820715325331852
396 0.006615795188964538 0.12798589804964133
397 0.0066115195243523295 0.12773481205463963
398 0.006608265091615109 0.1274850941665592
399 0.006603695161025662 0.12702697479435093
400 0.0065988251339549 0.1265645601638473
401 0.006592093625988956 0.1260231665663067
402 0.006584056312469119 0.12573431875219823
403 0.006576861103001133 0.12555447418162916
404 0.006574011296244847 0.1256184431934828
405 0.006572143617625999 0.12558482311878572
406 0.006570961053564745 0.12557098315166
407 0.006569324253370186 0.1255909474589692
408 0.006564434916575901 0.12574844838348834
409 0.006562548759462667 0.1257948588796503
410 0.006559754824670966 0.12593392814093743
411 0.006554990348344842 0.12563500431698668
412 0.006552169028680069 0.12568614411204138
413 0.0065501928737803135 0.12571179533151822
414 0.006547829114444201 0.12554892599236017
415 0.006545918000138981 0.12559070254478302
416 0.00654301558835298 0.12543245789138188
417 0.0065404665341992204 0.12538706570537972
418 0.006538837556023785 0.12518513972179882
419 0.006536997299523525 0.12503503399901586
420 0.006534985685988015 0.1249741411912748
421 0.006531028321390978 0.12470081763054737
422 0.006524201641904215 0.12411641707564709
423 0.00651945120349153 0.12352995962352326
424 0.006517277560198744 0.123364236176336
425 0.0065146624876598405 0.12299068378554184
426 0.006506333580535757 0.12261955797368196
427 0.006503315715249959 0.12254382081716338
428 0.006500210189221029 0.12260217336053429
429 0.006496176723937029 0.12237751717196294
430 0.006494230677508962 0.12237933816911892
431 0.006491439674750188 0.12225097763171534
432 0.006488714067533754 0.12217699477668048
433 0.006486588883643012 0.12224444488451046
434 0.006483286771685835 0.12203424531892484
435 0.0064781451863793575 0.12132199841205825
436 0.006471178293896121 0.12131922658696093
437 0.006469073602661483 0.12141775066118153
438 0.006467483372327507 0.1215000102420826
439 0.006465484109129129 0.12101195362204735
440 0.0064640019680365195 0.12079761895741285
441 0.00646226032763145 0.12054410082067568
442 0.006460410544717609 0.12031601070408374
443 0.006459317626817076 0.12002298010500677
444 0.006457349684592392 0.11953901812731002
445 0.006452323020346828 0.11872534412759315
446 0.006450216475000344 0.11852280687536222
447 0.0064478013628658576 0.11851323828815279
448 0.006445047513176887 0.11844637657489071
449 0.006442183808531147 0.11858400519081097
450 0.006440257102639705 0.11844604007949866
451 0.006437119333856807 0.11831250190115795
452 0.00642739995742184 0.1181031836662739
453 0.006420503214014482 0.11729978327028985
454 0.006414592568279653 0.1168075122205124
455 0.006410767263855512 0.11628840282989296
456 0.0064075388894022055 0.11574877626403728
457 0.006404405922716371 0.11494091550150293
458 0.006401615257600395 0.11427645731788295
459 0.006398249485353101 0.1135368148247569
460 0.006394326745458486 0.1125425097093529
461 0.006391217715116917 0.11151414675521737
462 0.006384851073927344 0.11074579235579093
463 0.006378745469160932 0.11121308177089591
464 0.006374667497531268 0.11063289939523836
465 0.006371476783181834 0.11036919906681704
466 0.006367277195850927 0.11067331010722474
467 0.00636423436971346 0.11017642403208168
468 0.006359984110787817 0.11057188502120428
469 0.006355051887486225 0.11102151109796728
470 0.006351374093758608 0.1103474169646903
471 0.006349010646139305 0.11038162935373874
472 0.006346216990769468 0.11021845692063172
473 0.00634310695255464 0.10985046827016086
474 0.006339270224885417 0.10936572332824918
475 0.006336708371473203 0.10936555508877141
476 0.006332867305276395 0.10879302887402208
477 0.006326329243549278 0.10865659634775776
478 0.006320177185655679 0.10799207109767522
479 0.006316045762969844 0.10697411568386907
480 0.006311375157044187 0.10633581176598418
481 0.0063058520772409634 0.10561928347721415
482 0.006296561444714192 0.10369284553540399
483 0.006289036552475253 0.10280063668382078
484 0.006278169081148431 0.10142986572210812
485 0.006270247847696286 0.09988213005774328
486 0.006256676039680793 0.09840952084712934
487 0.006247566656594093 0.0966768322305307
488 0.006240661541076892 0.09579761329600825
489 0.006230833487566597 0.09460290726302358
490 0.006221163358414586 0.09308878565300899
491 0.006213911730016368 0.0925112039177663
492 0.0062058458584500625 0.09206044530605954
493 0.006197607546889525 0.0922376899884145
494 0.006187254119291356 0.09186830688670336
495 0.006177586535474038 0.0905818460274446
496 0.0061721150848457855 0.09163935719566267
497 0.0061615648898732805 0.09185997044716615
498 0.0061499093294192795 0.0928296665713159
499 0.006145773050226277 0.09211019595164226
500 0.006135568078651835 0.09200459170724076
501 0.006127715913072716 0.0909030791197005
502 0.006121959392633509 0.09035323786820301
503 0.006106729454169382 0.08920546352607527
504 0.006096056494856039 0.08898767338424676
505 0.0060859382433403435 0.08806521910614609
506 0.006079696286926111 0.08720405797171087
507 0.006071954314081423 0.08678539630051525
508 0.006062860664180824 0.08562084210974191
509 0.006054952569959275 0.08475123311469047
510 0.006046263201948316 0.0840169753919549
511 0.006040032664091937 0.08328009013944812
512 0.006027100615071557 0.08343006740528602
513 0.006003849566009196 0.0822068274189779
514 0.005979166692595697 0.08028905140392457
515 0.005966116550559604 0.08046093219806899
516 0.005951780653533574 0.0807302515327194
517 0.005935579994808937 0.07955087196665903
518 0.005923907932342848 0.07854211123667411
519 0.005908385789270349 0.07803031497533346
520 0.005894013052817392 0.07695520414518726
521 0.005877202888157169 0.07591898210143892
522 0.0058636305114190095 0.0753919191146611
523 0.00584921664287755 0.07504165793288955
524 0.005829215394405531 0.07659876270562803
525 0.00581640945103799 0.07579247547487748
526 0.005808300860379298 0.075520428214195
527 0.005802685324230575 0.07535124589875372
528 0.0057945459909732825 0.07534684435765529
529 0.005787841916017009 0.0746279599039323
530 0.005780990403070956 0.07441160308669846
531 0.005765471462947587 0.07376981288355353
532 0.005754861791672265 0.07441643832422101
533 0.0057420349697011866 0.0740246792787317
534 0.005728072736779207 0.07322231073581127
535 0.005719741426791671 0.07196775732676136
536 0.005712558048134802 0.07178365278593672
537 0.005695730630580369 0.07029151031211993
538 0.005683712948483086 0.06929820556499926
539 0.0056786376288331785 0.06904466041458893
540 0.005668141728224463 0.06929893338503906
541 0.00565887566932879 0.06859581064811315
542 0.005648311910233665 0.06814528215409692
543 0.005636845091754287 0.0680015362229663
544 0.005631325148245605 0.06749982953290365
545 0.00562483367288163 0.06756547121865798
546 0.005618037744542205 0.06683446566114931
547 0.005608330941433614 0.06580528593265299
548 0.0055994723250640845 0.06466828337448306
549 0.005588355151967061 0.06374105515014135
550 0.005576834758813977 0.062328070253982064
551 0.005561930192853371 0.06154386416876793
552 0.005540672559696734 0.0614680054763535
553 0.005526823160894102 0.05959052549989585
554 0.005521801017965722 0.05885981536726207
555 0.0055118028509326756 0.05815226531305453
556 0.005494825929655635 0.05723962473363838
557 0.005469373085260981 0.05670557169400359
558 0.005452695436726976 0.0565837796997761
559 0.0054432480252350895 0.0568225792885487
560 0.005430034178834254 0.05657981915239693
561 0.005410076867738054 0.057324004209358626
562 0.00539508917908849 0.05749374483206553
563 0.005382477829015484 0.05799349389132398
564 0.005367000430383599 0.058143874733459416
565 0.005359223500891707 0.05756526426497574
566 0.005351761927000551 0.0579421202435487
567 0.005341968413941022 0.05752409606542823
568 0.005335626634452682 0.05726708298336892
569 0.005327703761860875 0.056362188963606535
570 0.005315242377868169 0.05543662227065988
571 0.005299920328006083 0.05491956892731528
572 0.005284119219899284 0.054442590342135055
573 0.00527537299342932 0.053300947767802205
574 0.0052660034092209445 0.05320554215166276
575 0.005249800203416313 0.05354309770061813
576 0.005244892821373089 0.05301445112582426
577 0.005229294199718537 0.05326509967491273
578 0.005216502082640538 0.05240039668572356
579 0.005200800145038261 0.05137030715812066
580 0.005192019699231686 0.05090371204311461
581 0.0051815390987165035 0.0501429800343025
582 0.005172574803757935 0.049250667682940265
583 0.005161871672279115 0.049211032651635865
584 0.005149396635160325 0.048952912624880815
585 0.0051367434299086 0.04784955533391419
586 0.0051229804578096765 0.047317396986200154
587 0.0051043341765539445 0.04625670293376358
588 0.005090462625906529 0.04590331241809145
589 0.005073651729102971 0.046156317004126264
590 0.005061924986738737 0.046265449844543435
591 0.00504962411159207 0.04578673185025878
592 0.005038746655117115 0.04576766811400919
593 0.005026298812688888 0.04545707999578245
594 0.005005409685762042 0.04483963872855931
595 0.004979800506200763 0.04432743542832932
596 0.004928553000807888 0.043741813943409
597 0.004906585068584409 0.04371582317422157
598 0.00487185659040467 0.043047187318484316
599 0.004850249913505911 0.04266329841369317
600 0.004834953140224376 0.04190280292098213
601 0.004805934030975854 0.04135069132515334
602 0.004794066992151449 0.041284456306475405
603 0.004776957115973496 0.041487877378196966
604 0.004765938493576031 0.04118214978900129
605 0.004752326663416723 0.040537327018887105
606 0.004740234002112287 0.040211659412695645
607 0.004732678027823429 0.03997990219241999
608 0.004724599800718903 0.03997176128105929
609 0.004712290706609571 0.03980155576697551
610 0.004701179820872925 0.039809369254232854
611 0.004682275780326829 0.039126907255315625
612 0.004671855067901968 0.03916008700624267
613 0.004664653946084139 0.03926718107418201
614 0.00464964932555682 0.03902569759717807
615 0.004642142015812253 0.03826173297469017
616 0.004635614908563348 0.03761501049471077
617 0.004620412061338471 0.03663593108325804
618 0.004607799308992106 0.03602727646249364
619 0.004595607018165904 0.035945637525268095
620 0.004580532365319499 0.03616156127232085
621 0.0045617071797170025 0.035889469839163135
622 0.004544347934623631 0.03497206622183366
623 0.00453871706144749 0.03456769257214206
624 0.004533547517236513 0.03456206381877819
625 0.004528485971719881 0.034415632568014075
626 0.004520541908440281 0.03409293227324247
627 0.004512712067724681 0.033695305869886
628 0.004506331092078685 0.03384288992055864
629 0.004497570701827215 0.033477064950667705
630 0.004489250678252248 0.03333102731866022
631 0.004484084094108637 0.03322405497388694
632 0.00447844049820069 0.033254185611724794
633 0.0044743521774024625 0.033367162277802995
634 0.004467799071949033 0.032946317753037184
635 0.004453718776048014 0.03282061636201263
636 0.00443899448367435 0.03248501587719982
637 0.004429128956066444 0.032526389791667866
638 0.0044222668941764146 0.032635548570142024
639 0.00441561780820222 0.03260058224668757
640 0.00440248337310732 0.032579762211972514
641 0.004391682879773747 0.032494434710571035
642 0.00438152092856969 0.032362725579200856
643 0.004374369714110487 0.03246917709176605
644 0.004366106400524102 0.03269445593088199
645 0.004354394359497486 0.03199606511682711
646 0.004344122956411593 0.03181492322122743
647 0.004326401613299237 0.031789700080185564
648 0.00431747168572629 0.03187796786143561
649 0.0043098059840785624 0.03169219970806013
650 0.0043015088674909245 0.031538474403899924
651 0.004290722473545978 0.031163566881413352
652 0.004284176849453081 0.031241825140436174
653 0.004277989652114448 0.030930401333539977
654 0.004272943386687434 0.030660979250777896
655 0.004266729546562347 0.030318359482696258
656 0.0042583361759515005 0.030010942825129564
657 0.004235642925672788 0.029943013566431195
658 0.004221251017053553 0.029944889280215128
659 0.004214475677137047 0.029666370065156242
660 0.00420635209051562 0.02961765125793786
661 0.004199453163641724 0.02944241850093625
662 0.004184621621509762 0.029639606303800872
663 0.004164388777745326 0.02908950413015765
664 0.004147716843080722 0.028611711436536787
665 0.004132101581795823 0.028268566028073306
666 0.004121660862727384 0.028291648327406972
667 0.004113898608173646 0.02773021814573905
668 0.004106242968988803 0.027559817139073996
669 0.004096243342901074 0.027537519325467434
670 0.004085230018293414 0.027173955905045837
671 0.004081117043055217 0.02713828101678056
672 0.004073841368928685 0.027095891603313164
673 0.004064129893880378 0.02692111221797542
674 0.004057032627059263 0.026834389117537286
675 0.004049819697034242 0.026663815942147024
676 0.004044388265659354 0.026426274300731162
677 0.004038081667196031 0.026257862424671374
678 0.004026151939356428 0.025629234258317923
679 0.0040110101262281215 0.025205357021230213
680 0.004003069491214789 0.025034797764554015
681 0.003993782900243454 0.025266876100857007
682 0.0039826686579461645 0.025071002477180488
683 0.003976791992114145 0.02478819853682764
684 0.003969945164985349 0.024988841678936637
685 0.00396285664085312 0.02505405612990706
686 0.003954039223456513 0.02512219460711426
687 0.003946944076984534 0.024741342575129808
688 0.003938204385824008 0.024300480846004686
689 0.003926355968011538 0.023927790759108804
690 0.003917668030749675 0.02392349803177201
691 0.0038973268152516123 0.02392818090354007
692 0.0038801586932898924 0.023683408719736013
693 0.0038705431503650695 0.023383885618685974
694 0.0038605988680206825 0.023298364902466808
695 0.0038537431304962585 0.02322907493608709
696 0.0038346890113482297 0.022696836867166344
